index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
405," \w δι’|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,A,,,""",1,24, δι’,,"Gr,P,,,,,A,,,",διά,G12230,False,G12230,,405,1,1,51-PHP
406," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,24, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,406,1,1,51-PHP
408,"\w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,25, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,408,3,1,51-PHP
409," \w τοῦτο|lemma=""οὗτος"" strong=""G37780"" x-morph=""Gr,RD,,,,ANS,""",1,25, τοῦτο,,"Gr,RD,,,,ANS,",οὗτος,G37780,False,G37780,,409,1,1,51-PHP
410," \w πεποιθὼς|lemma=""πείθω"" strong=""G39820"" x-morph=""Gr,V,PEA,NMS,"" x-tw=""rc://*/tw/dict/bible/other/confidence""",1,25, πεποιθὼς,,"Gr,V,PEA,NMS,",πείθω,G39820,False,G39820,rc://*/tw/dict/bible/other/confidence,410,1,1,51-PHP
411,", \w οἶδα|lemma=""οἶδα"" strong=""G14920"" x-morph=""Gr,V,IEA1,,S,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,25, οἶδα,", ","Gr,V,IEA1,,S,",οἶδα,G14920,False,G14920,rc://*/tw/dict/bible/other/know,411,1,1,51-PHP
412," \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,25, ὅτι,,"Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,412,1,1,51-PHP
413," \w μενῶ|lemma=""μένω"" strong=""G33060"" x-morph=""Gr,V,IFA1,,S,""",1,25, μενῶ,,"Gr,V,IFA1,,S,",μένω,G33060,False,G33060,,413,1,1,51-PHP
414," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,25, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,414,3,2,51-PHP
415," \w παραμενῶ|lemma=""παραμένω"" strong=""G38870"" x-morph=""Gr,V,IFA1,,S,""",1,25, παραμενῶ,,"Gr,V,IFA1,,S,",παραμένω,G38870,False,G38870,,415,1,1,51-PHP
416," \w πᾶσιν|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,RI,,,,DMP,""",1,25, πᾶσιν,,"Gr,RI,,,,DMP,",πᾶς,G39560,False,G39560,,416,1,1,51-PHP
417," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,25, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,417,1,1,51-PHP
418," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,25, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,418,1,1,51-PHP
419," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,25, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,419,1,1,51-PHP
420," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,25, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,420,1,1,51-PHP
421," \w προκοπὴν|lemma=""προκοπή"" strong=""G42970"" x-morph=""Gr,N,,,,,AFS,""",1,25, προκοπὴν,,"Gr,N,,,,,AFS,",προκοπή,G42970,False,G42970,,421,1,1,51-PHP
422," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,25, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,422,3,3,51-PHP
423," \w χαρὰν|lemma=""χαρά"" strong=""G54790"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/other/joy""",1,25, χαρὰν,,"Gr,N,,,,,AFS,",χαρά,G54790,False,G54790,rc://*/tw/dict/bible/other/joy,423,1,1,51-PHP
424," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,25, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,424,1,1,51-PHP
425," \w πίστεως|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,25, πίστεως,,"Gr,N,,,,,GFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,425,1,1,51-PHP
427,"\w ἵνα|lemma=""ἵνα"" strong=""G24430"" x-morph=""Gr,CS,,,,,,,,""",1,26, ἵνα,,"Gr,CS,,,,,,,,",ἵνα,G24430,False,G24430,,427,1,1,51-PHP
428," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NNS,""",1,26, τὸ,,"Gr,EA,,,,NNS,",ὁ,G35880,False,G35880,,428,1,1,51-PHP
429," \w καύχημα|lemma=""καύχημα"" strong=""G27450"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/boast""",1,26, καύχημα,,"Gr,N,,,,,NNS,",καύχημα,G27450,False,G27450,rc://*/tw/dict/bible/kt/boast,429,1,1,51-PHP
430," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,26, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,430,1,1,51-PHP
431," \w περισσεύῃ|lemma=""περισσεύω"" strong=""G40520"" x-morph=""Gr,V,SPA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/multiply""",1,26, περισσεύῃ,,"Gr,V,SPA3,,S,",περισσεύω,G40520,False,G40520,rc://*/tw/dict/bible/other/multiply,431,1,1,51-PHP
432," \k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*\w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,26, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,rc://*/tw/dict/bible/kt/inchrist,432,1,1,51-PHP
433," \w Χριστῷ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,26, Χριστῷ,,"Gr,N,,,,,DMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,433,1,1,51-PHP
434," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,26, Ἰησοῦ,,"Gr,N,,,,,DMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,434,1,1,51-PHP
435," \k-e\* \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,26, ἐν,\k-e\* ,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,435,1,1,51-PHP
436," \w ἐμοὶ|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1D,S,""",1,26, ἐμοὶ,,"Gr,RP,,,1D,S,",ἐγώ,G14730,False,G14730,,436,1,1,51-PHP
437,", \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,26, διὰ,", ","Gr,P,,,,,G,,,",διά,G12230,False,G12230,,437,1,1,51-PHP
438," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,26, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,438,1,1,51-PHP
439," \w ἐμῆς|lemma=""ἐμός"" strong=""G16990"" x-morph=""Gr,EP,,,1GFS,""",1,26, ἐμῆς,,"Gr,EP,,,1GFS,",ἐμός,G16990,False,G16990,,439,1,1,51-PHP
440," \w παρουσίας|lemma=""παρουσία"" strong=""G39520"" x-morph=""Gr,N,,,,,GFS,""",1,26, παρουσίας,,"Gr,N,,,,,GFS,",παρουσία,G39520,False,G39520,,440,1,1,51-PHP
441," \w πάλιν|lemma=""πάλιν"" strong=""G38250"" x-morph=""Gr,D,,,,,,,,,""",1,26, πάλιν,,"Gr,D,,,,,,,,,",πάλιν,G38250,False,G38250,,441,1,1,51-PHP
442," \w πρὸς|lemma=""πρός"" strong=""G43140"" x-morph=""Gr,P,,,,,A,,,""",1,26, πρὸς,,"Gr,P,,,,,A,,,",πρός,G43140,False,G43140,,442,1,1,51-PHP
443," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,26, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,443,1,1,51-PHP
445,"\w μόνον|lemma=""μόνον"" strong=""G34400"" x-morph=""Gr,D,,,,,,,,,""",1,27, μόνον,,"Gr,D,,,,,,,,,",μόνον,G34400,False,G34400,,445,1,1,51-PHP
446," \w ἀξίως|lemma=""ἀξίως"" strong=""G05160"" x-morph=""Gr,D,,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/kt/worthy""",1,27, ἀξίως,,"Gr,D,,,,,,,,,",ἀξίως,G05160,False,G05160,rc://*/tw/dict/bible/kt/worthy,446,1,1,51-PHP
447," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GNS,""",1,27, τοῦ,,"Gr,EA,,,,GNS,",ὁ,G35880,False,G35880,,447,3,1,51-PHP
448," \w εὐαγγελίου|lemma=""εὐαγγέλιον"" strong=""G20980"" x-morph=""Gr,N,,,,,GNS,"" x-tw=""rc://*/tw/dict/bible/kt/goodnews""",1,27, εὐαγγελίου,,"Gr,N,,,,,GNS,",εὐαγγέλιον,G20980,False,G20980,rc://*/tw/dict/bible/kt/goodnews,448,2,1,51-PHP
449," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,27, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,449,3,2,51-PHP
450," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,27, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,450,1,1,51-PHP
451," \w πολιτεύεσθε|lemma=""πολιτεύω"" strong=""G41760"" x-morph=""Gr,V,MPM2,,P,""",1,27, πολιτεύεσθε,,"Gr,V,MPM2,,P,",πολιτεύω,G41760,False,G41760,,451,1,1,51-PHP
452,", \w ἵνα|lemma=""ἵνα"" strong=""G24430"" x-morph=""Gr,CS,,,,,,,,""",1,27, ἵνα,", ","Gr,CS,,,,,,,,",ἵνα,G24430,False,G24430,,452,1,1,51-PHP
453," \w εἴτε|lemma=""εἴτε"" strong=""G15350"" x-morph=""Gr,DO,,,,,,,,""",1,27, εἴτε,,"Gr,DO,,,,,,,,",εἴτε,G15350,False,G15350,,453,2,1,51-PHP
454," \w ἐλθὼν|lemma=""ἔρχομαι"" strong=""G20640"" x-morph=""Gr,V,PAA,NMS,""",1,27, ἐλθὼν,,"Gr,V,PAA,NMS,",ἔρχομαι,G20640,False,G20640,,454,1,1,51-PHP
455," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,27, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,455,1,1,51-PHP
456," \w ἰδὼν|lemma=""ὁράω"" strong=""G37080"" x-morph=""Gr,V,PAA,NMS,""",1,27, ἰδὼν,,"Gr,V,PAA,NMS,",ὁράω,G37080,False,G37080,,456,1,1,51-PHP
457," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,27, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,457,1,1,51-PHP
458,", \w εἴτε|lemma=""εἴτε"" strong=""G15350"" x-morph=""Gr,CO,,,,,,,,""",1,27, εἴτε,", ","Gr,CO,,,,,,,,",εἴτε,G15350,False,G15350,,458,2,2,51-PHP
459," \w ἀπὼν|lemma=""ἄπειμι"" strong=""G05480"" x-morph=""Gr,V,PPA,NMS,""",1,27, ἀπὼν,,"Gr,V,PPA,NMS,",ἄπειμι,G05480,False,G05480,,459,1,1,51-PHP
460,", \w ἀκούω|lemma=""ἀκούω"" strong=""G01910"" x-morph=""Gr,V,SPA1,,S,""",1,27, ἀκούω,", ","Gr,V,SPA1,,S,",ἀκούω,G01910,False,G01910,,460,1,1,51-PHP
461," \w τὰ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,ANP,""",1,27, τὰ,,"Gr,RD,,,,ANP,",ὁ,G35880,False,G35880,,461,1,1,51-PHP
462," \w περὶ|lemma=""περί"" strong=""G40120"" x-morph=""Gr,P,,,,,G,,,""",1,27, περὶ,,"Gr,P,,,,,G,,,",περί,G40120,False,G40120,,462,1,1,51-PHP
463," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,27, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,463,1,1,51-PHP
464,", \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,27, ὅτι,", ","Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,464,1,1,51-PHP
465," \w στήκετε|lemma=""στήκω"" strong=""G47390"" x-morph=""Gr,V,IPA2,,P,""",1,27, στήκετε,,"Gr,V,IPA2,,P,",στήκω,G47390,False,G47390,,465,1,1,51-PHP
466," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,27, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,466,1,1,51-PHP
467," \w ἑνὶ|lemma=""εἷς"" strong=""G15200"" x-morph=""Gr,EN,,,,DNS,""",1,27, ἑνὶ,,"Gr,EN,,,,DNS,",εἷς,G15200,False,G15200,,467,1,1,51-PHP
468," \w πνεύματι|lemma=""πνεῦμα"" strong=""G41510"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/kt/spirit""",1,27, πνεύματι,,"Gr,N,,,,,DNS,",πνεῦμα,G41510,False,G41510,rc://*/tw/dict/bible/kt/spirit,468,1,1,51-PHP
469,", \w μιᾷ|lemma=""εἷς"" strong=""G15200"" x-morph=""Gr,EN,,,,DFS,""",1,27, μιᾷ,", ","Gr,EN,,,,DFS,",εἷς,G15200,False,G15200,,469,1,1,51-PHP
470," \w ψυχῇ|lemma=""ψυχή"" strong=""G55900"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/soul""",1,27, ψυχῇ,,"Gr,N,,,,,DFS,",ψυχή,G55900,False,G55900,rc://*/tw/dict/bible/kt/soul,470,1,1,51-PHP
471," \w συναθλοῦντες|lemma=""συναθλέω"" strong=""G48660"" x-morph=""Gr,V,PPA,NMP,""",1,27, συναθλοῦντες,,"Gr,V,PPA,NMP,",συναθλέω,G48660,False,G48660,,471,1,1,51-PHP
472," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,27, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,472,1,1,51-PHP
473," \w πίστει|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,27, πίστει,,"Gr,N,,,,,DFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,473,1,1,51-PHP
474," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GNS,""",1,27, τοῦ,,"Gr,EA,,,,GNS,",ὁ,G35880,False,G35880,,474,3,3,51-PHP
475," \w εὐαγγελίου|lemma=""εὐαγγέλιον"" strong=""G20980"" x-morph=""Gr,N,,,,,GNS,"" x-tw=""rc://*/tw/dict/bible/kt/goodnews""",1,27, εὐαγγελίου,,"Gr,N,,,,,GNS,",εὐαγγέλιον,G20980,False,G20980,rc://*/tw/dict/bible/kt/goodnews,475,2,2,51-PHP
477,"\w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,28, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,477,2,1,51-PHP
478," \w μὴ|lemma=""μή"" strong=""G33610"" x-morph=""Gr,D,,,,,,,,,""",1,28, μὴ,,"Gr,D,,,,,,,,,",μή,G33610,False,G33610,,478,1,1,51-PHP
479," \w πτυρόμενοι|lemma=""πτύρω"" strong=""G44260"" x-morph=""Gr,V,PPP,NMP,""",1,28, πτυρόμενοι,,"Gr,V,PPP,NMP,",πτύρω,G44260,False,G44260,,479,1,1,51-PHP
480," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,28, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,480,1,1,51-PHP
481," \w μηδενὶ|lemma=""μηδείς"" strong=""G33670"" x-morph=""Gr,RI,,,,DNS,""",1,28, μηδενὶ,,"Gr,RI,,,,DNS,",μηδείς,G33670,False,G33670,,481,1,1,51-PHP
482," \w ὑπὸ|lemma=""ὑπό"" strong=""G52590"" x-morph=""Gr,P,,,,,G,,,""",1,28, ὑπὸ,,"Gr,P,,,,,G,,,",ὑπό,G52590,False,G52590,,482,1,1,51-PHP
483," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,GMP,""",1,28, τῶν,,"Gr,RD,,,,GMP,",ὁ,G35880,False,G35880,,483,1,1,51-PHP
484," \w ἀντικειμένων|lemma=""ἀντίκειμαι"" strong=""G04800"" x-morph=""Gr,V,PPM,GMP,""",1,28, ἀντικειμένων,,"Gr,V,PPM,GMP,",ἀντίκειμαι,G04800,False,G04800,,484,1,1,51-PHP
485,", \w ἥτις|lemma=""ὅστις"" strong=""G37480"" x-morph=""Gr,RR,,,,NFS,""",1,28, ἥτις,", ","Gr,RR,,,,NFS,",ὅστις,G37480,False,G37480,,485,1,1,51-PHP
486," \w ἐστὶν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IPA3,,S,""",1,28, ἐστὶν,,"Gr,V,IPA3,,S,",εἰμί,G15100,False,G15100,,486,1,1,51-PHP
487," \w αὐτοῖς|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMP,""",1,28, αὐτοῖς,,"Gr,RP,,,3DMP,",αὐτός,G08460,False,G08460,,487,1,1,51-PHP
488," \w ἔνδειξις|lemma=""ἔνδειξις"" strong=""G17320"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/sign""",1,28, ἔνδειξις,,"Gr,N,,,,,NFS,",ἔνδειξις,G17320,False,G17320,rc://*/tw/dict/bible/kt/sign,488,1,1,51-PHP
489," \w ἀπωλείας|lemma=""ἀπώλεια"" strong=""G06840"" x-morph=""Gr,N,,,,,GFS,""",1,28, ἀπωλείας,,"Gr,N,,,,,GFS,",ἀπώλεια,G06840,False,G06840,,489,1,1,51-PHP
490,", \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,28, ὑμῶν,", ","Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,490,1,1,51-PHP
491," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,28, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,491,1,1,51-PHP
492," \w σωτηρίας|lemma=""σωτηρία"" strong=""G49910"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/save""",1,28, σωτηρίας,,"Gr,N,,,,,GFS,",σωτηρία,G49910,False,G49910,rc://*/tw/dict/bible/kt/save,492,1,1,51-PHP
493,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,28, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,493,2,2,51-PHP
494," \w τοῦτο|lemma=""οὗτος"" strong=""G37780"" x-morph=""Gr,RD,,,,NNS,""",1,28, τοῦτο,,"Gr,RD,,,,NNS,",οὗτος,G37780,False,G37780,,494,1,1,51-PHP
495," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,28, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,495,1,1,51-PHP
496," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,28, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,496,1,1,51-PHP
498,"\w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,29, ὅτι,,"Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,498,1,1,51-PHP
499," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,29, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,499,1,1,51-PHP
500," \w ἐχαρίσθη|lemma=""χαρίζομαι"" strong=""G54830"" x-morph=""Gr,V,IAP3,,S,""",1,29, ἐχαρίσθη,,"Gr,V,IAP3,,S,",χαρίζομαι,G54830,False,G54830,,500,1,1,51-PHP
501," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NNS,""",1,29, τὸ,,"Gr,RD,,,,NNS,",ὁ,G35880,False,G35880,,501,3,1,51-PHP
502," \w ὑπὲρ|lemma=""ὑπέρ"" strong=""G52280"" x-morph=""Gr,P,,,,,G,,,""",1,29, ὑπὲρ,,"Gr,P,,,,,G,,,",ὑπέρ,G52280,False,G52280,,502,2,1,51-PHP
503," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,29, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,503,1,1,51-PHP
504,", \w οὐ|lemma=""οὐ"" strong=""G37560"" x-morph=""Gr,DO,,,,,,,,""",1,29, οὐ,", ","Gr,DO,,,,,,,,",οὐ,G37560,False,G37560,,504,1,1,51-PHP
505," \w μόνον|lemma=""μόνον"" strong=""G34400"" x-morph=""Gr,D,,,,,,,,,""",1,29, μόνον,,"Gr,D,,,,,,,,,",μόνον,G34400,False,G34400,,505,1,1,51-PHP
506," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NNS,""",1,29, τὸ,,"Gr,RD,,,,NNS,",ὁ,G35880,False,G35880,,506,3,2,51-PHP
507," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,29, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,507,1,1,51-PHP
508," \w αὐτὸν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3AMS,""",1,29, αὐτὸν,,"Gr,RP,,,3AMS,",αὐτός,G08460,False,G08460,,508,1,1,51-PHP
509," \w πιστεύειν|lemma=""πιστεύω"" strong=""G41000"" x-morph=""Gr,V,NPA,,,,,"" x-tw=""rc://*/tw/dict/bible/kt/believe""",1,29, πιστεύειν,,"Gr,V,NPA,,,,,",πιστεύω,G41000,False,G41000,rc://*/tw/dict/bible/kt/believe,509,1,1,51-PHP
510,", \w ἀλλὰ|lemma=""ἀλλά"" strong=""G02350"" x-morph=""Gr,CO,,,,,,,,""",1,29, ἀλλὰ,", ","Gr,CO,,,,,,,,",ἀλλά,G02350,False,G02350,,510,1,1,51-PHP
511," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,D,,,,,,,,,""",1,29, καὶ,,"Gr,D,,,,,,,,,",καί,G25320,False,G25320,,511,1,1,51-PHP
512," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NNS,""",1,29, τὸ,,"Gr,RD,,,,NNS,",ὁ,G35880,False,G35880,,512,3,3,51-PHP
513," \w ὑπὲρ|lemma=""ὑπέρ"" strong=""G52280"" x-morph=""Gr,P,,,,,G,,,""",1,29, ὑπὲρ,,"Gr,P,,,,,G,,,",ὑπέρ,G52280,False,G52280,,513,2,2,51-PHP
514," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,29, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,514,1,1,51-PHP
515," \w πάσχειν|lemma=""πάσχω"" strong=""G39580"" x-morph=""Gr,V,NPA,,,,,"" x-tw=""rc://*/tw/dict/bible/other/suffer""",1,29, πάσχειν,,"Gr,V,NPA,,,,,",πάσχω,G39580,False,G39580,rc://*/tw/dict/bible/other/suffer,515,1,1,51-PHP
517,"\w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,30, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,517,1,1,51-PHP
518," \w αὐτὸν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,EF,,,,AMS,""",1,30, αὐτὸν,,"Gr,EF,,,,AMS,",αὐτός,G08460,False,G08460,,518,1,1,51-PHP
519," \w ἀγῶνα|lemma=""ἀγών"" strong=""G00730"" x-morph=""Gr,N,,,,,AMS,""",1,30, ἀγῶνα,,"Gr,N,,,,,AMS,",ἀγών,G00730,False,G00730,,519,1,1,51-PHP
520," \w ἔχοντες|lemma=""ἔχω"" strong=""G21920"" x-morph=""Gr,V,PPA,NMP,""",1,30, ἔχοντες,,"Gr,V,PPA,NMP,",ἔχω,G21920,False,G21920,,520,1,1,51-PHP
521,", \w οἷον|lemma=""οἷος"" strong=""G36340"" x-morph=""Gr,RR,,,,AMS,""",1,30, οἷον,", ","Gr,RR,,,,AMS,",οἷος,G36340,False,G36340,,521,1,1,51-PHP
522," \w εἴδετε|lemma=""ὁράω"" strong=""G37080"" x-morph=""Gr,V,IAA2,,P,""",1,30, εἴδετε,,"Gr,V,IAA2,,P,",ὁράω,G37080,False,G37080,,522,1,1,51-PHP
523," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,30, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,523,2,1,51-PHP
524," \w ἐμοὶ|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1D,S,""",1,30, ἐμοὶ,,"Gr,RP,,,1D,S,",ἐγώ,G14730,False,G14730,,524,1,1,51-PHP
525,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,30, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,525,1,1,51-PHP
526," \w νῦν|lemma=""νῦν"" strong=""G35680"" x-morph=""Gr,D,,,,,,,,,""",1,30, νῦν,,"Gr,D,,,,,,,,,",νῦν,G35680,False,G35680,,526,1,1,51-PHP
