index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \w οὖσιν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,PPA,DMP,""",1,1, οὖσιν,,"Gr,V,PPA,DMP,",εἰμί,G15100,False,G15100,,10,1,1,50-EPH
11," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,1, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,11,1,1,50-EPH
12," \w Ἐφέσῳ|lemma=""Ἔφεσος"" strong=""G21810"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/names/ephesus""",1,1, Ἐφέσῳ,,"Gr,N,,,,,DFS,",Ἔφεσος,G21810,False,G21810,rc://*/tw/dict/bible/names/ephesus,12,1,1,50-EPH
13," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,1, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,13,1,1,50-EPH
14," \w πιστοῖς|lemma=""πιστός"" strong=""G41030"" x-morph=""Gr,NS,,,,DMP,"" x-tw=""rc://*/tw/dict/bible/kt/faithful""",1,1, πιστοῖς,,"Gr,NS,,,,DMP,",πιστός,G41030,False,G41030,rc://*/tw/dict/bible/kt/faithful,14,1,1,50-EPH
15," \k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*\w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,1, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,rc://*/tw/dict/bible/kt/inchrist,15,2,2,50-EPH
16," \w Χριστῷ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,1, Χριστῷ,,"Gr,N,,,,,DMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,16,1,1,50-EPH
17," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,1, Ἰησοῦ,,"Gr,N,,,,,DMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,17,2,2,50-EPH
19,"\w χάρις|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,2, χάρις,,"Gr,N,,,,,NFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,19,1,1,50-EPH
20," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,2, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,20,1,1,50-EPH
21," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,21,2,1,50-EPH
22," \w εἰρήνη|lemma=""εἰρήνη"" strong=""G15150"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,2, εἰρήνη,,"Gr,N,,,,,NFS,",εἰρήνη,G15150,False,G15150,rc://*/tw/dict/bible/other/peace,22,1,1,50-EPH
23," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,2, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,23,1,1,50-EPH
24," \k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*\w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,""",1,2, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*","Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/godthefather,24,1,1,50-EPH
25," \w Πατρὸς|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,GMS,""",1,2, Πατρὸς,,"Gr,N,,,,,GMS,",πατήρ,G39620,False,G39620,,25,1,1,50-EPH
26," \k-e\* \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,2, ἡμῶν,\k-e\* ,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,26,1,1,50-EPH
27," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,27,2,2,50-EPH
28," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,2, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,28,1,1,50-EPH
29," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,2, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,29,1,1,50-EPH
30," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,2, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,30,1,1,50-EPH
32,"\w εὐλογητὸς|lemma=""εὐλογητός"" strong=""G21280"" x-morph=""Gr,NP,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/bless""",1,3, εὐλογητὸς,,"Gr,NP,,,,NMS,",εὐλογητός,G21280,False,G21280,rc://*/tw/dict/bible/kt/bless,32,1,1,50-EPH
33," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,3, ὁ,,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,33,2,1,50-EPH
34," \k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*\w Θεὸς|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,NMS,""",1,3, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*","Gr,N,,,,,NMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/godthefather,34,2,1,50-EPH
35," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,35,1,1,50-EPH
36," \w Πατὴρ|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,NMS,""",1,3, Πατὴρ,,"Gr,N,,,,,NMS,",πατήρ,G39620,False,G39620,,36,1,1,50-EPH
37," \k-e\* \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,3, τοῦ,\k-e\* ,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,37,1,1,50-EPH
38," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,3, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,38,1,1,50-EPH
39," \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,3, ἡμῶν,,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,39,1,1,50-EPH
40,", \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,3, Ἰησοῦ,", ","Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,40,1,1,50-EPH
41," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,3, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,41,1,1,50-EPH
42,", \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NMS,""",1,3, ὁ,", ","Gr,RD,,,,NMS,",ὁ,G35880,False,G35880,,42,2,2,50-EPH
43," \w εὐλογήσας|lemma=""εὐλογέω"" strong=""G21270"" x-morph=""Gr,V,PAA,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/bless""",1,3, εὐλογήσας,,"Gr,V,PAA,NMS,",εὐλογέω,G21270,False,G21270,rc://*/tw/dict/bible/kt/bless,43,1,1,50-EPH
44," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,3, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,44,1,1,50-EPH
45," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,3, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,45,2,1,50-EPH
46," \w πάσῃ|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DFS,""",1,3, πάσῃ,,"Gr,EQ,,,,DFS,",πᾶς,G39560,False,G39560,,46,1,1,50-EPH
47," \w εὐλογίᾳ|lemma=""εὐλογία"" strong=""G21290"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/bless""",1,3, εὐλογίᾳ,,"Gr,N,,,,,DFS,",εὐλογία,G21290,False,G21290,rc://*/tw/dict/bible/kt/bless,47,1,1,50-EPH
48," \w πνευματικῇ|lemma=""πνευματικός"" strong=""G41520"" x-morph=""Gr,AA,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/spirit""",1,3, πνευματικῇ,,"Gr,AA,,,,DFS,",πνευματικός,G41520,False,G41520,rc://*/tw/dict/bible/kt/spirit,48,1,1,50-EPH
49," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,3, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,49,2,2,50-EPH
50," \w τοῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DNP,""",1,3, τοῖς,,"Gr,EA,,,,DNP,",ὁ,G35880,False,G35880,,50,1,1,50-EPH
51," \w ἐπουρανίοις|lemma=""ἐπουράνιος"" strong=""G20320"" x-morph=""Gr,NS,,,,DNP,"" x-tw=""rc://*/tw/dict/bible/kt/heaven""",1,3, ἐπουρανίοις,,"Gr,NS,,,,DNP,",ἐπουράνιος,G20320,False,G20320,rc://*/tw/dict/bible/kt/heaven,51,1,1,50-EPH
52," \k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*\w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,3, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,rc://*/tw/dict/bible/kt/inchrist,52,2,2,50-EPH
53," \w Χριστῷ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,3, Χριστῷ,,"Gr,N,,,,,DMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,53,1,1,50-EPH
55,"\w καθὼς|lemma=""καθώς"" strong=""G25310"" x-morph=""Gr,D,,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,4, καθὼς,,"Gr,D,,,,,,,,,",καθώς,G25310,False,G25310,rc://*/tw/dict/bible/other/like,55,1,1,50-EPH
56," \w ἐξελέξατο|lemma=""ἐκλέγω"" strong=""G15860"" x-morph=""Gr,V,IAM3,,S,"" x-tw=""rc://*/tw/dict/bible/kt/elect""",1,4, ἐξελέξατο,,"Gr,V,IAM3,,S,",ἐκλέγω,G15860,False,G15860,rc://*/tw/dict/bible/kt/elect,56,1,1,50-EPH
57," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,4, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,57,2,1,50-EPH
58," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,58,2,1,50-EPH
59," \w αὐτῷ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMS,""",1,4, αὐτῷ,,"Gr,RP,,,3DMS,",αὐτός,G08460,False,G08460,,59,1,1,50-EPH
60," \w πρὸ|lemma=""πρό"" strong=""G42530"" x-morph=""Gr,P,,,,,G,,,""",1,4, πρὸ,,"Gr,P,,,,,G,,,",πρό,G42530,False,G42530,,60,1,1,50-EPH
61," \w καταβολῆς|lemma=""καταβολή"" strong=""G26020"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/foundation""",1,4, καταβολῆς,,"Gr,N,,,,,GFS,",καταβολή,G26020,False,G26020,rc://*/tw/dict/bible/other/foundation,61,1,1,50-EPH
62," \w κόσμου|lemma=""κόσμος"" strong=""G28890"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/world""",1,4, κόσμου,,"Gr,N,,,,,GMS,",κόσμος,G28890,False,G28890,rc://*/tw/dict/bible/kt/world,62,1,1,50-EPH
63,", \w εἶναι|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,NPA,,,,,""",1,4, εἶναι,", ","Gr,V,NPA,,,,,",εἰμί,G15100,False,G15100,,63,1,1,50-EPH
64," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,4, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,64,2,2,50-EPH
65," \w ἁγίους|lemma=""ἅγιος"" strong=""G00400"" x-morph=""Gr,NS,,,,AMP,"" x-tw=""rc://*/tw/dict/bible/kt/holy""",1,4, ἁγίους,,"Gr,NS,,,,AMP,",ἅγιος,G00400,False,G00400,rc://*/tw/dict/bible/kt/holy,65,1,1,50-EPH
66," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,66,1,1,50-EPH
67," \w ἀμώμους|lemma=""ἄμωμος"" strong=""G02990"" x-morph=""Gr,NS,,,,AMP,"" x-tw=""rc://*/tw/dict/bible/kt/blameless""",1,4, ἀμώμους,,"Gr,NS,,,,AMP,",ἄμωμος,G02990,False,G02990,rc://*/tw/dict/bible/kt/blameless,67,1,1,50-EPH
68," \w κατενώπιον|lemma=""κατενώπιον"" strong=""G27140"" x-morph=""Gr,PI,,,,G,,,""",1,4, κατενώπιον,,"Gr,PI,,,,G,,,",κατενώπιον,G27140,False,G27140,,68,1,1,50-EPH
69," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,4, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,69,1,1,50-EPH
70,"; \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,; ,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,70,2,2,50-EPH
71," \w ἀγάπῃ|lemma=""ἀγάπη"" strong=""G00260"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,4, ἀγάπῃ,,"Gr,N,,,,,DFS,",ἀγάπη,G00260,False,G00260,rc://*/tw/dict/bible/kt/love,71,1,1,50-EPH
73,"\w προορίσας|lemma=""προορίζω"" strong=""G43090"" x-morph=""Gr,V,PAA,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/predestine""",1,5, προορίσας,,"Gr,V,PAA,NMS,",προορίζω,G43090,False,G43090,rc://*/tw/dict/bible/kt/predestine,73,1,1,50-EPH
74," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,5, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,74,1,1,50-EPH
75," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,5, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,75,2,1,50-EPH
76," \w υἱοθεσίαν|lemma=""υἱοθεσία"" strong=""G52060"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/adoption""",1,5, υἱοθεσίαν,,"Gr,N,,,,,AFS,",υἱοθεσία,G52060,False,G52060,rc://*/tw/dict/bible/kt/adoption,76,1,1,50-EPH
77," \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,5, διὰ,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,77,1,1,50-EPH
78," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,5, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,78,1,1,50-EPH
79," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,5, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,79,1,1,50-EPH
80," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,5, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,80,2,2,50-EPH
81," \w αὐτόν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RE,,,3AMS,""",1,5, αὐτόν,,"Gr,RE,,,3AMS,",αὐτός,G08460,False,G08460,,81,1,1,50-EPH
82,", \w κατὰ|lemma=""κατά"" strong=""G25960"" x-morph=""Gr,P,,,,,A,,,""",1,5, κατὰ,", ","Gr,P,,,,,A,,,",κατά,G25960,False,G25960,,82,1,1,50-EPH
83," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,5, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,83,1,1,50-EPH
84," \w εὐδοκίαν|lemma=""εὐδοκία"" strong=""G21070"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/good""",1,5, εὐδοκίαν,,"Gr,N,,,,,AFS,",εὐδοκία,G21070,False,G21070,rc://*/tw/dict/bible/kt/good,84,1,1,50-EPH
85," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GNS,""",1,5, τοῦ,,"Gr,EA,,,,GNS,",ὁ,G35880,False,G35880,,85,1,1,50-EPH
86," \w θελήματος|lemma=""θέλημα"" strong=""G23070"" x-morph=""Gr,N,,,,,GNS,""",1,5, θελήματος,,"Gr,N,,,,,GNS,",θέλημα,G23070,False,G23070,,86,1,1,50-EPH
87," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,5, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,87,1,1,50-EPH
89,"\w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,6, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,89,1,1,50-EPH
90," \w ἔπαινον|lemma=""ἔπαινος"" strong=""G18680"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/other/praise""",1,6, ἔπαινον,,"Gr,N,,,,,AMS,",ἔπαινος,G18680,False,G18680,rc://*/tw/dict/bible/other/praise,90,1,1,50-EPH
91," \w δόξης|lemma=""δόξα"" strong=""G13910"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/glory""",1,6, δόξης,,"Gr,N,,,,,GFS,",δόξα,G13910,False,G13910,rc://*/tw/dict/bible/kt/glory,91,1,1,50-EPH
92," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,6, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,92,1,1,50-EPH
93," \w χάριτος|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,6, χάριτος,,"Gr,N,,,,,GFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,93,1,1,50-EPH
94," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,6, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,94,1,1,50-EPH
95,", \w ἧς|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,GFS,""",1,6, ἧς,", ","Gr,RR,,,,GFS,",ὅς,G37390,False,G37390,,95,1,1,50-EPH
96," \w ἐχαρίτωσεν|lemma=""χαριτόω"" strong=""G54870"" x-morph=""Gr,V,IAA3,,S,""",1,6, ἐχαρίτωσεν,,"Gr,V,IAA3,,S,",χαριτόω,G54870,False,G54870,,96,1,1,50-EPH
97," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,6, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,97,1,1,50-EPH
98," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,98,1,1,50-EPH
99," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,DMS,""",1,6, τῷ,,"Gr,RD,,,,DMS,",ὁ,G35880,False,G35880,,99,1,1,50-EPH
100," \w ἠγαπημένῳ|lemma=""ἀγαπάω"" strong=""G00250"" x-morph=""Gr,V,PEP,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,6, ἠγαπημένῳ,,"Gr,V,PEP,DMS,",ἀγαπάω,G00250,False,G00250,rc://*/tw/dict/bible/kt/love,100,1,1,50-EPH
102,"\w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,7, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,102,1,1,50-EPH
103," \w ᾧ|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,DMS,""",1,7, ᾧ,,"Gr,RR,,,,DMS,",ὅς,G37390,False,G37390,,103,1,1,50-EPH
104," \w ἔχομεν|lemma=""ἔχω"" strong=""G21920"" x-morph=""Gr,V,IPA1,,P,""",1,7, ἔχομεν,,"Gr,V,IPA1,,P,",ἔχω,G21920,False,G21920,,104,1,1,50-EPH
105," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,7, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,105,2,1,50-EPH
106," \w ἀπολύτρωσιν|lemma=""ἀπολύτρωσις"" strong=""G06290"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/redeem""",1,7, ἀπολύτρωσιν,,"Gr,N,,,,,AFS,",ἀπολύτρωσις,G06290,False,G06290,rc://*/tw/dict/bible/kt/redeem,106,1,1,50-EPH
107," \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,7, διὰ,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,107,1,1,50-EPH
