index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
11," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,2, אֶל,,"He,R",אֵל,H0413,False,H0413,,11,1,1,32-JON
12,"־\w נִֽינְוֵ֛ה|lemma=""נִינְוֵה"" strong=""H5210"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/nineveh""",1,2, נִֽינְוֵ֛ה,־,"He,Np",נִינְוֵה,H5210,False,H5210,rc://*/tw/dict/bible/names/nineveh,12,1,1,32-JON
13," \w הָ⁠עִ֥יר|lemma=""עִיר"" strong=""d:H5892b"" x-morph=""He,Td:Ncfsa""",1,2, הָ⁠עִ֥יר,,"He,Td:Ncfsa",עִיר,d:H5892b,True,H5892,,13,1,1,32-JON
14," \w הַ⁠גְּדוֹלָ֖ה|lemma=""גָּדוֹל"" strong=""d:H1419a"" x-morph=""He,Td:Aafsa""",1,2, הַ⁠גְּדוֹלָ֖ה,,"He,Td:Aafsa",גָּדוֹל,d:H1419a,True,H1419a,,14,1,1,32-JON
15," \w וּ⁠קְרָ֣א|lemma=""קָרָא"" strong=""c:H7121"" x-morph=""He,C:Vqv2ms"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,2, וּ⁠קְרָ֣א,,"He,C:Vqv2ms",קָרָא,c:H7121,True,H7121,rc://*/tw/dict/bible/kt/call,15,1,1,32-JON
16," \w עָלֶ֑י⁠הָ|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R:Sp3fs""",1,2, עָלֶ֑י⁠הָ,,"He,R:Sp3fs",עַל,H5921a,False,H5921a,,16,1,1,32-JON
17," \w כִּֽי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,2, כִּֽי,,"He,C",כִּי,H3588a,False,H3588a,,17,1,1,32-JON
18,"־\w עָלְתָ֥ה|lemma=""עָלָה"" strong=""H5927"" x-morph=""He,Vqp3fs""",1,2, עָלְתָ֥ה,־,"He,Vqp3fs",עָלָה,H5927,False,H5927,,18,1,1,32-JON
19," \w רָעָתָ֖⁠ם|lemma=""רַע"" strong=""H7451c"" x-morph=""He,Ncfsc:Sp3mp"" x-tw=""rc://*/tw/dict/bible/kt/evil""",1,2, רָעָתָ֖⁠ם,,"He,Ncfsc:Sp3mp",רַע,H7451c,False,H7451,rc://*/tw/dict/bible/kt/evil,19,1,1,32-JON
20," \w לְ⁠פָנָֽ⁠י|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc:Sp1cs"" x-tw=""rc://*/tw/dict/bible/other/face""",1,2, לְ⁠פָנָֽ⁠י,,"He,R:Ncbpc:Sp1cs",פָּנִים,l:H6440,True,H6440,rc://*/tw/dict/bible/other/face,20,1,1,32-JON
22,"\w וַ⁠יָּ֤קָם|lemma=""קוּם"" strong=""c:H6965b"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יָּ֤קָם,,"He,C:Vqw3ms",קוּם,c:H6965b,True,H6965,,22,1,1,32-JON
23," \w יוֹנָה֙|lemma=""יוֹנָה"" strong=""H3124"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/jonah""",1,3, יוֹנָה֙,,"He,Np",יוֹנָה,H3124,False,H3124,rc://*/tw/dict/bible/names/jonah,23,1,1,32-JON
24," \w לִ⁠בְרֹ֣חַ|lemma=""בָּרַח"" strong=""l:H1272"" x-morph=""He,R:Vqc""",1,3, לִ⁠בְרֹ֣חַ,,"He,R:Vqc",בָּרַח,l:H1272,True,H1272,,24,1,1,32-JON
25," \w תַּרְשִׁ֔ישָׁ⁠ה|lemma=""תַּרְשִׁישׁ"" strong=""H8659"" x-morph=""He,Np:Sd"" x-tw=""rc://*/tw/dict/bible/names/tarshish""",1,3, תַּרְשִׁ֔ישָׁ⁠ה,,"He,Np:Sd",תַּרְשִׁישׁ,H8659,False,H8659,rc://*/tw/dict/bible/names/tarshish,25,2,1,32-JON
26," \w מִ⁠לִּ⁠פְנֵ֖י|lemma=""פָּנִים"" strong=""m:l:H6440"" x-morph=""He,R:R:Ncbpc"" x-tw=""rc://*/tw/dict/bible/other/face""",1,3, מִ⁠לִּ⁠פְנֵ֖י,,"He,R:R:Ncbpc",פָּנִים,m:l:H6440,True,H6440,rc://*/tw/dict/bible/other/face,26,2,1,32-JON
27," \w יְהוָ֑ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,3, יְהוָ֑ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,27,1,1,32-JON
28," \w וַ⁠יֵּ֨רֶד|lemma=""יָרַד"" strong=""c:H3381"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יֵּ֨רֶד,,"He,C:Vqw3ms",יָרַד,c:H3381,True,H3381,,28,1,1,32-JON
29," \w יָפ֜וֹ|lemma=""יָפוֹ"" strong=""H3305"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/joppa""",1,3, יָפ֜וֹ,,"He,Np",יָפוֹ,H3305,False,H3305,rc://*/tw/dict/bible/names/joppa,29,1,1,32-JON
30," \w וַ⁠יִּמְצָ֥א|lemma=""מָצָא"" strong=""c:H4672"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יִּמְצָ֥א,,"He,C:Vqw3ms",מָצָא,c:H4672,True,H4672,,30,1,1,32-JON
31," \w אָנִיָּ֣ה|lemma=""אֳנִיָּה"" strong=""H0591"" x-morph=""He,Ncfsa""",1,3, אָנִיָּ֣ה,,"He,Ncfsa",אֳנִיָּה,H0591,False,H0591,,31,1,1,32-JON
32," ׀ \w בָּאָ֣ה|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vqrfsa""",1,3, בָּאָ֣ה,׀ ,"He,Vqrfsa",בּוֹא,H0935,False,H0935,,32,1,1,32-JON
33," \w תַרְשִׁ֗ישׁ|lemma=""תַּרְשִׁישׁ"" strong=""H8659"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/tarshish""",1,3, תַרְשִׁ֗ישׁ,,"He,Np",תַּרְשִׁישׁ,H8659,False,H8659,rc://*/tw/dict/bible/names/tarshish,33,1,1,32-JON
34," \w וַ⁠יִּתֵּ֨ן|lemma=""נָתַן"" strong=""c:H5414"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יִּתֵּ֨ן,,"He,C:Vqw3ms",נָתַן,c:H5414,True,H5414,,34,1,1,32-JON
35," \w שְׂכָרָ֜⁠הּ|lemma=""שָׂכָר"" strong=""H7939"" x-morph=""He,Ncmsc:Sp3fs""",1,3, שְׂכָרָ֜⁠הּ,,"He,Ncmsc:Sp3fs",שָׂכָר,H7939,False,H7939,,35,1,1,32-JON
36," \w וַ⁠יֵּ֤רֶד|lemma=""יָרַד"" strong=""c:H3381"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יֵּ֤רֶד,,"He,C:Vqw3ms",יָרַד,c:H3381,True,H3381,,36,1,1,32-JON
37," \w בָּ⁠הּ֙|lemma="""" strong=""b"" x-morph=""He,R:Sp3fs""",1,3, בָּ⁠הּ֙,,"He,R:Sp3fs",,b,False,,,37,1,1,32-JON
38," \w לָ⁠ב֤וֹא|lemma=""בּוֹא"" strong=""l:H0935"" x-morph=""He,R:Vqc""",1,3, לָ⁠ב֤וֹא,,"He,R:Vqc",בּוֹא,l:H0935,True,H0935,,38,1,1,32-JON
39," \w עִמָּ⁠הֶם֙|lemma=""עִם"" strong=""H5973a"" x-morph=""He,R:Sp3mp""",1,3, עִמָּ⁠הֶם֙,,"He,R:Sp3mp",עִם,H5973a,False,H5973a,,39,1,1,32-JON
40," \w תַּרְשִׁ֔ישָׁ⁠ה|lemma=""תַּרְשִׁישׁ"" strong=""H8659"" x-morph=""He,Np:Sd"" x-tw=""rc://*/tw/dict/bible/names/tarshish""",1,3, תַּרְשִׁ֔ישָׁ⁠ה,,"He,Np:Sd",תַּרְשִׁישׁ,H8659,False,H8659,rc://*/tw/dict/bible/names/tarshish,40,2,2,32-JON
41," \w מִ⁠לִּ⁠פְנֵ֖י|lemma=""פָּנִים"" strong=""m:l:H6440"" x-morph=""He,R:R:Ncbpc"" x-tw=""rc://*/tw/dict/bible/other/face""",1,3, מִ⁠לִּ⁠פְנֵ֖י,,"He,R:R:Ncbpc",פָּנִים,m:l:H6440,True,H6440,rc://*/tw/dict/bible/other/face,41,2,2,32-JON
42," \w יְהוָֽה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,3, יְהוָֽה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,42,1,1,32-JON
44,"\w וַֽ⁠יהוָ֗ה|lemma=""יְהֹוָה"" strong=""c:H3068"" x-morph=""He,C:Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,4, וַֽ⁠יהוָ֗ה,,"He,C:Np",יְהֹוָה,c:H3068,True,H3068,rc://*/tw/dict/bible/kt/yahweh,44,1,1,32-JON
45," \w הֵטִ֤יל|lemma=""טוּל"" strong=""H2904"" x-morph=""He,Vhp3ms""",1,4, הֵטִ֤יל,,"He,Vhp3ms",טוּל,H2904,False,H2904,,45,1,1,32-JON
46," \w רֽוּחַ|lemma=""רוּחַ"" strong=""H7307"" x-morph=""He,Ncbsa""",1,4, רֽוּחַ,,"He,Ncbsa",רוּחַ,H7307,False,H7307,,46,1,1,32-JON
47,"־\w גְּדוֹלָה֙|lemma=""גָּדוֹל"" strong=""H1419a"" x-morph=""He,Aafsa""",1,4, גְּדוֹלָה֙,־,"He,Aafsa",גָּדוֹל,H1419a,False,H1419a,,47,1,1,32-JON
48," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,4, אֶל,,"He,R",אֵל,H0413,False,H0413,,48,1,1,32-JON
49,"־\w הַ⁠יָּ֔ם|lemma=""יָם"" strong=""d:H3220"" x-morph=""He,Td:Ncmsa""",1,4, הַ⁠יָּ֔ם,־,"He,Td:Ncmsa",יָם,d:H3220,True,H3220,,49,1,1,32-JON
50," \w וַ⁠יְהִ֥י|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,4, וַ⁠יְהִ֥י,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,50,1,1,32-JON
51," \w סַֽעַר|lemma=""סַעַר"" strong=""H5591a"" x-morph=""He,Ncmsa""",1,4, סַֽעַר,,"He,Ncmsa",סַעַר,H5591a,False,H5591a,,51,1,1,32-JON
52,"־\w גָּד֖וֹל|lemma=""גָּדוֹל"" strong=""H1419a"" x-morph=""He,Aamsa""",1,4, גָּד֖וֹל,־,"He,Aamsa",גָּדוֹל,H1419a,False,H1419a,,52,1,1,32-JON
53," \w בַּ⁠יָּ֑ם|lemma=""יָם"" strong=""b:H3220"" x-morph=""He,Rd:Ncmsa""",1,4, בַּ⁠יָּ֑ם,,"He,Rd:Ncmsa",יָם,b:H3220,True,H3220,,53,1,1,32-JON
54," \w וְ⁠הָ֣⁠אֳנִיָּ֔ה|lemma=""אֳנִיָּה"" strong=""c:d:H0591"" x-morph=""He,C:Td:Ncfsa""",1,4, וְ⁠הָ֣⁠אֳנִיָּ֔ה,,"He,C:Td:Ncfsa",אֳנִיָּה,c:d:H0591,True,H0591,,54,1,1,32-JON
55," \w חִשְּׁבָ֖ה|lemma=""חָשַׁב"" strong=""H2803"" x-morph=""He,Vpp3fs""",1,4, חִשְּׁבָ֖ה,,"He,Vpp3fs",חָשַׁב,H2803,False,H2803,,55,1,1,32-JON
56," \w לְ⁠הִשָּׁבֵֽר|lemma=""שָׁבַר"" strong=""l:H7665"" x-morph=""He,R:VNc""",1,4, לְ⁠הִשָּׁבֵֽר,,"He,R:VNc",שָׁבַר,l:H7665,True,H7665,,56,1,1,32-JON
58,"\w וַ⁠יִּֽירְא֣וּ|lemma=""יָרֵא"" strong=""c:H3372"" x-morph=""He,C:Vqw3mp""",1,5, וַ⁠יִּֽירְא֣וּ,,"He,C:Vqw3mp",יָרֵא,c:H3372,True,H3372,,58,1,1,32-JON
59," \w הַ⁠מַּלָּחִ֗ים|lemma=""מַלָּח"" strong=""d:H4419"" x-morph=""He,Td:Ncmpa""",1,5, הַ⁠מַּלָּחִ֗ים,,"He,Td:Ncmpa",מַלָּח,d:H4419,True,H4419,,59,1,1,32-JON
60," \w וַֽ⁠יִּזְעֲקוּ֮|lemma=""זָעַק"" strong=""c:H2199"" x-morph=""He,C:Vqw3mp"" x-tw=""rc://*/tw/dict/bible/other/cry""",1,5, וַֽ⁠יִּזְעֲקוּ֮,,"He,C:Vqw3mp",זָעַק,c:H2199,True,H2199,rc://*/tw/dict/bible/other/cry,60,1,1,32-JON
61," \w אִ֣ישׁ|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmsa""",1,5, אִ֣ישׁ,,"He,Ncmsa",אִישׁ,H0376,False,H0376,,61,1,1,32-JON
62," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,5, אֶל,,"He,R",אֵל,H0413,False,H0413,,62,3,1,32-JON
63,"־\w אֱלֹהָי⁠ו֒|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/falsegod""",1,5, אֱלֹהָי⁠ו֒,־,"He,Ncmpc:Sp3ms",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/falsegod,63,1,1,32-JON
64," \w וַ⁠יָּטִ֨לוּ|lemma=""טוּל"" strong=""c:H2904"" x-morph=""He,C:Vhw3mp""",1,5, וַ⁠יָּטִ֨לוּ,,"He,C:Vhw3mp",טוּל,c:H2904,True,H2904,,64,1,1,32-JON
65," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,5, אֶת,,"He,To",אֵת,H0853,False,H0853,,65,1,1,32-JON
66,"־\w הַ⁠כֵּלִ֜ים|lemma=""כְּלִי"" strong=""d:H3627"" x-morph=""He,Td:Ncmpa""",1,5, הַ⁠כֵּלִ֜ים,־,"He,Td:Ncmpa",כְּלִי,d:H3627,True,H3627,,66,1,1,32-JON
67," \w אֲשֶׁ֤ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,5, אֲשֶׁ֤ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,67,1,1,32-JON
68," \w בָּֽ⁠אֳנִיָּה֙|lemma=""אֳנִיָּה"" strong=""b:H0591"" x-morph=""He,Rd:Ncfsa""",1,5, בָּֽ⁠אֳנִיָּה֙,,"He,Rd:Ncfsa",אֳנִיָּה,b:H0591,True,H0591,,68,1,1,32-JON
69," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,5, אֶל,,"He,R",אֵל,H0413,False,H0413,,69,3,2,32-JON
70,"־\w הַ⁠יָּ֔ם|lemma=""יָם"" strong=""d:H3220"" x-morph=""He,Td:Ncmsa""",1,5, הַ⁠יָּ֔ם,־,"He,Td:Ncmsa",יָם,d:H3220,True,H3220,,70,1,1,32-JON
71," \w לְ⁠הָקֵ֖ל|lemma=""קָלַל"" strong=""l:H7043"" x-morph=""He,R:Vhc""",1,5, לְ⁠הָקֵ֖ל,,"He,R:Vhc",קָלַל,l:H7043,True,H7043,,71,1,1,32-JON
72," \w מֵֽ⁠עֲלֵי⁠הֶ֑ם|lemma=""עַל"" strong=""m:H5921a"" x-morph=""He,R:R:Sp3mp""",1,5, מֵֽ⁠עֲלֵי⁠הֶ֑ם,,"He,R:R:Sp3mp",עַל,m:H5921a,True,H5921a,,72,1,1,32-JON
73," \w וְ⁠יוֹנָ֗ה|lemma=""יוֹנָה"" strong=""c:H3124"" x-morph=""He,C:Np"" x-tw=""rc://*/tw/dict/bible/names/jonah""",1,5, וְ⁠יוֹנָ֗ה,,"He,C:Np",יוֹנָה,c:H3124,True,H3124,rc://*/tw/dict/bible/names/jonah,73,1,1,32-JON
74," \w יָרַד֙|lemma=""יָרַד"" strong=""H3381"" x-morph=""He,Vqp3ms""",1,5, יָרַד֙,,"He,Vqp3ms",יָרַד,H3381,False,H3381,,74,1,1,32-JON
75," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,5, אֶל,,"He,R",אֵל,H0413,False,H0413,,75,3,3,32-JON
76,"־\w יַרְכְּתֵ֣י|lemma=""יְרֵכָה"" strong=""H3411"" x-morph=""He,Ncfdc""",1,5, יַרְכְּתֵ֣י,־,"He,Ncfdc",יְרֵכָה,H3411,False,H3411,,76,1,1,32-JON
77," \w הַ⁠סְּפִינָ֔ה|lemma=""סְפִינָה"" strong=""d:H5600"" x-morph=""He,Td:Ncfsa""",1,5, הַ⁠סְּפִינָ֔ה,,"He,Td:Ncfsa",סְפִינָה,d:H5600,True,H5600,,77,1,1,32-JON
78," \w וַ⁠יִּשְׁכַּ֖ב|lemma=""שָׁכַב"" strong=""c:H7901"" x-morph=""He,C:Vqw3ms""",1,5, וַ⁠יִּשְׁכַּ֖ב,,"He,C:Vqw3ms",שָׁכַב,c:H7901,True,H7901,,78,1,1,32-JON
79," \w וַ⁠יֵּרָדַֽם|lemma=""רָדַם"" strong=""c:H7290"" x-morph=""He,C:VNw3ms""",1,5, וַ⁠יֵּרָדַֽם,,"He,C:VNw3ms",רָדַם,c:H7290,True,H7290,,79,1,1,32-JON
81,"\w וַ⁠יִּקְרַ֤ב|lemma=""קָרַב"" strong=""c:H7126"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יִּקְרַ֤ב,,"He,C:Vqw3ms",קָרַב,c:H7126,True,H7126,,81,1,1,32-JON
82," \w אֵלָי⁠ו֙|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,6, אֵלָי⁠ו֙,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,82,1,1,32-JON
83," \w רַ֣ב|lemma=""רַב"" strong=""H7227b"" x-morph=""He,Ncmsc""",1,6, רַ֣ב,,"He,Ncmsc",רַב,H7227b,False,H7227,,83,1,1,32-JON
84," \w הַ⁠חֹבֵ֔ל|lemma=""חֹבֵל"" strong=""d:H2259"" x-morph=""He,Td:Ncmsa""",1,6, הַ⁠חֹבֵ֔ל,,"He,Td:Ncmsa",חֹבֵל,d:H2259,True,H2259,,84,1,1,32-JON
85," \w וַ⁠יֹּ֥אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יֹּ֥אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,85,1,1,32-JON
86," \w ל֖⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,6, ל֖⁠וֹ,,"He,R:Sp3ms",,l,False,,,86,1,1,32-JON
87," \w מַה|lemma=""מָה"" strong=""H4100"" x-morph=""He,Ti""",1,6, מַה,,"He,Ti",מָה,H4100,False,H4100,,87,1,1,32-JON
88,"־\w לְּ⁠ךָ֣|lemma="""" strong=""l"" x-morph=""He,R:Sp2ms""",1,6, לְּ⁠ךָ֣,־,"He,R:Sp2ms",,l,False,,,88,1,1,32-JON
89," \w נִרְדָּ֑ם|lemma=""רָדַם"" strong=""H7290"" x-morph=""He,VNrmsa""",1,6, נִרְדָּ֑ם,,"He,VNrmsa",רָדַם,H7290,False,H7290,,89,1,1,32-JON
90," \w ק֚וּם|lemma=""קוּם"" strong=""H6965b"" x-morph=""He,Vqv2ms""",1,6, ק֚וּם,,"He,Vqv2ms",קוּם,H6965b,False,H6965,,90,1,1,32-JON
91," \w קְרָ֣א|lemma=""קָרָא"" strong=""H7121"" x-morph=""He,Vqv2ms"" x-tw=""rc://*/tw/dict/bible/other/cry""",1,6, קְרָ֣א,,"He,Vqv2ms",קָרָא,H7121,False,H7121,rc://*/tw/dict/bible/other/cry,91,1,1,32-JON
92," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,6, אֶל,,"He,R",אֵל,H0413,False,H0413,,92,1,1,32-JON
93,"־\w אֱלֹהֶ֔י⁠ךָ|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpc:Sp2ms"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, אֱלֹהֶ֔י⁠ךָ,־,"He,Ncmpc:Sp2ms",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,93,1,1,32-JON
94," \w אוּלַ֞י|lemma=""אוּלַי"" strong=""H0194"" x-morph=""He,D""",1,6, אוּלַ֞י,,"He,D",אוּלַי,H0194,False,H0194,,94,1,1,32-JON
95," \w יִתְעַשֵּׁ֧ת|lemma=""עָשַׁת"" strong=""H6245b"" x-morph=""He,Vti3ms""",1,6, יִתְעַשֵּׁ֧ת,,"He,Vti3ms",עָשַׁת,H6245b,False,H6245,,95,1,1,32-JON
96," \w הָ⁠אֱלֹהִ֛ים|lemma=""אֱלֹהִים"" strong=""d:H0430"" x-morph=""He,Td:Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, הָ⁠אֱלֹהִ֛ים,,"He,Td:Ncmpa",אֱלֹהִים,d:H0430,True,H0430,rc://*/tw/dict/bible/kt/god,96,1,1,32-JON
97," \w לָ֖⁠נוּ|lemma="""" strong=""l"" x-morph=""He,R:Sp1cp""",1,6, לָ֖⁠נוּ,,"He,R:Sp1cp",,l,False,,,97,1,1,32-JON
98," \w וְ⁠לֹ֥א|lemma=""לֹא"" strong=""c:H3808"" x-morph=""He,C:Tn""",1,6, וְ⁠לֹ֥א,,"He,C:Tn",לֹא,c:H3808,True,H3808,,98,1,1,32-JON
99," \w נֹאבֵֽד|lemma=""אָבַד"" strong=""H0006"" x-morph=""He,Vqi1cp"" x-tw=""rc://*/tw/dict/bible/kt/perish""",1,6, נֹאבֵֽד,,"He,Vqi1cp",אָבַד,H0006,False,H0006,rc://*/tw/dict/bible/kt/perish,99,1,1,32-JON
101,"\w וַ⁠יֹּאמְר֞וּ|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3mp""",1,7, וַ⁠יֹּאמְר֞וּ,,"He,C:Vqw3mp",אָמַר,c:H0559,True,H0559,,101,1,1,32-JON
102," \w אִ֣ישׁ|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmsa""",1,7, אִ֣ישׁ,,"He,Ncmsa",אִישׁ,H0376,False,H0376,,102,1,1,32-JON
103," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,7, אֶל,,"He,R",אֵל,H0413,False,H0413,,103,1,1,32-JON
104,"־\w רֵעֵ֗⁠הוּ|lemma=""רֵעַ"" strong=""H7453"" x-morph=""He,Ncmsc:Sp3ms""",1,7, רֵעֵ֗⁠הוּ,־,"He,Ncmsc:Sp3ms",רֵעַ,H7453,False,H7453,,104,1,1,32-JON
105," \w לְכוּ֙|lemma=""יָלַךְ"" strong=""H3212"" x-morph=""He,Vqv2mp""",1,7, לְכוּ֙,,"He,Vqv2mp",יָלַךְ,H3212,False,H3212,,105,1,1,32-JON
106," \k-s | x-tw=""rc://*/tw/dict/bible/other/lots""\*\w וְ⁠נַפִּ֣ילָה|lemma=""נָפַל"" strong=""c:H5307"" x-morph=""He,C:Vhh1cp""",1,7, ,"\k-s | x-tw=""rc://*/tw/dict/bible/other/lots""\*","He,C:Vhh1cp",נָפַל,c:H5307,True,H5307,rc://*/tw/dict/bible/other/lots,106,2,1,32-JON
107," \w גֽוֹרָל֔וֹת|lemma=""גּוֹרָל"" strong=""H1486"" x-morph=""He,Ncmpa""",1,7, גֽוֹרָל֔וֹת,,"He,Ncmpa",גּוֹרָל,H1486,False,H1486,,107,1,1,32-JON
108," \k-e\* \w וְ⁠נֵ֣דְעָ֔ה|lemma=""יָדַע"" strong=""c:H3045"" x-morph=""He,C:Vqh1cp"" x-tw=""rc://*/tw/dict/bible/other/know""",1,7, וְ⁠נֵ֣דְעָ֔ה,\k-e\* ,"He,C:Vqh1cp",יָדַע,c:H3045,True,H3045,rc://*/tw/dict/bible/other/know,108,1,1,32-JON
109," \w בְּ⁠שֶׁ⁠לְּ⁠מִ֛י|lemma=""מִי"" strong=""b:s:l:H4310"" x-morph=""He,R:Tr:R:Ti""",1,7, בְּ⁠שֶׁ⁠לְּ⁠מִ֛י,,"He,R:Tr:R:Ti",מִי,b:s:l:H4310,True,H4310,,109,1,1,32-JON
110," \w הָ⁠רָעָ֥ה|lemma=""רַע"" strong=""d:H7451c"" x-morph=""He,Td:Ncfsa""",1,7, הָ⁠רָעָ֥ה,,"He,Td:Ncfsa",רַע,d:H7451c,True,H7451,,110,1,1,32-JON
111," \w הַ⁠זֹּ֖את|lemma=""זֹאת"" strong=""d:H2063"" x-morph=""He,Td:Pdxfs""",1,7, הַ⁠זֹּ֖את,,"He,Td:Pdxfs",זֹאת,d:H2063,True,H2063,,111,1,1,32-JON
