index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \w Πατρὶ|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,DMS,""",1,1, Πατρὶ,,"Gr,N,,,,,DMS,",πατήρ,G39620,False,G39620,,10,1,1,54-2TH
11," \k-e\* \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,1, ἡμῶν,\k-e\* ,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,11,1,1,54-2TH
12," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,1, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,12,3,3,54-2TH
13," \w Κυρίῳ|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,1, Κυρίῳ,,"Gr,N,,,,,DMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,13,1,1,54-2TH
14," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,1, Ἰησοῦ,,"Gr,N,,,,,DMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,14,1,1,54-2TH
15," \w Χριστῷ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,1, Χριστῷ,,"Gr,N,,,,,DMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,15,1,1,54-2TH
17,"\w χάρις|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,2, χάρις,,"Gr,N,,,,,NFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,17,1,1,54-2TH
18," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,2, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,18,1,1,54-2TH
19," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,19,2,1,54-2TH
20," \w εἰρήνη|lemma=""εἰρήνη"" strong=""G15150"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,2, εἰρήνη,,"Gr,N,,,,,NFS,",εἰρήνη,G15150,False,G15150,rc://*/tw/dict/bible/other/peace,20,1,1,54-2TH
21," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,2, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,21,1,1,54-2TH
22," \k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*\w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,2, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*","Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/godthefather,22,1,1,54-2TH
23," \w Πατρὸς|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,GMS,""",1,2, Πατρὸς,,"Gr,N,,,,,GMS,",πατήρ,G39620,False,G39620,,23,1,1,54-2TH
24," \k-e\* \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,\k-e\* ,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,24,2,2,54-2TH
25," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,2, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,25,1,1,54-2TH
26," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,2, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,26,1,1,54-2TH
27," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,2, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,27,1,1,54-2TH
29,"\w εὐχαριστεῖν|lemma=""εὐχαριστέω"" strong=""G21680"" x-morph=""Gr,V,NPA,,,,,""",1,3, εὐχαριστεῖν,,"Gr,V,NPA,,,,,",εὐχαριστέω,G21680,False,G21680,,29,1,1,54-2TH
30," \w ὀφείλομεν|lemma=""ὀφείλω"" strong=""G37840"" x-morph=""Gr,V,IPA1,,P,""",1,3, ὀφείλομεν,,"Gr,V,IPA1,,P,",ὀφείλω,G37840,False,G37840,,30,1,1,54-2TH
31," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,3, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,31,1,1,54-2TH
32," \w Θεῷ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,3, Θεῷ,,"Gr,N,,,,,DMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,32,1,1,54-2TH
33," \w πάντοτε|lemma=""πάντοτε"" strong=""G38420"" x-morph=""Gr,D,,,,,,,,,""",1,3, πάντοτε,,"Gr,D,,,,,,,,,",πάντοτε,G38420,False,G38420,,33,1,1,54-2TH
34," \w περὶ|lemma=""περί"" strong=""G40120"" x-morph=""Gr,P,,,,,G,,,""",1,3, περὶ,,"Gr,P,,,,,G,,,",περί,G40120,False,G40120,,34,1,1,54-2TH
35," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,3, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,35,3,1,54-2TH
36,", \w ἀδελφοί|lemma=""ἀδελφός"" strong=""G00800"" x-morph=""Gr,N,,,,,VMP,"" x-tw=""rc://*/tw/dict/bible/kt/brother""",1,3, ἀδελφοί,", ","Gr,N,,,,,VMP,",ἀδελφός,G00800,False,G00800,rc://*/tw/dict/bible/kt/brother,36,1,1,54-2TH
37,", \w καθὼς|lemma=""καθώς"" strong=""G25310"" x-morph=""Gr,D,,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,3, καθὼς,", ","Gr,D,,,,,,,,,",καθώς,G25310,False,G25310,rc://*/tw/dict/bible/other/like,37,1,1,54-2TH
38," \w ἄξιόν|lemma=""ἄξιος"" strong=""G05140"" x-morph=""Gr,NP,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/worthy""",1,3, ἄξιόν,,"Gr,NP,,,,NNS,",ἄξιος,G05140,False,G05140,rc://*/tw/dict/bible/kt/worthy,38,1,1,54-2TH
39," \w ἐστιν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IPA3,,S,""",1,3, ἐστιν,,"Gr,V,IPA3,,S,",εἰμί,G15100,False,G15100,,39,1,1,54-2TH
40,", \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,3, ὅτι,", ","Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,40,1,1,54-2TH
41," \w ὑπεραυξάνει|lemma=""ὑπεραυξάνω"" strong=""G52320"" x-morph=""Gr,V,IPA3,,S,""",1,3, ὑπεραυξάνει,,"Gr,V,IPA3,,S,",ὑπεραυξάνω,G52320,False,G52320,,41,1,1,54-2TH
42," \w ἡ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NFS,""",1,3, ἡ,,"Gr,EA,,,,NFS,",ὁ,G35880,False,G35880,,42,2,1,54-2TH
43," \w πίστις|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,3, πίστις,,"Gr,N,,,,,NFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,43,1,1,54-2TH
44," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,3, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,44,3,2,54-2TH
45,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,45,1,1,54-2TH
46," \w πλεονάζει|lemma=""πλεονάζω"" strong=""G41210"" x-morph=""Gr,V,IPA3,,S,""",1,3, πλεονάζει,,"Gr,V,IPA3,,S,",πλεονάζω,G41210,False,G41210,,46,1,1,54-2TH
47," \w ἡ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NFS,""",1,3, ἡ,,"Gr,EA,,,,NFS,",ὁ,G35880,False,G35880,,47,2,2,54-2TH
48," \w ἀγάπη|lemma=""ἀγάπη"" strong=""G00260"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,3, ἀγάπη,,"Gr,N,,,,,NFS,",ἀγάπη,G00260,False,G00260,rc://*/tw/dict/bible/kt/love,48,1,1,54-2TH
49," \w ἑνὸς|lemma=""εἷς"" strong=""G15200"" x-morph=""Gr,NS,,,,GMS,""",1,3, ἑνὸς,,"Gr,NS,,,,GMS,",εἷς,G15200,False,G15200,,49,1,1,54-2TH
50," \w ἑκάστου|lemma=""ἕκαστος"" strong=""G15380"" x-morph=""Gr,EQ,,,,GMS,""",1,3, ἑκάστου,,"Gr,EQ,,,,GMS,",ἕκαστος,G15380,False,G15380,,50,1,1,54-2TH
51,", \w πάντων|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,RI,,,,GMP,""",1,3, πάντων,", ","Gr,RI,,,,GMP,",πᾶς,G39560,False,G39560,,51,1,1,54-2TH
52," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,3, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,52,3,3,54-2TH
53,", \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,3, εἰς,", ","Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,53,1,1,54-2TH
54," \w ἀλλήλους|lemma=""ἀλλήλων"" strong=""G02400"" x-morph=""Gr,RC,,,,AMP,""",1,3, ἀλλήλους,,"Gr,RC,,,,AMP,",ἀλλήλων,G02400,False,G02400,,54,1,1,54-2TH
56,"\w ὥστε|lemma=""ὥστε"" strong=""G56200"" x-morph=""Gr,CS,,,,,,,,""",1,4, ὥστε,,"Gr,CS,,,,,,,,",ὥστε,G56200,False,G56200,,56,1,1,54-2TH
57," \w αὐτοὺς|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RE,,,1AMP,""",1,4, αὐτοὺς,,"Gr,RE,,,1AMP,",αὐτός,G08460,False,G08460,,57,1,1,54-2TH
58," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,4, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,58,1,1,54-2TH
59," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,59,3,1,54-2TH
60," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,4, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,60,1,1,54-2TH
61," \w ἐνκαυχᾶσθαι|lemma=""ἐνκαυχάομαι"" strong=""G14605"" x-morph=""Gr,V,NPM,,,,,"" x-tw=""rc://*/tw/dict/bible/kt/boast""",1,4, ἐνκαυχᾶσθαι,,"Gr,V,NPM,,,,,",ἐνκαυχάομαι,G14605,False,G14605,rc://*/tw/dict/bible/kt/boast,61,1,1,54-2TH
62,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,62,3,2,54-2TH
63," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,4, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,63,2,1,54-2TH
64," \w ἐκκλησίαις|lemma=""ἐκκλησία"" strong=""G15770"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/kt/church""",1,4, ἐκκλησίαις,,"Gr,N,,,,,DFP,",ἐκκλησία,G15770,False,G15770,rc://*/tw/dict/bible/kt/church,64,1,1,54-2TH
65," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,4, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,65,1,1,54-2TH
66," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,4, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,66,1,1,54-2TH
67,", \w ὑπὲρ|lemma=""ὑπέρ"" strong=""G52280"" x-morph=""Gr,P,,,,,G,,,""",1,4, ὑπὲρ,", ","Gr,P,,,,,G,,,",ὑπέρ,G52280,False,G52280,,67,1,1,54-2TH
68," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,4, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,68,1,1,54-2TH
69," \w ὑπομονῆς|lemma=""ὑπομονή"" strong=""G52810"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/endure""",1,4, ὑπομονῆς,,"Gr,N,,,,,GFS,",ὑπομονή,G52810,False,G52810,rc://*/tw/dict/bible/other/endure,69,1,1,54-2TH
70," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,4, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,70,2,1,54-2TH
71,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,71,2,1,54-2TH
72," \w πίστεως|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,4, πίστεως,,"Gr,N,,,,,GFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,72,1,1,54-2TH
73," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,73,3,3,54-2TH
74," \w πᾶσιν|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DMP,""",1,4, πᾶσιν,,"Gr,EQ,,,,DMP,",πᾶς,G39560,False,G39560,,74,1,1,54-2TH
75," \w τοῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMP,""",1,4, τοῖς,,"Gr,EA,,,,DMP,",ὁ,G35880,False,G35880,,75,1,1,54-2TH
76," \w διωγμοῖς|lemma=""διωγμός"" strong=""G13750"" x-morph=""Gr,N,,,,,DMP,"" x-tw=""rc://*/tw/dict/bible/other/persecute""",1,4, διωγμοῖς,,"Gr,N,,,,,DMP,",διωγμός,G13750,False,G13750,rc://*/tw/dict/bible/other/persecute,76,1,1,54-2TH
77," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,4, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,77,2,2,54-2TH
78,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,78,2,2,54-2TH
79," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,4, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,79,2,2,54-2TH
80," \w θλίψεσιν|lemma=""θλῖψις"" strong=""G23470"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/other/tribulation""",1,4, θλίψεσιν,,"Gr,N,,,,,DFP,",θλῖψις,G23470,False,G23470,rc://*/tw/dict/bible/other/tribulation,80,1,1,54-2TH
81," \w αἷς|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RD,,,,DFP,""",1,4, αἷς,,"Gr,RD,,,,DFP,",ὅς,G37390,False,G37390,,81,1,1,54-2TH
82," \w ἀνέχεσθε|lemma=""ἀνέχω"" strong=""G04300"" x-morph=""Gr,V,IPM2,,P,"" x-tw=""rc://*/tw/dict/bible/other/bear""",1,4, ἀνέχεσθε,,"Gr,V,IPM2,,P,",ἀνέχω,G04300,False,G04300,rc://*/tw/dict/bible/other/bear,82,1,1,54-2TH
84,"\w ἔνδειγμα|lemma=""ἔνδειγμα"" strong=""G17300"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/sign""",1,5, ἔνδειγμα,,"Gr,N,,,,,NNS,",ἔνδειγμα,G17300,False,G17300,rc://*/tw/dict/bible/kt/sign,84,1,1,54-2TH
85," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,85,2,1,54-2TH
86," \w δικαίας|lemma=""δίκαιος"" strong=""G13420"" x-morph=""Gr,AA,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/righteous""",1,5, δικαίας,,"Gr,AA,,,,GFS,",δίκαιος,G13420,False,G13420,rc://*/tw/dict/bible/kt/righteous,86,1,1,54-2TH
87," \w κρίσεως|lemma=""κρίσις"" strong=""G29200"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/judge""",1,5, κρίσεως,,"Gr,N,,,,,GFS,",κρίσις,G29200,False,G29200,rc://*/tw/dict/bible/kt/judge,87,1,1,54-2TH
88," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,5, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,88,2,1,54-2TH
89," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,5, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,89,2,1,54-2TH
90,", \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,5, εἰς,", ","Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,90,1,1,54-2TH
91," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,ANS,""",1,5, τὸ,,"Gr,RD,,,,ANS,",ὁ,G35880,False,G35880,,91,1,1,54-2TH
92," \w καταξιωθῆναι|lemma=""καταξιόω"" strong=""G26610"" x-morph=""Gr,V,NAP,,,,,"" x-tw=""rc://*/tw/dict/bible/kt/worthy""",1,5, καταξιωθῆναι,,"Gr,V,NAP,,,,,",καταξιόω,G26610,False,G26610,rc://*/tw/dict/bible/kt/worthy,92,1,1,54-2TH
93," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,5, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,93,1,1,54-2TH
94," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,94,2,2,54-2TH
95," \k-s |x-tw=""rc://*/tw/dict/bible/kt/kingdomofgod""\*\w Βασιλείας|lemma=""βασιλεία"" strong=""G09320"" x-morph=""Gr,N,,,,,GFS,""",1,5, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/kingdomofgod""\*","Gr,N,,,,,GFS,",βασιλεία,G09320,False,G09320,rc://*/tw/dict/bible/kt/kingdomofgod,95,1,1,54-2TH
96," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,5, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,96,2,2,54-2TH
97," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,""",1,5, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,,97,2,2,54-2TH
98,", \k-e\* \w ὑπὲρ|lemma=""ὑπέρ"" strong=""G52280"" x-morph=""Gr,P,,,,,G,,,""",1,5, ὑπὲρ,", \k-e\* ","Gr,P,,,,,G,,,",ὑπέρ,G52280,False,G52280,,98,1,1,54-2TH
99," \w ἧς|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,GFS,""",1,5, ἧς,,"Gr,RR,,,,GFS,",ὅς,G37390,False,G37390,,99,1,1,54-2TH
100," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,D,,,,,,,,,""",1,5, καὶ,,"Gr,D,,,,,,,,,",καί,G25320,False,G25320,,100,1,1,54-2TH
101," \w πάσχετε|lemma=""πάσχω"" strong=""G39580"" x-morph=""Gr,V,IPA2,,P,"" x-tw=""rc://*/tw/dict/bible/other/suffer""",1,5, πάσχετε,,"Gr,V,IPA2,,P,",πάσχω,G39580,False,G39580,rc://*/tw/dict/bible/other/suffer,101,1,1,54-2TH
103,"\w εἴπερ|lemma=""εἴπερ"" strong=""G14870"" x-morph=""Gr,CS,,,,,,,,""",1,6, εἴπερ,,"Gr,CS,,,,,,,,",εἴπερ,G14870,False,G14870,,103,1,1,54-2TH
104," \w δίκαιον|lemma=""δίκαιος"" strong=""G13420"" x-morph=""Gr,NP,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/righteous""",1,6, δίκαιον,,"Gr,NP,,,,NNS,",δίκαιος,G13420,False,G13420,rc://*/tw/dict/bible/kt/righteous,104,1,1,54-2TH
105," \w παρὰ|lemma=""παρά"" strong=""G38440"" x-morph=""Gr,P,,,,,D,,,""",1,6, παρὰ,,"Gr,P,,,,,D,,,",παρά,G38440,False,G38440,,105,1,1,54-2TH
106," \w Θεῷ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, Θεῷ,,"Gr,N,,,,,DMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,106,1,1,54-2TH
107,", \w ἀνταποδοῦναι|lemma=""ἀνταποδίδωμι"" strong=""G04670"" x-morph=""Gr,V,NAA,,,,,""",1,6, ἀνταποδοῦναι,", ","Gr,V,NAA,,,,,",ἀνταποδίδωμι,G04670,False,G04670,,107,1,1,54-2TH
108," \w τοῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,DMP,""",1,6, τοῖς,,"Gr,RD,,,,DMP,",ὁ,G35880,False,G35880,,108,1,1,54-2TH
109," \w θλίβουσιν|lemma=""θλίβω"" strong=""G23460"" x-morph=""Gr,V,PPA,DMP,"" x-tw=""rc://*/tw/dict/bible/other/afflict""",1,6, θλίβουσιν,,"Gr,V,PPA,DMP,",θλίβω,G23460,False,G23460,rc://*/tw/dict/bible/other/afflict,109,1,1,54-2TH
110," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,6, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,110,1,1,54-2TH
