index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
15,"\w וַ⁠יְהִ֣י|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,2, וַ⁠יְהִ֣י,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,15,1,1,10-2SA
16," ׀ \w בַּ⁠יּ֣וֹם|lemma=""יוֹם"" strong=""b:H3117"" x-morph=""He,Rd:Ncmsa""",1,2, בַּ⁠יּ֣וֹם,׀ ,"He,Rd:Ncmsa",יוֹם,b:H3117,True,H3117,,16,1,1,10-2SA
17," \w הַ⁠שְּׁלִישִׁ֗י|lemma=""שְׁלִישִׁי"" strong=""d:H7992"" x-morph=""He,Td:Aomsa""",1,2, הַ⁠שְּׁלִישִׁ֗י,,"He,Td:Aomsa",שְׁלִישִׁי,d:H7992,True,H7992,,17,1,1,10-2SA
18," \w וְ⁠הִנֵּה֩|lemma=""הִנֵּה"" strong=""c:H2009"" x-morph=""He,C:Tm""",1,2, וְ⁠הִנֵּה֩,,"He,C:Tm",הִנֵּה,c:H2009,True,H2009,,18,1,1,10-2SA
19," \w אִ֨ישׁ|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmsa""",1,2, אִ֨ישׁ,,"He,Ncmsa",אִישׁ,H0376,False,H0376,,19,1,1,10-2SA
20," \w בָּ֤א|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vqp3ms""",1,2, בָּ֤א,,"He,Vqp3ms",בּוֹא,H0935,False,H0935,,20,1,1,10-2SA
21," \w מִן|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R""",1,2, מִן,,"He,R",מִן,H4480a,False,H4480a,,21,1,1,10-2SA
22,"־\w הַֽ⁠מַּחֲנֶה֙|lemma=""מַחֲנֶה"" strong=""d:H4264"" x-morph=""He,Td:Ncbsa""",1,2, הַֽ⁠מַּחֲנֶה֙,־,"He,Td:Ncbsa",מַחֲנֶה,d:H4264,True,H4264,,22,1,1,10-2SA
23," \w מֵ⁠עִ֣ם|lemma=""עִם"" strong=""m:H5973b"" x-morph=""He,R:R""",1,2, מֵ⁠עִ֣ם,,"He,R:R",עִם,m:H5973b,True,H5973,,23,1,1,10-2SA
24," \w שָׁא֔וּל|lemma=""שָׁאוּל"" strong=""H7586"" x-morph=""He,Np""",1,2, שָׁא֔וּל,,"He,Np",שָׁאוּל,H7586,False,H7586,,24,1,1,10-2SA
25," \w וּ⁠בְגָדָ֣י⁠ו|lemma=""בֶּגֶד"" strong=""c:H0899b"" x-morph=""He,C:Ncmpc:Sp3ms""",1,2, וּ⁠בְגָדָ֣י⁠ו,,"He,C:Ncmpc:Sp3ms",בֶּגֶד,c:H0899b,True,H0899,,25,1,1,10-2SA
26," \w קְרֻעִ֔ים|lemma=""קָרַע"" strong=""H7167"" x-morph=""He,Vqsmpa""",1,2, קְרֻעִ֔ים,,"He,Vqsmpa",קָרַע,H7167,False,H7167,,26,1,1,10-2SA
27," \w וַ⁠אֲדָמָ֖ה|lemma=""אֲדָמָה"" strong=""c:H0127"" x-morph=""He,C:Ncfsa""",1,2, וַ⁠אֲדָמָ֖ה,,"He,C:Ncfsa",אֲדָמָה,c:H0127,True,H0127,,27,1,1,10-2SA
28," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,2, עַל,,"He,R",עַל,H5921a,False,H5921a,,28,1,1,10-2SA
29,"־\w רֹאשׁ֑⁠וֹ|lemma=""רֹאשׁ"" strong=""H7218a"" x-morph=""He,Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/other/head""",1,2, רֹאשׁ֑⁠וֹ,־,"He,Ncmsc:Sp3ms",רֹאשׁ,H7218a,False,H7218a,rc://*/tw/dict/bible/other/head,29,1,1,10-2SA
30," \w וַ⁠יְהִי֙|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,2, וַ⁠יְהִי֙,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,30,1,1,10-2SA
31," \w בְּ⁠בֹא֣⁠וֹ|lemma=""בּוֹא"" strong=""b:H0935"" x-morph=""He,R:Vqc:Sp3ms""",1,2, בְּ⁠בֹא֣⁠וֹ,,"He,R:Vqc:Sp3ms",בּוֹא,b:H0935,True,H0935,,31,1,1,10-2SA
32," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,2, אֶל,,"He,R",אֵל,H0413,False,H0413,,32,1,1,10-2SA
33,"־\w דָּוִ֔ד|lemma=""דָּוִד"" strong=""H1732"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/david""",1,2, דָּוִ֔ד,־,"He,Np",דָּוִד,H1732,False,H1732,rc://*/tw/dict/bible/names/david,33,1,1,10-2SA
34," \w וַ⁠יִּפֹּ֥ל|lemma=""נָפַל"" strong=""c:H5307"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/other/bow""",1,2, וַ⁠יִּפֹּ֥ל,,"He,C:Vqw3ms",נָפַל,c:H5307,True,H5307,rc://*/tw/dict/bible/other/bow,34,1,1,10-2SA
35," \w אַ֖רְצָ⁠ה|lemma=""אֶרֶץ"" strong=""H0776"" x-morph=""He,Ncbsa:Sd"" x-tw=""rc://*/tw/dict/bible/other/earth""",1,2, אַ֖רְצָ⁠ה,,"He,Ncbsa:Sd",אֶרֶץ,H0776,False,H0776,rc://*/tw/dict/bible/other/earth,35,1,1,10-2SA
36," \w וַ⁠יִּשְׁתָּֽחוּ|lemma=""שָׁחָה"" strong=""c:H7812"" x-morph=""He,C:Vtw3ms"" x-tw=""rc://*/tw/dict/bible/kt/worship""",1,2, וַ⁠יִּשְׁתָּֽחוּ,,"He,C:Vtw3ms",שָׁחָה,c:H7812,True,H7812,rc://*/tw/dict/bible/kt/worship,36,1,1,10-2SA
38,"\w וַ⁠יֹּ֤אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יֹּ֤אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,38,1,1,10-2SA
39," \w ל⁠וֹ֙|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,3, ל⁠וֹ֙,,"He,R:Sp3ms",,l,False,,,39,1,1,10-2SA
40," \w דָּוִ֔ד|lemma=""דָּוִד"" strong=""H1732"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/david""",1,3, דָּוִ֔ד,,"He,Np",דָּוִד,H1732,False,H1732,rc://*/tw/dict/bible/names/david,40,1,1,10-2SA
41," \w אֵ֥י|lemma=""אַי"" strong=""H0335"" x-morph=""He,Ti""",1,3, אֵ֥י,,"He,Ti",אַי,H0335,False,H0335,,41,1,1,10-2SA
42," \w מִ⁠זֶּ֖ה|lemma=""זֶה"" strong=""m:H2088"" x-morph=""He,R:Pdxms""",1,3, מִ⁠זֶּ֖ה,,"He,R:Pdxms",זֶה,m:H2088,True,H2088,,42,1,1,10-2SA
43," \w תָּב֑וֹא|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vqi2ms""",1,3, תָּב֑וֹא,,"He,Vqi2ms",בּוֹא,H0935,False,H0935,,43,1,1,10-2SA
44," \w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,44,1,1,10-2SA
45," \w אֵלָ֔י⁠ו|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,3, אֵלָ֔י⁠ו,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,45,1,1,10-2SA
46," \w מִ⁠מַּחֲנֵ֥ה|lemma=""מַחֲנֶה"" strong=""m:H4264"" x-morph=""He,R:Ncbsc""",1,3, מִ⁠מַּחֲנֵ֥ה,,"He,R:Ncbsc",מַחֲנֶה,m:H4264,True,H4264,,46,1,1,10-2SA
47," \w יִשְׂרָאֵ֖ל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,3, יִשְׂרָאֵ֖ל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,47,1,1,10-2SA
48," \w נִמְלָֽטְתִּי|lemma=""מָלַט"" strong=""H4422"" x-morph=""He,VNp1cs"" x-tw=""rc://*/tw/dict/bible/kt/save""",1,3, נִמְלָֽטְתִּי,,"He,VNp1cs",מָלַט,H4422,False,H4422,rc://*/tw/dict/bible/kt/save,48,1,1,10-2SA
50,"\w וַ⁠יֹּ֨אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,4, וַ⁠יֹּ֨אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,50,1,1,10-2SA
51," \w אֵלָ֥י⁠ו|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,4, אֵלָ֥י⁠ו,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,51,1,1,10-2SA
52," \w דָּוִ֛ד|lemma=""דָּוִד"" strong=""H1732"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/david""",1,4, דָּוִ֛ד,,"He,Np",דָּוִד,H1732,False,H1732,rc://*/tw/dict/bible/names/david,52,1,1,10-2SA
53," \w מֶה|lemma=""מָה"" strong=""H4100"" x-morph=""He,Ti""",1,4, מֶה,,"He,Ti",מָה,H4100,False,H4100,,53,1,1,10-2SA
54,"־\w הָיָ֥ה|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqp3ms""",1,4, הָיָ֥ה,־,"He,Vqp3ms",הָיָה,H1961,False,H1961,,54,1,1,10-2SA
55," \w הַ⁠דָּבָ֖ר|lemma=""דָּבָר"" strong=""d:H1697"" x-morph=""He,Td:Ncmsa""",1,4, הַ⁠דָּבָ֖ר,,"He,Td:Ncmsa",דָּבָר,d:H1697,True,H1697,,55,1,1,10-2SA
56," \w הַגֶּד|lemma=""נָגַד"" strong=""H5046"" x-morph=""He,Vhv2ms""",1,4, הַגֶּד,,"He,Vhv2ms",נָגַד,H5046,False,H5046,,56,1,1,10-2SA
57,"־\w נָ֣א|lemma=""נָא"" strong=""H4994"" x-morph=""He,Te""",1,4, נָ֣א,־,"He,Te",נָא,H4994,False,H4994,,57,1,1,10-2SA
58," \w לִ֑⁠י|lemma="""" strong=""l"" x-morph=""He,R:Sp1cs""",1,4, לִ֑⁠י,,"He,R:Sp1cs",,l,False,,,58,1,1,10-2SA
59," \w וַ֠⁠יֹּאמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,4, וַ֠⁠יֹּאמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,59,1,1,10-2SA
60," \w אֲשֶׁר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,4, אֲשֶׁר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,60,1,1,10-2SA
61,"־\w נָ֨ס|lemma=""נוּס"" strong=""H5127"" x-morph=""He,Vqp3ms""",1,4, נָ֨ס,־,"He,Vqp3ms",נוּס,H5127,False,H5127,,61,1,1,10-2SA
62," \w הָ⁠עָ֜ם|lemma=""עַם"" strong=""d:H5971a"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/peoplegroup""",1,4, הָ⁠עָ֜ם,,"He,Td:Ncmsa",עַם,d:H5971a,True,H5971a,rc://*/tw/dict/bible/other/peoplegroup,62,1,1,10-2SA
63," \w מִן|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R""",1,4, מִן,,"He,R",מִן,H4480a,False,H4480a,,63,2,1,10-2SA
64,"־\w הַ⁠מִּלְחָמָ֗ה|lemma=""מִלְחָמָה"" strong=""d:H4421"" x-morph=""He,Td:Ncfsa""",1,4, הַ⁠מִּלְחָמָ֗ה,־,"He,Td:Ncfsa",מִלְחָמָה,d:H4421,True,H4421,,64,1,1,10-2SA
65," \w וְ⁠גַם|lemma=""גַּם"" strong=""c:H1571"" x-morph=""He,C:Ta""",1,4, וְ⁠גַם,,"He,C:Ta",גַּם,c:H1571,True,H1571,,65,1,1,10-2SA
66,"־\w הַרְבֵּ֞ה|lemma=""רָבָה"" strong=""H7235a"" x-morph=""He,Vha""",1,4, הַרְבֵּ֞ה,־,"He,Vha",רָבָה,H7235a,False,H7235a,,66,1,1,10-2SA
67," \w נָפַ֤ל|lemma=""נָפַל"" strong=""H5307"" x-morph=""He,Vqp3ms""",1,4, נָפַ֤ל,,"He,Vqp3ms",נָפַל,H5307,False,H5307,,67,1,1,10-2SA
68," \w מִן|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R""",1,4, מִן,,"He,R",מִן,H4480a,False,H4480a,,68,2,2,10-2SA
69,"־\w הָ⁠עָם֙|lemma=""עַם"" strong=""d:H5971a"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/peoplegroup""",1,4, הָ⁠עָם֙,־,"He,Td:Ncmsa",עַם,d:H5971a,True,H5971a,rc://*/tw/dict/bible/other/peoplegroup,69,1,1,10-2SA
70," \w וַ⁠יָּמֻ֔תוּ|lemma=""מוּת"" strong=""c:H4191"" x-morph=""He,C:Vqw3mp"" x-tw=""rc://*/tw/dict/bible/other/death""",1,4, וַ⁠יָּמֻ֔תוּ,,"He,C:Vqw3mp",מוּת,c:H4191,True,H4191,rc://*/tw/dict/bible/other/death,70,1,1,10-2SA
71," \w וְ⁠גַ֗ם|lemma=""גַּם"" strong=""c:H1571"" x-morph=""He,C:Ta""",1,4, וְ⁠גַ֗ם,,"He,C:Ta",גַּם,c:H1571,True,H1571,,71,1,1,10-2SA
72," \w שָׁא֛וּל|lemma=""שָׁאוּל"" strong=""H7586"" x-morph=""He,Np""",1,4, שָׁא֛וּל,,"He,Np",שָׁאוּל,H7586,False,H7586,,72,1,1,10-2SA
73," \w וִ⁠יהוֹנָתָ֥ן|lemma=""יְהוֹנָתָן"" strong=""c:H3083"" x-morph=""He,C:Np""",1,4, וִ⁠יהוֹנָתָ֥ן,,"He,C:Np",יְהוֹנָתָן,c:H3083,True,H3083,,73,1,1,10-2SA
74," \w בְּנ֖⁠וֹ|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,4, בְּנ֖⁠וֹ,,"He,Ncmsc:Sp3ms",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,74,1,1,10-2SA
75," \w מֵֽתוּ|lemma=""מוּת"" strong=""H4191"" x-morph=""He,Vqp3cp""",1,4, מֵֽתוּ,,"He,Vqp3cp",מוּת,H4191,False,H4191,,75,1,1,10-2SA
77,"\w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,5, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,77,1,1,10-2SA
78," \w דָּוִ֔ד|lemma=""דָּוִד"" strong=""H1732"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/david""",1,5, דָּוִ֔ד,,"He,Np",דָּוִד,H1732,False,H1732,rc://*/tw/dict/bible/names/david,78,1,1,10-2SA
79," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,5, אֶל,,"He,R",אֵל,H0413,False,H0413,,79,1,1,10-2SA
80,"־\w הַ⁠נַּ֖עַר|lemma=""נַעַר"" strong=""d:H5288"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,5, הַ⁠נַּ֖עַר,־,"He,Td:Ncmsa",נַעַר,d:H5288,True,H5288,rc://*/tw/dict/bible/other/servant,80,1,1,10-2SA
81," \w הַ⁠מַּגִּ֣יד|lemma=""נָגַד"" strong=""d:H5046"" x-morph=""He,Td:Vhrmsa""",1,5, הַ⁠מַּגִּ֣יד,,"He,Td:Vhrmsa",נָגַד,d:H5046,True,H5046,,81,1,1,10-2SA
82," \w ל֑⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,5, ל֑⁠וֹ,,"He,R:Sp3ms",,l,False,,,82,1,1,10-2SA
83," \w אֵ֣יךְ|lemma=""אֵיךְ"" strong=""H0349a"" x-morph=""He,Ti""",1,5, אֵ֣יךְ,,"He,Ti",אֵיךְ,H0349a,False,H0349a,,83,1,1,10-2SA
84," \w יָדַ֔עְתָּ|lemma=""יָדַע"" strong=""H3045"" x-morph=""He,Vqp2ms"" x-tw=""rc://*/tw/dict/bible/other/know""",1,5, יָדַ֔עְתָּ,,"He,Vqp2ms",יָדַע,H3045,False,H3045,rc://*/tw/dict/bible/other/know,84,1,1,10-2SA
85," \w כִּי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,5, כִּי,,"He,C",כִּי,H3588a,False,H3588a,,85,1,1,10-2SA
86,"־\w מֵ֥ת|lemma=""מוּת"" strong=""H4191"" x-morph=""He,Vqp3ms""",1,5, מֵ֥ת,־,"He,Vqp3ms",מוּת,H4191,False,H4191,,86,1,1,10-2SA
87," \w שָׁא֖וּל|lemma=""שָׁאוּל"" strong=""H7586"" x-morph=""He,Np""",1,5, שָׁא֖וּל,,"He,Np",שָׁאוּל,H7586,False,H7586,,87,1,1,10-2SA
88," \w וִ⁠יהֽוֹנָתָ֥ן|lemma=""יְהוֹנָתָן"" strong=""c:H3083"" x-morph=""He,C:Np""",1,5, וִ⁠יהֽוֹנָתָ֥ן,,"He,C:Np",יְהוֹנָתָן,c:H3083,True,H3083,,88,1,1,10-2SA
89," \w בְּנֽ⁠וֹ|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,5, בְּנֽ⁠וֹ,,"He,Ncmsc:Sp3ms",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,89,1,1,10-2SA
91,"\w וַ⁠יֹּ֜אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יֹּ֜אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,91,1,1,10-2SA
92," \w הַ⁠נַּ֣עַר|lemma=""נַעַר"" strong=""d:H5288"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,6, הַ⁠נַּ֣עַר,,"He,Td:Ncmsa",נַעַר,d:H5288,True,H5288,rc://*/tw/dict/bible/other/servant,92,1,1,10-2SA
93," ׀ \w הַ⁠מַּגִּ֣יד|lemma=""נָגַד"" strong=""d:H5046"" x-morph=""He,Td:Vhrmsa""",1,6, הַ⁠מַּגִּ֣יד,׀ ,"He,Td:Vhrmsa",נָגַד,d:H5046,True,H5046,,93,1,1,10-2SA
94," \w ל֗⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,6, ל֗⁠וֹ,,"He,R:Sp3ms",,l,False,,,94,1,1,10-2SA
95," \w נִקְרֹ֤א|lemma=""קָרָא"" strong=""H7122"" x-morph=""He,VNa""",1,6, נִקְרֹ֤א,,"He,VNa",קָרָא,H7122,False,H7122,,95,1,1,10-2SA
96," \w נִקְרֵ֨יתִי֙|lemma=""קָרָה"" strong=""H7136a"" x-morph=""He,VNp1cs""",1,6, נִקְרֵ֨יתִי֙,,"He,VNp1cs",קָרָה,H7136a,False,H7136a,,96,1,1,10-2SA
97," \w בְּ⁠הַ֣ר|lemma=""הַר"" strong=""b:H2022"" x-morph=""He,R:Ncmsc""",1,6, בְּ⁠הַ֣ר,,"He,R:Ncmsc",הַר,b:H2022,True,H2022,,97,1,1,10-2SA
98," \w הַ⁠גִּלְבֹּ֔עַ|lemma=""גִּלְבֹּעַ"" strong=""d:H1533"" x-morph=""He,Td:Np""",1,6, הַ⁠גִּלְבֹּ֔עַ,,"He,Td:Np",גִּלְבֹּעַ,d:H1533,True,H1533,,98,1,1,10-2SA
99," \w וְ⁠הִנֵּ֥ה|lemma=""הִנֵּה"" strong=""c:H2009"" x-morph=""He,C:Tm""",1,6, וְ⁠הִנֵּ֥ה,,"He,C:Tm",הִנֵּה,c:H2009,True,H2009,,99,2,1,10-2SA
100," \w שָׁא֖וּל|lemma=""שָׁאוּל"" strong=""H7586"" x-morph=""He,Np""",1,6, שָׁא֖וּל,,"He,Np",שָׁאוּל,H7586,False,H7586,,100,1,1,10-2SA
101," \w נִשְׁעָ֣ן|lemma=""שָׁעַן"" strong=""H8172"" x-morph=""He,VNrmsa""",1,6, נִשְׁעָ֣ן,,"He,VNrmsa",שָׁעַן,H8172,False,H8172,,101,1,1,10-2SA
102," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,6, עַל,,"He,R",עַל,H5921a,False,H5921a,,102,1,1,10-2SA
103,"־\w חֲנִית֑⁠וֹ|lemma=""חֲנִית"" strong=""H2595"" x-morph=""He,Ncfsc:Sp3ms""",1,6, חֲנִית֑⁠וֹ,־,"He,Ncfsc:Sp3ms",חֲנִית,H2595,False,H2595,,103,1,1,10-2SA
104," \w וְ⁠הִנֵּ֥ה|lemma=""הִנֵּה"" strong=""c:H2009"" x-morph=""He,C:Tm""",1,6, וְ⁠הִנֵּ֥ה,,"He,C:Tm",הִנֵּה,c:H2009,True,H2009,,104,2,2,10-2SA
105," \w הָ⁠רֶ֛כֶב|lemma=""רֶכֶב"" strong=""d:H7393"" x-morph=""He,Td:Ncmsa""",1,6, הָ⁠רֶ֛כֶב,,"He,Td:Ncmsa",רֶכֶב,d:H7393,True,H7393,,105,1,1,10-2SA
106," \w וּ⁠בַעֲלֵ֥י|lemma=""בַּעַל"" strong=""c:H1167"" x-morph=""He,C:Ncmpc""",1,6, וּ⁠בַעֲלֵ֥י,,"He,C:Ncmpc",בַּעַל,c:H1167,True,H1167,,106,1,1,10-2SA
107," \w הַ⁠פָּרָשִׁ֖ים|lemma=""פָּרָשׁ"" strong=""d:H6571b"" x-morph=""He,Td:Ncmpa""",1,6, הַ⁠פָּרָשִׁ֖ים,,"He,Td:Ncmpa",פָּרָשׁ,d:H6571b,True,H6571,,107,1,1,10-2SA
108," \w הִדְבִּקֻֽ⁠הוּ|lemma=""דָּבַק"" strong=""H1692"" x-morph=""He,Vhp3cp:Sp3ms""",1,6, הִדְבִּקֻֽ⁠הוּ,,"He,Vhp3cp:Sp3ms",דָּבַק,H1692,False,H1692,,108,1,1,10-2SA
110,"\w וַ⁠יִּ֥פֶן|lemma=""פָּנָה"" strong=""c:H6437"" x-morph=""He,C:Vqw3ms""",1,7, וַ⁠יִּ֥פֶן,,"He,C:Vqw3ms",פָּנָה,c:H6437,True,H6437,,110,1,1,10-2SA
111," \w אַחֲרָ֖י⁠ו|lemma=""אַחַר"" strong=""H0310a"" x-morph=""He,R:Sp3ms""",1,7, אַחֲרָ֖י⁠ו,,"He,R:Sp3ms",אַחַר,H0310a,False,H0310a,,111,1,1,10-2SA
112," \w וַ⁠יִּרְאֵ֑⁠נִי|lemma=""רָאָה"" strong=""c:H7200"" x-morph=""He,C:Vqw3ms:Sp1cs""",1,7, וַ⁠יִּרְאֵ֑⁠נִי,,"He,C:Vqw3ms:Sp1cs",רָאָה,c:H7200,True,H7200,,112,1,1,10-2SA
113," \w וַ⁠יִּקְרָ֣א|lemma=""קָרָא"" strong=""c:H7121"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/other/declare""",1,7, וַ⁠יִּקְרָ֣א,,"He,C:Vqw3ms",קָרָא,c:H7121,True,H7121,rc://*/tw/dict/bible/other/declare,113,1,1,10-2SA
114," \w אֵלָ֔⁠י|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp1cs""",1,7, אֵלָ֔⁠י,,"He,R:Sp1cs",אֵל,H0413,False,H0413,,114,1,1,10-2SA
