index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \k-e\* \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RR,,,,DFP,""",1,1, ταῖς,\k-e\* ,"Gr,RR,,,,DFP,",ὁ,G35880,False,G35880,,10,2,2,60-JAS
11," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,1, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,11,1,1,60-JAS
12," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,1, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,12,1,1,60-JAS
13," \w διασπορᾷ|lemma=""διασπορά"" strong=""G12900"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/other/disperse""",1,1, διασπορᾷ,,"Gr,N,,,,,DFS,",διασπορά,G12900,False,G12900,rc://*/tw/dict/bible/other/disperse,13,1,1,60-JAS
14,": \w χαίρειν|lemma=""χαίρω"" strong=""G54630"" x-morph=""Gr,IENPA,,,,,""",1,1, χαίρειν,: ,"Gr,IENPA,,,,,",χαίρω,G54630,False,G54630,,14,1,1,60-JAS
16,"\w πᾶσαν|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,AFS,""",1,2, πᾶσαν,,"Gr,EQ,,,,AFS,",πᾶς,G39560,False,G39560,,16,1,1,60-JAS
17," \w χαρὰν|lemma=""χαρά"" strong=""G54790"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/other/joy""",1,2, χαρὰν,,"Gr,N,,,,,AFS,",χαρά,G54790,False,G54790,rc://*/tw/dict/bible/other/joy,17,1,1,60-JAS
18," \w ἡγήσασθε|lemma=""ἡγέομαι"" strong=""G22330"" x-morph=""Gr,V,MAM2,,P,""",1,2, ἡγήσασθε,,"Gr,V,MAM2,,P,",ἡγέομαι,G22330,False,G22330,,18,1,1,60-JAS
19,", \w ἀδελφοί|lemma=""ἀδελφός"" strong=""G00800"" x-morph=""Gr,N,,,,,VMP,"" x-tw=""rc://*/tw/dict/bible/kt/brother""",1,2, ἀδελφοί,", ","Gr,N,,,,,VMP,",ἀδελφός,G00800,False,G00800,rc://*/tw/dict/bible/kt/brother,19,1,1,60-JAS
20," \w μου|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,S,""",1,2, μου,,"Gr,RP,,,1G,S,",ἐγώ,G14730,False,G14730,,20,1,1,60-JAS
21,", \w ὅταν|lemma=""ὅταν"" strong=""G37520"" x-morph=""Gr,CS,,,,,,,,""",1,2, ὅταν,", ","Gr,CS,,,,,,,,",ὅταν,G37520,False,G37520,,21,1,1,60-JAS
22," \w πειρασμοῖς|lemma=""πειρασμός"" strong=""G39860"" x-morph=""Gr,N,,,,,DMP,"" x-tw=""rc://*/tw/dict/bible/other/trouble""",1,2, πειρασμοῖς,,"Gr,N,,,,,DMP,",πειρασμός,G39860,False,G39860,rc://*/tw/dict/bible/other/trouble,22,1,1,60-JAS
23," \w περιπέσητε|lemma=""περιπίπτω"" strong=""G40450"" x-morph=""Gr,V,SAA2,,P,""",1,2, περιπέσητε,,"Gr,V,SAA2,,P,",περιπίπτω,G40450,False,G40450,,23,1,1,60-JAS
24," \w ποικίλοις|lemma=""ποικίλος"" strong=""G41640"" x-morph=""Gr,NS,,,,DMP,""",1,2, ποικίλοις,,"Gr,NS,,,,DMP,",ποικίλος,G41640,False,G41640,,24,1,1,60-JAS
26,"\w γινώσκοντες|lemma=""γινώσκω"" strong=""G10970"" x-morph=""Gr,V,PPA,NMP,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,3, γινώσκοντες,,"Gr,V,PPA,NMP,",γινώσκω,G10970,False,G10970,rc://*/tw/dict/bible/other/know,26,1,1,60-JAS
27," \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,3, ὅτι,,"Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,27,1,1,60-JAS
28," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NNS,""",1,3, τὸ,,"Gr,EA,,,,NNS,",ὁ,G35880,False,G35880,,28,1,1,60-JAS
29," \w δοκίμιον|lemma=""δοκίμιον"" strong=""G13830"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/test""",1,3, δοκίμιον,,"Gr,N,,,,,NNS,",δοκίμιον,G13830,False,G13830,rc://*/tw/dict/bible/kt/test,29,1,1,60-JAS
30," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,3, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,30,1,1,60-JAS
31," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,3, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,31,1,1,60-JAS
32," \w πίστεως|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,3, πίστεως,,"Gr,N,,,,,GFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,32,1,1,60-JAS
33," \w κατεργάζεται|lemma=""κατεργάζομαι"" strong=""G27160"" x-morph=""Gr,V,IPM3,,S,""",1,3, κατεργάζεται,,"Gr,V,IPM3,,S,",κατεργάζομαι,G27160,False,G27160,,33,1,1,60-JAS
34," \w ὑπομονήν|lemma=""ὑπομονή"" strong=""G52810"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/other/endure""",1,3, ὑπομονήν,,"Gr,N,,,,,AFS,",ὑπομονή,G52810,False,G52810,rc://*/tw/dict/bible/other/endure,34,1,1,60-JAS
36,"\w ἡ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NFS,""",1,4, ἡ,,"Gr,EA,,,,NFS,",ὁ,G35880,False,G35880,,36,1,1,60-JAS
37," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,4, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,37,1,1,60-JAS
38," \w ὑπομονὴ|lemma=""ὑπομονή"" strong=""G52810"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/endure""",1,4, ὑπομονὴ,,"Gr,N,,,,,NFS,",ὑπομονή,G52810,False,G52810,rc://*/tw/dict/bible/other/endure,38,1,1,60-JAS
39," \w ἔργον|lemma=""ἔργον"" strong=""G20410"" x-morph=""Gr,N,,,,,ANS,"" x-tw=""rc://*/tw/dict/bible/kt/works""",1,4, ἔργον,,"Gr,N,,,,,ANS,",ἔργον,G20410,False,G20410,rc://*/tw/dict/bible/kt/works,39,1,1,60-JAS
40," \w τέλειον|lemma=""τέλειος"" strong=""G50460"" x-morph=""Gr,AA,,,,ANS,"" x-tw=""rc://*/tw/dict/bible/other/perfect""",1,4, τέλειον,,"Gr,AA,,,,ANS,",τέλειος,G50460,False,G50460,rc://*/tw/dict/bible/other/perfect,40,1,1,60-JAS
41," \w ἐχέτω|lemma=""ἔχω"" strong=""G21920"" x-morph=""Gr,V,MPA3,,S,""",1,4, ἐχέτω,,"Gr,V,MPA3,,S,",ἔχω,G21920,False,G21920,,41,1,1,60-JAS
42,", \w ἵνα|lemma=""ἵνα"" strong=""G24430"" x-morph=""Gr,CS,,,,,,,,""",1,4, ἵνα,", ","Gr,CS,,,,,,,,",ἵνα,G24430,False,G24430,,42,1,1,60-JAS
43," \w ἦτε|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,SPA2,,P,""",1,4, ἦτε,,"Gr,V,SPA2,,P,",εἰμί,G15100,False,G15100,,43,1,1,60-JAS
44," \w τέλειοι|lemma=""τέλειος"" strong=""G50460"" x-morph=""Gr,NS,,,,NMP,"" x-tw=""rc://*/tw/dict/bible/other/perfect""",1,4, τέλειοι,,"Gr,NS,,,,NMP,",τέλειος,G50460,False,G50460,rc://*/tw/dict/bible/other/perfect,44,1,1,60-JAS
45," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,45,1,1,60-JAS
46," \w ὁλόκληροι|lemma=""ὁλόκληρος"" strong=""G36480"" x-morph=""Gr,NS,,,,NMP,""",1,4, ὁλόκληροι,,"Gr,NS,,,,NMP,",ὁλόκληρος,G36480,False,G36480,,46,1,1,60-JAS
47,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,47,1,1,60-JAS
48," \w μηδενὶ|lemma=""μηδείς"" strong=""G33670"" x-morph=""Gr,RI,,,,DNS,""",1,4, μηδενὶ,,"Gr,RI,,,,DNS,",μηδείς,G33670,False,G33670,,48,1,1,60-JAS
49," \w λειπόμενοι|lemma=""λείπω"" strong=""G30070"" x-morph=""Gr,V,PPM,NMP,""",1,4, λειπόμενοι,,"Gr,V,PPM,NMP,",λείπω,G30070,False,G30070,,49,1,1,60-JAS
51,"\w εἰ|lemma=""εἰ"" strong=""G14870"" x-morph=""Gr,CS,,,,,,,,""",1,5, εἰ,,"Gr,CS,,,,,,,,",εἰ,G14870,False,G14870,,51,1,1,60-JAS
52," \w δέ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δέ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,52,1,1,60-JAS
53," \w τις|lemma=""τις"" strong=""G51000"" x-morph=""Gr,RI,,,,NMS,""",1,5, τις,,"Gr,RI,,,,NMS,",τις,G51000,False,G51000,,53,1,1,60-JAS
54," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,5, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,54,1,1,60-JAS
55," \w λείπεται|lemma=""λείπω"" strong=""G30070"" x-morph=""Gr,V,IPM3,,S,""",1,5, λείπεται,,"Gr,V,IPM3,,S,",λείπω,G30070,False,G30070,,55,1,1,60-JAS
56," \w σοφίας|lemma=""σοφία"" strong=""G46780"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/wise""",1,5, σοφίας,,"Gr,N,,,,,GFS,",σοφία,G46780,False,G46780,rc://*/tw/dict/bible/kt/wise,56,1,1,60-JAS
57,", \w αἰτείτω|lemma=""αἰτέω"" strong=""G01540"" x-morph=""Gr,V,MPA3,,S,""",1,5, αἰτείτω,", ","Gr,V,MPA3,,S,",αἰτέω,G01540,False,G01540,,57,1,1,60-JAS
58," \w παρὰ|lemma=""παρά"" strong=""G38440"" x-morph=""Gr,P,,,,,G,,,""",1,5, παρὰ,,"Gr,P,,,,,G,,,",παρά,G38440,False,G38440,,58,1,1,60-JAS
59," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,GMS,""",1,5, τοῦ,,"Gr,RD,,,,GMS,",ὁ,G35880,False,G35880,,59,1,1,60-JAS
60," \w διδόντος|lemma=""δίδωμι"" strong=""G13250"" x-morph=""Gr,V,PPA,GMS,""",1,5, διδόντος,,"Gr,V,PPA,GMS,",δίδωμι,G13250,False,G13250,,60,1,1,60-JAS
61,", \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,5, Θεοῦ,", ","Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,61,1,1,60-JAS
62,", \w πᾶσιν|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,RI,,,,DMP,""",1,5, πᾶσιν,", ","Gr,RI,,,,DMP,",πᾶς,G39560,False,G39560,,62,1,1,60-JAS
63," \w ἁπλῶς|lemma=""ἁπλῶς"" strong=""G05740"" x-morph=""Gr,D,,,,,,,,,""",1,5, ἁπλῶς,,"Gr,D,,,,,,,,,",ἁπλῶς,G05740,False,G05740,,63,1,1,60-JAS
64,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,64,2,1,60-JAS
65," \w μὴ|lemma=""μή"" strong=""G33610"" x-morph=""Gr,D,,,,,,,,,""",1,5, μὴ,,"Gr,D,,,,,,,,,",μή,G33610,False,G33610,,65,1,1,60-JAS
66," \w ὀνειδίζοντος|lemma=""ὀνειδίζω"" strong=""G36790"" x-morph=""Gr,V,PPA,GMS,"" x-tw=""rc://*/tw/dict/bible/other/shame""",1,5, ὀνειδίζοντος,,"Gr,V,PPA,GMS,",ὀνειδίζω,G36790,False,G36790,rc://*/tw/dict/bible/other/shame,66,1,1,60-JAS
67,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,67,2,2,60-JAS
68," \w δοθήσεται|lemma=""δίδωμι"" strong=""G13250"" x-morph=""Gr,V,IFP3,,S,""",1,5, δοθήσεται,,"Gr,V,IFP3,,S,",δίδωμι,G13250,False,G13250,,68,1,1,60-JAS
69," \w αὐτῷ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMS,""",1,5, αὐτῷ,,"Gr,RP,,,3DMS,",αὐτός,G08460,False,G08460,,69,1,1,60-JAS
71,"\w αἰτείτω|lemma=""αἰτέω"" strong=""G01540"" x-morph=""Gr,V,MPA3,,S,""",1,6, αἰτείτω,,"Gr,V,MPA3,,S,",αἰτέω,G01540,False,G01540,,71,1,1,60-JAS
72," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,6, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,72,1,1,60-JAS
73," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,73,1,1,60-JAS
74," \w πίστει|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,6, πίστει,,"Gr,N,,,,,DFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,74,1,1,60-JAS
75,", \w μηδὲν|lemma=""μηδείς"" strong=""G33670"" x-morph=""Gr,RI,,,,ANS,""",1,6, μηδὲν,", ","Gr,RI,,,,ANS,",μηδείς,G33670,False,G33670,,75,1,1,60-JAS
76," \w διακρινόμενος|lemma=""διακρίνω"" strong=""G12520"" x-morph=""Gr,V,PPM,NMS,""",1,6, διακρινόμενος,,"Gr,V,PPM,NMS,",διακρίνω,G12520,False,G12520,,76,2,1,60-JAS
77,"; \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NMS,""",1,6, ὁ,; ,"Gr,RD,,,,NMS,",ὁ,G35880,False,G35880,,77,1,1,60-JAS
78," \w γὰρ|lemma=""γάρ"" strong=""G10630"" x-morph=""Gr,CC,,,,,,,,""",1,6, γὰρ,,"Gr,CC,,,,,,,,",γάρ,G10630,False,G10630,,78,1,1,60-JAS
79," \w διακρινόμενος|lemma=""διακρίνω"" strong=""G12520"" x-morph=""Gr,V,PPM,NMS,""",1,6, διακρινόμενος,,"Gr,V,PPM,NMS,",διακρίνω,G12520,False,G12520,,79,2,2,60-JAS
80," \w ἔοικεν|lemma=""εἴκω"" strong=""G15030"" x-morph=""Gr,V,IEA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,6, ἔοικεν,,"Gr,V,IEA3,,S,",εἴκω,G15030,False,G15030,rc://*/tw/dict/bible/other/like,80,1,1,60-JAS
81," \w κλύδωνι|lemma=""κλύδων"" strong=""G28300"" x-morph=""Gr,N,,,,,DMS,""",1,6, κλύδωνι,,"Gr,N,,,,,DMS,",κλύδων,G28300,False,G28300,,81,1,1,60-JAS
82," \w θαλάσσης|lemma=""θάλασσα"" strong=""G22810"" x-morph=""Gr,N,,,,,GFS,""",1,6, θαλάσσης,,"Gr,N,,,,,GFS,",θάλασσα,G22810,False,G22810,,82,1,1,60-JAS
83,", \w ἀνεμιζομένῳ|lemma=""ἀνεμίζω"" strong=""G04160"" x-morph=""Gr,V,PPP,DMS,""",1,6, ἀνεμιζομένῳ,", ","Gr,V,PPP,DMS,",ἀνεμίζω,G04160,False,G04160,,83,1,1,60-JAS
84," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,6, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,84,1,1,60-JAS
85," \w ῥιπιζομένῳ|lemma=""ῥιπίζω"" strong=""G44940"" x-morph=""Gr,V,PPP,DMS,""",1,6, ῥιπιζομένῳ,,"Gr,V,PPP,DMS,",ῥιπίζω,G44940,False,G44940,,85,1,1,60-JAS
87,"\w μὴ|lemma=""μή"" strong=""G33610"" x-morph=""Gr,D,,,,,,,,,""",1,7, μὴ,,"Gr,D,,,,,,,,,",μή,G33610,False,G33610,,87,1,1,60-JAS
88," \w γὰρ|lemma=""γάρ"" strong=""G10630"" x-morph=""Gr,CC,,,,,,,,""",1,7, γὰρ,,"Gr,CC,,,,,,,,",γάρ,G10630,False,G10630,,88,1,1,60-JAS
89," \w οἰέσθω|lemma=""οἶμαι"" strong=""G36330"" x-morph=""Gr,V,MPM3,,S,""",1,7, οἰέσθω,,"Gr,V,MPM3,,S,",οἶμαι,G36330,False,G36330,,89,1,1,60-JAS
90," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,7, ὁ,,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,90,1,1,60-JAS
91," \w ἄνθρωπος|lemma=""ἄνθρωπος"" strong=""G04440"" x-morph=""Gr,N,,,,,NMS,""",1,7, ἄνθρωπος,,"Gr,N,,,,,NMS,",ἄνθρωπος,G04440,False,G04440,,91,1,1,60-JAS
92," \w ἐκεῖνος|lemma=""ἐκεῖνος"" strong=""G15650"" x-morph=""Gr,ED,,,,NMS,""",1,7, ἐκεῖνος,,"Gr,ED,,,,NMS,",ἐκεῖνος,G15650,False,G15650,,92,1,1,60-JAS
93,", \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,7, ὅτι,", ","Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,93,1,1,60-JAS
94," \w λήμψεταί|lemma=""λαμβάνω"" strong=""G29830"" x-morph=""Gr,V,IFM3,,S,"" x-tw=""rc://*/tw/dict/bible/other/receive""",1,7, λήμψεταί,,"Gr,V,IFM3,,S,",λαμβάνω,G29830,False,G29830,rc://*/tw/dict/bible/other/receive,94,1,1,60-JAS
95," \w τι|lemma=""τις"" strong=""G51000"" x-morph=""Gr,RI,,,,ANS,""",1,7, τι,,"Gr,RI,,,,ANS,",τις,G51000,False,G51000,,95,1,1,60-JAS
96," \w παρὰ|lemma=""παρά"" strong=""G38440"" x-morph=""Gr,P,,,,,G,,,""",1,7, παρὰ,,"Gr,P,,,,,G,,,",παρά,G38440,False,G38440,,96,1,1,60-JAS
97," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,7, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,97,1,1,60-JAS
98," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,7, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,98,1,1,60-JAS
100,"\w ἀνὴρ|lemma=""ἀνήρ"" strong=""G04350"" x-morph=""Gr,N,,,,,NMS,""",1,8, ἀνὴρ,,"Gr,N,,,,,NMS,",ἀνήρ,G04350,False,G04350,,100,1,1,60-JAS
101," \w δίψυχος|lemma=""δίψυχος"" strong=""G13740"" x-morph=""Gr,AA,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/other/mind""",1,8, δίψυχος,,"Gr,AA,,,,NMS,",δίψυχος,G13740,False,G13740,rc://*/tw/dict/bible/other/mind,101,1,1,60-JAS
102,", \w ἀκατάστατος|lemma=""ἀκατάστατος"" strong=""G01820"" x-morph=""Gr,NP,,,,NMS,""",1,8, ἀκατάστατος,", ","Gr,NP,,,,NMS,",ἀκατάστατος,G01820,False,G01820,,102,1,1,60-JAS
103," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,8, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,103,1,1,60-JAS
104," \w πάσαις|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DFP,""",1,8, πάσαις,,"Gr,EQ,,,,DFP,",πᾶς,G39560,False,G39560,,104,1,1,60-JAS
105," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,8, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,105,1,1,60-JAS
106," \w ὁδοῖς|lemma=""ὁδός"" strong=""G35980"" x-morph=""Gr,N,,,,,DFP,""",1,8, ὁδοῖς,,"Gr,N,,,,,DFP,",ὁδός,G35980,False,G35980,,106,1,1,60-JAS
107," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,8, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,107,1,1,60-JAS
109,"\w καυχάσθω|lemma=""καυχάομαι"" strong=""G27440"" x-morph=""Gr,V,MPM3,,S,"" x-tw=""rc://*/tw/dict/bible/kt/boast""",1,9, καυχάσθω,,"Gr,V,MPM3,,S,",καυχάομαι,G27440,False,G27440,rc://*/tw/dict/bible/kt/boast,109,1,1,60-JAS
110," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,9, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,110,1,1,60-JAS
111," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,9, ὁ,,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,111,2,1,60-JAS
112," \w ἀδελφὸς|lemma=""ἀδελφός"" strong=""G00800"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/brother""",1,9, ἀδελφὸς,,"Gr,N,,,,,NMS,",ἀδελφός,G00800,False,G00800,rc://*/tw/dict/bible/kt/brother,112,1,1,60-JAS
113," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,9, ὁ,,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,113,2,2,60-JAS
114," \w ταπεινὸς|lemma=""ταπεινός"" strong=""G50110"" x-morph=""Gr,AR,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/other/lowly""",1,9, ταπεινὸς,,"Gr,AR,,,,NMS,",ταπεινός,G50110,False,G50110,rc://*/tw/dict/bible/other/lowly,114,1,1,60-JAS
115,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,9, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,115,1,1,60-JAS
116," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DNS,""",1,9, τῷ,,"Gr,EA,,,,DNS,",ὁ,G35880,False,G35880,,116,1,1,60-JAS
117," \w ὕψει|lemma=""ὕψος"" strong=""G53110"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/kt/exalt""",1,9, ὕψει,,"Gr,N,,,,,DNS,",ὕψος,G53110,False,G53110,rc://*/tw/dict/bible/kt/exalt,117,1,1,60-JAS
