index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \w יוֹתָ֛ם|lemma=""יוֹתָם"" strong=""H3147"" x-morph=""He,Np""",1,1, יוֹתָ֛ם,,"He,Np",יוֹתָם,H3147,False,H3147,,10,1,1,28-HOS
11," \w אָחָ֥ז|lemma=""אָחָז"" strong=""H0271"" x-morph=""He,Np""",1,1, אָחָ֥ז,,"He,Np",אָחָז,H0271,False,H0271,,11,1,1,28-HOS
12," \w יְחִזְקִיָּ֖ה|lemma=""חִזְקִיָּה"" strong=""H2396"" x-morph=""He,Np""",1,1, יְחִזְקִיָּ֖ה,,"He,Np",חִזְקִיָּה,H2396,False,H2396,,12,1,1,28-HOS
13," \w מַלְכֵ֣י|lemma=""מֶלֶךְ"" strong=""H4428"" x-morph=""He,Ncmpc"" x-tw=""rc://*/tw/dict/bible/other/king""",1,1, מַלְכֵ֣י,,"He,Ncmpc",מֶלֶךְ,H4428,False,H4428,rc://*/tw/dict/bible/other/king,13,1,1,28-HOS
14," \w יְהוּדָ֑ה|lemma=""יְהוּדָה"" strong=""H3063"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/judea""",1,1, יְהוּדָ֑ה,,"He,Np",יְהוּדָה,H3063,False,H3063,rc://*/tw/dict/bible/names/judea,14,1,1,28-HOS
15," \w וּ⁠בִ⁠ימֵ֛י|lemma=""יוֹם"" strong=""c:b:H3117"" x-morph=""He,C:R:Ncmpc""",1,1, וּ⁠בִ⁠ימֵ֛י,,"He,C:R:Ncmpc",יוֹם,c:b:H3117,True,H3117,,15,1,1,28-HOS
16," \w יָרָבְעָ֥ם|lemma=""יָרׇבְעָם"" strong=""H3379"" x-morph=""He,Np""",1,1, יָרָבְעָ֥ם,,"He,Np",יָרׇבְעָם,H3379,False,H3379,,16,1,1,28-HOS
17," \w בֶּן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,1, בֶּן,,"He,Ncmsc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,17,2,2,28-HOS
18,"־\w יוֹאָ֖שׁ|lemma=""יוֹאָשׁ"" strong=""H3101"" x-morph=""He,Np""",1,1, יוֹאָ֖שׁ,־,"He,Np",יוֹאָשׁ,H3101,False,H3101,,18,1,1,28-HOS
19," \w מֶ֥לֶךְ|lemma=""מֶלֶךְ"" strong=""H4428"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/king""",1,1, מֶ֥לֶךְ,,"He,Ncmsc",מֶלֶךְ,H4428,False,H4428,rc://*/tw/dict/bible/other/king,19,1,1,28-HOS
20," \w יִשְׂרָאֵֽל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,1, יִשְׂרָאֵֽל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,20,1,1,28-HOS
22,"\w תְּחִלַּ֥ת|lemma=""תְּחִלָּה"" strong=""H8462"" x-morph=""He,Ncfsc""",1,2, תְּחִלַּ֥ת,,"He,Ncfsc",תְּחִלָּה,H8462,False,H8462,,22,1,1,28-HOS
23," \w דִּבֶּר|lemma=""דָבַר"" strong=""H1696"" x-morph=""He,Vpp3ms""",1,2, דִּבֶּר,,"He,Vpp3ms",דָבַר,H1696,False,H1696,,23,1,1,28-HOS
24,"־\w יְהוָ֖ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,2, יְהוָ֖ה,־,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,24,1,1,28-HOS
25," \w בְּ⁠הוֹשֵׁ֑עַ|lemma=""הוֹשֵׁעַ"" strong=""b:H1954"" x-morph=""He,R:Np""",1,2, בְּ⁠הוֹשֵׁ֑עַ,,"He,R:Np",הוֹשֵׁעַ,b:H1954,True,H1954,,25,1,1,28-HOS
26," פ \w וַ⁠יֹּ֨אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,2, \w וַ⁠יֹּ֨אמֶר,פ ,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,26,1,1,28-HOS
27," \w יְהוָ֜ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,2, יְהוָ֜ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,27,1,1,28-HOS
28," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,2, אֶל,,"He,R",אֵל,H0413,False,H0413,,28,1,1,28-HOS
29,"־\w הוֹשֵׁ֗עַ|lemma=""הוֹשֵׁעַ"" strong=""H1954"" x-morph=""He,Np""",1,2, הוֹשֵׁ֗עַ,־,"He,Np",הוֹשֵׁעַ,H1954,False,H1954,,29,1,1,28-HOS
30," \w לֵ֣ךְ|lemma=""יָלַךְ"" strong=""H3212"" x-morph=""He,Vqv2ms"" x-tw=""rc://*/tw/dict/bible/other/walk""",1,2, לֵ֣ךְ,,"He,Vqv2ms",יָלַךְ,H3212,False,H3212,rc://*/tw/dict/bible/other/walk,30,1,1,28-HOS
31," \w קַח|lemma=""לָקַח"" strong=""H3947"" x-morph=""He,Vqv2ms""",1,2, קַח,,"He,Vqv2ms",לָקַח,H3947,False,H3947,,31,1,1,28-HOS
32,"־\w לְ⁠ךָ֞|lemma="""" strong=""l"" x-morph=""He,R:Sp2ms""",1,2, לְ⁠ךָ֞,־,"He,R:Sp2ms",,l,False,,,32,1,1,28-HOS
33," \w אֵ֤שֶׁת|lemma=""אִשָּׁה"" strong=""H0802"" x-morph=""He,Ncfsc""",1,2, אֵ֤שֶׁת,,"He,Ncfsc",אִשָּׁה,H0802,False,H0802,,33,1,1,28-HOS
34," \w זְנוּנִים֙|lemma=""זָנוּן"" strong=""H2183"" x-morph=""He,Ncmpa""",1,2, זְנוּנִים֙,,"He,Ncmpa",זָנוּן,H2183,False,H2183,,34,1,1,28-HOS
35," \w וְ⁠יַלְדֵ֣י|lemma=""יֶלֶד"" strong=""c:H3206"" x-morph=""He,C:Ncmpc""",1,2, וְ⁠יַלְדֵ֣י,,"He,C:Ncmpc",יֶלֶד,c:H3206,True,H3206,,35,1,1,28-HOS
36," \w זְנוּנִ֔ים|lemma=""זָנוּן"" strong=""H2183"" x-morph=""He,Ncmpa""",1,2, זְנוּנִ֔ים,,"He,Ncmpa",זָנוּן,H2183,False,H2183,,36,1,1,28-HOS
37," \w כִּֽי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,2, כִּֽי,,"He,C",כִּי,H3588a,False,H3588a,,37,1,1,28-HOS
38,"־\w זָנֹ֤ה|lemma=""זָנָה"" strong=""H2181"" x-morph=""He,Vqa"" x-tw=""rc://*/tw/dict/bible/other/prostitute""",1,2, זָנֹ֤ה,־,"He,Vqa",זָנָה,H2181,False,H2181,rc://*/tw/dict/bible/other/prostitute,38,1,1,28-HOS
39," \w תִזְנֶה֙|lemma=""זָנָה"" strong=""H2181"" x-morph=""He,Vqi3fs"" x-tw=""rc://*/tw/dict/bible/other/prostitute""",1,2, תִזְנֶה֙,,"He,Vqi3fs",זָנָה,H2181,False,H2181,rc://*/tw/dict/bible/other/prostitute,39,1,1,28-HOS
40," \w הָ⁠אָ֔רֶץ|lemma=""אֶרֶץ"" strong=""d:H0776"" x-morph=""He,Td:Ncbsa"" x-tw=""rc://*/tw/dict/bible/other/earth""",1,2, הָ⁠אָ֔רֶץ,,"He,Td:Ncbsa",אֶרֶץ,d:H0776,True,H0776,rc://*/tw/dict/bible/other/earth,40,1,1,28-HOS
41," \w מֵֽ⁠אַחֲרֵ֖י|lemma=""אַחַר"" strong=""m:H0310a"" x-morph=""He,R:R""",1,2, מֵֽ⁠אַחֲרֵ֖י,,"He,R:R",אַחַר,m:H0310a,True,H0310a,,41,1,1,28-HOS
42," \w יְהוָֽה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,2, יְהוָֽה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,42,1,1,28-HOS
44,"\w וַ⁠יֵּ֨לֶךְ֙|lemma=""יָלַךְ"" strong=""c:H3212"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יֵּ֨לֶךְ֙,,"He,C:Vqw3ms",יָלַךְ,c:H3212,True,H3212,,44,1,1,28-HOS
45," \w וַ⁠יִּקַּ֔ח|lemma=""לָקַח"" strong=""c:H3947"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יִּקַּ֔ח,,"He,C:Vqw3ms",לָקַח,c:H3947,True,H3947,,45,1,1,28-HOS
46," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,3, אֶת,,"He,To",אֵת,H0853,False,H0853,,46,1,1,28-HOS
47,"־\w גֹּ֖מֶר|lemma=""גֹּמֶר"" strong=""H1586"" x-morph=""He,Np""",1,3, גֹּ֖מֶר,־,"He,Np",גֹּמֶר,H1586,False,H1586,,47,1,1,28-HOS
48," \w בַּת|lemma=""בַּת"" strong=""H1323"" x-morph=""He,Ncfsc""",1,3, בַּת,,"He,Ncfsc",בַּת,H1323,False,H1323,,48,1,1,28-HOS
49,"־\w דִּבְלָ֑יִם|lemma=""דִּבְלַיִם"" strong=""H1691"" x-morph=""He,Np""",1,3, דִּבְלָ֑יִם,־,"He,Np",דִּבְלַיִם,H1691,False,H1691,,49,1,1,28-HOS
50," \w וַ⁠תַּ֥הַר|lemma=""הָרָה"" strong=""c:H2029"" x-morph=""He,C:Vqw3fs""",1,3, וַ⁠תַּ֥הַר,,"He,C:Vqw3fs",הָרָה,c:H2029,True,H2029,,50,1,1,28-HOS
51," \w וַ⁠תֵּֽלֶד|lemma=""יָלַד"" strong=""c:H3205"" x-morph=""He,C:Vqw3fs""",1,3, וַ⁠תֵּֽלֶד,,"He,C:Vqw3fs",יָלַד,c:H3205,True,H3205,,51,1,1,28-HOS
52,"־\w ל֖⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,3, ל֖⁠וֹ,־,"He,R:Sp3ms",,l,False,,,52,1,1,28-HOS
53," \w בֵּֽן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, בֵּֽן,,"He,Ncmsa",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,53,1,1,28-HOS
55,"\w וַ⁠יֹּ֤אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,4, וַ⁠יֹּ֤אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,55,1,1,28-HOS
56," \w יְהוָה֙|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,4, יְהוָה֙,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,56,1,1,28-HOS
57," \w אֵלָ֔י⁠ו|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,4, אֵלָ֔י⁠ו,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,57,1,1,28-HOS
58," \w קְרָ֥א|lemma=""קָרָא"" strong=""H7121"" x-morph=""He,Vqv2ms"" x-tw=""rc://*/tw/dict/bible/other/cry"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,4, קְרָ֥א,,"He,Vqv2ms",קָרָא,H7121,False,H7121,rc://*/tw/dict/bible/other/cry,58,1,1,28-HOS
59," \w שְׁמ֖⁠וֹ|lemma=""שֵׁם"" strong=""H8034"" x-morph=""He,Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,4, שְׁמ֖⁠וֹ,,"He,Ncmsc:Sp3ms",שֵׁם,H8034,False,H8034,rc://*/tw/dict/bible/kt/name,59,1,1,28-HOS
60," \w יִזְרְעֶ֑אל|lemma=""יִזְרְעֵאל"" strong=""H3157"" x-morph=""He,Np""",1,4, יִזְרְעֶ֑אל,,"He,Np",יִזְרְעֵאל,H3157,False,H3157,,60,1,1,28-HOS
61," \w כִּי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,4, כִּי,,"He,C",כִּי,H3588a,False,H3588a,,61,1,1,28-HOS
62,"־\w ע֣וֹד|lemma=""עוֹד"" strong=""H5750"" x-morph=""He,D""",1,4, ע֣וֹד,־,"He,D",עוֹד,H5750,False,H5750,,62,1,1,28-HOS
63," \w מְעַ֗ט|lemma=""מְעַט"" strong=""H4592"" x-morph=""He,Aamsa""",1,4, מְעַ֗ט,,"He,Aamsa",מְעַט,H4592,False,H4592,,63,1,1,28-HOS
64," \w וּ⁠פָ֨קַדְתִּ֜י|lemma=""פָּקַד"" strong=""c:H6485a"" x-morph=""He,C:Vqq1cs"" x-tw=""rc://*/tw/dict/bible/kt/appoint""",1,4, וּ⁠פָ֨קַדְתִּ֜י,,"He,C:Vqq1cs",פָּקַד,c:H6485a,True,H6485a,rc://*/tw/dict/bible/kt/appoint,64,1,1,28-HOS
65," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,4, אֶת,,"He,To",אֵת,H0853,False,H0853,,65,1,1,28-HOS
66,"־\w דְּמֵ֤י|lemma=""דָּם"" strong=""H1818"" x-morph=""He,Ncmpc"" x-tw=""rc://*/tw/dict/bible/kt/blood""",1,4, דְּמֵ֤י,־,"He,Ncmpc",דָּם,H1818,False,H1818,rc://*/tw/dict/bible/kt/blood,66,1,1,28-HOS
67," \w יִזְרְעֶאל֙|lemma=""יִזְרְעֵאל"" strong=""H3157"" x-morph=""He,Np""",1,4, יִזְרְעֶאל֙,,"He,Np",יִזְרְעֵאל,H3157,False,H3157,,67,1,1,28-HOS
68," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,4, עַל,,"He,R",עַל,H5921a,False,H5921a,,68,1,1,28-HOS
69,"־\w בֵּ֣ית|lemma=""בַּיִת"" strong=""H1004b"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/house""",1,4, בֵּ֣ית,־,"He,Ncmsc",בַּיִת,H1004b,False,H1004,rc://*/tw/dict/bible/other/house,69,1,1,28-HOS
70," \w יֵה֔וּא|lemma=""יֵהוּא"" strong=""H3058"" x-morph=""He,Np""",1,4, יֵה֔וּא,,"He,Np",יֵהוּא,H3058,False,H3058,,70,1,1,28-HOS
71," \w וְ⁠הִ֨שְׁבַּתִּ֔י|lemma=""שָׁבַת"" strong=""c:H7673a"" x-morph=""He,C:Vhq1cs""",1,4, וְ⁠הִ֨שְׁבַּתִּ֔י,,"He,C:Vhq1cs",שָׁבַת,c:H7673a,True,H7673a,,71,1,1,28-HOS
72," \w מַמְלְכ֖וּת|lemma=""מַמְלָכוּת"" strong=""H4468"" x-morph=""He,Ncfsc""",1,4, מַמְלְכ֖וּת,,"He,Ncfsc",מַמְלָכוּת,H4468,False,H4468,,72,1,1,28-HOS
73," \w בֵּ֥ית|lemma=""בַּיִת"" strong=""H1004b"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/house""",1,4, בֵּ֥ית,,"He,Ncmsc",בַּיִת,H1004b,False,H1004,rc://*/tw/dict/bible/other/house,73,1,1,28-HOS
74," \w יִשְׂרָאֵֽל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,4, יִשְׂרָאֵֽל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,74,1,1,28-HOS
76,"\w וְ⁠הָיָ֖ה|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqq3ms""",1,5, וְ⁠הָיָ֖ה,,"He,C:Vqq3ms",הָיָה,c:H1961,True,H1961,,76,1,1,28-HOS
77," \w בַּ⁠יּ֣וֹם|lemma=""יוֹם"" strong=""b:H3117"" x-morph=""He,Rd:Ncmsa""",1,5, בַּ⁠יּ֣וֹם,,"He,Rd:Ncmsa",יוֹם,b:H3117,True,H3117,,77,1,1,28-HOS
78," \w הַ⁠ה֑וּא|lemma=""הוּא"" strong=""d:H1931"" x-morph=""He,Td:Pp3ms""",1,5, הַ⁠ה֑וּא,,"He,Td:Pp3ms",הוּא,d:H1931,True,H1931,,78,1,1,28-HOS
79," \w וְ⁠שָֽׁבַרְתִּי֙|lemma=""שָׁבַר"" strong=""c:H7665"" x-morph=""He,C:Vqq1cs""",1,5, וְ⁠שָֽׁבַרְתִּי֙,,"He,C:Vqq1cs",שָׁבַר,c:H7665,True,H7665,,79,1,1,28-HOS
80," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,5, אֶת,,"He,To",אֵת,H0853,False,H0853,,80,1,1,28-HOS
81,"־\w קֶ֣שֶׁת|lemma=""קֶשֶׁת"" strong=""H7198"" x-morph=""He,Ncfsc""",1,5, קֶ֣שֶׁת,־,"He,Ncfsc",קֶשֶׁת,H7198,False,H7198,,81,1,1,28-HOS
82," \w יִשְׂרָאֵ֔ל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,5, יִשְׂרָאֵ֔ל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,82,1,1,28-HOS
83," \w בְּ⁠עֵ֖מֶק|lemma=""עֵמֶק"" strong=""b:H6010"" x-morph=""He,R:Ncmsc""",1,5, בְּ⁠עֵ֖מֶק,,"He,R:Ncmsc",עֵמֶק,b:H6010,True,H6010,,83,1,1,28-HOS
84," \w יִזְרְעֶֽאל|lemma=""יִזְרְעֵאל"" strong=""H3157"" x-morph=""He,Np""",1,5, יִזְרְעֶֽאל,,"He,Np",יִזְרְעֵאל,H3157,False,H3157,,84,1,1,28-HOS
86,"\w וַ⁠תַּ֤הַר|lemma=""הָרָה"" strong=""c:H2029"" x-morph=""He,C:Vqw3fs""",1,6, וַ⁠תַּ֤הַר,,"He,C:Vqw3fs",הָרָה,c:H2029,True,H2029,,86,1,1,28-HOS
87," \w עוֹד֙|lemma=""עוֹד"" strong=""H5750"" x-morph=""He,D""",1,6, עוֹד֙,,"He,D",עוֹד,H5750,False,H5750,,87,1,1,28-HOS
88," \w וַ⁠תֵּ֣לֶד|lemma=""יָלַד"" strong=""c:H3205"" x-morph=""He,C:Vqw3fs""",1,6, וַ⁠תֵּ֣לֶד,,"He,C:Vqw3fs",יָלַד,c:H3205,True,H3205,,88,1,1,28-HOS
89," \w בַּ֔ת|lemma=""בַּת"" strong=""H1323"" x-morph=""He,Ncfsa""",1,6, בַּ֔ת,,"He,Ncfsa",בַּת,H1323,False,H1323,,89,1,1,28-HOS
90," \w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,90,1,1,28-HOS
91," \w ל֔⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,6, ל֔⁠וֹ,,"He,R:Sp3ms",,l,False,,,91,1,1,28-HOS
92," \w קְרָ֥א|lemma=""קָרָא"" strong=""H7121"" x-morph=""He,Vqv2ms"" x-tw=""rc://*/tw/dict/bible/other/cry"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,6, קְרָ֥א,,"He,Vqv2ms",קָרָא,H7121,False,H7121,rc://*/tw/dict/bible/other/cry,92,1,1,28-HOS
93," \w שְׁמָ֖⁠הּ|lemma=""שֵׁם"" strong=""H8034"" x-morph=""He,Ncmsc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,6, שְׁמָ֖⁠הּ,,"He,Ncmsc:Sp3fs",שֵׁם,H8034,False,H8034,rc://*/tw/dict/bible/kt/name,93,1,1,28-HOS
94," \w לֹ֣א|lemma=""לֹא רֻחָמָה"" strong=""H3819"" x-morph=""He,Tn""",1,6, לֹ֣א,,"He,Tn",לֹא רֻחָמָה,H3819,False,H3819,,94,1,1,28-HOS
95," \w רֻחָ֑מָה|lemma=""לֹא רֻחָמָה"" strong=""H3819"" x-morph=""He,Np""",1,6, רֻחָ֑מָה,,"He,Np",לֹא רֻחָמָה,H3819,False,H3819,,95,1,1,28-HOS
96," \w כִּי֩|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,6, כִּי֩,,"He,C",כִּי,H3588a,False,H3588a,,96,1,1,28-HOS
97," \w לֹ֨א|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,6, לֹ֨א,,"He,Tn",לֹא,H3808,False,H3808,,97,1,1,28-HOS
98," \w אוֹסִ֜יף|lemma=""יָסַף"" strong=""H3254"" x-morph=""He,Vhi1cs""",1,6, אוֹסִ֜יף,,"He,Vhi1cs",יָסַף,H3254,False,H3254,,98,1,1,28-HOS
99," \w ע֗וֹד|lemma=""עוֹד"" strong=""H5750"" x-morph=""He,D""",1,6, ע֗וֹד,,"He,D",עוֹד,H5750,False,H5750,,99,1,1,28-HOS
100," \w אֲרַחֵם֙|lemma=""רָחַם"" strong=""H7355"" x-morph=""He,Vpi1cs""",1,6, אֲרַחֵם֙,,"He,Vpi1cs",רָחַם,H7355,False,H7355,,100,1,1,28-HOS
101," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,6, אֶת,,"He,To",אֵת,H0853,False,H0853,,101,1,1,28-HOS
102,"־\w בֵּ֣ית|lemma=""בַּיִת"" strong=""H1004b"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/house""",1,6, בֵּ֣ית,־,"He,Ncmsc",בַּיִת,H1004b,False,H1004,rc://*/tw/dict/bible/other/house,102,1,1,28-HOS
103," \w יִשְׂרָאֵ֔ל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,6, יִשְׂרָאֵ֔ל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,103,1,1,28-HOS
104," \w כִּֽי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,6, כִּֽי,,"He,C",כִּי,H3588a,False,H3588a,,104,1,1,28-HOS
105,"־\w נָשֹׂ֥א|lemma=""נָשָׂא"" strong=""H5375"" x-morph=""He,Vqa""",1,6, נָשֹׂ֥א,־,"He,Vqa",נָשָׂא,H5375,False,H5375,,105,1,1,28-HOS
106," \w אֶשָּׂ֖א|lemma=""נָשָׂא"" strong=""H5375"" x-morph=""He,Vqi1cs""",1,6, אֶשָּׂ֖א,,"He,Vqi1cs",נָשָׂא,H5375,False,H5375,,106,1,1,28-HOS
107," \w לָ⁠הֶֽם|lemma="""" strong=""l"" x-morph=""He,R:Sp3mp""",1,6, לָ⁠הֶֽם,,"He,R:Sp3mp",,l,False,,,107,1,1,28-HOS
109,"\w וְ⁠אֶת|lemma=""אֵת"" strong=""c:H0853"" x-morph=""He,C:To""",1,7, וְ⁠אֶת,,"He,C:To",אֵת,c:H0853,True,H0853,,109,1,1,28-HOS
110,"־\w בֵּ֤ית|lemma=""בַּיִת"" strong=""H1004b"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/house""",1,7, בֵּ֤ית,־,"He,Ncmsc",בַּיִת,H1004b,False,H1004,rc://*/tw/dict/bible/other/house,110,1,1,28-HOS
111," \w יְהוּדָה֙|lemma=""יְהוּדָה"" strong=""H3063"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/judea""",1,7, יְהוּדָה֙,,"He,Np",יְהוּדָה,H3063,False,H3063,rc://*/tw/dict/bible/names/judea,111,1,1,28-HOS
112," \w אֲרַחֵ֔ם|lemma=""רָחַם"" strong=""H7355"" x-morph=""He,Vpi1cs""",1,7, אֲרַחֵ֔ם,,"He,Vpi1cs",רָחַם,H7355,False,H7355,,112,1,1,28-HOS
113," \w וְ⁠הֽוֹשַׁעְתִּ֖י⁠ם|lemma=""יָשַׁע"" strong=""c:H3467"" x-morph=""He,C:Vhq1cs:Sp3mp"" x-tw=""rc://*/tw/dict/bible/other/deliverer""",1,7, וְ⁠הֽוֹשַׁעְתִּ֖י⁠ם,,"He,C:Vhq1cs:Sp3mp",יָשַׁע,c:H3467,True,H3467,rc://*/tw/dict/bible/other/deliverer,113,1,1,28-HOS
