index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
19,", \w ἔλεος|lemma=""ἔλεος"" strong=""G16560"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/mercy""",1,2, ἔλεος,", ","Gr,N,,,,,NNS,",ἔλεος,G16560,False,G16560,rc://*/tw/dict/bible/kt/mercy,19,1,1,56-2TI
20,", \w εἰρήνη|lemma=""εἰρήνη"" strong=""G15150"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,2, εἰρήνη,", ","Gr,N,,,,,NFS,",εἰρήνη,G15150,False,G15150,rc://*/tw/dict/bible/other/peace,20,1,1,56-2TI
21,", \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,2, ἀπὸ,", ","Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,21,1,1,56-2TI
22," \k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*\w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,""",1,2, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*","Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/godthefather,22,1,1,56-2TI
23," \w Πατρὸς|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,GMS,""",1,2, Πατρὸς,,"Gr,N,,,,,GMS,",πατήρ,G39620,False,G39620,,23,1,1,56-2TI
24," \k-e\* \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,\k-e\* ,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,24,1,1,56-2TI
25," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,2, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,25,1,1,56-2TI
26," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,2, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,26,1,1,56-2TI
27," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,2, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,27,1,1,56-2TI
28," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,2, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,28,1,1,56-2TI
29," \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,2, ἡμῶν,,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,29,1,1,56-2TI
31,"\w χάριν|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,AFS,""",1,3, χάριν,,"Gr,N,,,,,AFS,",χάρις,G54850,False,G54850,,31,1,1,56-2TI
32," \w ἔχω|lemma=""ἔχω"" strong=""G21920"" x-morph=""Gr,V,IPA1,,S,""",1,3, ἔχω,,"Gr,V,IPA1,,S,",ἔχω,G21920,False,G21920,,32,2,1,56-2TI
33," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,3, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,33,1,1,56-2TI
34," \w Θεῷ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,3, Θεῷ,,"Gr,N,,,,,DMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,34,1,1,56-2TI
35,", \w ᾧ|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,DMS,""",1,3, ᾧ,", ","Gr,RR,,,,DMS,",ὅς,G37390,False,G37390,,35,1,1,56-2TI
36," \w λατρεύω|lemma=""λατρεύω"" strong=""G30000"" x-morph=""Gr,V,IPA1,,S,"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,3, λατρεύω,,"Gr,V,IPA1,,S,",λατρεύω,G30000,False,G30000,rc://*/tw/dict/bible/other/servant,36,1,1,56-2TI
37," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,3, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,37,1,1,56-2TI
38," \w προγόνων|lemma=""πρόγονος"" strong=""G42690"" x-morph=""Gr,NS,,,,GMP,""",1,3, προγόνων,,"Gr,NS,,,,GMP,",πρόγονος,G42690,False,G42690,,38,1,1,56-2TI
39," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,3, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,39,2,1,56-2TI
40," \w καθαρᾷ|lemma=""καθαρός"" strong=""G25130"" x-morph=""Gr,AA,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/purify""",1,3, καθαρᾷ,,"Gr,AA,,,,DFS,",καθαρός,G25130,False,G25130,rc://*/tw/dict/bible/kt/purify,40,1,1,56-2TI
41," \w συνειδήσει|lemma=""συνείδησις"" strong=""G48930"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/conscience""",1,3, συνειδήσει,,"Gr,N,,,,,DFS,",συνείδησις,G48930,False,G48930,rc://*/tw/dict/bible/kt/conscience,41,1,1,56-2TI
42,", \w ὡς|lemma=""ὡς"" strong=""G56130"" x-morph=""Gr,CS,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,3, ὡς,", ","Gr,CS,,,,,,,,",ὡς,G56130,False,G56130,rc://*/tw/dict/bible/other/like,42,1,1,56-2TI
43," \w ἀδιάλειπτον|lemma=""ἀδιάλειπτος"" strong=""G00880"" x-morph=""Gr,NS,,,,AFS,""",1,3, ἀδιάλειπτον,,"Gr,NS,,,,AFS,",ἀδιάλειπτος,G00880,False,G00880,,43,1,1,56-2TI
44," \w ἔχω|lemma=""ἔχω"" strong=""G21920"" x-morph=""Gr,V,IPA1,,S,""",1,3, ἔχω,,"Gr,V,IPA1,,S,",ἔχω,G21920,False,G21920,,44,2,2,56-2TI
45," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,3, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,45,1,1,56-2TI
46," \w περὶ|lemma=""περί"" strong=""G40120"" x-morph=""Gr,P,,,,,G,,,""",1,3, περὶ,,"Gr,P,,,,,G,,,",περί,G40120,False,G40120,,46,1,1,56-2TI
47," \w σοῦ|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,S,""",1,3, σοῦ,,"Gr,RP,,,2G,S,",σύ,G47710,False,G47710,,47,1,1,56-2TI
48," \w μνείαν|lemma=""μνεία"" strong=""G34170"" x-morph=""Gr,N,,,,,AFS,""",1,3, μνείαν,,"Gr,N,,,,,AFS,",μνεία,G34170,False,G34170,,48,1,1,56-2TI
49,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,3, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,49,2,2,56-2TI
50," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,3, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,50,1,1,56-2TI
51," \w δεήσεσίν|lemma=""δέησις"" strong=""G11620"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/kt/pray""",1,3, δεήσεσίν,,"Gr,N,,,,,DFP,",δέησις,G11620,False,G11620,rc://*/tw/dict/bible/kt/pray,51,1,1,56-2TI
52," \w μου|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,S,""",1,3, μου,,"Gr,RP,,,1G,S,",ἐγώ,G14730,False,G14730,,52,1,1,56-2TI
53,", \w νυκτὸς|lemma=""νύξ"" strong=""G35710"" x-morph=""Gr,N,,,,,GFS,""",1,3, νυκτὸς,", ","Gr,N,,,,,GFS,",νύξ,G35710,False,G35710,,53,1,1,56-2TI
54," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,54,1,1,56-2TI
55," \w ἡμέρας|lemma=""ἡμέρα"" strong=""G22500"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/biblicaltimeday""",1,3, ἡμέρας,,"Gr,N,,,,,GFS,",ἡμέρα,G22500,False,G22500,rc://*/tw/dict/bible/other/biblicaltimeday,55,1,1,56-2TI
57,"\w ἐπιποθῶν|lemma=""ἐπιποθέω"" strong=""G19710"" x-morph=""Gr,V,PPA,NMS,""",1,4, ἐπιποθῶν,,"Gr,V,PPA,NMS,",ἐπιποθέω,G19710,False,G19710,,57,1,1,56-2TI
58," \w σε|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,S,""",1,4, σε,,"Gr,RP,,,2A,S,",σύ,G47710,False,G47710,,58,1,1,56-2TI
59," \w ἰδεῖν|lemma=""ὁράω"" strong=""G37080"" x-morph=""Gr,V,NAA,,,,,""",1,4, ἰδεῖν,,"Gr,V,NAA,,,,,",ὁράω,G37080,False,G37080,,59,1,1,56-2TI
60,", \w μεμνημένος|lemma=""μιμνῄσκω"" strong=""G34030"" x-morph=""Gr,V,PEM,NMS,""",1,4, μεμνημένος,", ","Gr,V,PEM,NMS,",μιμνῄσκω,G34030,False,G34030,,60,1,1,56-2TI
61," \w σου|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,S,""",1,4, σου,,"Gr,RP,,,2G,S,",σύ,G47710,False,G47710,,61,1,1,56-2TI
62," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GNP,""",1,4, τῶν,,"Gr,EA,,,,GNP,",ὁ,G35880,False,G35880,,62,1,1,56-2TI
63," \w δακρύων|lemma=""δάκρυον"" strong=""G11440"" x-morph=""Gr,N,,,,,GNP,""",1,4, δακρύων,,"Gr,N,,,,,GNP,",δάκρυον,G11440,False,G11440,,63,1,1,56-2TI
64,", \w ἵνα|lemma=""ἵνα"" strong=""G24430"" x-morph=""Gr,CS,,,,,,,,""",1,4, ἵνα,", ","Gr,CS,,,,,,,,",ἵνα,G24430,False,G24430,,64,1,1,56-2TI
65," \w χαρᾶς|lemma=""χαρά"" strong=""G54790"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/joy""",1,4, χαρᾶς,,"Gr,N,,,,,GFS,",χαρά,G54790,False,G54790,rc://*/tw/dict/bible/other/joy,65,1,1,56-2TI
66," \w πληρωθῶ|lemma=""πληρόω"" strong=""G41370"" x-morph=""Gr,V,SAP1,,S,"" x-tw=""rc://*/tw/dict/bible/kt/fulfill""",1,4, πληρωθῶ,,"Gr,V,SAP1,,S,",πληρόω,G41370,False,G41370,rc://*/tw/dict/bible/kt/fulfill,66,1,1,56-2TI
68,"\w ὑπόμνησιν|lemma=""ὑπόμνησις"" strong=""G52800"" x-morph=""Gr,N,,,,,AFS,""",1,5, ὑπόμνησιν,,"Gr,N,,,,,AFS,",ὑπόμνησις,G52800,False,G52800,,68,1,1,56-2TI
69," \w λαβὼν|lemma=""λαμβάνω"" strong=""G29830"" x-morph=""Gr,V,PAA,NMS,""",1,5, λαβὼν,,"Gr,V,PAA,NMS,",λαμβάνω,G29830,False,G29830,,69,1,1,56-2TI
70," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,70,1,1,56-2TI
71," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,71,3,1,56-2TI
72," \w σοὶ|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,S,""",1,5, σοὶ,,"Gr,RP,,,2D,S,",σύ,G47710,False,G47710,,72,1,1,56-2TI
73," \w ἀνυποκρίτου|lemma=""ἀνυπόκριτος"" strong=""G05050"" x-morph=""Gr,AA,,,,GFS,""",1,5, ἀνυποκρίτου,,"Gr,AA,,,,GFS,",ἀνυπόκριτος,G05050,False,G05050,,73,1,1,56-2TI
74," \w πίστεως|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,5, πίστεως,,"Gr,N,,,,,GFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,74,1,1,56-2TI
75,", \w ἥτις|lemma=""ὅστις"" strong=""G37480"" x-morph=""Gr,RR,,,,NFS,""",1,5, ἥτις,", ","Gr,RR,,,,NFS,",ὅστις,G37480,False,G37480,,75,1,1,56-2TI
76," \w ἐνῴκησεν|lemma=""ἐνοικέω"" strong=""G17740"" x-morph=""Gr,V,IAA3,,S,""",1,5, ἐνῴκησεν,,"Gr,V,IAA3,,S,",ἐνοικέω,G17740,False,G17740,,76,1,1,56-2TI
77," \w πρῶτον|lemma=""πρῶτον"" strong=""G44120"" x-morph=""Gr,D,,,,,,,,S""",1,5, πρῶτον,,"Gr,D,,,,,,,,S",πρῶτον,G44120,False,G44120,,77,1,1,56-2TI
78," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,78,3,2,56-2TI
79," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,5, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,79,2,1,56-2TI
80," \w μάμμῃ|lemma=""μάμμη"" strong=""G31250"" x-morph=""Gr,N,,,,,DFS,""",1,5, μάμμῃ,,"Gr,N,,,,,DFS,",μάμμη,G31250,False,G31250,,80,1,1,56-2TI
81," \w σου|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,S,""",1,5, σου,,"Gr,RP,,,2G,S,",σύ,G47710,False,G47710,,81,2,1,56-2TI
82,", \w Λωΐδι|lemma=""Λωΐς"" strong=""G30900"" x-morph=""Gr,N,,,,,DFS,""",1,5, Λωΐδι,", ","Gr,N,,,,,DFS,",Λωΐς,G30900,False,G30900,,82,1,1,56-2TI
83,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,83,2,1,56-2TI
84," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,5, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,84,2,2,56-2TI
85," \w μητρί|lemma=""μήτηρ"" strong=""G33840"" x-morph=""Gr,N,,,,,DFS,""",1,5, μητρί,,"Gr,N,,,,,DFS,",μήτηρ,G33840,False,G33840,,85,1,1,56-2TI
86," \w σου|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,S,""",1,5, σου,,"Gr,RP,,,2G,S,",σύ,G47710,False,G47710,,86,2,2,56-2TI
87,", \w Εὐνίκῃ|lemma=""Εὐνίκη"" strong=""G21310"" x-morph=""Gr,N,,,,,DFS,""",1,5, Εὐνίκῃ,", ","Gr,N,,,,,DFS,",Εὐνίκη,G21310,False,G21310,,87,1,1,56-2TI
88,"; \w πέπεισμαι|lemma=""πείθω"" strong=""G39820"" x-morph=""Gr,V,IEP1,,S,"" x-tw=""rc://*/tw/dict/bible/other/confidence""",1,5, πέπεισμαι,; ,"Gr,V,IEP1,,S,",πείθω,G39820,False,G39820,rc://*/tw/dict/bible/other/confidence,88,1,1,56-2TI
89," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,89,1,1,56-2TI
90," \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,5, ὅτι,,"Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,90,1,1,56-2TI
91," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,D,,,,,,,,,""",1,5, καὶ,,"Gr,D,,,,,,,,,",καί,G25320,False,G25320,,91,2,2,56-2TI
92," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,92,3,3,56-2TI
93," \w σοί|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,S,""",1,5, σοί,,"Gr,RP,,,2D,S,",σύ,G47710,False,G47710,,93,1,1,56-2TI
95,"\w δι’|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,A,,,""",1,6, δι’,,"Gr,P,,,,,A,,,",διά,G12230,False,G12230,,95,1,1,56-2TI
96," \w ἣν|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,ER,,,,AFS,""",1,6, ἣν,,"Gr,ER,,,,AFS,",ὅς,G37390,False,G37390,,96,1,1,56-2TI
97," \w αἰτίαν|lemma=""αἰτία"" strong=""G01560"" x-morph=""Gr,N,,,,,AFS,""",1,6, αἰτίαν,,"Gr,N,,,,,AFS,",αἰτία,G01560,False,G01560,,97,1,1,56-2TI
98," \w ἀναμιμνῄσκω|lemma=""ἀναμιμνῄσκω"" strong=""G03630"" x-morph=""Gr,V,IPA1,,S,""",1,6, ἀναμιμνῄσκω,,"Gr,V,IPA1,,S,",ἀναμιμνῄσκω,G03630,False,G03630,,98,1,1,56-2TI
99," \w σε|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,S,""",1,6, σε,,"Gr,RP,,,2A,S,",σύ,G47710,False,G47710,,99,1,1,56-2TI
100,", \w ἀναζωπυρεῖν|lemma=""ἀναζωπυρέω"" strong=""G03290"" x-morph=""Gr,V,NPA,,,,,""",1,6, ἀναζωπυρεῖν,", ","Gr,V,NPA,,,,,",ἀναζωπυρέω,G03290,False,G03290,,100,1,1,56-2TI
101," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,ANS,""",1,6, τὸ,,"Gr,EA,,,,ANS,",ὁ,G35880,False,G35880,,101,1,1,56-2TI
102," \w χάρισμα|lemma=""χάρισμα"" strong=""G54860"" x-morph=""Gr,N,,,,,ANS,"" x-tw=""rc://*/tw/dict/bible/kt/gift""",1,6, χάρισμα,,"Gr,N,,,,,ANS,",χάρισμα,G54860,False,G54860,rc://*/tw/dict/bible/kt/gift,102,1,1,56-2TI
103," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,6, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,103,1,1,56-2TI
104," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,104,1,1,56-2TI
105,", \w ὅ|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,NNS,""",1,6, ὅ,", ","Gr,RR,,,,NNS,",ὅς,G37390,False,G37390,,105,1,1,56-2TI
106," \w ἐστιν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IPA3,,S,""",1,6, ἐστιν,,"Gr,V,IPA3,,S,",εἰμί,G15100,False,G15100,,106,1,1,56-2TI
107," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,107,1,1,56-2TI
108," \w σοὶ|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,S,""",1,6, σοὶ,,"Gr,RP,,,2D,S,",σύ,G47710,False,G47710,,108,1,1,56-2TI
109," \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,6, διὰ,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,109,1,1,56-2TI
110," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,6, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,110,1,1,56-2TI
111," \w ἐπιθέσεως|lemma=""ἐπίθεσις"" strong=""G19360"" x-morph=""Gr,N,,,,,GFS,""",1,6, ἐπιθέσεως,,"Gr,N,,,,,GFS,",ἐπίθεσις,G19360,False,G19360,,111,1,1,56-2TI
112," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFP,""",1,6, τῶν,,"Gr,EA,,,,GFP,",ὁ,G35880,False,G35880,,112,1,1,56-2TI
