index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \w שָׂרָ֨תִי֙|lemma=""שָׂרָה"" strong=""H8282"" x-morph=""He,Ncfsc""",1,1, שָׂרָ֨תִי֙,,"He,Ncfsc",שָׂרָה,H8282,False,H8282,,10,1,1,25-LAM
11," \w בַּ⁠מְּדִינ֔וֹת|lemma=""מְדִינָה"" strong=""b:H4082"" x-morph=""He,Rd:Ncfpa"" x-tw=""rc://*/tw/dict/bible/other/province""",1,1, בַּ⁠מְּדִינ֔וֹת,,"He,Rd:Ncfpa",מְדִינָה,b:H4082,True,H4082,rc://*/tw/dict/bible/other/province,11,1,1,25-LAM
12," \w הָיְתָ֖ה|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqp3fs""",1,1, הָיְתָ֖ה,,"He,Vqp3fs",הָיָה,H1961,False,H1961,,12,2,2,25-LAM
13," \w לָ⁠מַֽס|lemma=""מַס"" strong=""l:H4522"" x-morph=""He,R:Ncmsa""",1,1, לָ⁠מַֽס,,"He,R:Ncmsa",מַס,l:H4522,True,H4522,,13,1,1,25-LAM
15,"\w בָּכ֨וֹ|lemma=""בָּכָה"" strong=""H1058"" x-morph=""He,Vqa""",1,2, בָּכ֨וֹ,,"He,Vqa",בָּכָה,H1058,False,H1058,,15,1,1,25-LAM
16," \w תִבְכֶּ֜ה|lemma=""בָּכָה"" strong=""H1058"" x-morph=""He,Vqi3fs""",1,2, תִבְכֶּ֜ה,,"He,Vqi3fs",בָּכָה,H1058,False,H1058,,16,1,1,25-LAM
17," \w בַּ⁠לַּ֗יְלָה|lemma=""לַיִל"" strong=""b:H3915"" x-morph=""He,Rd:Ncmsa""",1,2, בַּ⁠לַּ֗יְלָה,,"He,Rd:Ncmsa",לַיִל,b:H3915,True,H3915,,17,1,1,25-LAM
18," \w וְ⁠דִמְעָתָ⁠הּ֙|lemma=""דִּמְעָה"" strong=""c:H1832"" x-morph=""He,C:Ncfsc:Sp3fs""",1,2, וְ⁠דִמְעָתָ⁠הּ֙,,"He,C:Ncfsc:Sp3fs",דִּמְעָה,c:H1832,True,H1832,,18,1,1,25-LAM
19," \w עַ֣ל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,2, עַ֣ל,,"He,R",עַל,H5921a,False,H5921a,,19,1,1,25-LAM
20," \w לֶֽחֱיָ֔⁠הּ|lemma=""לְחִי"" strong=""H3895"" x-morph=""He,Ncbsc:Sp3fs""",1,2, לֶֽחֱיָ֔⁠הּ,,"He,Ncbsc:Sp3fs",לְחִי,H3895,False,H3895,,20,1,1,25-LAM
21," \w אֵֽין|lemma=""אַיִן"" strong=""H0369"" x-morph=""He,Tn""",1,2, אֵֽין,,"He,Tn",אַיִן,H0369,False,H0369,,21,1,1,25-LAM
22,"־\w לָ֥⁠הּ|lemma="""" strong=""l"" x-morph=""He,R:Sp3fs""",1,2, לָ֥⁠הּ,־,"He,R:Sp3fs",,l,False,,,22,1,1,25-LAM
23," \w מְנַחֵ֖ם|lemma=""נָחַם"" strong=""H5162"" x-morph=""He,Vprmsa"" x-tw=""rc://*/tw/dict/bible/other/comfort""",1,2, מְנַחֵ֖ם,,"He,Vprmsa",נָחַם,H5162,False,H5162,rc://*/tw/dict/bible/other/comfort,23,1,1,25-LAM
24," \w מִ⁠כָּל|lemma=""כֹּל"" strong=""m:H3605"" x-morph=""He,R:Ncmsc""",1,2, מִ⁠כָּל,,"He,R:Ncmsc",כֹּל,m:H3605,True,H3605,,24,1,1,25-LAM
25,"־\w אֹהֲבֶ֑י⁠הָ|lemma=""אָהַב"" strong=""H0157"" x-morph=""He,Vqrmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,2, אֹהֲבֶ֑י⁠הָ,־,"He,Vqrmpc:Sp3fs",אָהַב,H0157,False,H0157,rc://*/tw/dict/bible/kt/love,25,1,1,25-LAM
26," \w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,2, כָּל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,26,1,1,25-LAM
27,"־\w רֵעֶ֨י⁠הָ֙|lemma=""רֵעַ"" strong=""H7453"" x-morph=""He,Ncmpc:Sp3fs""",1,2, רֵעֶ֨י⁠הָ֙,־,"He,Ncmpc:Sp3fs",רֵעַ,H7453,False,H7453,,27,1,1,25-LAM
28," \w בָּ֣גְדוּ|lemma=""בָּגַד"" strong=""H0898"" x-morph=""He,Vqp3cp""",1,2, בָּ֣גְדוּ,,"He,Vqp3cp",בָּגַד,H0898,False,H0898,,28,1,1,25-LAM
29," \w בָ֔⁠הּ|lemma="""" strong=""b"" x-morph=""He,R:Sp3fs""",1,2, בָ֔⁠הּ,,"He,R:Sp3fs",,b,False,,,29,1,1,25-LAM
30," \w הָ֥יוּ|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqp3cp""",1,2, הָ֥יוּ,,"He,Vqp3cp",הָיָה,H1961,False,H1961,,30,1,1,25-LAM
31," \w לָ֖⁠הּ|lemma="""" strong=""l"" x-morph=""He,R:Sp3fs""",1,2, לָ֖⁠הּ,,"He,R:Sp3fs",,l,False,,,31,1,1,25-LAM
32," \w לְ⁠אֹיְבִֽים|lemma=""אֹיֵב"" strong=""l:H0341"" x-morph=""He,R:Vqrmpa""",1,2, לְ⁠אֹיְבִֽים,,"He,R:Vqrmpa",אֹיֵב,l:H0341,True,H0341,,32,1,1,25-LAM
34,"\w גָּֽלְתָ֨ה|lemma=""גָּלָה"" strong=""H1540"" x-morph=""He,Vqp3fs"" x-tw=""rc://*/tw/dict/bible/other/exile""",1,3, גָּֽלְתָ֨ה,,"He,Vqp3fs",גָּלָה,H1540,False,H1540,rc://*/tw/dict/bible/other/exile,34,1,1,25-LAM
35," \w יְהוּדָ֤ה|lemma=""יְהוּדָה"" strong=""H3063"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/judea""",1,3, יְהוּדָ֤ה,,"He,Np",יְהוּדָה,H3063,False,H3063,rc://*/tw/dict/bible/names/judea,35,1,1,25-LAM
36," \w מֵ⁠עֹ֨נִי֙|lemma=""עֳנִי"" strong=""m:H6040"" x-morph=""He,R:Ncmsa""",1,3, מֵ⁠עֹ֨נִי֙,,"He,R:Ncmsa",עֳנִי,m:H6040,True,H6040,,36,1,1,25-LAM
37," \w וּ⁠מֵ⁠רֹ֣ב|lemma=""רֹב"" strong=""c:m:H7230"" x-morph=""He,C:R:Ncbsc""",1,3, וּ⁠מֵ⁠רֹ֣ב,,"He,C:R:Ncbsc",רֹב,c:m:H7230,True,H7230,,37,1,1,25-LAM
38," \w עֲבֹדָ֔ה|lemma=""עֲבֹדָה"" strong=""H5656"" x-morph=""He,Ncfsa""",1,3, עֲבֹדָ֔ה,,"He,Ncfsa",עֲבֹדָה,H5656,False,H5656,,38,1,1,25-LAM
39," \w הִ֚יא|lemma=""הוּא"" strong=""H1931"" x-morph=""He,Pp3fs""",1,3, הִ֚יא,,"He,Pp3fs",הוּא,H1931,False,H1931,,39,1,1,25-LAM
40," \w יָשְׁבָ֣ה|lemma=""יָשַׁב"" strong=""H3427"" x-morph=""He,Vqp3fs""",1,3, יָשְׁבָ֣ה,,"He,Vqp3fs",יָשַׁב,H3427,False,H3427,,40,1,1,25-LAM
41," \w בַ⁠גּוֹיִ֔ם|lemma=""גּוֹי"" strong=""b:H1471a"" x-morph=""He,Rd:Ncmpa"" x-tw=""rc://*/tw/dict/bible/other/nation""",1,3, בַ⁠גּוֹיִ֔ם,,"He,Rd:Ncmpa",גּוֹי,b:H1471a,True,H1471a,rc://*/tw/dict/bible/other/nation,41,1,1,25-LAM
42," \w לֹ֥א|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,3, לֹ֥א,,"He,Tn",לֹא,H3808,False,H3808,,42,1,1,25-LAM
43," \w מָצְאָ֖ה|lemma=""מָצָא"" strong=""H4672"" x-morph=""He,Vqp3fs""",1,3, מָצְאָ֖ה,,"He,Vqp3fs",מָצָא,H4672,False,H4672,,43,1,1,25-LAM
44," \w מָנ֑וֹחַ|lemma=""מָנוֹחַ"" strong=""H4494"" x-morph=""He,Ncbsa""",1,3, מָנ֑וֹחַ,,"He,Ncbsa",מָנוֹחַ,H4494,False,H4494,,44,1,1,25-LAM
45," \w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,3, כָּל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,45,1,1,25-LAM
46,"־\w רֹדְפֶ֥י⁠הָ|lemma=""רָדַף"" strong=""H7291"" x-morph=""He,Vqrmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/persecute""",1,3, רֹדְפֶ֥י⁠הָ,־,"He,Vqrmpc:Sp3fs",רָדַף,H7291,False,H7291,rc://*/tw/dict/bible/other/persecute,46,1,1,25-LAM
47," \w הִשִּׂיג֖וּ⁠הָ|lemma=""נָשַׂג"" strong=""H5381"" x-morph=""He,Vhp3cp:Sp3fs""",1,3, הִשִּׂיג֖וּ⁠הָ,,"He,Vhp3cp:Sp3fs",נָשַׂג,H5381,False,H5381,,47,1,1,25-LAM
48," \w בֵּ֥ין|lemma=""בֵּין"" strong=""H0996"" x-morph=""He,R""",1,3, בֵּ֥ין,,"He,R",בֵּין,H0996,False,H0996,,48,1,1,25-LAM
49," \w הַ⁠מְּצָרִֽים|lemma=""מֵצַר"" strong=""d:H4712"" x-morph=""He,Td:Ncmpa""",1,3, הַ⁠מְּצָרִֽים,,"He,Td:Ncmpa",מֵצַר,d:H4712,True,H4712,,49,1,1,25-LAM
51,"\w דַּרְכֵ֨י|lemma=""דֶּרֶךְ"" strong=""H1870"" x-morph=""He,Ncbpc""",1,4, דַּרְכֵ֨י,,"He,Ncbpc",דֶּרֶךְ,H1870,False,H1870,,51,1,1,25-LAM
52," \w צִיּ֜וֹן|lemma=""צִיּוֹן"" strong=""H6726"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/zion""",1,4, צִיּ֜וֹן,,"He,Np",צִיּוֹן,H6726,False,H6726,rc://*/tw/dict/bible/kt/zion,52,1,1,25-LAM
53," \w אֲבֵל֗וֹת|lemma=""אָבֵל"" strong=""H0057"" x-morph=""He,Aafpa""",1,4, אֲבֵל֗וֹת,,"He,Aafpa",אָבֵל,H0057,False,H0057,,53,1,1,25-LAM
54," \w מִ⁠בְּלִי֙|lemma=""בְּלִי"" strong=""m:H1097"" x-morph=""He,R:Ncmsc""",1,4, מִ⁠בְּלִי֙,,"He,R:Ncmsc",בְּלִי,m:H1097,True,H1097,,54,1,1,25-LAM
55," \w בָּאֵ֣י|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vqrmpc""",1,4, בָּאֵ֣י,,"He,Vqrmpc",בּוֹא,H0935,False,H0935,,55,1,1,25-LAM
56," \w מוֹעֵ֔ד|lemma=""מוֹעֵד"" strong=""H4150"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/feast""",1,4, מוֹעֵ֔ד,,"He,Ncmsa",מוֹעֵד,H4150,False,H4150,rc://*/tw/dict/bible/other/feast,56,1,1,25-LAM
57," \w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,4, כָּל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,57,1,1,25-LAM
58,"־\w שְׁעָרֶ֨י⁠הָ֙|lemma=""שַׁעַר"" strong=""H8179"" x-morph=""He,Ncmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/gate""",1,4, שְׁעָרֶ֨י⁠הָ֙,־,"He,Ncmpc:Sp3fs",שַׁעַר,H8179,False,H8179,rc://*/tw/dict/bible/other/gate,58,1,1,25-LAM
59," \w שֽׁוֹמֵמִ֔ין|lemma=""שָׁמֵם"" strong=""H8074"" x-morph=""He,Vqrmpa"" x-tw=""rc://*/tw/dict/bible/other/amazed""",1,4, שֽׁוֹמֵמִ֔ין,,"He,Vqrmpa",שָׁמֵם,H8074,False,H8074,rc://*/tw/dict/bible/other/amazed,59,1,1,25-LAM
60," \w כֹּהֲנֶ֖י⁠הָ|lemma=""כֹּהֵן"" strong=""H3548"" x-morph=""He,Ncmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/kt/priest""",1,4, כֹּהֲנֶ֖י⁠הָ,,"He,Ncmpc:Sp3fs",כֹּהֵן,H3548,False,H3548,rc://*/tw/dict/bible/kt/priest,60,1,1,25-LAM
61," \w נֶאֱנָחִ֑ים|lemma=""אָנַח"" strong=""H0584"" x-morph=""He,VNsmpa"" x-tw=""rc://*/tw/dict/bible/other/groan""",1,4, נֶאֱנָחִ֑ים,,"He,VNsmpa",אָנַח,H0584,False,H0584,rc://*/tw/dict/bible/other/groan,61,1,1,25-LAM
62," \w בְּתוּלֹתֶ֥י⁠הָ|lemma=""בְּתוּלָה"" strong=""H1330"" x-morph=""He,Ncfpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/virgin""",1,4, בְּתוּלֹתֶ֥י⁠הָ,,"He,Ncfpc:Sp3fs",בְּתוּלָה,H1330,False,H1330,rc://*/tw/dict/bible/other/virgin,62,1,1,25-LAM
63," \w נּוּג֖וֹת|lemma=""יָגָה"" strong=""H3013"" x-morph=""He,VNsfpa""",1,4, נּוּג֖וֹת,,"He,VNsfpa",יָגָה,H3013,False,H3013,,63,1,1,25-LAM
64," \w וְ⁠הִ֥יא|lemma=""הוּא"" strong=""c:H1931"" x-morph=""He,C:Pp3fs""",1,4, וְ⁠הִ֥יא,,"He,C:Pp3fs",הוּא,c:H1931,True,H1931,,64,1,1,25-LAM
65," \w מַר|lemma=""מַר"" strong=""H4751"" x-morph=""He,Vqp3ms""",1,4, מַר,,"He,Vqp3ms",מַר,H4751,False,H4751,,65,1,1,25-LAM
66,"־\w לָֽ⁠הּ|lemma="""" strong=""l"" x-morph=""He,R:Sp3fs""",1,4, לָֽ⁠הּ,־,"He,R:Sp3fs",,l,False,,,66,1,1,25-LAM
68,"\w הָי֨וּ|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqp3cp""",1,5, הָי֨וּ,,"He,Vqp3cp",הָיָה,H1961,False,H1961,,68,1,1,25-LAM
69," \w צָרֶ֤י⁠הָ|lemma=""צַר"" strong=""H6862c"" x-morph=""He,Ncmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/adversary""",1,5, צָרֶ֤י⁠הָ,,"He,Ncmpc:Sp3fs",צַר,H6862c,False,H6862,rc://*/tw/dict/bible/other/adversary,69,1,1,25-LAM
70," \w לְ⁠רֹאשׁ֙|lemma=""רֹאשׁ"" strong=""l:H7218a"" x-morph=""He,R:Ncmsa""",1,5, לְ⁠רֹאשׁ֙,,"He,R:Ncmsa",רֹאשׁ,l:H7218a,True,H7218a,,70,1,1,25-LAM
71," \w אֹיְבֶ֣י⁠הָ|lemma=""אֹיֵב"" strong=""H0341"" x-morph=""He,Vqrmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/adversary""",1,5, אֹיְבֶ֣י⁠הָ,,"He,Vqrmpc:Sp3fs",אֹיֵב,H0341,False,H0341,rc://*/tw/dict/bible/other/adversary,71,1,1,25-LAM
72," \w שָׁל֔וּ|lemma=""שָׁלָה"" strong=""H7951"" x-morph=""He,Vqp3cp""",1,5, שָׁל֔וּ,,"He,Vqp3cp",שָׁלָה,H7951,False,H7951,,72,1,1,25-LAM
73," \w כִּֽי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,5, כִּֽי,,"He,C",כִּי,H3588a,False,H3588a,,73,1,1,25-LAM
74,"־\w יְהוָ֥ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,5, יְהוָ֥ה,־,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,74,1,1,25-LAM
75," \w הוֹגָ֖⁠הּ|lemma=""יָגָה"" strong=""H3013"" x-morph=""He,Vhp3ms:Sp3fs""",1,5, הוֹגָ֖⁠הּ,,"He,Vhp3ms:Sp3fs",יָגָה,H3013,False,H3013,,75,1,1,25-LAM
76," \w עַ֣ל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,5, עַ֣ל,,"He,R",עַל,H5921a,False,H5921a,,76,1,1,25-LAM
77," \w רֹב|lemma=""רֹב"" strong=""H7230"" x-morph=""He,Ncbsc""",1,5, רֹב,,"He,Ncbsc",רֹב,H7230,False,H7230,,77,1,1,25-LAM
78,"־\w פְּשָׁעֶ֑י⁠הָ|lemma=""פֶּשַׁע"" strong=""H6588"" x-morph=""He,Ncmpc:Sp3fs""",1,5, פְּשָׁעֶ֑י⁠הָ,־,"He,Ncmpc:Sp3fs",פֶּשַׁע,H6588,False,H6588,,78,1,1,25-LAM
79," \w עוֹלָלֶ֛י⁠הָ|lemma=""עוֹלֵל"" strong=""H5768"" x-morph=""He,Ncmpc:Sp3fs""",1,5, עוֹלָלֶ֛י⁠הָ,,"He,Ncmpc:Sp3fs",עוֹלֵל,H5768,False,H5768,,79,1,1,25-LAM
80," \w הָלְכ֥וּ|lemma=""הָלַךְ"" strong=""H1980"" x-morph=""He,Vqp3cp"" x-tw=""rc://*/tw/dict/bible/other/walk""",1,5, הָלְכ֥וּ,,"He,Vqp3cp",הָלַךְ,H1980,False,H1980,rc://*/tw/dict/bible/other/walk,80,1,1,25-LAM
81," \w שְׁבִ֖י|lemma=""שְׁבִי"" strong=""H7628a"" x-morph=""He,Ncbsa""",1,5, שְׁבִ֖י,,"He,Ncbsa",שְׁבִי,H7628a,False,H7628a,,81,1,1,25-LAM
82," \w לִ⁠פְנֵי|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc""",1,5, לִ⁠פְנֵי,,"He,R:Ncbpc",פָּנִים,l:H6440,True,H6440,,82,1,1,25-LAM
83,"־\w צָֽר|lemma=""צַר"" strong=""H6862c"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/adversary""",1,5, צָֽר,־,"He,Ncmsa",צַר,H6862c,False,H6862,rc://*/tw/dict/bible/other/adversary,83,1,1,25-LAM
85,"\w וַ⁠יֵּצֵ֥א|lemma=""יָצָא"" strong=""c:H3318"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/kt/command""",1,6, וַ⁠יֵּצֵ֥א,,"He,C:Vqw3ms",יָצָא,c:H3318,True,H3318,rc://*/tw/dict/bible/kt/command,85,1,1,25-LAM
86," \w מן|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R""",1,6, מן,,"He,R",מִן,H4480a,False,H4480a,,86,1,1,25-LAM
87,"־\w בת|lemma=""בַּת"" strong=""H1323"" x-morph=""He,Ncfsc""",1,6, בת,־,"He,Ncfsc",בַּת,H1323,False,H1323,,87,1,1,25-LAM
88,"־\w צִיּ֖וֹן|lemma=""צִיּוֹן"" strong=""H6726"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/zion""",1,6, צִיּ֖וֹן,־,"He,Np",צִיּוֹן,H6726,False,H6726,rc://*/tw/dict/bible/kt/zion,88,1,1,25-LAM
89," \f + Q \w מִבַּת|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R"" lemma=""בַּת"" strong=""H1323"" x-morph=""He,Ncfsc""",1,6, + Q \w מִבַּת,\f + Q ,"He,R",מִן,H4480a,False,H4480a,,89,1,1,25-LAM
90,"\f* \w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,6, כָּל,\f* ,"He,Ncmsc",כֹּל,H3605,False,H3605,,90,1,1,25-LAM
91,"־\w הֲדָרָ֑⁠הּ|lemma=""הָדָר"" strong=""H1926"" x-morph=""He,Ncmsc:Sp3fs""",1,6, הֲדָרָ֑⁠הּ,־,"He,Ncmsc:Sp3fs",הָדָר,H1926,False,H1926,,91,1,1,25-LAM
92," \w הָי֣וּ|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqp3cp""",1,6, הָי֣וּ,,"He,Vqp3cp",הָיָה,H1961,False,H1961,,92,1,1,25-LAM
93," \w שָׂרֶ֗י⁠הָ|lemma=""שַׂר"" strong=""H8269"" x-morph=""He,Ncmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/prince""",1,6, שָׂרֶ֗י⁠הָ,,"He,Ncmpc:Sp3fs",שַׂר,H8269,False,H8269,rc://*/tw/dict/bible/other/prince,93,1,1,25-LAM
94," \w כְּ⁠אַיָּלִים֙|lemma=""אַיָּל"" strong=""k:H0354"" x-morph=""He,R:Ncbpa""",1,6, כְּ⁠אַיָּלִים֙,,"He,R:Ncbpa",אַיָּל,k:H0354,True,H0354,,94,1,1,25-LAM
95," \w לֹא|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,6, לֹא,,"He,Tn",לֹא,H3808,False,H3808,,95,1,1,25-LAM
96,"־\w מָצְא֣וּ|lemma=""מָצָא"" strong=""H4672"" x-morph=""He,Vqp3cp""",1,6, מָצְא֣וּ,־,"He,Vqp3cp",מָצָא,H4672,False,H4672,,96,1,1,25-LAM
97," \w מִרְעֶ֔ה|lemma=""מִרְעֶה"" strong=""H4829"" x-morph=""He,Ncmsa""",1,6, מִרְעֶ֔ה,,"He,Ncmsa",מִרְעֶה,H4829,False,H4829,,97,1,1,25-LAM
98," \w וַ⁠יֵּלְכ֥וּ|lemma=""יָלַךְ"" strong=""c:H3212"" x-morph=""He,C:Vqw3mp""",1,6, וַ⁠יֵּלְכ֥וּ,,"He,C:Vqw3mp",יָלַךְ,c:H3212,True,H3212,,98,1,1,25-LAM
99," \w בְ⁠לֹא|lemma=""לֹא"" strong=""b:H3808"" x-morph=""He,R:Tn""",1,6, בְ⁠לֹא,,"He,R:Tn",לֹא,b:H3808,True,H3808,,99,1,1,25-LAM
100,"־\w כֹ֖חַ|lemma=""כֹּחַ"" strong=""H3581b"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/strength""",1,6, כֹ֖חַ,־,"He,Ncmsa",כֹּחַ,H3581b,False,H3581,rc://*/tw/dict/bible/other/strength,100,1,1,25-LAM
101," \w לִ⁠פְנֵ֥י|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc""",1,6, לִ⁠פְנֵ֥י,,"He,R:Ncbpc",פָּנִים,l:H6440,True,H6440,,101,1,1,25-LAM
102," \w רוֹדֵֽף|lemma=""רָדַף"" strong=""H7291"" x-morph=""He,Vqrmsa"" x-tw=""rc://*/tw/dict/bible/other/persecute""",1,6, רוֹדֵֽף,,"He,Vqrmsa",רָדַף,H7291,False,H7291,rc://*/tw/dict/bible/other/persecute,102,1,1,25-LAM
104,"\w זָֽכְרָ֣ה|lemma=""זָכַר"" strong=""H2142"" x-morph=""He,Vqp3fs""",1,7, זָֽכְרָ֣ה,,"He,Vqp3fs",זָכַר,H2142,False,H2142,,104,1,1,25-LAM
105," \w יְרוּשָׁלִַ֗ם|lemma=""יְרוּשָׁלִַ͏ם"" strong=""H3389"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/jerusalem""",1,7, יְרוּשָׁלִַ֗ם,,"He,Np",יְרוּשָׁלִַ͏ם,H3389,False,H3389,rc://*/tw/dict/bible/names/jerusalem,105,1,1,25-LAM
106," \w יְמֵ֤י|lemma=""יוֹם"" strong=""H3117"" x-morph=""He,Ncmpc""",1,7, יְמֵ֤י,,"He,Ncmpc",יוֹם,H3117,False,H3117,,106,1,1,25-LAM
107," \w עָנְיָ⁠הּ֙|lemma=""עֳנִי"" strong=""H6040"" x-morph=""He,Ncmsc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/afflict""",1,7, עָנְיָ⁠הּ֙,,"He,Ncmsc:Sp3fs",עֳנִי,H6040,False,H6040,rc://*/tw/dict/bible/other/afflict,107,1,1,25-LAM
108," \w וּ⁠מְרוּדֶ֔י⁠הָ|lemma=""מָרוּד"" strong=""c:H4788"" x-morph=""He,C:Ncmpc:Sp3fs""",1,7, וּ⁠מְרוּדֶ֔י⁠הָ,,"He,C:Ncmpc:Sp3fs",מָרוּד,c:H4788,True,H4788,,108,1,1,25-LAM
109," \w כֹּ֚ל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,7, כֹּ֚ל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,109,1,1,25-LAM
110," \w מַחֲמֻדֶ֔י⁠הָ|lemma=""מַחְמֻד"" strong=""H4262"" x-morph=""He,Ncmpc:Sp3fs""",1,7, מַחֲמֻדֶ֔י⁠הָ,,"He,Ncmpc:Sp3fs",מַחְמֻד,H4262,False,H4262,,110,1,1,25-LAM
111," \w אֲשֶׁ֥ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,7, אֲשֶׁ֥ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,111,1,1,25-LAM
