index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
20," \w קָטֹ֛ן|lemma=""קָטָן"" strong=""H6996b"" x-morph=""He,Aamsa""",1,2, קָטֹ֛ן,,"He,Aamsa",קָטָן,H6996b,False,H6996,,20,1,1,31-OBA
21," \w נְתַתִּ֖י⁠ךָ|lemma=""נָתַן"" strong=""H5414"" x-morph=""He,Vqp1cs:Sp2ms""",1,2, נְתַתִּ֖י⁠ךָ,,"He,Vqp1cs:Sp2ms",נָתַן,H5414,False,H5414,,21,1,1,31-OBA
22," \w בַּ⁠גּוֹיִ֑ם|lemma=""גּוֹי"" strong=""b:H1471a"" x-morph=""He,Rd:Ncmpa"" x-tw=""rc://*/tw/dict/bible/other/nation""",1,2, בַּ⁠גּוֹיִ֑ם,,"He,Rd:Ncmpa",גּוֹי,b:H1471a,True,H1471a,rc://*/tw/dict/bible/other/nation,22,1,1,31-OBA
23," \w בָּז֥וּי|lemma=""בָּזָה"" strong=""H0959"" x-morph=""He,Vqsmsa""",1,2, בָּז֥וּי,,"He,Vqsmsa",בָּזָה,H0959,False,H0959,,23,1,1,31-OBA
24," \w אַתָּ֖ה|lemma=""אַתָּה"" strong=""H0859a"" x-morph=""He,Pp2ms""",1,2, אַתָּ֖ה,,"He,Pp2ms",אַתָּה,H0859a,False,H0859a,,24,1,1,31-OBA
25," \w מְאֹֽד|lemma=""מְאֹד"" strong=""H3966"" x-morph=""He,D""",1,2, מְאֹֽד,,"He,D",מְאֹד,H3966,False,H3966,,25,1,1,31-OBA
27,"\w זְד֤וֹן|lemma=""זָדוֹן"" strong=""H2087"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/proud""",1,3, זְד֤וֹן,,"He,Ncmsc",זָדוֹן,H2087,False,H2087,rc://*/tw/dict/bible/other/proud,27,1,1,31-OBA
28," \w לִבְּ⁠ךָ֙|lemma=""לֵב"" strong=""H3820a"" x-morph=""He,Ncmsc:Sp2ms"" x-tw=""rc://*/tw/dict/bible/kt/heart""",1,3, לִבְּ⁠ךָ֙,,"He,Ncmsc:Sp2ms",לֵב,H3820a,False,H3820a,rc://*/tw/dict/bible/kt/heart,28,1,1,31-OBA
29," \w הִשִּׁיאֶ֔⁠ךָ|lemma=""נָשָׁא"" strong=""H5377"" x-morph=""He,Vhp3ms:Sp2ms"" x-tw=""rc://*/tw/dict/bible/other/deceive""",1,3, הִשִּׁיאֶ֔⁠ךָ,,"He,Vhp3ms:Sp2ms",נָשָׁא,H5377,False,H5377,rc://*/tw/dict/bible/other/deceive,29,1,1,31-OBA
30," \w שֹׁכְנִ֥י|lemma=""שָׁכַן"" strong=""H7931"" x-morph=""He,Vqrmsc""",1,3, שֹׁכְנִ֥י,,"He,Vqrmsc",שָׁכַן,H7931,False,H7931,,30,1,1,31-OBA
31," \w בְ⁠חַגְוֵי|lemma=""חֲגָו"" strong=""b:H2288"" x-morph=""He,R:Ncmpc""",1,3, בְ⁠חַגְוֵי,,"He,R:Ncmpc",חֲגָו,b:H2288,True,H2288,,31,1,1,31-OBA
32,"־\w סֶּ֖לַע|lemma=""סֶלַע"" strong=""H5553"" x-morph=""He,Ncmsa""",1,3, סֶּ֖לַע,־,"He,Ncmsa",סֶלַע,H5553,False,H5553,,32,1,1,31-OBA
33," \w מְר֣וֹם|lemma=""מָרוֹם"" strong=""H4791"" x-morph=""He,Ncmsc""",1,3, מְר֣וֹם,,"He,Ncmsc",מָרוֹם,H4791,False,H4791,,33,1,1,31-OBA
34," \w שִׁבְתּ֑⁠וֹ|lemma=""שֶׁבֶת"" strong=""H7675"" x-morph=""He,Ncfsc:Sp3ms""",1,3, שִׁבְתּ֑⁠וֹ,,"He,Ncfsc:Sp3ms",שֶׁבֶת,H7675,False,H7675,,34,1,1,31-OBA
35," \w אֹמֵ֣ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqrmsa""",1,3, אֹמֵ֣ר,,"He,Vqrmsa",אָמַר,H0559,False,H0559,,35,1,1,31-OBA
36," \w בְּ⁠לִבּ֔⁠וֹ|lemma=""לֵב"" strong=""b:H3820a"" x-morph=""He,R:Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/heart""",1,3, בְּ⁠לִבּ֔⁠וֹ,,"He,R:Ncmsc:Sp3ms",לֵב,b:H3820a,True,H3820a,rc://*/tw/dict/bible/kt/heart,36,1,1,31-OBA
37," \w מִ֥י|lemma=""מִי"" strong=""H4310"" x-morph=""He,Ti""",1,3, מִ֥י,,"He,Ti",מִי,H4310,False,H4310,,37,1,1,31-OBA
38," \w יוֹרִדֵ֖⁠נִי|lemma=""יָרַד"" strong=""H3381"" x-morph=""He,Vhi3ms:Sp1cs""",1,3, יוֹרִדֵ֖⁠נִי,,"He,Vhi3ms:Sp1cs",יָרַד,H3381,False,H3381,,38,1,1,31-OBA
39," \w אָֽרֶץ|lemma=""אֶרֶץ"" strong=""H0776"" x-morph=""He,Ncbsa""",1,3, אָֽרֶץ,,"He,Ncbsa",אֶרֶץ,H0776,False,H0776,,39,1,1,31-OBA
41,"\w אִם|lemma=""אִם"" strong=""H0518a"" x-morph=""He,C""",1,4, אִם,,"He,C",אִם,H0518a,False,H0518a,,41,1,1,31-OBA
42,"־\w תַּגְבִּ֣יהַּ|lemma=""גָּבַהּ"" strong=""H1361"" x-morph=""He,Vhi2ms""",1,4, תַּגְבִּ֣יהַּ,־,"He,Vhi2ms",גָּבַהּ,H1361,False,H1361,,42,1,1,31-OBA
43," \w כַּ⁠נֶּ֔שֶׁר|lemma=""נֶשֶׁר"" strong=""k:H5404"" x-morph=""He,Rd:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/eagle""",1,4, כַּ⁠נֶּ֔שֶׁר,,"He,Rd:Ncmsa",נֶשֶׁר,k:H5404,True,H5404,rc://*/tw/dict/bible/other/eagle,43,1,1,31-OBA
44," \w וְ⁠אִם|lemma=""אִם"" strong=""c:H0518a"" x-morph=""He,C:C""",1,4, וְ⁠אִם,,"He,C:C",אִם,c:H0518a,True,H0518a,,44,1,1,31-OBA
45,"־\w בֵּ֥ין|lemma=""בֵּין"" strong=""H0996"" x-morph=""He,R""",1,4, בֵּ֥ין,־,"He,R",בֵּין,H0996,False,H0996,,45,1,1,31-OBA
46," \w כּֽוֹכָבִ֖ים|lemma=""כּוֹכָב"" strong=""H3556"" x-morph=""He,Ncmpa""",1,4, כּֽוֹכָבִ֖ים,,"He,Ncmpa",כּוֹכָב,H3556,False,H3556,,46,1,1,31-OBA
47," \w שִׂ֣ים|lemma=""שׂוּם"" strong=""H7760a"" x-morph=""He,Vqsmsa""",1,4, שִׂ֣ים,,"He,Vqsmsa",שׂוּם,H7760a,False,H7760a,,47,1,1,31-OBA
48," \w קִנֶּ֑⁠ךָ|lemma=""קֵן"" strong=""H7064"" x-morph=""He,Ncmsc:Sp2ms""",1,4, קִנֶּ֑⁠ךָ,,"He,Ncmsc:Sp2ms",קֵן,H7064,False,H7064,,48,1,1,31-OBA
49," \w מִ⁠שָּׁ֥ם|lemma=""שָׁם"" strong=""m:H8033"" x-morph=""He,R:D""",1,4, מִ⁠שָּׁ֥ם,,"He,R:D",שָׁם,m:H8033,True,H8033,,49,1,1,31-OBA
50," \w אוֹרִֽידְ⁠ךָ֖|lemma=""יָרַד"" strong=""H3381"" x-morph=""He,Vhi1cs:Sp2ms""",1,4, אוֹרִֽידְ⁠ךָ֖,,"He,Vhi1cs:Sp2ms",יָרַד,H3381,False,H3381,,50,1,1,31-OBA
51," \w נְאֻם|lemma=""נְאֻם"" strong=""H5002"" x-morph=""He,Ncmsc""",1,4, נְאֻם,,"He,Ncmsc",נְאֻם,H5002,False,H5002,,51,1,1,31-OBA
52,"־\w יְהוָֽה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,4, יְהוָֽה,־,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,52,1,1,31-OBA
54,"\w אִם|lemma=""אִם"" strong=""H0518a"" x-morph=""He,C""",1,5, אִם,,"He,C",אִם,H0518a,False,H0518a,,54,3,1,31-OBA
55,"־\w גַּנָּבִ֤ים|lemma=""גַּנָּב"" strong=""H1590"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/other/thief""",1,5, גַּנָּבִ֤ים,־,"He,Ncmpa",גַּנָּב,H1590,False,H1590,rc://*/tw/dict/bible/other/thief,55,1,1,31-OBA
56," \w בָּאֽוּ|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vqp3cp""",1,5, בָּאֽוּ,,"He,Vqp3cp",בּוֹא,H0935,False,H0935,,56,1,1,31-OBA
57,"־\w לְ⁠ךָ֙|lemma="""" strong=""l"" x-morph=""He,R:Sp2ms""",1,5, לְ⁠ךָ֙,־,"He,R:Sp2ms",,l,False,,,57,1,1,31-OBA
58," \w אִם|lemma=""אִם"" strong=""H0518a"" x-morph=""He,C""",1,5, אִם,,"He,C",אִם,H0518a,False,H0518a,,58,3,2,31-OBA
59,"־\w שׁ֣וֹדְדֵי|lemma=""שָׁדַד"" strong=""H7703"" x-morph=""He,Vqrmpc"" x-tw=""rc://*/tw/dict/bible/other/thief""",1,5, שׁ֣וֹדְדֵי,־,"He,Vqrmpc",שָׁדַד,H7703,False,H7703,rc://*/tw/dict/bible/other/thief,59,1,1,31-OBA
60," \w לַ֔יְלָה|lemma=""לַיִל"" strong=""H3915"" x-morph=""He,Ncmsa""",1,5, לַ֔יְלָה,,"He,Ncmsa",לַיִל,H3915,False,H3915,,60,1,1,31-OBA
61," \w אֵ֣יךְ|lemma=""אֵיךְ"" strong=""H0349a"" x-morph=""He,Ti""",1,5, אֵ֣יךְ,,"He,Ti",אֵיךְ,H0349a,False,H0349a,,61,1,1,31-OBA
62," \w נִדְמֵ֔יתָה|lemma=""דָּמָה"" strong=""H1820"" x-morph=""He,VNp2ms"" x-tw=""rc://*/tw/dict/bible/other/cutoff""",1,5, נִדְמֵ֔יתָה,,"He,VNp2ms",דָּמָה,H1820,False,H1820,rc://*/tw/dict/bible/other/cutoff,62,1,1,31-OBA
63," \w הֲ⁠ל֥וֹא|lemma=""לֹא"" strong=""i:H3808"" x-morph=""He,Ti:Tn""",1,5, הֲ⁠ל֥וֹא,,"He,Ti:Tn",לֹא,i:H3808,True,H3808,,63,1,1,31-OBA
64," \w יִגְנְב֖וּ|lemma=""גָּנַב"" strong=""H1589"" x-morph=""He,Vqi3mp""",1,5, יִגְנְב֖וּ,,"He,Vqi3mp",גָּנַב,H1589,False,H1589,,64,1,1,31-OBA
65," \w דַּיָּ֑⁠ם|lemma=""דַּי"" strong=""H1767"" x-morph=""He,Ncmsc:Sp3mp""",1,5, דַּיָּ֑⁠ם,,"He,Ncmsc:Sp3mp",דַּי,H1767,False,H1767,,65,1,1,31-OBA
66," \w אִם|lemma=""אִם"" strong=""H0518a"" x-morph=""He,C""",1,5, אִם,,"He,C",אִם,H0518a,False,H0518a,,66,3,3,31-OBA
67,"־\w בֹּֽצְרִים֙|lemma=""בָּצַר"" strong=""H1219"" x-morph=""He,Vqrmpa""",1,5, בֹּֽצְרִים֙,־,"He,Vqrmpa",בָּצַר,H1219,False,H1219,,67,1,1,31-OBA
68," \w בָּ֣אוּ|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vqp3cp""",1,5, בָּ֣אוּ,,"He,Vqp3cp",בּוֹא,H0935,False,H0935,,68,1,1,31-OBA
69," \w לָ֔⁠ךְ|lemma="""" strong=""l"" x-morph=""He,R:Sp2fs""",1,5, לָ֔⁠ךְ,,"He,R:Sp2fs",,l,False,,,69,1,1,31-OBA
70," \w הֲ⁠ל֖וֹא|lemma=""לֹא"" strong=""i:H3808"" x-morph=""He,Ti:Tn""",1,5, הֲ⁠ל֖וֹא,,"He,Ti:Tn",לֹא,i:H3808,True,H3808,,70,1,1,31-OBA
71," \w יַשְׁאִ֥ירוּ|lemma=""שָׁאַר"" strong=""H7604"" x-morph=""He,Vhi3mp""",1,5, יַשְׁאִ֥ירוּ,,"He,Vhi3mp",שָׁאַר,H7604,False,H7604,,71,1,1,31-OBA
72," \w עֹלֵלֽוֹת|lemma=""עֹלֵלָה"" strong=""H5955"" x-morph=""He,Ncfpa"" x-tw=""rc://*/tw/dict/bible/other/glean""",1,5, עֹלֵלֽוֹת,,"He,Ncfpa",עֹלֵלָה,H5955,False,H5955,rc://*/tw/dict/bible/other/glean,72,1,1,31-OBA
74,"\w אֵ֚יךְ|lemma=""אֵיךְ"" strong=""H0349a"" x-morph=""He,Ti""",1,6, אֵ֚יךְ,,"He,Ti",אֵיךְ,H0349a,False,H0349a,,74,1,1,31-OBA
75," \w נֶחְפְּשׂ֣וּ|lemma=""חָפַשׂ"" strong=""H2664"" x-morph=""He,VNp3cp""",1,6, נֶחְפְּשׂ֣וּ,,"He,VNp3cp",חָפַשׂ,H2664,False,H2664,,75,1,1,31-OBA
76," \w עֵשָׂ֔ו|lemma=""עֵשָׂו"" strong=""H6215"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/esau""",1,6, עֵשָׂ֔ו,,"He,Np",עֵשָׂו,H6215,False,H6215,rc://*/tw/dict/bible/names/esau,76,1,1,31-OBA
77," \w נִבְע֖וּ|lemma=""בָּעָה"" strong=""H1158"" x-morph=""He,VNp3cp""",1,6, נִבְע֖וּ,,"He,VNp3cp",בָּעָה,H1158,False,H1158,,77,1,1,31-OBA
78," \w מַצְפֻּנָֽי⁠ו|lemma=""מִצְפֻּן"" strong=""H4710"" x-morph=""He,Ncmpc:Sp3ms""",1,6, מַצְפֻּנָֽי⁠ו,,"He,Ncmpc:Sp3ms",מִצְפֻּן,H4710,False,H4710,,78,1,1,31-OBA
80,"\w עַֽד|lemma=""עַד"" strong=""H5704"" x-morph=""He,R""",1,7, עַֽד,,"He,R",עַד,H5704,False,H5704,,80,1,1,31-OBA
81,"־\w הַ⁠גְּב֣וּל|lemma=""גְּבוּל"" strong=""d:H1366"" x-morph=""He,Td:Ncmsa""",1,7, הַ⁠גְּב֣וּל,־,"He,Td:Ncmsa",גְּבוּל,d:H1366,True,H1366,,81,1,1,31-OBA
82," \w שִׁלְּח֗וּ⁠ךָ|lemma=""שָׁלַח"" strong=""H7971"" x-morph=""He,Vpp3cp:Sp2ms""",1,7, שִׁלְּח֗וּ⁠ךָ,,"He,Vpp3cp:Sp2ms",שָׁלַח,H7971,False,H7971,,82,1,1,31-OBA
83," \w כֹּ֚ל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,7, כֹּ֚ל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,83,1,1,31-OBA
84," \w אַנְשֵׁ֣י|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmpc""",1,7, אַנְשֵׁ֣י,,"He,Ncmpc",אִישׁ,H0376,False,H0376,,84,2,1,31-OBA
85," \w בְרִיתֶ֔⁠ךָ|lemma=""בְּרִית"" strong=""H1285"" x-morph=""He,Ncfsc:Sp2ms"" x-tw=""rc://*/tw/dict/bible/kt/covenant""",1,7, בְרִיתֶ֔⁠ךָ,,"He,Ncfsc:Sp2ms",בְּרִית,H1285,False,H1285,rc://*/tw/dict/bible/kt/covenant,85,1,1,31-OBA
86," \w הִשִּׁיא֛וּ⁠ךָ|lemma=""נָשָׁא"" strong=""H5377"" x-morph=""He,Vhp3cp:Sp2ms"" x-tw=""rc://*/tw/dict/bible/other/deceive""",1,7, הִשִּׁיא֛וּ⁠ךָ,,"He,Vhp3cp:Sp2ms",נָשָׁא,H5377,False,H5377,rc://*/tw/dict/bible/other/deceive,86,1,1,31-OBA
87," \w יָכְל֥וּ|lemma=""יָכֹל"" strong=""H3201"" x-morph=""He,Vqp3cp""",1,7, יָכְל֥וּ,,"He,Vqp3cp",יָכֹל,H3201,False,H3201,,87,1,1,31-OBA
88," \w לְ⁠ךָ֖|lemma="""" strong=""l"" x-morph=""He,R:Sp2ms""",1,7, לְ⁠ךָ֖,,"He,R:Sp2ms",,l,False,,,88,1,1,31-OBA
89," \w אַנְשֵׁ֣י|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmpc""",1,7, אַנְשֵׁ֣י,,"He,Ncmpc",אִישׁ,H0376,False,H0376,,89,2,2,31-OBA
90," \w שְׁלֹמֶ֑⁠ךָ|lemma=""שָׁלוֹם"" strong=""H7965"" x-morph=""He,Ncmsc:Sp2ms"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,7, שְׁלֹמֶ֑⁠ךָ,,"He,Ncmsc:Sp2ms",שָׁלוֹם,H7965,False,H7965,rc://*/tw/dict/bible/other/peace,90,1,1,31-OBA
91," \w לַחְמְ⁠ךָ֗|lemma=""לֶחֶם"" strong=""H3899"" x-morph=""He,Ncbsc:Sp2ms"" x-tw=""rc://*/tw/dict/bible/other/bread""",1,7, לַחְמְ⁠ךָ֗,,"He,Ncbsc:Sp2ms",לֶחֶם,H3899,False,H3899,rc://*/tw/dict/bible/other/bread,91,1,1,31-OBA
92," \w יָשִׂ֤ימוּ|lemma=""שׂוּם"" strong=""H7760a"" x-morph=""He,Vqi3mp""",1,7, יָשִׂ֤ימוּ,,"He,Vqi3mp",שׂוּם,H7760a,False,H7760a,,92,1,1,31-OBA
93," \w מָזוֹר֙|lemma=""מָזוֹר"" strong=""H4204"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/snare""",1,7, מָזוֹר֙,,"He,Ncmsa",מָזוֹר,H4204,False,H4204,rc://*/tw/dict/bible/other/snare,93,1,1,31-OBA
94," \w תַּחְתֶּ֔י⁠ךָ|lemma=""תַּחַת"" strong=""H8478"" x-morph=""He,R:Sp2ms""",1,7, תַּחְתֶּ֔י⁠ךָ,,"He,R:Sp2ms",תַּחַת,H8478,False,H8478,,94,1,1,31-OBA
95," \w אֵ֥ין|lemma=""אַיִן"" strong=""H0369"" x-morph=""He,Tn""",1,7, אֵ֥ין,,"He,Tn",אַיִן,H0369,False,H0369,,95,1,1,31-OBA
96," \w תְּבוּנָ֖ה|lemma=""תָּבוּן"" strong=""H8394"" x-morph=""He,Ncfsa""",1,7, תְּבוּנָ֖ה,,"He,Ncfsa",תָּבוּן,H8394,False,H8394,,96,1,1,31-OBA
97," \w בּֽ⁠וֹ|lemma="""" strong=""b"" x-morph=""He,R:Sp3ms""",1,7, בּֽ⁠וֹ,,"He,R:Sp3ms",,b,False,,,97,1,1,31-OBA
99,"\w הֲ⁠ל֛וֹא|lemma=""לֹא"" strong=""i:H3808"" x-morph=""He,Ti:Tn""",1,8, הֲ⁠ל֛וֹא,,"He,Ti:Tn",לֹא,i:H3808,True,H3808,,99,1,1,31-OBA
100," \w בַּ⁠יּ֥וֹם|lemma=""יוֹם"" strong=""b:H3117"" x-morph=""He,Rd:Ncmsa""",1,8, בַּ⁠יּ֥וֹם,,"He,Rd:Ncmsa",יוֹם,b:H3117,True,H3117,,100,1,1,31-OBA
101," \w הַ⁠ה֖וּא|lemma=""הוּא"" strong=""d:H1931"" x-morph=""He,Td:Pp3ms""",1,8, הַ⁠ה֖וּא,,"He,Td:Pp3ms",הוּא,d:H1931,True,H1931,,101,1,1,31-OBA
102," \w נְאֻם|lemma=""נְאֻם"" strong=""H5002"" x-morph=""He,Ncmsc""",1,8, נְאֻם,,"He,Ncmsc",נְאֻם,H5002,False,H5002,,102,1,1,31-OBA
103,"־\w יְהוָ֑ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,8, יְהוָ֑ה,־,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,103,1,1,31-OBA
104," \w וְ⁠הַאֲבַדְתִּ֤י|lemma=""אָבַד"" strong=""c:H0006"" x-morph=""He,C:Vhq1cs"" x-tw=""rc://*/tw/dict/bible/other/destroyer""",1,8, וְ⁠הַאֲבַדְתִּ֤י,,"He,C:Vhq1cs",אָבַד,c:H0006,True,H0006,rc://*/tw/dict/bible/other/destroyer,104,1,1,31-OBA
105," \w חֲכָמִים֙|lemma=""חָכָם"" strong=""H2450"" x-morph=""He,Aampa"" x-tw=""rc://*/tw/dict/bible/other/wisemen""",1,8, חֲכָמִים֙,,"He,Aampa",חָכָם,H2450,False,H2450,rc://*/tw/dict/bible/other/wisemen,105,1,1,31-OBA
106," \w מֵֽ⁠אֱד֔וֹם|lemma=""אֱדֹם"" strong=""m:H0123"" x-morph=""He,R:Np"" x-tw=""rc://*/tw/dict/bible/names/edom""",1,8, מֵֽ⁠אֱד֔וֹם,,"He,R:Np",אֱדֹם,m:H0123,True,H0123,rc://*/tw/dict/bible/names/edom,106,1,1,31-OBA
107," \w וּ⁠תְבוּנָ֖ה|lemma=""תָּבוּן"" strong=""c:H8394"" x-morph=""He,C:Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/understand""",1,8, וּ⁠תְבוּנָ֖ה,,"He,C:Ncfsa",תָּבוּן,c:H8394,True,H8394,rc://*/tw/dict/bible/other/understand,107,1,1,31-OBA
108," \w מֵ⁠הַ֥ר|lemma=""הַר"" strong=""m:H2022"" x-morph=""He,R:Ncmsc""",1,8, מֵ⁠הַ֥ר,,"He,R:Ncmsc",הַר,m:H2022,True,H2022,,108,1,1,31-OBA
109," \w עֵשָֽׂו|lemma=""עֵשָׂו"" strong=""H6215"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/esau""",1,8, עֵשָֽׂו,,"He,Np",עֵשָׂו,H6215,False,H6215,rc://*/tw/dict/bible/names/esau,109,1,1,31-OBA
111,"\w וְ⁠חַתּ֥וּ|lemma=""חָתַת"" strong=""c:H2865"" x-morph=""He,C:Vqq3cp""",1,9, וְ⁠חַתּ֥וּ,,"He,C:Vqq3cp",חָתַת,c:H2865,True,H2865,,111,1,1,31-OBA
112," \w גִבּוֹרֶ֖י⁠ךָ|lemma=""גִּבּוֹר"" strong=""H1368"" x-morph=""He,Aampc:Sp2ms"" x-tw=""rc://*/tw/dict/bible/other/mighty""",1,9, גִבּוֹרֶ֖י⁠ךָ,,"He,Aampc:Sp2ms",גִּבּוֹר,H1368,False,H1368,rc://*/tw/dict/bible/other/mighty,112,1,1,31-OBA
