index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
29," \w אֱלֹהָ֑י⁠ו|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,2, אֱלֹהָ֑י⁠ו,,"He,Ncmpc:Sp3ms",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,29,1,1,27-DAN
30," \w וְ⁠אֶת|lemma=""אֵת"" strong=""c:H0853"" x-morph=""He,C:To""",1,2, וְ⁠אֶת,,"He,C:To",אֵת,c:H0853,True,H0853,,30,1,1,27-DAN
31,"־\w הַ⁠כֵּלִ֣ים|lemma=""כְּלִי"" strong=""d:H3627"" x-morph=""He,Td:Ncmpa""",1,2, הַ⁠כֵּלִ֣ים,־,"He,Td:Ncmpa",כְּלִי,d:H3627,True,H3627,,31,1,1,27-DAN
32," \w הֵבִ֔יא|lemma=""בּוֹא"" strong=""H0935"" x-morph=""He,Vhp3ms""",1,2, הֵבִ֔יא,,"He,Vhp3ms",בּוֹא,H0935,False,H0935,,32,1,1,27-DAN
33," \w בֵּ֖ית|lemma=""בַּיִת"" strong=""H1004b"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/house""",1,2, בֵּ֖ית,,"He,Ncmsc",בַּיִת,H1004b,False,H1004,rc://*/tw/dict/bible/other/house,33,1,1,27-DAN
34," \w אוֹצַ֥ר|lemma=""אוֹצָר"" strong=""H0214"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/storehouse""",1,2, אוֹצַ֥ר,,"He,Ncmsc",אוֹצָר,H0214,False,H0214,rc://*/tw/dict/bible/other/storehouse,34,1,1,27-DAN
35," \w אֱלֹהָֽי⁠ו|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,2, אֱלֹהָֽי⁠ו,,"He,Ncmpc:Sp3ms",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,35,1,1,27-DAN
37,"\w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,37,1,1,27-DAN
38," \w הַ⁠מֶּ֔לֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,3, הַ⁠מֶּ֔לֶךְ,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,38,1,1,27-DAN
39," \w לְ⁠אַשְׁפְּנַ֖ז|lemma=""אַשְׁפְּנַז"" strong=""l:H0828"" x-morph=""He,R:Np""",1,3, לְ⁠אַשְׁפְּנַ֖ז,,"He,R:Np",אַשְׁפְּנַז,l:H0828,True,H0828,,39,1,1,27-DAN
40," \w רַ֣ב|lemma=""רַב"" strong=""H7227b"" x-morph=""He,Ncmsc""",1,3, רַ֣ב,,"He,Ncmsc",רַב,H7227b,False,H7227,,40,1,1,27-DAN
41," \w סָרִיסָ֑י⁠ו|lemma=""סָרִיס"" strong=""H5631"" x-morph=""He,Ncmpc:Sp3ms""",1,3, סָרִיסָ֑י⁠ו,,"He,Ncmpc:Sp3ms",סָרִיס,H5631,False,H5631,,41,1,1,27-DAN
42," \w לְ⁠הָבִ֞יא|lemma=""בּוֹא"" strong=""l:H0935"" x-morph=""He,R:Vhc""",1,3, לְ⁠הָבִ֞יא,,"He,R:Vhc",בּוֹא,l:H0935,True,H0935,,42,1,1,27-DAN
43," \w מִ⁠בְּנֵ֧י|lemma=""בֵּן"" strong=""m:H1121a"" x-morph=""He,R:Ncmpc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, מִ⁠בְּנֵ֧י,,"He,R:Ncmpc",בֵּן,m:H1121a,True,H1121a,rc://*/tw/dict/bible/kt/son,43,1,1,27-DAN
44," \w יִשְׂרָאֵ֛ל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,3, יִשְׂרָאֵ֛ל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,44,1,1,27-DAN
45," \w וּ⁠מִ⁠זֶּ֥רַע|lemma=""זֶרַע"" strong=""c:m:H2233"" x-morph=""He,C:R:Ncmsc""",1,3, וּ⁠מִ⁠זֶּ֥רַע,,"He,C:R:Ncmsc",זֶרַע,c:m:H2233,True,H2233,,45,1,1,27-DAN
46," \w הַ⁠מְּלוּכָ֖ה|lemma=""מְלוּכָה"" strong=""d:H4410"" x-morph=""He,Td:Ncfsa""",1,3, הַ⁠מְּלוּכָ֖ה,,"He,Td:Ncfsa",מְלוּכָה,d:H4410,True,H4410,,46,1,1,27-DAN
47," \w וּ⁠מִן|lemma=""מִן"" strong=""c:H4480a"" x-morph=""He,C:R""",1,3, וּ⁠מִן,,"He,C:R",מִן,c:H4480a,True,H4480a,,47,1,1,27-DAN
48,"־\w הַֽ⁠פַּרְתְּמִֽים|lemma=""פַּרְתַּם"" strong=""d:H6579"" x-morph=""He,Td:Ncmpa"" x-tw=""rc://*/tw/dict/bible/other/noble""",1,3, הַֽ⁠פַּרְתְּמִֽים,־,"He,Td:Ncmpa",פַּרְתַּם,d:H6579,True,H6579,rc://*/tw/dict/bible/other/noble,48,1,1,27-DAN
50,"\w יְלָדִ֣ים|lemma=""יֶלֶד"" strong=""H3206"" x-morph=""He,Ncmpa""",1,4, יְלָדִ֣ים,,"He,Ncmpa",יֶלֶד,H3206,False,H3206,,50,1,1,27-DAN
51," \w אֲשֶׁ֣ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,4, אֲשֶׁ֣ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,51,1,1,27-DAN
52," \w אֵֽין|lemma=""אַיִן"" strong=""H0369"" x-morph=""He,Tn""",1,4, אֵֽין,,"He,Tn",אַיִן,H0369,False,H0369,,52,1,1,27-DAN
53,"־\w בָּ⁠הֶ֣ם|lemma="""" strong=""b"" x-morph=""He,R:Sp3mp""",1,4, בָּ⁠הֶ֣ם,־,"He,R:Sp3mp",,b,False,,,53,1,1,27-DAN
54," \w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,4, כָּל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,54,1,1,27-DAN
55,"־\w מאום|lemma=""מאוּם"" strong=""H3971a"" x-morph=""He,Ncmsa""",1,4, מאום,־,"He,Ncmsa",מאוּם,H3971a,False,H3971a,,55,1,1,27-DAN
56," \w וְ⁠טוֹבֵ֨י|lemma=""טוֹב"" strong=""c:H2896a"" x-morph=""He,C:Aampc""",1,4, וְ⁠טוֹבֵ֨י,,"He,C:Aampc",טוֹב,c:H2896a,True,H2896a,,56,1,1,27-DAN
57," \w מַרְאֶ֜ה|lemma=""מַרְאֶה"" strong=""H4758"" x-morph=""He,Ncmsa""",1,4, מַרְאֶ֜ה,,"He,Ncmsa",מַרְאֶה,H4758,False,H4758,,57,1,1,27-DAN
58," \w וּ⁠מַשְׂכִּילִ֣ים|lemma=""שָׂכַל"" strong=""c:H7919a"" x-morph=""He,C:Vhrmpa""",1,4, וּ⁠מַשְׂכִּילִ֣ים,,"He,C:Vhrmpa",שָׂכַל,c:H7919a,True,H7919a,,58,1,1,27-DAN
59," \w בְּ⁠כָל|lemma=""כֹּל"" strong=""b:H3605"" x-morph=""He,R:Ncmsc""",1,4, בְּ⁠כָל,,"He,R:Ncmsc",כֹּל,b:H3605,True,H3605,,59,1,1,27-DAN
60,"־\w חָכְמָ֗ה|lemma=""חׇכְמָה"" strong=""H2451"" x-morph=""He,Ncfsa""",1,4, חָכְמָ֗ה,־,"He,Ncfsa",חׇכְמָה,H2451,False,H2451,,60,1,1,27-DAN
61," \w וְ⁠יֹ֤דְעֵי|lemma=""יָדַע"" strong=""c:H3045"" x-morph=""He,C:Vqrmpc"" x-tw=""rc://*/tw/dict/bible/other/know""",1,4, וְ⁠יֹ֤דְעֵי,,"He,C:Vqrmpc",יָדַע,c:H3045,True,H3045,rc://*/tw/dict/bible/other/know,61,1,1,27-DAN
62," \w דַ֨עַת֙|lemma=""דַּעַת"" strong=""H1847"" x-morph=""He,Ncfsa""",1,4, דַ֨עַת֙,,"He,Ncfsa",דַּעַת,H1847,False,H1847,,62,1,1,27-DAN
63," \w וּ⁠מְבִינֵ֣י|lemma=""בִּין"" strong=""c:H0995"" x-morph=""He,C:Vhrmpc""",1,4, וּ⁠מְבִינֵ֣י,,"He,C:Vhrmpc",בִּין,c:H0995,True,H0995,,63,1,1,27-DAN
64," \w מַדָּ֔ע|lemma=""מַדָּע"" strong=""H4093"" x-morph=""He,Ncmsa""",1,4, מַדָּ֔ע,,"He,Ncmsa",מַדָּע,H4093,False,H4093,,64,1,1,27-DAN
65," \w וַ⁠אֲשֶׁר֙|lemma=""אֲשֶׁר"" strong=""c:H0834a"" x-morph=""He,C:Tr""",1,4, וַ⁠אֲשֶׁר֙,,"He,C:Tr",אֲשֶׁר,c:H0834a,True,H0834a,,65,1,1,27-DAN
66," \w כֹּ֣חַ|lemma=""כֹּחַ"" strong=""H3581b"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/strength""",1,4, כֹּ֣חַ,,"He,Ncmsa",כֹּחַ,H3581b,False,H3581,rc://*/tw/dict/bible/other/strength,66,1,1,27-DAN
67," \w בָּ⁠הֶ֔ם|lemma="""" strong=""b"" x-morph=""He,R:Sp3mp""",1,4, בָּ⁠הֶ֔ם,,"He,R:Sp3mp",,b,False,,,67,1,1,27-DAN
68," \w לַ⁠עֲמֹ֖ד|lemma=""עָמַד"" strong=""l:H5975"" x-morph=""He,R:Vqc""",1,4, לַ⁠עֲמֹ֖ד,,"He,R:Vqc",עָמַד,l:H5975,True,H5975,,68,1,1,27-DAN
69," \w בְּ⁠הֵיכַ֣ל|lemma=""הֵיכָל"" strong=""b:H1964"" x-morph=""He,R:Ncmsc""",1,4, בְּ⁠הֵיכַ֣ל,,"He,R:Ncmsc",הֵיכָל,b:H1964,True,H1964,,69,1,1,27-DAN
70," \w הַ⁠מֶּ֑לֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,4, הַ⁠מֶּ֑לֶךְ,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,70,1,1,27-DAN
71," \w וּֽ⁠לֲ⁠לַמְּדָ֥⁠ם|lemma=""לָמַד"" strong=""c:l:H3925"" x-morph=""He,C:R:Vpc:Sp3mp""",1,4, וּֽ⁠לֲ⁠לַמְּדָ֥⁠ם,,"He,C:R:Vpc:Sp3mp",לָמַד,c:l:H3925,True,H3925,,71,1,1,27-DAN
72," \w סֵ֖פֶר|lemma=""סֵפֶר"" strong=""H5612a"" x-morph=""He,Ncmsa""",1,4, סֵ֖פֶר,,"He,Ncmsa",סֵפֶר,H5612a,False,H5612a,,72,1,1,27-DAN
73," \w וּ⁠לְשׁ֥וֹן|lemma=""לָשׁוֹן"" strong=""c:H3956"" x-morph=""He,C:Ncbsc""",1,4, וּ⁠לְשׁ֥וֹן,,"He,C:Ncbsc",לָשׁוֹן,c:H3956,True,H3956,,73,1,1,27-DAN
74," \w כַּשְׂדִּֽים|lemma=""כַּשְׂדִּי"" strong=""H3778"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/chaldeans""",1,4, כַּשְׂדִּֽים,,"He,Np",כַּשְׂדִּי,H3778,False,H3778,rc://*/tw/dict/bible/names/chaldeans,74,1,1,27-DAN
76,"\w וַ⁠יְמַן֩|lemma=""מָנָה"" strong=""c:H4487"" x-morph=""He,C:Vpw3ms""",1,5, וַ⁠יְמַן֩,,"He,C:Vpw3ms",מָנָה,c:H4487,True,H4487,,76,1,1,27-DAN
77," \w לָ⁠הֶ֨ם|lemma="""" strong=""l"" x-morph=""He,R:Sp3mp""",1,5, לָ⁠הֶ֨ם,,"He,R:Sp3mp",,l,False,,,77,1,1,27-DAN
78," \w הַ⁠מֶּ֜לֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,5, הַ⁠מֶּ֜לֶךְ,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,78,1,1,27-DAN
79," \w דְּבַר|lemma=""דָּבָר"" strong=""H1697"" x-morph=""He,Ncmsc""",1,5, דְּבַר,,"He,Ncmsc",דָּבָר,H1697,False,H1697,,79,1,1,27-DAN
80,"־\w י֣וֹם|lemma=""יוֹם"" strong=""H3117"" x-morph=""He,Ncmsa""",1,5, י֣וֹם,־,"He,Ncmsa",יוֹם,H3117,False,H3117,,80,1,1,27-DAN
81," \w בְּ⁠יוֹמ֗⁠וֹ|lemma=""יוֹם"" strong=""b:H3117"" x-morph=""He,R:Ncmsc:Sp3ms""",1,5, בְּ⁠יוֹמ֗⁠וֹ,,"He,R:Ncmsc:Sp3ms",יוֹם,b:H3117,True,H3117,,81,1,1,27-DAN
82," \w מִ⁠פַּת|lemma=""פַּתְבַּג"" strong=""m:H6598"" x-morph=""He,R:Ncmsc""",1,5, מִ⁠פַּת,,"He,R:Ncmsc",פַּתְבַּג,m:H6598,True,H6598,,82,1,1,27-DAN
83,"־\w בַּ֤ג|lemma=""פַּתְבַּג"" strong=""H6598"" x-morph=""He,Ncmsc""",1,5, בַּ֤ג,־,"He,Ncmsc",פַּתְבַּג,H6598,False,H6598,,83,1,1,27-DAN
84," \w הַ⁠מֶּ֨לֶךְ֙|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,5, הַ⁠מֶּ֨לֶךְ֙,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,84,1,1,27-DAN
85," \w וּ⁠מִ⁠יֵּ֣ין|lemma=""יַיִן"" strong=""c:m:H3196"" x-morph=""He,C:R:Ncmsc""",1,5, וּ⁠מִ⁠יֵּ֣ין,,"He,C:R:Ncmsc",יַיִן,c:m:H3196,True,H3196,,85,1,1,27-DAN
86," \w מִשְׁתָּ֔י⁠ו|lemma=""מִשְׁתֶּה"" strong=""H4960"" x-morph=""He,Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/other/feast""",1,5, מִשְׁתָּ֔י⁠ו,,"He,Ncmsc:Sp3ms",מִשְׁתֶּה,H4960,False,H4960,rc://*/tw/dict/bible/other/feast,86,1,1,27-DAN
87," \w וּֽ⁠לְ⁠גַדְּלָ֖⁠ם|lemma=""גָּדַל"" strong=""c:l:H1431"" x-morph=""He,C:R:Vpc:Sp3mp""",1,5, וּֽ⁠לְ⁠גַדְּלָ֖⁠ם,,"He,C:R:Vpc:Sp3mp",גָּדַל,c:l:H1431,True,H1431,,87,1,1,27-DAN
88," \w שָׁנִ֣ים|lemma=""שָׁנֶה"" strong=""H8141"" x-morph=""He,Ncfpa""",1,5, שָׁנִ֣ים,,"He,Ncfpa",שָׁנֶה,H8141,False,H8141,,88,1,1,27-DAN
89," \w שָׁל֑וֹשׁ|lemma=""שָׁלוֹשׁ"" strong=""H7969"" x-morph=""He,Acfsa""",1,5, שָׁל֑וֹשׁ,,"He,Acfsa",שָׁלוֹשׁ,H7969,False,H7969,,89,1,1,27-DAN
90," \w וּ⁠מִ֨⁠קְצָתָ֔⁠ם|lemma=""קְצָת"" strong=""c:m:H7117"" x-morph=""He,C:R:Ncfsc:Sp3mp""",1,5, וּ⁠מִ֨⁠קְצָתָ֔⁠ם,,"He,C:R:Ncfsc:Sp3mp",קְצָת,c:m:H7117,True,H7117,,90,1,1,27-DAN
91," \w יַֽעַמְד֖וּ|lemma=""עָמַד"" strong=""H5975"" x-morph=""He,Vqi3mp"" x-tw=""rc://*/tw/dict/bible/kt/appoint""",1,5, יַֽעַמְד֖וּ,,"He,Vqi3mp",עָמַד,H5975,False,H5975,rc://*/tw/dict/bible/kt/appoint,91,1,1,27-DAN
92," \w לִ⁠פְנֵ֥י|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc""",1,5, לִ⁠פְנֵ֥י,,"He,R:Ncbpc",פָּנִים,l:H6440,True,H6440,,92,1,1,27-DAN
93," \w הַ⁠מֶּֽלֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,5, הַ⁠מֶּֽלֶךְ,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,93,1,1,27-DAN
95,"\w וַ⁠יְהִ֥י|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יְהִ֥י,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,95,1,1,27-DAN
96," \w בָ⁠הֶ֖ם|lemma="""" strong=""b"" x-morph=""He,R:Sp3mp""",1,6, בָ⁠הֶ֖ם,,"He,R:Sp3mp",,b,False,,,96,1,1,27-DAN
97," \w מִ⁠בְּנֵ֣י|lemma=""בֵּן"" strong=""m:H1121a"" x-morph=""He,R:Ncmpc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,6, מִ⁠בְּנֵ֣י,,"He,R:Ncmpc",בֵּן,m:H1121a,True,H1121a,rc://*/tw/dict/bible/kt/son,97,1,1,27-DAN
98," \w יְהוּדָ֑ה|lemma=""יְהוּדָה"" strong=""H3063"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/judea""",1,6, יְהוּדָ֑ה,,"He,Np",יְהוּדָה,H3063,False,H3063,rc://*/tw/dict/bible/names/judea,98,1,1,27-DAN
99," \w דָּנִיֵּ֣אל|lemma=""דָנִיֵּאל"" strong=""H1840"" x-morph=""He,Np""",1,6, דָּנִיֵּ֣אל,,"He,Np",דָנִיֵּאל,H1840,False,H1840,,99,1,1,27-DAN
100," \w חֲנַנְיָ֔ה|lemma=""חֲנַנְיָה"" strong=""H2608a"" x-morph=""He,Np""",1,6, חֲנַנְיָ֔ה,,"He,Np",חֲנַנְיָה,H2608a,False,H2608a,,100,1,1,27-DAN
101," \w מִֽישָׁאֵ֖ל|lemma=""מִישָׁאֵל"" strong=""H4332"" x-morph=""He,Np""",1,6, מִֽישָׁאֵ֖ל,,"He,Np",מִישָׁאֵל,H4332,False,H4332,,101,1,1,27-DAN
102," \w וַ⁠עֲזַרְיָֽה|lemma=""עֲזַרְיָה"" strong=""c:H5838"" x-morph=""He,C:Np""",1,6, וַ⁠עֲזַרְיָֽה,,"He,C:Np",עֲזַרְיָה,c:H5838,True,H5838,,102,1,1,27-DAN
