index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
35," \w הַ⁠תִּשְׁבִּ֔י|lemma=""תִּשְׁבִּי"" strong=""d:H8664"" x-morph=""He,Td:Ngmsa""",1,3, הַ⁠תִּשְׁבִּ֔י,,"He,Td:Ngmsa",תִּשְׁבִּי,d:H8664,True,H8664,,35,1,1,12-2KI
36," \w ק֣וּם|lemma=""קוּם"" strong=""H6965b"" x-morph=""He,Vqv2ms""",1,3, ק֣וּם,,"He,Vqv2ms",קוּם,H6965b,False,H6965,,36,1,1,12-2KI
37," \w עֲלֵ֔ה|lemma=""עָלָה"" strong=""H5927"" x-morph=""He,Vqv2ms""",1,3, עֲלֵ֔ה,,"He,Vqv2ms",עָלָה,H5927,False,H5927,,37,1,1,12-2KI
38," \w לִ⁠קְרַ֖את|lemma=""קִרְאָה"" strong=""l:H7125"" x-morph=""He,R:Vqc""",1,3, לִ⁠קְרַ֖את,,"He,R:Vqc",קִרְאָה,l:H7125,True,H7125,,38,1,1,12-2KI
39," \w מַלְאֲכֵ֣י|lemma=""מַלְאָךְ"" strong=""H4397"" x-morph=""He,Ncmpc"" x-tw=""rc://*/tw/dict/bible/other/messenger""",1,3, מַלְאֲכֵ֣י,,"He,Ncmpc",מַלְאָךְ,H4397,False,H4397,rc://*/tw/dict/bible/other/messenger,39,1,1,12-2KI
40," \w מֶֽלֶךְ|lemma=""מֶלֶךְ"" strong=""H4428"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/king""",1,3, מֶֽלֶךְ,,"He,Ncmsc",מֶלֶךְ,H4428,False,H4428,rc://*/tw/dict/bible/other/king,40,1,1,12-2KI
41,"־\w שֹׁמְר֑וֹן|lemma=""שֹׁמְרוֹן"" strong=""H8111"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/samaria""",1,3, שֹׁמְר֑וֹן,־,"He,Np",שֹׁמְרוֹן,H8111,False,H8111,rc://*/tw/dict/bible/names/samaria,41,1,1,12-2KI
42," \w וְ⁠דַבֵּ֣ר|lemma=""דָבַר"" strong=""c:H1696"" x-morph=""He,C:Vpv2ms""",1,3, וְ⁠דַבֵּ֣ר,,"He,C:Vpv2ms",דָבַר,c:H1696,True,H1696,,42,1,1,12-2KI
43," \w אֲלֵ⁠הֶ֔ם|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3mp""",1,3, אֲלֵ⁠הֶ֔ם,,"He,R:Sp3mp",אֵל,H0413,False,H0413,,43,1,1,12-2KI
44," \w הַֽ⁠מִ⁠בְּלִ֤י|lemma=""בְּלִי"" strong=""d:m:H1097"" x-morph=""He,Ti:R:D""",1,3, הַֽ⁠מִ⁠בְּלִ֤י,,"He,Ti:R:D",בְּלִי,d:m:H1097,True,H1097,,44,1,1,12-2KI
45," \w אֵין|lemma=""אַיִן"" strong=""H0369"" x-morph=""He,Tn""",1,3, אֵין,,"He,Tn",אַיִן,H0369,False,H0369,,45,1,1,12-2KI
46,"־\w אֱלֹהִים֙|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,3, אֱלֹהִים֙,־,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,46,1,1,12-2KI
47," \w בְּ⁠יִשְׂרָאֵ֔ל|lemma=""יִשְׂרָאֵל"" strong=""b:H3478"" x-morph=""He,R:Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,3, בְּ⁠יִשְׂרָאֵ֔ל,,"He,R:Np",יִשְׂרָאֵל,b:H3478,True,H3478,rc://*/tw/dict/bible/kt/israel,47,1,1,12-2KI
48," \w אַתֶּם֙|lemma=""אַתָּה"" strong=""H0859d"" x-morph=""He,Pp2mp""",1,3, אַתֶּם֙,,"He,Pp2mp",אַתָּה,H0859d,False,H0859,,48,1,1,12-2KI
49," \w הֹֽלְכִ֔ים|lemma=""הָלַךְ"" strong=""H1980"" x-morph=""He,Vqrmpa"" x-tw=""rc://*/tw/dict/bible/other/walk""",1,3, הֹֽלְכִ֔ים,,"He,Vqrmpa",הָלַךְ,H1980,False,H1980,rc://*/tw/dict/bible/other/walk,49,1,1,12-2KI
50," \w לִ⁠דְרֹ֕שׁ|lemma=""דָּרַשׁ"" strong=""l:H1875"" x-morph=""He,R:Vqc"" x-tw=""rc://*/tw/dict/bible/other/seek""",1,3, לִ⁠דְרֹ֕שׁ,,"He,R:Vqc",דָּרַשׁ,l:H1875,True,H1875,rc://*/tw/dict/bible/other/seek,50,1,1,12-2KI
51," \w בְּ⁠בַ֥עַל|lemma=""בַּעַל זְבוּב"" strong=""b:H1176"" x-morph=""He,R:Np""",1,3, בְּ⁠בַ֥עַל,,"He,R:Np",בַּעַל זְבוּב,b:H1176,True,H1176,,51,1,1,12-2KI
52," \w זְב֖וּב|lemma=""בַּעַל זְבוּב"" strong=""H1176"" x-morph=""He,Np""",1,3, זְב֖וּב,,"He,Np",בַּעַל זְבוּב,H1176,False,H1176,,52,1,1,12-2KI
53," \w אֱלֹהֵ֥י|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpc"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,3, אֱלֹהֵ֥י,,"He,Ncmpc",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,53,1,1,12-2KI
54," \w עֶקְרֽוֹן|lemma=""עֶקְרוֹן"" strong=""H6138"" x-morph=""He,Np""",1,3, עֶקְרֽוֹן,,"He,Np",עֶקְרוֹן,H6138,False,H6138,,54,1,1,12-2KI
56,"\w וְ⁠לָ⁠כֵן֙|lemma=""כֵּן"" strong=""c:l:H3651c"" x-morph=""He,C:R:D""",1,4, וְ⁠לָ⁠כֵן֙,,"He,C:R:D",כֵּן,c:l:H3651c,True,H3651,,56,1,1,12-2KI
57," \w כֹּֽה|lemma=""כֹּה"" strong=""H3541"" x-morph=""He,D""",1,4, כֹּֽה,,"He,D",כֹּה,H3541,False,H3541,,57,1,1,12-2KI
58,"־\w אָמַ֣ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,4, אָמַ֣ר,־,"He,Vqp3ms",אָמַר,H0559,False,H0559,,58,1,1,12-2KI
59," \w יְהוָ֔ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,4, יְהוָ֔ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,59,1,1,12-2KI
60," \w הַ⁠מִּטָּ֞ה|lemma=""מִטָּה"" strong=""d:H4296"" x-morph=""He,Td:Ncfsa""",1,4, הַ⁠מִּטָּ֞ה,,"He,Td:Ncfsa",מִטָּה,d:H4296,True,H4296,,60,1,1,12-2KI
61," \w אֲשֶׁר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,4, אֲשֶׁר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,61,1,1,12-2KI
62,"־\w עָלִ֥יתָ|lemma=""עָלָה"" strong=""H5927"" x-morph=""He,Vqp2ms""",1,4, עָלִ֥יתָ,־,"He,Vqp2ms",עָלָה,H5927,False,H5927,,62,1,1,12-2KI
63," \w שָּׁ֛ם|lemma=""שָׁם"" strong=""H8033"" x-morph=""He,D""",1,4, שָּׁ֛ם,,"He,D",שָׁם,H8033,False,H8033,,63,1,1,12-2KI
64," \w לֹֽא|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,4, לֹֽא,,"He,Tn",לֹא,H3808,False,H3808,,64,1,1,12-2KI
65,"־\w תֵרֵ֥ד|lemma=""יָרַד"" strong=""H3381"" x-morph=""He,Vqi2ms""",1,4, תֵרֵ֥ד,־,"He,Vqi2ms",יָרַד,H3381,False,H3381,,65,1,1,12-2KI
66," \w מִמֶּ֖⁠נָּה|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R:Sp3fs""",1,4, מִמֶּ֖⁠נָּה,,"He,R:Sp3fs",מִן,H4480a,False,H4480a,,66,1,1,12-2KI
67," \w כִּ֣י|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,4, כִּ֣י,,"He,C",כִּי,H3588a,False,H3588a,,67,1,1,12-2KI
68," \w מ֣וֹת|lemma=""מוּת"" strong=""H4191"" x-morph=""He,Vqa""",1,4, מ֣וֹת,,"He,Vqa",מוּת,H4191,False,H4191,,68,1,1,12-2KI
69," \w תָּמ֑וּת|lemma=""מוּת"" strong=""H4191"" x-morph=""He,Vqi2ms""",1,4, תָּמ֑וּת,,"He,Vqi2ms",מוּת,H4191,False,H4191,,69,1,1,12-2KI
70," \w וַ⁠יֵּ֖לֶךְ|lemma=""יָלַךְ"" strong=""c:H3212"" x-morph=""He,C:Vqw3ms""",1,4, וַ⁠יֵּ֖לֶךְ,,"He,C:Vqw3ms",יָלַךְ,c:H3212,True,H3212,,70,1,1,12-2KI
71," \w אֵלִיָּֽה|lemma=""אֵלִיָּה"" strong=""H0452"" x-morph=""He,Np""",1,4, אֵלִיָּֽה,,"He,Np",אֵלִיָּה,H0452,False,H0452,,71,1,1,12-2KI
73,"\w וַ⁠יָּשׁ֥וּבוּ|lemma=""שׁוּב"" strong=""c:H7725"" x-morph=""He,C:Vqw3mp"" x-tw=""rc://*/tw/dict/bible/other/return""",1,5, וַ⁠יָּשׁ֥וּבוּ,,"He,C:Vqw3mp",שׁוּב,c:H7725,True,H7725,rc://*/tw/dict/bible/other/return,73,1,1,12-2KI
74," \w הַ⁠מַּלְאָכִ֖ים|lemma=""מַלְאָךְ"" strong=""d:H4397"" x-morph=""He,Td:Ncmpa""",1,5, הַ⁠מַּלְאָכִ֖ים,,"He,Td:Ncmpa",מַלְאָךְ,d:H4397,True,H4397,,74,1,1,12-2KI
75," \w אֵלָ֑י⁠ו|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,5, אֵלָ֑י⁠ו,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,75,1,1,12-2KI
76," \w וַ⁠יֹּ֥אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,5, וַ⁠יֹּ֥אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,76,1,1,12-2KI
77," \w אֲלֵי⁠הֶ֖ם|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3mp""",1,5, אֲלֵי⁠הֶ֖ם,,"He,R:Sp3mp",אֵל,H0413,False,H0413,,77,1,1,12-2KI
78," \w מַה|lemma=""מָה"" strong=""H4100"" x-morph=""He,Ti""",1,5, מַה,,"He,Ti",מָה,H4100,False,H4100,,78,1,1,12-2KI
79,"־\w זֶּ֥ה|lemma=""זֶה"" strong=""H2088"" x-morph=""He,Pdxms""",1,5, זֶּ֥ה,־,"He,Pdxms",זֶה,H2088,False,H2088,,79,1,1,12-2KI
80," \w שַׁבְתֶּֽם|lemma=""שׁוּב"" strong=""H7725"" x-morph=""He,Vqp2mp"" x-tw=""rc://*/tw/dict/bible/kt/restore""",1,5, שַׁבְתֶּֽם,,"He,Vqp2mp",שׁוּב,H7725,False,H7725,rc://*/tw/dict/bible/kt/restore,80,1,1,12-2KI
82,"\w וַ⁠יֹּאמְר֨וּ|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3mp""",1,6, וַ⁠יֹּאמְר֨וּ,,"He,C:Vqw3mp",אָמַר,c:H0559,True,H0559,,82,1,1,12-2KI
83," \w אֵלָ֜י⁠ו|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,6, אֵלָ֜י⁠ו,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,83,1,1,12-2KI
84," \w אִ֣ישׁ|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmsa""",1,6, אִ֣ישׁ,,"He,Ncmsa",אִישׁ,H0376,False,H0376,,84,1,1,12-2KI
85," ׀ \w עָלָ֣ה|lemma=""עָלָה"" strong=""H5927"" x-morph=""He,Vqp3ms""",1,6, עָלָ֣ה,׀ ,"He,Vqp3ms",עָלָה,H5927,False,H5927,,85,1,1,12-2KI
86," \w לִ⁠קְרָאתֵ֗⁠נוּ|lemma=""קִרְאָה"" strong=""l:H7125"" x-morph=""He,R:Vqc:Sp1cp""",1,6, לִ⁠קְרָאתֵ֗⁠נוּ,,"He,R:Vqc:Sp1cp",קִרְאָה,l:H7125,True,H7125,,86,1,1,12-2KI
87," \w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,87,1,1,12-2KI
88," \w אֵלֵי⁠נוּ֮|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp1cp""",1,6, אֵלֵי⁠נוּ֮,,"He,R:Sp1cp",אֵל,H0413,False,H0413,,88,1,1,12-2KI
89," \w לְכ֣וּ|lemma=""יָלַךְ"" strong=""H3212"" x-morph=""He,Vqv2mp"" x-tw=""rc://*/tw/dict/bible/other/walk""",1,6, לְכ֣וּ,,"He,Vqv2mp",יָלַךְ,H3212,False,H3212,rc://*/tw/dict/bible/other/walk,89,1,1,12-2KI
90," \w שׁוּבוּ֮|lemma=""שׁוּב"" strong=""H7725"" x-morph=""He,Vqv2mp"" x-tw=""rc://*/tw/dict/bible/kt/restore""",1,6, שׁוּבוּ֮,,"He,Vqv2mp",שׁוּב,H7725,False,H7725,rc://*/tw/dict/bible/kt/restore,90,1,1,12-2KI
91," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,6, אֶל,,"He,R",אֵל,H0413,False,H0413,,91,1,1,12-2KI
92,"־\w הַ⁠מֶּ֣לֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,6, הַ⁠מֶּ֣לֶךְ,־,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,92,1,1,12-2KI
93," \w אֲשֶׁר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,6, אֲשֶׁר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,93,2,1,12-2KI
94,"־\w שָׁלַ֣ח|lemma=""שָׁלַח"" strong=""H7971"" x-morph=""He,Vqp3ms""",1,6, שָׁלַ֣ח,־,"He,Vqp3ms",שָׁלַח,H7971,False,H7971,,94,1,1,12-2KI
95," \w אֶתְ⁠כֶם֒|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To:Sp2mp""",1,6, אֶתְ⁠כֶם֒,,"He,To:Sp2mp",אֵת,H0853,False,H0853,,95,1,1,12-2KI
96," \w וְ⁠דִבַּרְתֶּ֣ם|lemma=""דָבַר"" strong=""c:H1696"" x-morph=""He,C:Vpq2mp""",1,6, וְ⁠דִבַּרְתֶּ֣ם,,"He,C:Vpq2mp",דָבַר,c:H1696,True,H1696,,96,1,1,12-2KI
97," \w אֵלָ֗י⁠ו|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3ms""",1,6, אֵלָ֗י⁠ו,,"He,R:Sp3ms",אֵל,H0413,False,H0413,,97,1,1,12-2KI
98," \w כֹּ֚ה|lemma=""כֹּה"" strong=""H3541"" x-morph=""He,D""",1,6, כֹּ֚ה,,"He,D",כֹּה,H3541,False,H3541,,98,1,1,12-2KI
99," \w אָמַ֣ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,6, אָמַ֣ר,,"He,Vqp3ms",אָמַר,H0559,False,H0559,,99,1,1,12-2KI
100," \w יְהוָ֔ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,6, יְהוָ֔ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,100,1,1,12-2KI
101," \w הַֽ⁠מִ⁠בְּלִ֤י|lemma=""בְּלִי"" strong=""d:m:H1097"" x-morph=""He,Ti:R:D""",1,6, הַֽ⁠מִ⁠בְּלִ֤י,,"He,Ti:R:D",בְּלִי,d:m:H1097,True,H1097,,101,1,1,12-2KI
102," \w אֵין|lemma=""אַיִן"" strong=""H0369"" x-morph=""He,Tn""",1,6, אֵין,,"He,Tn",אַיִן,H0369,False,H0369,,102,1,1,12-2KI
103,"־\w אֱלֹהִים֙|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, אֱלֹהִים֙,־,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,103,1,1,12-2KI
104," \w בְּ⁠יִשְׂרָאֵ֔ל|lemma=""יִשְׂרָאֵל"" strong=""b:H3478"" x-morph=""He,R:Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,6, בְּ⁠יִשְׂרָאֵ֔ל,,"He,R:Np",יִשְׂרָאֵל,b:H3478,True,H3478,rc://*/tw/dict/bible/kt/israel,104,1,1,12-2KI
105," \w אַתָּ֣ה|lemma=""אַתָּה"" strong=""H0859a"" x-morph=""He,Pp2ms""",1,6, אַתָּ֣ה,,"He,Pp2ms",אַתָּה,H0859a,False,H0859a,,105,1,1,12-2KI
106," \w שֹׁלֵ֔חַ|lemma=""שָׁלַח"" strong=""H7971"" x-morph=""He,Vqrmsa""",1,6, שֹׁלֵ֔חַ,,"He,Vqrmsa",שָׁלַח,H7971,False,H7971,,106,1,1,12-2KI
107," \w לִ⁠דְרֹ֕שׁ|lemma=""דָּרַשׁ"" strong=""l:H1875"" x-morph=""He,R:Vqc"" x-tw=""rc://*/tw/dict/bible/other/seek""",1,6, לִ⁠דְרֹ֕שׁ,,"He,R:Vqc",דָּרַשׁ,l:H1875,True,H1875,rc://*/tw/dict/bible/other/seek,107,1,1,12-2KI
108," \w בְּ⁠בַ֥עַל|lemma=""בַּעַל זְבוּב"" strong=""b:H1176"" x-morph=""He,R:Np""",1,6, בְּ⁠בַ֥עַל,,"He,R:Np",בַּעַל זְבוּב,b:H1176,True,H1176,,108,1,1,12-2KI
109," \w זְב֖וּב|lemma=""בַּעַל זְבוּב"" strong=""H1176"" x-morph=""He,Np""",1,6, זְב֖וּב,,"He,Np",בַּעַל זְבוּב,H1176,False,H1176,,109,1,1,12-2KI
