index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
30," \w ἐπικαλουμένοις|lemma=""ἐπικαλέω"" strong=""G19410"" x-morph=""Gr,V,PPM,DMP,"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,2, ἐπικαλουμένοις,,"Gr,V,PPM,DMP,",ἐπικαλέω,G19410,False,G19410,rc://*/tw/dict/bible/kt/call,30,1,1,47-1CO
31," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,ANS,""",1,2, τὸ,,"Gr,EA,,,,ANS,",ὁ,G35880,False,G35880,,31,1,1,47-1CO
32," \w ὄνομα|lemma=""ὄνομα"" strong=""G36860"" x-morph=""Gr,N,,,,,ANS,"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,2, ὄνομα,,"Gr,N,,,,,ANS,",ὄνομα,G36860,False,G36860,rc://*/tw/dict/bible/kt/name,32,1,1,47-1CO
33," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,2, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,33,2,2,47-1CO
34," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,2, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,34,1,1,47-1CO
35," \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,2, ἡμῶν,,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,35,2,1,47-1CO
36,", \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,2, Ἰησοῦ,", ","Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,36,2,2,47-1CO
37," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,2, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,37,1,1,47-1CO
38,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,2, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,38,2,2,47-1CO
39," \w παντὶ|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DMS,""",1,2, παντὶ,,"Gr,EQ,,,,DMS,",πᾶς,G39560,False,G39560,,39,1,1,47-1CO
40," \w τόπῳ|lemma=""τόπος"" strong=""G51170"" x-morph=""Gr,N,,,,,DMS,""",1,2, τόπῳ,,"Gr,N,,,,,DMS,",τόπος,G51170,False,G51170,,40,1,1,47-1CO
41,", \w αὐτῶν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMP,""",1,2, αὐτῶν,", ","Gr,RP,,,3GMP,",αὐτός,G08460,False,G08460,,41,1,1,47-1CO
42," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,42,1,1,47-1CO
43," \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,2, ἡμῶν,,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,43,2,2,47-1CO
45,"\w χάρις|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,3, χάρις,,"Gr,N,,,,,NFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,45,1,1,47-1CO
46," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,3, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,46,1,1,47-1CO
47," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,47,2,1,47-1CO
48," \w εἰρήνη|lemma=""εἰρήνη"" strong=""G15150"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,3, εἰρήνη,,"Gr,N,,,,,NFS,",εἰρήνη,G15150,False,G15150,rc://*/tw/dict/bible/other/peace,48,1,1,47-1CO
49," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,3, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,49,1,1,47-1CO
50," \k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*\w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,""",1,3, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/godthefather""\*","Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/godthefather,50,2,1,47-1CO
51," \w Πατρὸς|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,GMS,""",1,3, Πατρὸς,,"Gr,N,,,,,GMS,",πατήρ,G39620,False,G39620,,51,1,1,47-1CO
52," \k-e\* \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,3, ἡμῶν,\k-e\* ,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,52,1,1,47-1CO
53," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,53,2,2,47-1CO
54," \k-s |x-tw=""rc://*/tw/dict/bible/kt/jesus""\*\w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,3, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/jesus""\*","Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/jesus,54,2,2,47-1CO
55," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,""",1,3, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,,55,1,1,47-1CO
56," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,3, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,56,1,1,47-1CO
58,"\w εὐχαριστῶ|lemma=""εὐχαριστέω"" strong=""G21680"" x-morph=""Gr,V,IPA1,,S,""",1,4, εὐχαριστῶ,,"Gr,V,IPA1,,S,",εὐχαριστέω,G21680,False,G21680,,58,1,1,47-1CO
59," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,4, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,59,1,1,47-1CO
60," \w Θεῷ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,4, Θεῷ,,"Gr,N,,,,,DMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,60,1,1,47-1CO
61," \w μου|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,S,""",1,4, μου,,"Gr,RP,,,1G,S,",ἐγώ,G14730,False,G14730,,61,1,1,47-1CO
62," \w πάντοτε|lemma=""πάντοτε"" strong=""G38420"" x-morph=""Gr,D,,,,,,,,,""",1,4, πάντοτε,,"Gr,D,,,,,,,,,",πάντοτε,G38420,False,G38420,,62,1,1,47-1CO
63," \w περὶ|lemma=""περί"" strong=""G40120"" x-morph=""Gr,P,,,,,G,,,""",1,4, περὶ,,"Gr,P,,,,,G,,,",περί,G40120,False,G40120,,63,1,1,47-1CO
64," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,4, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,64,1,1,47-1CO
65,", \w ἐπὶ|lemma=""ἐπί"" strong=""G19090"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐπὶ,", ","Gr,P,,,,,D,,,",ἐπί,G19090,False,G19090,,65,1,1,47-1CO
66," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,4, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,66,2,1,47-1CO
67," \w χάριτι|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,4, χάριτι,,"Gr,N,,,,,DFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,67,1,1,47-1CO
68," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,4, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,68,1,1,47-1CO
69," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,4, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,69,1,1,47-1CO
70," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,DFS,""",1,4, τῇ,,"Gr,RD,,,,DFS,",ὁ,G35880,False,G35880,,70,2,2,47-1CO
71," \w δοθείσῃ|lemma=""δίδωμι"" strong=""G13250"" x-morph=""Gr,V,PAP,DFS,""",1,4, δοθείσῃ,,"Gr,V,PAP,DFS,",δίδωμι,G13250,False,G13250,,71,1,1,47-1CO
72," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,4, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,72,1,1,47-1CO
73," \k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*\w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/inchrist""\*","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,rc://*/tw/dict/bible/kt/inchrist,73,1,1,47-1CO
74," \w Χριστῷ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,4, Χριστῷ,,"Gr,N,,,,,DMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,74,1,1,47-1CO
75," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,4, Ἰησοῦ,,"Gr,N,,,,,DMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,75,1,1,47-1CO
77,"\w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,5, ὅτι,,"Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,77,1,1,47-1CO
78," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,78,3,1,47-1CO
79," \w παντὶ|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,RI,,,,DNS,""",1,5, παντὶ,,"Gr,RI,,,,DNS,",πᾶς,G39560,False,G39560,,79,2,1,47-1CO
80," \w ἐπλουτίσθητε|lemma=""πλουτίζω"" strong=""G41480"" x-morph=""Gr,V,IAP2,,P,""",1,5, ἐπλουτίσθητε,,"Gr,V,IAP2,,P,",πλουτίζω,G41480,False,G41480,,80,1,1,47-1CO
81," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,81,3,2,47-1CO
82," \w αὐτῷ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMS,""",1,5, αὐτῷ,,"Gr,RP,,,3DMS,",αὐτός,G08460,False,G08460,,82,1,1,47-1CO
83,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,83,3,3,47-1CO
84," \w παντὶ|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DMS,""",1,5, παντὶ,,"Gr,EQ,,,,DMS,",πᾶς,G39560,False,G39560,,84,2,2,47-1CO
85," \w λόγῳ|lemma=""λόγος"" strong=""G30560"" x-morph=""Gr,N,,,,,DMS,""",1,5, λόγῳ,,"Gr,N,,,,,DMS,",λόγος,G30560,False,G30560,,85,1,1,47-1CO
86," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,86,1,1,47-1CO
87," \w πάσῃ|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DFS,""",1,5, πάσῃ,,"Gr,EQ,,,,DFS,",πᾶς,G39560,False,G39560,,87,1,1,47-1CO
88," \w γνώσει|lemma=""γνῶσις"" strong=""G11080"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,5, γνώσει,,"Gr,N,,,,,DFS,",γνῶσις,G11080,False,G11080,rc://*/tw/dict/bible/other/know,88,1,1,47-1CO
90,"\w καθὼς|lemma=""καθώς"" strong=""G25310"" x-morph=""Gr,D,,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,6, καθὼς,,"Gr,D,,,,,,,,,",καθώς,G25310,False,G25310,rc://*/tw/dict/bible/other/like,90,1,1,47-1CO
91," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NNS,""",1,6, τὸ,,"Gr,EA,,,,NNS,",ὁ,G35880,False,G35880,,91,1,1,47-1CO
92," \w μαρτύριον|lemma=""μαρτύριον"" strong=""G31420"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/testimony""",1,6, μαρτύριον,,"Gr,N,,,,,NNS,",μαρτύριον,G31420,False,G31420,rc://*/tw/dict/bible/kt/testimony,92,1,1,47-1CO
93," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,6, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,93,1,1,47-1CO
94," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,6, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,94,1,1,47-1CO
95," \w ἐβεβαιώθη|lemma=""βεβαιόω"" strong=""G09500"" x-morph=""Gr,V,IAP3,,S,"" x-tw=""rc://*/tw/dict/bible/other/confirm""",1,6, ἐβεβαιώθη,,"Gr,V,IAP3,,S,",βεβαιόω,G09500,False,G09500,rc://*/tw/dict/bible/other/confirm,95,1,1,47-1CO
96," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,96,1,1,47-1CO
97," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,6, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,97,1,1,47-1CO
99,"\w ὥστε|lemma=""ὥστε"" strong=""G56200"" x-morph=""Gr,CS,,,,,,,,""",1,7, ὥστε,,"Gr,CS,,,,,,,,",ὥστε,G56200,False,G56200,,99,1,1,47-1CO
100," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,7, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,100,1,1,47-1CO
101," \w μὴ|lemma=""μή"" strong=""G33610"" x-morph=""Gr,D,,,,,,,,,""",1,7, μὴ,,"Gr,D,,,,,,,,,",μή,G33610,False,G33610,,101,1,1,47-1CO
102," \w ὑστερεῖσθαι|lemma=""ὑστερέω"" strong=""G53020"" x-morph=""Gr,V,NPP,,,,,""",1,7, ὑστερεῖσθαι,,"Gr,V,NPP,,,,,",ὑστερέω,G53020,False,G53020,,102,1,1,47-1CO
103," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,7, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,103,1,1,47-1CO
104," \w μηδενὶ|lemma=""μηδείς"" strong=""G33670"" x-morph=""Gr,RI,,,,DNS,""",1,7, μηδενὶ,,"Gr,RI,,,,DNS,",μηδείς,G33670,False,G33670,,104,1,1,47-1CO
105," \w χαρίσματι|lemma=""χάρισμα"" strong=""G54860"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/kt/gift""",1,7, χαρίσματι,,"Gr,N,,,,,DNS,",χάρισμα,G54860,False,G54860,rc://*/tw/dict/bible/kt/gift,105,1,1,47-1CO
106,", \w ἀπεκδεχομένους|lemma=""ἀπεκδέχομαι"" strong=""G05530"" x-morph=""Gr,V,PPM,AMP,""",1,7, ἀπεκδεχομένους,", ","Gr,V,PPM,AMP,",ἀπεκδέχομαι,G05530,False,G05530,,106,1,1,47-1CO
107," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,7, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,107,1,1,47-1CO
108," \w ἀποκάλυψιν|lemma=""ἀποκάλυψις"" strong=""G06020"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/reveal""",1,7, ἀποκάλυψιν,,"Gr,N,,,,,AFS,",ἀποκάλυψις,G06020,False,G06020,rc://*/tw/dict/bible/kt/reveal,108,1,1,47-1CO
109," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,7, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,109,1,1,47-1CO
