index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
26," \w κἀμοὶ|lemma=""κἀγώ"" strong=""G25040"" x-morph=""Gr,RP,,,1D,S,""",1,3, κἀμοὶ,,"Gr,RP,,,1D,S,",κἀγώ,G25040,False,G25040,,26,1,1,43-LUK
27," \w παρηκολουθηκότι|lemma=""παρακολουθέω"" strong=""G38770"" x-morph=""Gr,V,PEA,DMS,""",1,3, παρηκολουθηκότι,,"Gr,V,PEA,DMS,",παρακολουθέω,G38770,False,G38770,,27,1,1,43-LUK
28," \w ἄνωθεν|lemma=""ἄνωθεν"" strong=""G05090"" x-morph=""Gr,D,,,,,,,,,""",1,3, ἄνωθεν,,"Gr,D,,,,,,,,,",ἄνωθεν,G05090,False,G05090,,28,1,1,43-LUK
29," \w πᾶσιν|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,RI,,,,DNP,""",1,3, πᾶσιν,,"Gr,RI,,,,DNP,",πᾶς,G39560,False,G39560,,29,1,1,43-LUK
30," \w ἀκριβῶς|lemma=""ἀκριβῶς"" strong=""G01990"" x-morph=""Gr,D,,,,,,,,,""",1,3, ἀκριβῶς,,"Gr,D,,,,,,,,,",ἀκριβῶς,G01990,False,G01990,,30,1,1,43-LUK
31,", \w καθεξῆς|lemma=""καθεξῆς"" strong=""G25170"" x-morph=""Gr,D,,,,,,,,,""",1,3, καθεξῆς,", ","Gr,D,,,,,,,,,",καθεξῆς,G25170,False,G25170,,31,1,1,43-LUK
32," \w σοι|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,S,""",1,3, σοι,,"Gr,RP,,,2D,S,",σύ,G47710,False,G47710,,32,1,1,43-LUK
33," \w γράψαι|lemma=""γράφω"" strong=""G11250"" x-morph=""Gr,V,NAA,,,,,""",1,3, γράψαι,,"Gr,V,NAA,,,,,",γράφω,G11250,False,G11250,,33,1,1,43-LUK
34,", \w κράτιστε|lemma=""κράτιστος"" strong=""G29030"" x-morph=""Gr,AA,,,,VMSS""",1,3, κράτιστε,", ","Gr,AA,,,,VMSS",κράτιστος,G29030,False,G29030,,34,1,1,43-LUK
35," \w Θεόφιλε|lemma=""Θεόφιλος"" strong=""G23210"" x-morph=""Gr,N,,,,,VMS,""",1,3, Θεόφιλε,,"Gr,N,,,,,VMS,",Θεόφιλος,G23210,False,G23210,,35,1,1,43-LUK
37,"\w ἵνα|lemma=""ἵνα"" strong=""G24430"" x-morph=""Gr,CS,,,,,,,,""",1,4, ἵνα,,"Gr,CS,,,,,,,,",ἵνα,G24430,False,G24430,,37,1,1,43-LUK
38," \w ἐπιγνῷς|lemma=""ἐπιγινώσκω"" strong=""G19210"" x-morph=""Gr,V,SAA2,,S,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,4, ἐπιγνῷς,,"Gr,V,SAA2,,S,",ἐπιγινώσκω,G19210,False,G19210,rc://*/tw/dict/bible/other/know,38,1,1,43-LUK
39," \w περὶ|lemma=""περί"" strong=""G40120"" x-morph=""Gr,P,,,,,G,,,""",1,4, περὶ,,"Gr,P,,,,,G,,,",περί,G40120,False,G40120,,39,1,1,43-LUK
40," \w ὧν|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,GMP,""",1,4, ὧν,,"Gr,RR,,,,GMP,",ὅς,G37390,False,G37390,,40,1,1,43-LUK
41," \w κατηχήθης|lemma=""κατηχέω"" strong=""G27270"" x-morph=""Gr,V,IAP2,,S,"" x-tw=""rc://*/tw/dict/bible/other/teach""",1,4, κατηχήθης,,"Gr,V,IAP2,,S,",κατηχέω,G27270,False,G27270,rc://*/tw/dict/bible/other/teach,41,1,1,43-LUK
42," \w λόγων|lemma=""λόγος"" strong=""G30560"" x-morph=""Gr,N,,,,,GMP,""",1,4, λόγων,,"Gr,N,,,,,GMP,",λόγος,G30560,False,G30560,,42,1,1,43-LUK
43," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,4, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,43,1,1,43-LUK
44," \w ἀσφάλειαν|lemma=""ἀσφάλεια"" strong=""G08030"" x-morph=""Gr,N,,,,,AFS,""",1,4, ἀσφάλειαν,,"Gr,N,,,,,AFS,",ἀσφάλεια,G08030,False,G08030,,44,1,1,43-LUK
46,"\w ἐγένετο|lemma=""γίνομαι"" strong=""G10960"" x-morph=""Gr,V,IAM3,,S,""",1,5, ἐγένετο,,"Gr,V,IAM3,,S,",γίνομαι,G10960,False,G10960,,46,1,1,43-LUK
47," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,47,1,1,43-LUK
48," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,5, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,48,1,1,43-LUK
49," \w ἡμέραις|lemma=""ἡμέρα"" strong=""G22500"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/other/biblicaltimeday""",1,5, ἡμέραις,,"Gr,N,,,,,DFP,",ἡμέρα,G22500,False,G22500,rc://*/tw/dict/bible/other/biblicaltimeday,49,1,1,43-LUK
50," \k-s |x-tw=""rc://*/tw/dict/bible/names/herodthegreat""\*\w Ἡρῴδου|lemma=""Ἡρῴδης"" strong=""G22640"" x-morph=""Gr,N,,,,,GMS,""",1,5, ,"\k-s |x-tw=""rc://*/tw/dict/bible/names/herodthegreat""\*","Gr,N,,,,,GMS,",Ἡρῴδης,G22640,False,G22640,rc://*/tw/dict/bible/names/herodthegreat,50,1,1,43-LUK
51," \w βασιλέως|lemma=""βασιλεύς"" strong=""G09350"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/other/king""",1,5, βασιλέως,,"Gr,N,,,,,GMS,",βασιλεύς,G09350,False,G09350,rc://*/tw/dict/bible/other/king,51,1,1,43-LUK
52," \k-e\* \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,\k-e\* ,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,52,1,1,43-LUK
53," \w Ἰουδαίας|lemma=""Ἰουδαία"" strong=""G24490"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/names/judea""",1,5, Ἰουδαίας,,"Gr,N,,,,,GFS,",Ἰουδαία,G24490,False,G24490,rc://*/tw/dict/bible/names/judea,53,1,1,43-LUK
54,", \w ἱερεύς|lemma=""ἱερεύς"" strong=""G24090"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/priest""",1,5, ἱερεύς,", ","Gr,N,,,,,NMS,",ἱερεύς,G24090,False,G24090,rc://*/tw/dict/bible/kt/priest,54,1,1,43-LUK
55," \w τις|lemma=""τις"" strong=""G51000"" x-morph=""Gr,EQ,,,,NMS,""",1,5, τις,,"Gr,EQ,,,,NMS,",τις,G51000,False,G51000,,55,1,1,43-LUK
56," \w ὀνόματι|lemma=""ὄνομα"" strong=""G36860"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,5, ὀνόματι,,"Gr,N,,,,,DNS,",ὄνομα,G36860,False,G36860,rc://*/tw/dict/bible/kt/name,56,1,1,43-LUK
57," \w Ζαχαρίας|lemma=""Ζαχαρίας"" strong=""G21970"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/names/zechariahnt""",1,5, Ζαχαρίας,,"Gr,N,,,,,NMS,",Ζαχαρίας,G21970,False,G21970,rc://*/tw/dict/bible/names/zechariahnt,57,1,1,43-LUK
58," \w ἐξ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,5, ἐξ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,58,1,1,43-LUK
59," \w ἐφημερίας|lemma=""ἐφημερία"" strong=""G21830"" x-morph=""Gr,N,,,,,GFS,""",1,5, ἐφημερίας,,"Gr,N,,,,,GFS,",ἐφημερία,G21830,False,G21830,,59,1,1,43-LUK
60," \w Ἀβιά|lemma=""Ἀβιά"" strong=""G00070"" x-morph=""Gr,N,,,,,GMSI"" x-tw=""rc://*/tw/dict/bible/names/abijah""",1,5, Ἀβιά,,"Gr,N,,,,,GMSI",Ἀβιά,G00070,False,G00070,rc://*/tw/dict/bible/names/abijah,60,1,1,43-LUK
61,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,61,2,1,43-LUK
62," \w γυνὴ|lemma=""γυνή"" strong=""G11350"" x-morph=""Gr,N,,,,,NFS,""",1,5, γυνὴ,,"Gr,N,,,,,NFS,",γυνή,G11350,False,G11350,,62,1,1,43-LUK
63," \w αὐτῷ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMS,""",1,5, αὐτῷ,,"Gr,RP,,,3DMS,",αὐτός,G08460,False,G08460,,63,1,1,43-LUK
64," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,5, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,64,1,1,43-LUK
65," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFP,""",1,5, τῶν,,"Gr,EA,,,,GFP,",ὁ,G35880,False,G35880,,65,1,1,43-LUK
66," \w θυγατέρων|lemma=""θυγάτηρ"" strong=""G23640"" x-morph=""Gr,N,,,,,GFP,""",1,5, θυγατέρων,,"Gr,N,,,,,GFP,",θυγάτηρ,G23640,False,G23640,,66,1,1,43-LUK
67," \w Ἀαρών|lemma=""Ἀαρών"" strong=""G00020"" x-morph=""Gr,N,,,,,GMSI"" x-tw=""rc://*/tw/dict/bible/names/aaron""",1,5, Ἀαρών,,"Gr,N,,,,,GMSI",Ἀαρών,G00020,False,G00020,rc://*/tw/dict/bible/names/aaron,67,1,1,43-LUK
68,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,68,2,2,43-LUK
69," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NNS,""",1,5, τὸ,,"Gr,EA,,,,NNS,",ὁ,G35880,False,G35880,,69,1,1,43-LUK
70," \w ὄνομα|lemma=""ὄνομα"" strong=""G36860"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,5, ὄνομα,,"Gr,N,,,,,NNS,",ὄνομα,G36860,False,G36860,rc://*/tw/dict/bible/kt/name,70,1,1,43-LUK
71," \w αὐτῆς|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GFS,""",1,5, αὐτῆς,,"Gr,RP,,,3GFS,",αὐτός,G08460,False,G08460,,71,1,1,43-LUK
72,", \w Ἐλεισάβετ|lemma=""Ἐλεισάβετ"" strong=""G16650"" x-morph=""Gr,N,,,,,NFSI"" x-tw=""rc://*/tw/dict/bible/names/elizabeth""",1,5, Ἐλεισάβετ,", ","Gr,N,,,,,NFSI",Ἐλεισάβετ,G16650,False,G16650,rc://*/tw/dict/bible/names/elizabeth,72,1,1,43-LUK
74,"\w ἦσαν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IIA3,,P,""",1,6, ἦσαν,,"Gr,V,IIA3,,P,",εἰμί,G15100,False,G15100,,74,1,1,43-LUK
75," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,6, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,75,1,1,43-LUK
76," \w δίκαιοι|lemma=""δίκαιος"" strong=""G13420"" x-morph=""Gr,NP,,,,NMP,"" x-tw=""rc://*/tw/dict/bible/kt/righteous""",1,6, δίκαιοι,,"Gr,NP,,,,NMP,",δίκαιος,G13420,False,G13420,rc://*/tw/dict/bible/kt/righteous,76,1,1,43-LUK
77," \w ἀμφότεροι|lemma=""ἀμφοτερός"" strong=""G02970"" x-morph=""Gr,EQ,,,,NMP,""",1,6, ἀμφότεροι,,"Gr,EQ,,,,NMP,",ἀμφοτερός,G02970,False,G02970,,77,1,1,43-LUK
78," \w ἐναντίον|lemma=""ἐναντίον"" strong=""G17260"" x-morph=""Gr,PI,,,,G,,,""",1,6, ἐναντίον,,"Gr,PI,,,,G,,,",ἐναντίον,G17260,False,G17260,,78,1,1,43-LUK
79," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,6, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,79,2,1,43-LUK
80," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,80,1,1,43-LUK
81,", \w πορευόμενοι|lemma=""πορεύω"" strong=""G41980"" x-morph=""Gr,V,PPM,NMP,"" x-tw=""rc://*/tw/dict/bible/other/walk""",1,6, πορευόμενοι,", ","Gr,V,PPM,NMP,",πορεύω,G41980,False,G41980,rc://*/tw/dict/bible/other/walk,81,1,1,43-LUK
82," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,82,1,1,43-LUK
83," \w πάσαις|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DFP,""",1,6, πάσαις,,"Gr,EQ,,,,DFP,",πᾶς,G39560,False,G39560,,83,1,1,43-LUK
84," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,6, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,84,1,1,43-LUK
85," \w ἐντολαῖς|lemma=""ἐντολή"" strong=""G17850"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/kt/command""",1,6, ἐντολαῖς,,"Gr,N,,,,,DFP,",ἐντολή,G17850,False,G17850,rc://*/tw/dict/bible/kt/command,85,1,1,43-LUK
86," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,6, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,86,1,1,43-LUK
87," \w δικαιώμασιν|lemma=""δικαίωμα"" strong=""G13450"" x-morph=""Gr,N,,,,,DNP,"" x-tw=""rc://*/tw/dict/bible/other/ordinance""",1,6, δικαιώμασιν,,"Gr,N,,,,,DNP,",δικαίωμα,G13450,False,G13450,rc://*/tw/dict/bible/other/ordinance,87,1,1,43-LUK
88," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,6, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,88,2,2,43-LUK
89," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,6, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,89,1,1,43-LUK
90," \w ἄμεμπτοι|lemma=""ἄμεμπτος"" strong=""G02730"" x-morph=""Gr,NS,,,,NMP,"" x-tw=""rc://*/tw/dict/bible/kt/blameless""",1,6, ἄμεμπτοι,,"Gr,NS,,,,NMP,",ἄμεμπτος,G02730,False,G02730,rc://*/tw/dict/bible/kt/blameless,90,1,1,43-LUK
92,"\w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,7, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,92,2,1,43-LUK
93," \w οὐκ|lemma=""οὐ"" strong=""G37560"" x-morph=""Gr,D,,,,,,,,,""",1,7, οὐκ,,"Gr,D,,,,,,,,,",οὐ,G37560,False,G37560,,93,1,1,43-LUK
94," \w ἦν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IIA3,,S,""",1,7, ἦν,,"Gr,V,IIA3,,S,",εἰμί,G15100,False,G15100,,94,2,1,43-LUK
95," \w αὐτοῖς|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMP,""",1,7, αὐτοῖς,,"Gr,RP,,,3DMP,",αὐτός,G08460,False,G08460,,95,1,1,43-LUK
96," \w τέκνον|lemma=""τέκνον"" strong=""G50430"" x-morph=""Gr,N,,,,,NNS,"" x-tw=""rc://*/tw/dict/bible/kt/children""",1,7, τέκνον,,"Gr,N,,,,,NNS,",τέκνον,G50430,False,G50430,rc://*/tw/dict/bible/kt/children,96,1,1,43-LUK
97,", \w καθότι|lemma=""καθότι"" strong=""G25300"" x-morph=""Gr,CS,,,,,,,,""",1,7, καθότι,", ","Gr,CS,,,,,,,,",καθότι,G25300,False,G25300,,97,1,1,43-LUK
98," \w ἦν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IIA3,,S,""",1,7, ἦν,,"Gr,V,IIA3,,S,",εἰμί,G15100,False,G15100,,98,2,2,43-LUK
99," \w ἡ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NFS,""",1,7, ἡ,,"Gr,EA,,,,NFS,",ὁ,G35880,False,G35880,,99,1,1,43-LUK
100," \w Ἐλεισάβετ|lemma=""Ἐλεισάβετ"" strong=""G16650"" x-morph=""Gr,N,,,,,NFSI"" x-tw=""rc://*/tw/dict/bible/names/elizabeth""",1,7, Ἐλεισάβετ,,"Gr,N,,,,,NFSI",Ἐλεισάβετ,G16650,False,G16650,rc://*/tw/dict/bible/names/elizabeth,100,1,1,43-LUK
101," \w στεῖρα|lemma=""στεῖρος"" strong=""G47230"" x-morph=""Gr,NP,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/barren""",1,7, στεῖρα,,"Gr,NP,,,,NFS,",στεῖρος,G47230,False,G47230,rc://*/tw/dict/bible/other/barren,101,1,1,43-LUK
102,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,7, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,102,2,2,43-LUK
103," \w ἀμφότεροι|lemma=""ἀμφοτερός"" strong=""G02970"" x-morph=""Gr,RI,,,,NMP,""",1,7, ἀμφότεροι,,"Gr,RI,,,,NMP,",ἀμφοτερός,G02970,False,G02970,,103,1,1,43-LUK
104," \w προβεβηκότες|lemma=""προβαίνω"" strong=""G42600"" x-morph=""Gr,V,PEA,NMP,""",1,7, προβεβηκότες,,"Gr,V,PEA,NMP,",προβαίνω,G42600,False,G42600,,104,1,1,43-LUK
105," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,7, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,105,1,1,43-LUK
106," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,7, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,106,1,1,43-LUK
107," \w ἡμέραις|lemma=""ἡμέρα"" strong=""G22500"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/other/biblicaltimeday""",1,7, ἡμέραις,,"Gr,N,,,,,DFP,",ἡμέρα,G22500,False,G22500,rc://*/tw/dict/bible/other/biblicaltimeday,107,1,1,43-LUK
108," \w αὐτῶν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMP,""",1,7, αὐτῶν,,"Gr,RP,,,3GMP,",αὐτός,G08460,False,G08460,,108,1,1,43-LUK
109," \w ἦσαν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IIA3,,P,""",1,7, ἦσαν,,"Gr,V,IIA3,,P,",εἰμί,G15100,False,G15100,,109,1,1,43-LUK
111,"\w ἐγένετο|lemma=""γίνομαι"" strong=""G10960"" x-morph=""Gr,V,IAM3,,S,""",1,8, ἐγένετο,,"Gr,V,IAM3,,S,",γίνομαι,G10960,False,G10960,,111,1,1,43-LUK
112," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,8, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,112,1,1,43-LUK
113," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,8, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,113,2,1,43-LUK
114," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,DNS,""",1,8, τῷ,,"Gr,RD,,,,DNS,",ὁ,G35880,False,G35880,,114,1,1,43-LUK
115," \w ἱερατεύειν|lemma=""ἱερατεύω"" strong=""G24070"" x-morph=""Gr,V,NPA,,,,,""",1,8, ἱερατεύειν,,"Gr,V,NPA,,,,,",ἱερατεύω,G24070,False,G24070,,115,1,1,43-LUK
116," \w αὐτὸν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3AMS,""",1,8, αὐτὸν,,"Gr,RP,,,3AMS,",αὐτός,G08460,False,G08460,,116,1,1,43-LUK
