index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
14," \w מוֹאָ֔ב|lemma=""מוֹאָב"" strong=""H4124"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moab""",1,1, מוֹאָ֔ב,,"He,Np",מוֹאָב,H4124,False,H4124,rc://*/tw/dict/bible/names/moab,14,1,1,08-RUT
15," \w ה֥וּא|lemma=""הוּא"" strong=""H1931"" x-morph=""He,Pp3ms""",1,1, ה֥וּא,,"He,Pp3ms",הוּא,H1931,False,H1931,,15,1,1,08-RUT
16," \w וְ⁠אִשְׁתּ֖⁠וֹ|lemma=""אִשָּׁה"" strong=""c:H0802"" x-morph=""He,C:Ncfsc:Sp3ms""",1,1, וְ⁠אִשְׁתּ֖⁠וֹ,,"He,C:Ncfsc:Sp3ms",אִשָּׁה,c:H0802,True,H0802,,16,1,1,08-RUT
17," \w וּ⁠שְׁנֵ֥י|lemma=""שְׁנַיִם"" strong=""c:H8147"" x-morph=""He,C:Acmdc""",1,1, וּ⁠שְׁנֵ֥י,,"He,C:Acmdc",שְׁנַיִם,c:H8147,True,H8147,,17,1,1,08-RUT
18," \w בָנָֽי⁠ו|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmpc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,1, בָנָֽי⁠ו,,"He,Ncmpc:Sp3ms",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,18,1,1,08-RUT
20,"\w וְ⁠שֵׁ֣ם|lemma=""שֵׁם"" strong=""c:H8034"" x-morph=""He,C:Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,2, וְ⁠שֵׁ֣ם,,"He,C:Ncmsc",שֵׁם,c:H8034,True,H8034,rc://*/tw/dict/bible/kt/name,20,1,1,08-RUT
21," \w הָ⁠אִ֣ישׁ|lemma=""אִישׁ"" strong=""d:H0376"" x-morph=""He,Td:Ncmsa""",1,2, הָ⁠אִ֣ישׁ,,"He,Td:Ncmsa",אִישׁ,d:H0376,True,H0376,,21,1,1,08-RUT
22," \w אֱֽלִימֶ֡לֶךְ|lemma=""אֱלִימֶלֶךְ"" strong=""H0458"" x-morph=""He,Np""",1,2, אֱֽלִימֶ֡לֶךְ,,"He,Np",אֱלִימֶלֶךְ,H0458,False,H0458,,22,1,1,08-RUT
23," \w וְ⁠שֵׁם֩|lemma=""שֵׁם"" strong=""c:H8034"" x-morph=""He,C:Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,2, וְ⁠שֵׁם֩,,"He,C:Ncmsc",שֵׁם,c:H8034,True,H8034,rc://*/tw/dict/bible/kt/name,23,1,1,08-RUT
24," \w אִשְׁתּ֨⁠וֹ|lemma=""אִשָּׁה"" strong=""H0802"" x-morph=""He,Ncfsc:Sp3ms""",1,2, אִשְׁתּ֨⁠וֹ,,"He,Ncfsc:Sp3ms",אִשָּׁה,H0802,False,H0802,,24,1,1,08-RUT
25," \w נָעֳמִ֜י|lemma=""נׇעֳמִי"" strong=""H5281"" x-morph=""He,Np""",1,2, נָעֳמִ֜י,,"He,Np",נׇעֳמִי,H5281,False,H5281,,25,1,1,08-RUT
26," \w וְ⁠שֵׁ֥ם|lemma=""שֵׁם"" strong=""c:H8034"" x-morph=""He,C:Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,2, וְ⁠שֵׁ֥ם,,"He,C:Ncmsc",שֵׁם,c:H8034,True,H8034,rc://*/tw/dict/bible/kt/name,26,1,1,08-RUT
27," \w שְׁנֵֽי|lemma=""שְׁנַיִם"" strong=""H8147"" x-morph=""He,Acmdc""",1,2, שְׁנֵֽי,,"He,Acmdc",שְׁנַיִם,H8147,False,H8147,,27,1,1,08-RUT
28,"־\w בָנָ֣י⁠ו|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmpc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,2, בָנָ֣י⁠ו,־,"He,Ncmpc:Sp3ms",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,28,1,1,08-RUT
29," ׀ \w מַחְל֤וֹן|lemma=""מַחְלוֹן"" strong=""H4248"" x-morph=""He,Np""",1,2, מַחְל֤וֹן,׀ ,"He,Np",מַחְלוֹן,H4248,False,H4248,,29,1,1,08-RUT
30," \w וְ⁠כִלְיוֹן֙|lemma=""כִּלְיוֹן"" strong=""c:H3630"" x-morph=""He,C:Np""",1,2, וְ⁠כִלְיוֹן֙,,"He,C:Np",כִּלְיוֹן,c:H3630,True,H3630,,30,1,1,08-RUT
31," \w אֶפְרָתִ֔ים|lemma=""אֶפְרָתִי"" strong=""H0673"" x-morph=""He,Ngmpa"" x-tw=""rc://*/tw/dict/bible/names/ephrathah""",1,2, אֶפְרָתִ֔ים,,"He,Ngmpa",אֶפְרָתִי,H0673,False,H0673,rc://*/tw/dict/bible/names/ephrathah,31,1,1,08-RUT
32," \k-s | x-tw=""rc://*/tw/dict/bible/names/bethlehem""\*\w מִ⁠בֵּ֥ית|lemma=""בֵּית לֶחֶם"" strong=""m:H1035"" x-morph=""He,R:Np""",1,2, ,"\k-s | x-tw=""rc://*/tw/dict/bible/names/bethlehem""\*","He,R:Np",בֵּית לֶחֶם,m:H1035,True,H1035,rc://*/tw/dict/bible/names/bethlehem,32,1,1,08-RUT
33," \w לֶ֖חֶם|lemma=""בֵּית לֶחֶם"" strong=""H1035"" x-morph=""He,Np""",1,2, לֶ֖חֶם,,"He,Np",בֵּית לֶחֶם,H1035,False,H1035,,33,1,1,08-RUT
34," \k-e\* \w יְהוּדָ֑ה|lemma=""יְהוּדָה"" strong=""H3063"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/judah""",1,2, יְהוּדָ֑ה,\k-e\* ,"He,Np",יְהוּדָה,H3063,False,H3063,rc://*/tw/dict/bible/names/judah,34,1,1,08-RUT
35," \w וַ⁠יָּבֹ֥אוּ|lemma=""בּוֹא"" strong=""c:H0935"" x-morph=""He,C:Vqw3mp""",1,2, וַ⁠יָּבֹ֥אוּ,,"He,C:Vqw3mp",בּוֹא,c:H0935,True,H0935,,35,1,1,08-RUT
36," \w שְׂדֵי|lemma=""שָׂדֶה"" strong=""H7704b"" x-morph=""He,Ncmpc""",1,2, שְׂדֵי,,"He,Ncmpc",שָׂדֶה,H7704b,False,H7704,,36,1,1,08-RUT
37,"־\w מוֹאָ֖ב|lemma=""מוֹאָב"" strong=""H4124"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moab""",1,2, מוֹאָ֖ב,־,"He,Np",מוֹאָב,H4124,False,H4124,rc://*/tw/dict/bible/names/moab,37,1,1,08-RUT
38," \w וַ⁠יִּֽהְיוּ|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3mp""",1,2, וַ⁠יִּֽהְיוּ,,"He,C:Vqw3mp",הָיָה,c:H1961,True,H1961,,38,1,1,08-RUT
39,"־\w שָֽׁם|lemma=""שָׁם"" strong=""H8033"" x-morph=""He,D""",1,2, שָֽׁם,־,"He,D",שָׁם,H8033,False,H8033,,39,1,1,08-RUT
41,"\w וַ⁠יָּ֥מָת|lemma=""מוּת"" strong=""c:H4191"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/other/death""",1,3, וַ⁠יָּ֥מָת,,"He,C:Vqw3ms",מוּת,c:H4191,True,H4191,rc://*/tw/dict/bible/other/death,41,1,1,08-RUT
42," \w אֱלִימֶ֖לֶךְ|lemma=""אֱלִימֶלֶךְ"" strong=""H0458"" x-morph=""He,Np""",1,3, אֱלִימֶ֖לֶךְ,,"He,Np",אֱלִימֶלֶךְ,H0458,False,H0458,,42,1,1,08-RUT
43," \w אִ֣ישׁ|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmsc""",1,3, אִ֣ישׁ,,"He,Ncmsc",אִישׁ,H0376,False,H0376,,43,1,1,08-RUT
44," \w נָעֳמִ֑י|lemma=""נׇעֳמִי"" strong=""H5281"" x-morph=""He,Np""",1,3, נָעֳמִ֑י,,"He,Np",נׇעֳמִי,H5281,False,H5281,,44,1,1,08-RUT
45," \w וַ⁠תִּשָּׁאֵ֥ר|lemma=""שָׁאַר"" strong=""c:H7604"" x-morph=""He,C:VNw3fs""",1,3, וַ⁠תִּשָּׁאֵ֥ר,,"He,C:VNw3fs",שָׁאַר,c:H7604,True,H7604,,45,1,1,08-RUT
46," \w הִ֖יא|lemma=""הוּא"" strong=""H1931"" x-morph=""He,Pp3fs""",1,3, הִ֖יא,,"He,Pp3fs",הוּא,H1931,False,H1931,,46,1,1,08-RUT
47," \w וּ⁠שְׁנֵ֥י|lemma=""שְׁנַיִם"" strong=""c:H8147"" x-morph=""He,C:Acmdc""",1,3, וּ⁠שְׁנֵ֥י,,"He,C:Acmdc",שְׁנַיִם,c:H8147,True,H8147,,47,1,1,08-RUT
48," \w בָנֶֽי⁠הָ|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmpc:Sp3fs"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, בָנֶֽי⁠הָ,,"He,Ncmpc:Sp3fs",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,48,1,1,08-RUT
50,"\w וַ⁠יִּשְׂא֣וּ|lemma=""נָשָׂא"" strong=""c:H5375"" x-morph=""He,C:Vqw3mp""",1,4, וַ⁠יִּשְׂא֣וּ,,"He,C:Vqw3mp",נָשָׂא,c:H5375,True,H5375,,50,1,1,08-RUT
51," \w לָ⁠הֶ֗ם|lemma="""" strong=""l"" x-morph=""He,R:Sp3mp""",1,4, לָ⁠הֶ֗ם,,"He,R:Sp3mp",,l,False,,,51,1,1,08-RUT
52," \w נָשִׁים֙|lemma=""אִשָּׁה"" strong=""H0802"" x-morph=""He,Ncfpa""",1,4, נָשִׁים֙,,"He,Ncfpa",אִשָּׁה,H0802,False,H0802,,52,1,1,08-RUT
53," \w מֹֽאֲבִיּ֔וֹת|lemma=""מוֹאָבִי"" strong=""H4125"" x-morph=""He,Ngfpa"" x-tw=""rc://*/tw/dict/bible/names/moab""",1,4, מֹֽאֲבִיּ֔וֹת,,"He,Ngfpa",מוֹאָבִי,H4125,False,H4125,rc://*/tw/dict/bible/names/moab,53,1,1,08-RUT
54," \w שֵׁ֤ם|lemma=""שֵׁם"" strong=""H8034"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,4, שֵׁ֤ם,,"He,Ncmsc",שֵׁם,H8034,False,H8034,rc://*/tw/dict/bible/kt/name,54,1,1,08-RUT
55," \w הָֽ⁠אַחַת֙|lemma=""אֶחָד"" strong=""d:H0259"" x-morph=""He,Td:Acfsa""",1,4, הָֽ⁠אַחַת֙,,"He,Td:Acfsa",אֶחָד,d:H0259,True,H0259,,55,1,1,08-RUT
56," \w עָרְפָּ֔ה|lemma=""עׇרְפָּה"" strong=""H6204"" x-morph=""He,Np""",1,4, עָרְפָּ֔ה,,"He,Np",עׇרְפָּה,H6204,False,H6204,,56,1,1,08-RUT
57," \w וְ⁠שֵׁ֥ם|lemma=""שֵׁם"" strong=""c:H8034"" x-morph=""He,C:Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/name""",1,4, וְ⁠שֵׁ֥ם,,"He,C:Ncmsc",שֵׁם,c:H8034,True,H8034,rc://*/tw/dict/bible/kt/name,57,1,1,08-RUT
58," \w הַ⁠שֵּׁנִ֖ית|lemma=""שֵׁנִי"" strong=""d:H8145"" x-morph=""He,Td:Aofsa""",1,4, הַ⁠שֵּׁנִ֖ית,,"He,Td:Aofsa",שֵׁנִי,d:H8145,True,H8145,,58,1,1,08-RUT
59," \w ר֑וּת|lemma=""רוּת"" strong=""H7327"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/ruth""",1,4, ר֑וּת,,"He,Np",רוּת,H7327,False,H7327,rc://*/tw/dict/bible/names/ruth,59,1,1,08-RUT
60," \w וַ⁠יֵּ֥שְׁבוּ|lemma=""יָשַׁב"" strong=""c:H3427"" x-morph=""He,C:Vqw3mp""",1,4, וַ⁠יֵּ֥שְׁבוּ,,"He,C:Vqw3mp",יָשַׁב,c:H3427,True,H3427,,60,1,1,08-RUT
61," \w שָׁ֖ם|lemma=""שָׁם"" strong=""H8033"" x-morph=""He,D""",1,4, שָׁ֖ם,,"He,D",שָׁם,H8033,False,H8033,,61,1,1,08-RUT
62," \w כְּ⁠עֶ֥שֶׂר|lemma=""עֶשֶׂר"" strong=""k:H6235"" x-morph=""He,R:Acfsa""",1,4, כְּ⁠עֶ֥שֶׂר,,"He,R:Acfsa",עֶשֶׂר,k:H6235,True,H6235,,62,1,1,08-RUT
63," \w שָׁנִֽים|lemma=""שָׁנֶה"" strong=""H8141"" x-morph=""He,Ncfpa""",1,4, שָׁנִֽים,,"He,Ncfpa",שָׁנֶה,H8141,False,H8141,,63,1,1,08-RUT
65,"\w וַ⁠יָּמ֥וּתוּ|lemma=""מוּת"" strong=""c:H4191"" x-morph=""He,C:Vqw3mp"" x-tw=""rc://*/tw/dict/bible/other/death""",1,5, וַ⁠יָּמ֥וּתוּ,,"He,C:Vqw3mp",מוּת,c:H4191,True,H4191,rc://*/tw/dict/bible/other/death,65,1,1,08-RUT
66," \w גַם|lemma=""גַּם"" strong=""H1571"" x-morph=""He,D""",1,5, גַם,,"He,D",גַּם,H1571,False,H1571,,66,1,1,08-RUT
67,"־\w שְׁנֵי⁠הֶ֖ם|lemma=""שְׁנַיִם"" strong=""H8147"" x-morph=""He,Acmdc:Sp3mp""",1,5, שְׁנֵי⁠הֶ֖ם,־,"He,Acmdc:Sp3mp",שְׁנַיִם,H8147,False,H8147,,67,1,1,08-RUT
68," \w מַחְל֣וֹן|lemma=""מַחְלוֹן"" strong=""H4248"" x-morph=""He,Np""",1,5, מַחְל֣וֹן,,"He,Np",מַחְלוֹן,H4248,False,H4248,,68,1,1,08-RUT
69," \w וְ⁠כִלְי֑וֹן|lemma=""כִּלְיוֹן"" strong=""c:H3630"" x-morph=""He,C:Np""",1,5, וְ⁠כִלְי֑וֹן,,"He,C:Np",כִּלְיוֹן,c:H3630,True,H3630,,69,1,1,08-RUT
70," \w וַ⁠תִּשָּׁאֵר֙|lemma=""שָׁאַר"" strong=""c:H7604"" x-morph=""He,C:VNw3fs""",1,5, וַ⁠תִּשָּׁאֵר֙,,"He,C:VNw3fs",שָׁאַר,c:H7604,True,H7604,,70,1,1,08-RUT
71," \w הָֽ⁠אִשָּׁ֔ה|lemma=""אִשָּׁה"" strong=""d:H0802"" x-morph=""He,Td:Ncfsa""",1,5, הָֽ⁠אִשָּׁ֔ה,,"He,Td:Ncfsa",אִשָּׁה,d:H0802,True,H0802,,71,1,1,08-RUT
72," \w מִ⁠שְּׁנֵ֥י|lemma=""שְׁנַיִם"" strong=""m:H8147"" x-morph=""He,R:Acmdc""",1,5, מִ⁠שְּׁנֵ֥י,,"He,R:Acmdc",שְׁנַיִם,m:H8147,True,H8147,,72,1,1,08-RUT
73," \w יְלָדֶ֖י⁠הָ|lemma=""יֶלֶד"" strong=""H3206"" x-morph=""He,Ncmpc:Sp3fs""",1,5, יְלָדֶ֖י⁠הָ,,"He,Ncmpc:Sp3fs",יֶלֶד,H3206,False,H3206,,73,1,1,08-RUT
74," \w וּ⁠מֵ⁠אִישָֽׁ⁠הּ|lemma=""אִישׁ"" strong=""c:m:H0376"" x-morph=""He,C:R:Ncmsc:Sp3fs""",1,5, וּ⁠מֵ⁠אִישָֽׁ⁠הּ,,"He,C:R:Ncmsc:Sp3fs",אִישׁ,c:m:H0376,True,H0376,,74,1,1,08-RUT
76,"\w וַ⁠תָּ֤קָם|lemma=""קוּם"" strong=""c:H6965b"" x-morph=""He,C:Vqw3fs""",1,6, וַ⁠תָּ֤קָם,,"He,C:Vqw3fs",קוּם,c:H6965b,True,H6965,,76,1,1,08-RUT
77," \w הִיא֙|lemma=""הוּא"" strong=""H1931"" x-morph=""He,Pp3fs""",1,6, הִיא֙,,"He,Pp3fs",הוּא,H1931,False,H1931,,77,1,1,08-RUT
78," \w וְ⁠כַלֹּתֶ֔י⁠הָ|lemma=""כַּלָּה"" strong=""c:H3618"" x-morph=""He,C:Ncfpc:Sp3fs""",1,6, וְ⁠כַלֹּתֶ֔י⁠הָ,,"He,C:Ncfpc:Sp3fs",כַּלָּה,c:H3618,True,H3618,,78,1,1,08-RUT
79," \w וַ⁠תָּ֖שָׁב|lemma=""שׁוּב"" strong=""c:H7725"" x-morph=""He,C:Vqw3fs""",1,6, וַ⁠תָּ֖שָׁב,,"He,C:Vqw3fs",שׁוּב,c:H7725,True,H7725,,79,1,1,08-RUT
80," \w מִ⁠שְּׂדֵ֣י|lemma=""שָׂדֶה"" strong=""m:H7704b"" x-morph=""He,R:Ncmpc""",1,6, מִ⁠שְּׂדֵ֣י,,"He,R:Ncmpc",שָׂדֶה,m:H7704b,True,H7704,,80,1,1,08-RUT
81," \w מוֹאָ֑ב|lemma=""מוֹאָב"" strong=""H4124"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moab""",1,6, מוֹאָ֑ב,,"He,Np",מוֹאָב,H4124,False,H4124,rc://*/tw/dict/bible/names/moab,81,1,1,08-RUT
82," \w כִּ֤י|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,6, כִּ֤י,,"He,C",כִּי,H3588a,False,H3588a,,82,1,1,08-RUT
83," \w שָֽׁמְעָה֙|lemma=""שָׁמַע"" strong=""H8085"" x-morph=""He,Vqp3fs""",1,6, שָֽׁמְעָה֙,,"He,Vqp3fs",שָׁמַע,H8085,False,H8085,,83,1,1,08-RUT
84," \w בִּ⁠שְׂדֵ֣ה|lemma=""שָׂדֶה"" strong=""b:H7704b"" x-morph=""He,R:Ncmsc""",1,6, בִּ⁠שְׂדֵ֣ה,,"He,R:Ncmsc",שָׂדֶה,b:H7704b,True,H7704,,84,1,1,08-RUT
85," \w מוֹאָ֔ב|lemma=""מוֹאָב"" strong=""H4124"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moab""",1,6, מוֹאָ֔ב,,"He,Np",מוֹאָב,H4124,False,H4124,rc://*/tw/dict/bible/names/moab,85,1,1,08-RUT
86," \w כִּֽי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,6, כִּֽי,,"He,C",כִּי,H3588a,False,H3588a,,86,1,1,08-RUT
87,"־\w פָקַ֤ד|lemma=""פָּקַד"" strong=""H6485a"" x-morph=""He,Vqp3ms""",1,6, פָקַ֤ד,־,"He,Vqp3ms",פָּקַד,H6485a,False,H6485a,,87,1,1,08-RUT
88," \w יְהוָה֙|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,6, יְהוָה֙,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,88,1,1,08-RUT
89," \k-s | x-tw=""rc://*/tw/dict/bible/kt/peopleofgod""\*\w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,6, ,"\k-s | x-tw=""rc://*/tw/dict/bible/kt/peopleofgod""\*","He,To",אֵת,H0853,False,H0853,rc://*/tw/dict/bible/kt/peopleofgod,89,1,1,08-RUT
90,"־\w עַמּ֔⁠וֹ|lemma=""עַם"" strong=""H5971a"" x-morph=""He,Ncmsc:Sp3ms""",1,6, עַמּ֔⁠וֹ,־,"He,Ncmsc:Sp3ms",עַם,H5971a,False,H5971a,,90,1,1,08-RUT
91," \k-e\* \w לָ⁠תֵ֥ת|lemma=""נָתַן"" strong=""l:H5414"" x-morph=""He,R:Vqc""",1,6, לָ⁠תֵ֥ת,\k-e\* ,"He,R:Vqc",נָתַן,l:H5414,True,H5414,,91,1,1,08-RUT
92," \w לָ⁠הֶ֖ם|lemma="""" strong=""l"" x-morph=""He,R:Sp3mp""",1,6, לָ⁠הֶ֖ם,,"He,R:Sp3mp",,l,False,,,92,1,1,08-RUT
93," \w לָֽחֶם|lemma=""לֶחֶם"" strong=""H3899"" x-morph=""He,Ncbsa"" x-tw=""rc://*/tw/dict/bible/other/bread""",1,6, לָֽחֶם,,"He,Ncbsa",לֶחֶם,H3899,False,H3899,rc://*/tw/dict/bible/other/bread,93,1,1,08-RUT
95,"\w וַ⁠תֵּצֵ֗א|lemma=""יָצָא"" strong=""c:H3318"" x-morph=""He,C:Vqw3fs""",1,7, וַ⁠תֵּצֵ֗א,,"He,C:Vqw3fs",יָצָא,c:H3318,True,H3318,,95,1,1,08-RUT
96," \w מִן|lemma=""מִן"" strong=""H4480a"" x-morph=""He,R""",1,7, מִן,,"He,R",מִן,H4480a,False,H4480a,,96,1,1,08-RUT
97,"־\w הַ⁠מָּקוֹם֙|lemma=""מָקוֹם"" strong=""d:H4725"" x-morph=""He,Td:Ncmsa""",1,7, הַ⁠מָּקוֹם֙,־,"He,Td:Ncmsa",מָקוֹם,d:H4725,True,H4725,,97,1,1,08-RUT
98," \w אֲשֶׁ֣ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,7, אֲשֶׁ֣ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,98,1,1,08-RUT
99," \w הָיְתָה|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqp3fs""",1,7, הָיְתָה,,"He,Vqp3fs",הָיָה,H1961,False,H1961,,99,1,1,08-RUT
100,"־\w שָׁ֔מָּ⁠ה|lemma=""שָׁם"" strong=""H8033"" x-morph=""He,D:Sd""",1,7, שָׁ֔מָּ⁠ה,־,"He,D:Sd",שָׁם,H8033,False,H8033,,100,1,1,08-RUT
101," \w וּ⁠שְׁתֵּ֥י|lemma=""שְׁנַיִם"" strong=""c:H8147"" x-morph=""He,C:Acfdc""",1,7, וּ⁠שְׁתֵּ֥י,,"He,C:Acfdc",שְׁנַיִם,c:H8147,True,H8147,,101,1,1,08-RUT
102," \w כַלֹּתֶ֖י⁠הָ|lemma=""כַּלָּה"" strong=""H3618"" x-morph=""He,Ncfpc:Sp3fs""",1,7, כַלֹּתֶ֖י⁠הָ,,"He,Ncfpc:Sp3fs",כַּלָּה,H3618,False,H3618,,102,1,1,08-RUT
103," \w עִמָּ֑⁠הּ|lemma=""עִם"" strong=""H5973a"" x-morph=""He,R:Sp3fs""",1,7, עִמָּ֑⁠הּ,,"He,R:Sp3fs",עִם,H5973a,False,H5973a,,103,1,1,08-RUT
104," \w וַ⁠תֵּלַ֣כְנָה|lemma=""יָלַךְ"" strong=""c:H3212"" x-morph=""He,C:Vqw3fp""",1,7, וַ⁠תֵּלַ֣כְנָה,,"He,C:Vqw3fp",יָלַךְ,c:H3212,True,H3212,,104,1,1,08-RUT
105," \w בַ⁠דֶּ֔רֶךְ|lemma=""דֶּרֶךְ"" strong=""b:H1870"" x-morph=""He,Rd:Ncbsa""",1,7, בַ⁠דֶּ֔רֶךְ,,"He,Rd:Ncbsa",דֶּרֶךְ,b:H1870,True,H1870,,105,1,1,08-RUT
106," \w לָ⁠שׁ֖וּב|lemma=""שׁוּב"" strong=""l:H7725"" x-morph=""He,R:Vqc""",1,7, לָ⁠שׁ֖וּב,,"He,R:Vqc",שׁוּב,l:H7725,True,H7725,,106,1,1,08-RUT
107," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,7, אֶל,,"He,R",אֵל,H0413,False,H0413,,107,1,1,08-RUT
