index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
0,"\k-s |x-tw=""rc://*/tw/dict/bible/names/peter""\*\w Σίμων|lemma=""Σίμων"" strong=""G46130"" x-morph=""Gr,N,,,,,NMS,""",1,1, ,"\k-s |x-tw=""rc://*/tw/dict/bible/names/peter""\*","Gr,N,,,,,NMS,",Σίμων,G46130,False,G46130,rc://*/tw/dict/bible/names/peter,0,1,1,62-2PE
18," \w Σωτῆρος|lemma=""σωτήρ"" strong=""G49900"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/savior""",1,1, Σωτῆρος,,"Gr,N,,,,,GMS,",σωτήρ,G49900,False,G49900,rc://*/tw/dict/bible/kt/savior,18,1,1,62-2PE
19,", \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,1, Ἰησοῦ,", ","Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,19,2,2,62-2PE
20," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,1, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,20,2,2,62-2PE
22,"\w χάρις|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,2, χάρις,,"Gr,N,,,,,NFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,22,1,1,62-2PE
23," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,2, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,23,1,1,62-2PE
24," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,24,2,1,62-2PE
25," \w εἰρήνη|lemma=""εἰρήνη"" strong=""G15150"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,2, εἰρήνη,,"Gr,N,,,,,NFS,",εἰρήνη,G15150,False,G15150,rc://*/tw/dict/bible/other/peace,25,1,1,62-2PE
26," \w πληθυνθείη|lemma=""πληθύνω"" strong=""G41290"" x-morph=""Gr,V,OAP3,,S,"" x-tw=""rc://*/tw/dict/bible/other/multiply""",1,2, πληθυνθείη,,"Gr,V,OAP3,,S,",πληθύνω,G41290,False,G41290,rc://*/tw/dict/bible/other/multiply,26,1,1,62-2PE
27," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,2, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,27,1,1,62-2PE
28," \w ἐπιγνώσει|lemma=""ἐπίγνωσις"" strong=""G19220"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,2, ἐπιγνώσει,,"Gr,N,,,,,DFS,",ἐπίγνωσις,G19220,False,G19220,rc://*/tw/dict/bible/other/know,28,1,1,62-2PE
29," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,2, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,29,2,1,62-2PE
30," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,2, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,30,1,1,62-2PE
31,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,31,2,2,62-2PE
32," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,2, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,32,1,1,62-2PE
33," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,2, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,33,2,2,62-2PE
34," \w Κυρίου|lemma=""κύριος"" strong=""G29620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lord""",1,2, Κυρίου,,"Gr,N,,,,,GMS,",κύριος,G29620,False,G29620,rc://*/tw/dict/bible/kt/lord,34,1,1,62-2PE
35," \w ἡμῶν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1G,P,""",1,2, ἡμῶν,,"Gr,RP,,,1G,P,",ἐγώ,G14730,False,G14730,,35,1,1,62-2PE
37,"\w ὡς|lemma=""ὡς"" strong=""G56130"" x-morph=""Gr,CS,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,3, ὡς,,"Gr,CS,,,,,,,,",ὡς,G56130,False,G56130,rc://*/tw/dict/bible/other/like,37,1,1,62-2PE
38," \w πάντα|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,RI,,,,ANP,""",1,3, πάντα,,"Gr,RI,,,,ANP,",πᾶς,G39560,False,G39560,,38,1,1,62-2PE
39," \w ἡμῖν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1D,P,""",1,3, ἡμῖν,,"Gr,RP,,,1D,P,",ἐγώ,G14730,False,G14730,,39,1,1,62-2PE
40," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,3, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,40,2,1,62-2PE
41," \w θείας|lemma=""θεῖος"" strong=""G23040"" x-morph=""Gr,AA,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/divine""",1,3, θείας,,"Gr,AA,,,,GFS,",θεῖος,G23040,False,G23040,rc://*/tw/dict/bible/kt/divine,41,1,1,62-2PE
42," \w δυνάμεως|lemma=""δύναμις"" strong=""G14110"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/power""",1,3, δυνάμεως,,"Gr,N,,,,,GFS,",δύναμις,G14110,False,G14110,rc://*/tw/dict/bible/kt/power,42,1,1,62-2PE
43," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,3, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,43,1,1,62-2PE
44,", \w τὰ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,ANP,""",1,3, τὰ,", ","Gr,RD,,,,ANP,",ὁ,G35880,False,G35880,,44,1,1,62-2PE
45," \w πρὸς|lemma=""πρός"" strong=""G43140"" x-morph=""Gr,P,,,,,A,,,""",1,3, πρὸς,,"Gr,P,,,,,A,,,",πρός,G43140,False,G43140,,45,1,1,62-2PE
46," \w ζωὴν|lemma=""ζωή"" strong=""G22220"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/life""",1,3, ζωὴν,,"Gr,N,,,,,AFS,",ζωή,G22220,False,G22220,rc://*/tw/dict/bible/kt/life,46,1,1,62-2PE
47," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,47,2,1,62-2PE
48," \w εὐσέβειαν|lemma=""εὐσέβεια"" strong=""G21500"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/godly""",1,3, εὐσέβειαν,,"Gr,N,,,,,AFS,",εὐσέβεια,G21500,False,G21500,rc://*/tw/dict/bible/kt/godly,48,1,1,62-2PE
49," \w δεδωρημένης|lemma=""δωρέομαι"" strong=""G14330"" x-morph=""Gr,V,PEM,GFS,""",1,3, δεδωρημένης,,"Gr,V,PEM,GFS,",δωρέομαι,G14330,False,G14330,,49,1,1,62-2PE
50,", \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,3, διὰ,", ","Gr,P,,,,,G,,,",διά,G12230,False,G12230,,50,2,1,62-2PE
51," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,3, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,51,2,2,62-2PE
52," \w ἐπιγνώσεως|lemma=""ἐπίγνωσις"" strong=""G19220"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,3, ἐπιγνώσεως,,"Gr,N,,,,,GFS,",ἐπίγνωσις,G19220,False,G19220,rc://*/tw/dict/bible/other/know,52,1,1,62-2PE
53," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,GMS,""",1,3, τοῦ,,"Gr,RD,,,,GMS,",ὁ,G35880,False,G35880,,53,1,1,62-2PE
54," \w καλέσαντος|lemma=""καλέω"" strong=""G25640"" x-morph=""Gr,V,PAA,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,3, καλέσαντος,,"Gr,V,PAA,GMS,",καλέω,G25640,False,G25640,rc://*/tw/dict/bible/kt/call,54,1,1,62-2PE
55," \w ἡμᾶς|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1A,P,""",1,3, ἡμᾶς,,"Gr,RP,,,1A,P,",ἐγώ,G14730,False,G14730,,55,1,1,62-2PE
56,", \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,3, διὰ,", ","Gr,P,,,,,G,,,",διά,G12230,False,G12230,,56,2,2,62-2PE
57," \w δόξης|lemma=""δόξα"" strong=""G13910"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/glory""",1,3, δόξης,,"Gr,N,,,,,GFS,",δόξα,G13910,False,G13910,rc://*/tw/dict/bible/kt/glory,57,1,1,62-2PE
58," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,58,2,2,62-2PE
59," \w ἀρετῆς|lemma=""ἀρετή"" strong=""G07030"" x-morph=""Gr,N,,,,,GFS,""",1,3, ἀρετῆς,,"Gr,N,,,,,GFS,",ἀρετή,G07030,False,G07030,,59,1,1,62-2PE
61,"\w δι’|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,4, δι’,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,61,1,1,62-2PE
62," \w ὧν|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,GNP,""",1,4, ὧν,,"Gr,RR,,,,GNP,",ὅς,G37390,False,G37390,,62,1,1,62-2PE
63," \w τὰ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EP,,,,ANP,""",1,4, τὰ,,"Gr,EP,,,,ANP,",ὁ,G35880,False,G35880,,63,1,1,62-2PE
64," \w τίμια|lemma=""τίμιος"" strong=""G50930"" x-morph=""Gr,AA,,,,ANP,"" x-tw=""rc://*/tw/dict/bible/other/precious""",1,4, τίμια,,"Gr,AA,,,,ANP,",τίμιος,G50930,False,G50930,rc://*/tw/dict/bible/other/precious,64,1,1,62-2PE
65," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,65,1,1,62-2PE
66," \w μέγιστα|lemma=""μέγιστος"" strong=""G31760"" x-morph=""Gr,AA,,,,ANPS""",1,4, μέγιστα,,"Gr,AA,,,,ANPS",μέγιστος,G31760,False,G31760,,66,1,1,62-2PE
67," \w ἡμῖν|lemma=""ἐγώ"" strong=""G14730"" x-morph=""Gr,RP,,,1D,P,""",1,4, ἡμῖν,,"Gr,RP,,,1D,P,",ἐγώ,G14730,False,G14730,,67,1,1,62-2PE
68," \w ἐπαγγέλματα|lemma=""ἐπάγγελμα"" strong=""G18620"" x-morph=""Gr,N,,,,,ANP,"" x-tw=""rc://*/tw/dict/bible/kt/promise""",1,4, ἐπαγγέλματα,,"Gr,N,,,,,ANP,",ἐπάγγελμα,G18620,False,G18620,rc://*/tw/dict/bible/kt/promise,68,1,1,62-2PE
69," \w δεδώρηται|lemma=""δωρέομαι"" strong=""G14330"" x-morph=""Gr,V,IEM3,,S,""",1,4, δεδώρηται,,"Gr,V,IEM3,,S,",δωρέομαι,G14330,False,G14330,,69,1,1,62-2PE
70,", \w ἵνα|lemma=""ἵνα"" strong=""G24430"" x-morph=""Gr,CS,,,,,,,,""",1,4, ἵνα,", ","Gr,CS,,,,,,,,",ἵνα,G24430,False,G24430,,70,1,1,62-2PE
71," \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,4, διὰ,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,71,1,1,62-2PE
72," \w τούτων|lemma=""οὗτος"" strong=""G37780"" x-morph=""Gr,RD,,,,GNP,""",1,4, τούτων,,"Gr,RD,,,,GNP,",οὗτος,G37780,False,G37780,,72,1,1,62-2PE
73," \w γένησθε|lemma=""γίνομαι"" strong=""G10960"" x-morph=""Gr,V,SAM2,,P,""",1,4, γένησθε,,"Gr,V,SAM2,,P,",γίνομαι,G10960,False,G10960,,73,1,1,62-2PE
74," \w θείας|lemma=""θεῖος"" strong=""G23040"" x-morph=""Gr,NS,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/divine""",1,4, θείας,,"Gr,NS,,,,GFS,",θεῖος,G23040,False,G23040,rc://*/tw/dict/bible/kt/divine,74,1,1,62-2PE
75," \w κοινωνοὶ|lemma=""κοινωνός"" strong=""G28440"" x-morph=""Gr,N,,,,,NMP,""",1,4, κοινωνοὶ,,"Gr,N,,,,,NMP,",κοινωνός,G28440,False,G28440,,75,1,1,62-2PE
76," \w φύσεως|lemma=""φύσις"" strong=""G54490"" x-morph=""Gr,N,,,,,GFS,""",1,4, φύσεως,,"Gr,N,,,,,GFS,",φύσις,G54490,False,G54490,,76,1,1,62-2PE
77,", \w ἀποφυγόντες|lemma=""ἀποφεύγω"" strong=""G06680"" x-morph=""Gr,V,PAA,NMP,""",1,4, ἀποφυγόντες,", ","Gr,V,PAA,NMP,",ἀποφεύγω,G06680,False,G06680,,77,1,1,62-2PE
78," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,4, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,78,1,1,62-2PE
79," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,79,2,1,62-2PE
80," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,4, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,80,1,1,62-2PE
81," \w κόσμῳ|lemma=""κόσμος"" strong=""G28890"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/world""",1,4, κόσμῳ,,"Gr,N,,,,,DMS,",κόσμος,G28890,False,G28890,rc://*/tw/dict/bible/kt/world,81,1,1,62-2PE
82," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,82,2,2,62-2PE
83," \w ἐπιθυμίᾳ|lemma=""ἐπιθυμία"" strong=""G19390"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/other/lust""",1,4, ἐπιθυμίᾳ,,"Gr,N,,,,,DFS,",ἐπιθυμία,G19390,False,G19390,rc://*/tw/dict/bible/other/lust,83,1,1,62-2PE
84," \w φθορᾶς|lemma=""φθορά"" strong=""G53560"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/corrupt""",1,4, φθορᾶς,,"Gr,N,,,,,GFS,",φθορά,G53560,False,G53560,rc://*/tw/dict/bible/other/corrupt,84,1,1,62-2PE
86,"\w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,D,,,,,,,,,""",1,5, καὶ,,"Gr,D,,,,,,,,,",καί,G25320,False,G25320,,86,1,1,62-2PE
87," \w αὐτὸ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RD,,,,ANS,""",1,5, αὐτὸ,,"Gr,RD,,,,ANS,",αὐτός,G08460,False,G08460,,87,1,1,62-2PE
88," \w τοῦτο|lemma=""οὗτος"" strong=""G37780"" x-morph=""Gr,ED,,,,ANS,""",1,5, τοῦτο,,"Gr,ED,,,,ANS,",οὗτος,G37780,False,G37780,,88,1,1,62-2PE
89," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,89,2,1,62-2PE
90," \w σπουδὴν|lemma=""σπουδή"" strong=""G47100"" x-morph=""Gr,N,,,,,AFS,""",1,5, σπουδὴν,,"Gr,N,,,,,AFS,",σπουδή,G47100,False,G47100,,90,1,1,62-2PE
91," \w πᾶσαν|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,AFS,""",1,5, πᾶσαν,,"Gr,EQ,,,,AFS,",πᾶς,G39560,False,G39560,,91,1,1,62-2PE
92," \w παρεισενέγκαντες|lemma=""παρεισφέρω"" strong=""G39230"" x-morph=""Gr,V,PAA,NMP,""",1,5, παρεισενέγκαντες,,"Gr,V,PAA,NMP,",παρεισφέρω,G39230,False,G39230,,92,1,1,62-2PE
93,", \w ἐπιχορηγήσατε|lemma=""ἐπιχορηγέω"" strong=""G20230"" x-morph=""Gr,V,MAA2,,P,""",1,5, ἐπιχορηγήσατε,", ","Gr,V,MAA2,,P,",ἐπιχορηγέω,G20230,False,G20230,,93,1,1,62-2PE
94," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,94,2,1,62-2PE
95," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,5, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,95,2,1,62-2PE
96," \w πίστει|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,5, πίστει,,"Gr,N,,,,,DFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,96,1,1,62-2PE
97," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,5, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,97,1,1,62-2PE
98," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,5, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,98,2,1,62-2PE
99," \w ἀρετήν|lemma=""ἀρετή"" strong=""G07030"" x-morph=""Gr,N,,,,,AFS,""",1,5, ἀρετήν,,"Gr,N,,,,,AFS,",ἀρετή,G07030,False,G07030,,99,1,1,62-2PE
100,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,100,2,2,62-2PE
101," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,101,2,2,62-2PE
102," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,5, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,102,2,2,62-2PE
103," \w ἀρετῇ|lemma=""ἀρετή"" strong=""G07030"" x-morph=""Gr,N,,,,,DFS,""",1,5, ἀρετῇ,,"Gr,N,,,,,DFS,",ἀρετή,G07030,False,G07030,,103,1,1,62-2PE
104," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,5, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,104,2,2,62-2PE
105," \w γνῶσιν|lemma=""γνῶσις"" strong=""G11080"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,5, γνῶσιν,,"Gr,N,,,,,AFS,",γνῶσις,G11080,False,G11080,rc://*/tw/dict/bible/other/know,105,1,1,62-2PE
107,"\w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,107,3,1,62-2PE
108," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,6, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,108,3,1,62-2PE
109," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,6, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,109,3,1,62-2PE
110," \w γνώσει|lemma=""γνῶσις"" strong=""G11080"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,6, γνώσει,,"Gr,N,,,,,DFS,",γνῶσις,G11080,False,G11080,rc://*/tw/dict/bible/other/know,110,1,1,62-2PE
111," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,6, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,111,3,1,62-2PE
