index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
27," \w יִשְׁאָ֔ג|lemma=""שָׁאַג"" strong=""H7580"" x-morph=""He,Vqi3ms""",1,2, יִשְׁאָ֔ג,,"He,Vqi3ms",שָׁאַג,H7580,False,H7580,,27,1,1,30-AMO
28," \w וּ⁠מִ⁠ירוּשָׁלִַ֖ם|lemma=""יְרוּשָׁלִַ͏ם"" strong=""c:m:H3389"" x-morph=""He,C:R:Np""",1,2, וּ⁠מִ⁠ירוּשָׁלִַ֖ם,,"He,C:R:Np",יְרוּשָׁלִַ͏ם,c:m:H3389,True,H3389,,28,1,1,30-AMO
29," \w יִתֵּ֣ן|lemma=""נָתַן"" strong=""H5414"" x-morph=""He,Vqi3ms""",1,2, יִתֵּ֣ן,,"He,Vqi3ms",נָתַן,H5414,False,H5414,,29,1,1,30-AMO
30," \w קוֹל֑⁠וֹ|lemma=""קוֹל"" strong=""H6963a"" x-morph=""He,Ncmsc:Sp3ms""",1,2, קוֹל֑⁠וֹ,,"He,Ncmsc:Sp3ms",קוֹל,H6963a,False,H6963a,,30,1,1,30-AMO
31," \w וְ⁠אָֽבְלוּ֙|lemma=""אָבַל"" strong=""c:H0056"" x-morph=""He,C:Vqp3cp"" x-tw=""rc://*/tw/dict/bible/other/mourn""",1,2, וְ⁠אָֽבְלוּ֙,,"He,C:Vqp3cp",אָבַל,c:H0056,True,H0056,rc://*/tw/dict/bible/other/mourn,31,1,1,30-AMO
32," \w נְא֣וֹת|lemma=""נָאָה"" strong=""H4999"" x-morph=""He,Ncfpc""",1,2, נְא֣וֹת,,"He,Ncfpc",נָאָה,H4999,False,H4999,,32,1,1,30-AMO
33," \w הָ⁠רֹעִ֔ים|lemma=""רָעָה"" strong=""d:H7462b"" x-morph=""He,Td:Vqrmpa""",1,2, הָ⁠רֹעִ֔ים,,"He,Td:Vqrmpa",רָעָה,d:H7462b,True,H7462,,33,1,1,30-AMO
34," \w וְ⁠יָבֵ֖שׁ|lemma=""יָבֵשׁ"" strong=""c:H3001"" x-morph=""He,C:Vqp3ms""",1,2, וְ⁠יָבֵ֖שׁ,,"He,C:Vqp3ms",יָבֵשׁ,c:H3001,True,H3001,,34,1,1,30-AMO
35," \w רֹ֥אשׁ|lemma=""רֹאשׁ"" strong=""H7218a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/head""",1,2, רֹ֥אשׁ,,"He,Ncmsc",רֹאשׁ,H7218a,False,H7218a,rc://*/tw/dict/bible/other/head,35,1,1,30-AMO
36," \w הַ⁠כַּרְמֶֽל|lemma=""כַּרְמֶל"" strong=""d:H3760"" x-morph=""He,Td:Np""",1,2, הַ⁠כַּרְמֶֽל,,"He,Td:Np",כַּרְמֶל,d:H3760,True,H3760,,36,1,1,30-AMO
38,"\w כֹּ֚ה|lemma=""כֹּה"" strong=""H3541"" x-morph=""He,D""",1,3, כֹּ֚ה,,"He,D",כֹּה,H3541,False,H3541,,38,1,1,30-AMO
39," \w אָמַ֣ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,3, אָמַ֣ר,,"He,Vqp3ms",אָמַר,H0559,False,H0559,,39,1,1,30-AMO
40," \w יְהוָ֔ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,3, יְהוָ֔ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,40,1,1,30-AMO
41," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,3, עַל,,"He,R",עַל,H5921a,False,H5921a,,41,2,1,30-AMO
42,"־\w שְׁלֹשָׁה֙|lemma=""שָׁלוֹשׁ"" strong=""H7969"" x-morph=""He,Acmsa""",1,3, שְׁלֹשָׁה֙,־,"He,Acmsa",שָׁלוֹשׁ,H7969,False,H7969,,42,1,1,30-AMO
43," \w פִּשְׁעֵ֣י|lemma=""פֶּשַׁע"" strong=""H6588"" x-morph=""He,Ncmpc""",1,3, פִּשְׁעֵ֣י,,"He,Ncmpc",פֶּשַׁע,H6588,False,H6588,,43,1,1,30-AMO
44," \w דַמֶּ֔שֶׂק|lemma=""דַּמֶּשֶׂק"" strong=""H1834"" x-morph=""He,Np""",1,3, דַמֶּ֔שֶׂק,,"He,Np",דַּמֶּשֶׂק,H1834,False,H1834,,44,1,1,30-AMO
45," \w וְ⁠עַל|lemma=""עַל"" strong=""c:H5921a"" x-morph=""He,C:R""",1,3, וְ⁠עַל,,"He,C:R",עַל,c:H5921a,True,H5921a,,45,1,1,30-AMO
46,"־\w אַרְבָּעָ֖ה|lemma=""אַרְבַּע"" strong=""H0702"" x-morph=""He,Acmsa""",1,3, אַרְבָּעָ֖ה,־,"He,Acmsa",אַרְבַּע,H0702,False,H0702,,46,1,1,30-AMO
47," \w לֹ֣א|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,3, לֹ֣א,,"He,Tn",לֹא,H3808,False,H3808,,47,1,1,30-AMO
48," \w אֲשִׁיבֶ֑⁠נּוּ|lemma=""שׁוּב"" strong=""H7725"" x-morph=""He,Vhi1cs:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/restore""",1,3, אֲשִׁיבֶ֑⁠נּוּ,,"He,Vhi1cs:Sp3ms",שׁוּב,H7725,False,H7725,rc://*/tw/dict/bible/kt/restore,48,1,1,30-AMO
49," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,3, עַל,,"He,R",עַל,H5921a,False,H5921a,,49,2,2,30-AMO
50,"־\w דּוּשָׁ֛⁠ם|lemma=""דּוּשׁ"" strong=""H1758"" x-morph=""He,Vqc:Sp3mp""",1,3, דּוּשָׁ֛⁠ם,־,"He,Vqc:Sp3mp",דּוּשׁ,H1758,False,H1758,,50,1,1,30-AMO
51," \w בַּ⁠חֲרֻצ֥וֹת|lemma=""חֲרוּץ"" strong=""b:H2742a"" x-morph=""He,Rd:Ncmpc""",1,3, בַּ⁠חֲרֻצ֥וֹת,,"He,Rd:Ncmpc",חֲרוּץ,b:H2742a,True,H2742a,,51,1,1,30-AMO
52," \w הַ⁠בַּרְזֶ֖ל|lemma=""בַּרְזֶל"" strong=""d:H1270"" x-morph=""He,Td:Ncmsa""",1,3, הַ⁠בַּרְזֶ֖ל,,"He,Td:Ncmsa",בַּרְזֶל,d:H1270,True,H1270,,52,1,1,30-AMO
53," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,3, אֶת,,"He,To",אֵת,H0853,False,H0853,,53,1,1,30-AMO
54,"־\w הַ⁠גִּלְעָֽד|lemma=""גִּלְעָד"" strong=""d:H1568"" x-morph=""He,Td:Np"" x-tw=""rc://*/tw/dict/bible/names/gilead""",1,3, הַ⁠גִּלְעָֽד,־,"He,Td:Np",גִּלְעָד,d:H1568,True,H1568,rc://*/tw/dict/bible/names/gilead,54,1,1,30-AMO
56,"\w וְ⁠שִׁלַּ֥חְתִּי|lemma=""שָׁלַח"" strong=""c:H7971"" x-morph=""He,C:Vpq1cs""",1,4, וְ⁠שִׁלַּ֥חְתִּי,,"He,C:Vpq1cs",שָׁלַח,c:H7971,True,H7971,,56,1,1,30-AMO
57," \w אֵ֖שׁ|lemma=""אֵשׁ"" strong=""H0784"" x-morph=""He,Ncbsa"" x-tw=""rc://*/tw/dict/bible/other/fire""",1,4, אֵ֖שׁ,,"He,Ncbsa",אֵשׁ,H0784,False,H0784,rc://*/tw/dict/bible/other/fire,57,1,1,30-AMO
58," \w בְּ⁠בֵ֣ית|lemma=""בַּיִת"" strong=""b:H1004b"" x-morph=""He,R:Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/temple""",1,4, בְּ⁠בֵ֣ית,,"He,R:Ncmsc",בַּיִת,b:H1004b,True,H1004,rc://*/tw/dict/bible/kt/temple,58,1,1,30-AMO
59," \w חֲזָאֵ֑ל|lemma=""חֲזָאֵל"" strong=""H2371"" x-morph=""He,Np""",1,4, חֲזָאֵ֑ל,,"He,Np",חֲזָאֵל,H2371,False,H2371,,59,1,1,30-AMO
60," \w וְ⁠אָכְלָ֖ה|lemma=""אָכַל"" strong=""c:H0398"" x-morph=""He,C:Vqq3fs"" x-tw=""rc://*/tw/dict/bible/other/devour""",1,4, וְ⁠אָכְלָ֖ה,,"He,C:Vqq3fs",אָכַל,c:H0398,True,H0398,rc://*/tw/dict/bible/other/devour,60,1,1,30-AMO
61," \w אַרְמְנ֥וֹת|lemma=""אַרְמוֹן"" strong=""H0759"" x-morph=""He,Ncmpc""",1,4, אַרְמְנ֥וֹת,,"He,Ncmpc",אַרְמוֹן,H0759,False,H0759,,61,1,1,30-AMO
62," \w בֶּן|lemma=""בֶּן־הֲדַד"" strong=""H1130"" x-morph=""He,Np""",1,4, בֶּן,,"He,Np",בֶּן־הֲדַד,H1130,False,H1130,,62,1,1,30-AMO
63,"־\w הֲדָֽד|lemma=""בֶּן־הֲדַד"" strong=""H1130"" x-morph=""He,Np""",1,4, הֲדָֽד,־,"He,Np",בֶּן־הֲדַד,H1130,False,H1130,,63,1,1,30-AMO
65,"\w וְ⁠שָֽׁבַרְתִּי֙|lemma=""שָׁבַר"" strong=""c:H7665"" x-morph=""He,C:Vqq1cs""",1,5, וְ⁠שָֽׁבַרְתִּי֙,,"He,C:Vqq1cs",שָׁבַר,c:H7665,True,H7665,,65,1,1,30-AMO
66," \w בְּרִ֣יחַ|lemma=""בְּרִיחַ"" strong=""H1280"" x-morph=""He,Ncmsc""",1,5, בְּרִ֣יחַ,,"He,Ncmsc",בְּרִיחַ,H1280,False,H1280,,66,1,1,30-AMO
67," \w דַּמֶּ֔שֶׂק|lemma=""דַּמֶּשֶׂק"" strong=""H1834"" x-morph=""He,Np""",1,5, דַּמֶּ֔שֶׂק,,"He,Np",דַּמֶּשֶׂק,H1834,False,H1834,,67,1,1,30-AMO
68," \w וְ⁠הִכְרַתִּ֤י|lemma=""כָּרַת"" strong=""c:H3772"" x-morph=""He,C:Vhq1cs"" x-tw=""rc://*/tw/dict/bible/other/cutoff""",1,5, וְ⁠הִכְרַתִּ֤י,,"He,C:Vhq1cs",כָּרַת,c:H3772,True,H3772,rc://*/tw/dict/bible/other/cutoff,68,1,1,30-AMO
69," \w יוֹשֵׁב֙|lemma=""יָשַׁב"" strong=""H3427"" x-morph=""He,Vqrmsa""",1,5, יוֹשֵׁב֙,,"He,Vqrmsa",יָשַׁב,H3427,False,H3427,,69,1,1,30-AMO
70," \w מִ⁠בִּקְעַת|lemma=""בִּקְעָה"" strong=""m:H1237"" x-morph=""He,R:Np""",1,5, מִ⁠בִּקְעַת,,"He,R:Np",בִּקְעָה,m:H1237,True,H1237,,70,1,1,30-AMO
71,"־\w אָ֔וֶן|lemma=""אָוֶן"" strong=""H0206"" x-morph=""He,Np""",1,5, אָ֔וֶן,־,"He,Np",אָוֶן,H0206,False,H0206,,71,1,1,30-AMO
72," \w וְ⁠תוֹמֵ֥ךְ|lemma=""תָּמַךְ"" strong=""c:H8551"" x-morph=""He,C:Vqrmsc""",1,5, וְ⁠תוֹמֵ֥ךְ,,"He,C:Vqrmsc",תָּמַךְ,c:H8551,True,H8551,,72,1,1,30-AMO
73," \w שֵׁ֖בֶט|lemma=""שֵׁבֶט"" strong=""H7626"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/tribe""",1,5, שֵׁ֖בֶט,,"He,Ncmsa",שֵׁבֶט,H7626,False,H7626,rc://*/tw/dict/bible/other/tribe,73,1,1,30-AMO
74," \w מִ⁠בֵּ֣ית|lemma=""בַּיִת"" strong=""m:H1004b"" x-morph=""He,R:Np"" x-tw=""rc://*/tw/dict/bible/other/house""",1,5, מִ⁠בֵּ֣ית,,"He,R:Np",בַּיִת,m:H1004b,True,H1004,rc://*/tw/dict/bible/other/house,74,1,1,30-AMO
75," \w עֶ֑דֶן|lemma=""עֵדֶן"" strong=""H5730b"" x-morph=""He,Np""",1,5, עֶ֑דֶן,,"He,Np",עֵדֶן,H5730b,False,H5730,,75,1,1,30-AMO
76," \w וְ⁠גָל֧וּ|lemma=""גָּלָה"" strong=""c:H1540"" x-morph=""He,C:Vqq3cp""",1,5, וְ⁠גָל֧וּ,,"He,C:Vqq3cp",גָּלָה,c:H1540,True,H1540,,76,1,1,30-AMO
77," \w עַם|lemma=""עַם"" strong=""H5971a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/peoplegroup""",1,5, עַם,,"He,Ncmsc",עַם,H5971a,False,H5971a,rc://*/tw/dict/bible/other/peoplegroup,77,1,1,30-AMO
78,"־\w אֲרָ֛ם|lemma=""אֲרָם"" strong=""H0758"" x-morph=""He,Np""",1,5, אֲרָ֛ם,־,"He,Np",אֲרָם,H0758,False,H0758,,78,1,1,30-AMO
79," \w קִ֖ירָ⁠ה|lemma=""קִיר"" strong=""H7024b"" x-morph=""He,Np:Sd""",1,5, קִ֖ירָ⁠ה,,"He,Np:Sd",קִיר,H7024b,False,H7024,,79,1,1,30-AMO
80," \w אָמַ֥ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,5, אָמַ֥ר,,"He,Vqp3ms",אָמַר,H0559,False,H0559,,80,1,1,30-AMO
81," \w יְהוָֽה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,5, יְהוָֽה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,81,1,1,30-AMO
83,"\w כֹּ֚ה|lemma=""כֹּה"" strong=""H3541"" x-morph=""He,D""",1,6, כֹּ֚ה,,"He,D",כֹּה,H3541,False,H3541,,83,1,1,30-AMO
84," \w אָמַ֣ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,6, אָמַ֣ר,,"He,Vqp3ms",אָמַר,H0559,False,H0559,,84,1,1,30-AMO
85," \w יְהוָ֔ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,6, יְהוָ֔ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,85,1,1,30-AMO
86," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,6, עַל,,"He,R",עַל,H5921a,False,H5921a,,86,2,1,30-AMO
87,"־\w שְׁלֹשָׁה֙|lemma=""שָׁלוֹשׁ"" strong=""H7969"" x-morph=""He,Acmsa""",1,6, שְׁלֹשָׁה֙,־,"He,Acmsa",שָׁלוֹשׁ,H7969,False,H7969,,87,1,1,30-AMO
88," \w פִּשְׁעֵ֣י|lemma=""פֶּשַׁע"" strong=""H6588"" x-morph=""He,Ncmpc""",1,6, פִּשְׁעֵ֣י,,"He,Ncmpc",פֶּשַׁע,H6588,False,H6588,,88,1,1,30-AMO
89," \w עַזָּ֔ה|lemma=""עַזָּה"" strong=""H5804"" x-morph=""He,Np""",1,6, עַזָּ֔ה,,"He,Np",עַזָּה,H5804,False,H5804,,89,1,1,30-AMO
90," \w וְ⁠עַל|lemma=""עַל"" strong=""c:H5921a"" x-morph=""He,C:R""",1,6, וְ⁠עַל,,"He,C:R",עַל,c:H5921a,True,H5921a,,90,1,1,30-AMO
91,"־\w אַרְבָּעָ֖ה|lemma=""אַרְבַּע"" strong=""H0702"" x-morph=""He,Acmsa""",1,6, אַרְבָּעָ֖ה,־,"He,Acmsa",אַרְבַּע,H0702,False,H0702,,91,1,1,30-AMO
92," \w לֹ֣א|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,6, לֹ֣א,,"He,Tn",לֹא,H3808,False,H3808,,92,1,1,30-AMO
93," \w אֲשִׁיבֶ֑⁠נּוּ|lemma=""שׁוּב"" strong=""H7725"" x-morph=""He,Vhi1cs:Sp3ms"" x-tw=""rc://*/tw/dict/bible/kt/restore""",1,6, אֲשִׁיבֶ֑⁠נּוּ,,"He,Vhi1cs:Sp3ms",שׁוּב,H7725,False,H7725,rc://*/tw/dict/bible/kt/restore,93,1,1,30-AMO
94," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,6, עַל,,"He,R",עַל,H5921a,False,H5921a,,94,2,2,30-AMO
95,"־\w הַגְלוֹתָ֛⁠ם|lemma=""גָּלָה"" strong=""H1540"" x-morph=""He,Vhc:Sp3mp"" x-tw=""rc://*/tw/dict/bible/other/exile""",1,6, הַגְלוֹתָ֛⁠ם,־,"He,Vhc:Sp3mp",גָּלָה,H1540,False,H1540,rc://*/tw/dict/bible/other/exile,95,1,1,30-AMO
96," \w גָּל֥וּת|lemma=""גָּלוּת"" strong=""H1546"" x-morph=""He,Ncfsa""",1,6, גָּל֥וּת,,"He,Ncfsa",גָּלוּת,H1546,False,H1546,,96,1,1,30-AMO
97," \w שְׁלֵמָ֖ה|lemma=""שָׁלֵם"" strong=""H8003"" x-morph=""He,Aafsa""",1,6, שְׁלֵמָ֖ה,,"He,Aafsa",שָׁלֵם,H8003,False,H8003,,97,1,1,30-AMO
98," \w לְ⁠הַסְגִּ֥יר|lemma=""סָגַר"" strong=""l:H5462"" x-morph=""He,R:Vhc""",1,6, לְ⁠הַסְגִּ֥יר,,"He,R:Vhc",סָגַר,l:H5462,True,H5462,,98,1,1,30-AMO
99," \w לֶ⁠אֱדֽוֹם|lemma=""אֱדֹם"" strong=""l:H0123"" x-morph=""He,R:Np""",1,6, לֶ⁠אֱדֽוֹם,,"He,R:Np",אֱדֹם,l:H0123,True,H0123,,99,1,1,30-AMO
101,"\w וְ⁠שִׁלַּ֥חְתִּי|lemma=""שָׁלַח"" strong=""c:H7971"" x-morph=""He,C:Vpq1cs""",1,7, וְ⁠שִׁלַּ֥חְתִּי,,"He,C:Vpq1cs",שָׁלַח,c:H7971,True,H7971,,101,1,1,30-AMO
102," \w אֵ֖שׁ|lemma=""אֵשׁ"" strong=""H0784"" x-morph=""He,Ncbsa"" x-tw=""rc://*/tw/dict/bible/other/fire""",1,7, אֵ֖שׁ,,"He,Ncbsa",אֵשׁ,H0784,False,H0784,rc://*/tw/dict/bible/other/fire,102,1,1,30-AMO
103," \w בְּ⁠חוֹמַ֣ת|lemma=""חוֹמָה"" strong=""b:H2346"" x-morph=""He,R:Ncfsc""",1,7, בְּ⁠חוֹמַ֣ת,,"He,R:Ncfsc",חוֹמָה,b:H2346,True,H2346,,103,1,1,30-AMO
104," \w עַזָּ֑ה|lemma=""עַזָּה"" strong=""H5804"" x-morph=""He,Np""",1,7, עַזָּ֑ה,,"He,Np",עַזָּה,H5804,False,H5804,,104,1,1,30-AMO
105," \w וְ⁠אָכְלָ֖ה|lemma=""אָכַל"" strong=""c:H0398"" x-morph=""He,C:Vqq3fs"" x-tw=""rc://*/tw/dict/bible/other/devour""",1,7, וְ⁠אָכְלָ֖ה,,"He,C:Vqq3fs",אָכַל,c:H0398,True,H0398,rc://*/tw/dict/bible/other/devour,105,1,1,30-AMO
106," \w אַרְמְנֹתֶֽי⁠הָ|lemma=""אַרְמוֹן"" strong=""H0759"" x-morph=""He,Ncmpc:Sp3fs""",1,7, אַרְמְנֹתֶֽי⁠הָ,,"He,Ncmpc:Sp3fs",אַרְמוֹן,H0759,False,H0759,,106,1,1,30-AMO
108,"\w וְ⁠הִכְרַתִּ֤י|lemma=""כָּרַת"" strong=""c:H3772"" x-morph=""He,C:Vhq1cs"" x-tw=""rc://*/tw/dict/bible/other/cutoff""",1,8, וְ⁠הִכְרַתִּ֤י,,"He,C:Vhq1cs",כָּרַת,c:H3772,True,H3772,rc://*/tw/dict/bible/other/cutoff,108,1,1,30-AMO
109," \w יוֹשֵׁב֙|lemma=""יָשַׁב"" strong=""H3427"" x-morph=""He,Vqrmsa""",1,8, יוֹשֵׁב֙,,"He,Vqrmsa",יָשַׁב,H3427,False,H3427,,109,1,1,30-AMO
110," \w מֵֽ⁠אַשְׁדּ֔וֹד|lemma=""אַשְׁדּוֹד"" strong=""m:H0795"" x-morph=""He,R:Np""",1,8, מֵֽ⁠אַשְׁדּ֔וֹד,,"He,R:Np",אַשְׁדּוֹד,m:H0795,True,H0795,,110,1,1,30-AMO
111," \w וְ⁠תוֹמֵ֥ךְ|lemma=""תָּמַךְ"" strong=""c:H8551"" x-morph=""He,C:Vqrmsc""",1,8, וְ⁠תוֹמֵ֥ךְ,,"He,C:Vqrmsc",תָּמַךְ,c:H8551,True,H8551,,111,1,1,30-AMO
