index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
61," \w אֹ֖הֶל|lemma=""אֹהֶל"" strong=""H0168"" x-morph=""He,Ncmsa""",1,4, אֹ֖הֶל,,"He,Ncmsa",אֹהֶל,H0168,False,H0168,,61,1,1,14-2CH
62," \w בִּ⁠ירוּשָׁלִָֽם|lemma=""יְרוּשָׁלִַ͏ם"" strong=""b:H3389"" x-morph=""He,R:Np"" x-tw=""rc://*/tw/dict/bible/names/jerusalem""",1,4, בִּ⁠ירוּשָׁלִָֽם,,"He,R:Np",יְרוּשָׁלִַ͏ם,b:H3389,True,H3389,rc://*/tw/dict/bible/names/jerusalem,62,1,1,14-2CH
64,"\w וּ⁠מִזְבַּ֣ח|lemma=""מִזְבֵּחַ"" strong=""c:H4196"" x-morph=""He,C:Ncmsc""",1,5, וּ⁠מִזְבַּ֣ח,,"He,C:Ncmsc",מִזְבֵּחַ,c:H4196,True,H4196,,64,1,1,14-2CH
65," \w הַ⁠נְּחֹ֗שֶׁת|lemma=""נְחֹשֶׁת"" strong=""d:H5178a"" x-morph=""He,Td:Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/bronze""",1,5, הַ⁠נְּחֹ֗שֶׁת,,"He,Td:Ncfsa",נְחֹשֶׁת,d:H5178a,True,H5178a,rc://*/tw/dict/bible/other/bronze,65,1,1,14-2CH
66," \w אֲשֶׁ֤ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,5, אֲשֶׁ֤ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,66,1,1,14-2CH
67," \w עָשָׂה֙|lemma=""עָשָׂה"" strong=""H6213a"" x-morph=""He,Vqp3ms""",1,5, עָשָׂה֙,,"He,Vqp3ms",עָשָׂה,H6213a,False,H6213a,,67,1,1,14-2CH
68," \w בְּצַלְאֵל֙|lemma=""בְּצַלְאֵל"" strong=""H1212"" x-morph=""He,Np""",1,5, בְּצַלְאֵל֙,,"He,Np",בְּצַלְאֵל,H1212,False,H1212,,68,1,1,14-2CH
69," \w בֶּן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,5, בֶּן,,"He,Ncmsc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,69,1,1,14-2CH
70,"־\w אוּרִ֣י|lemma=""אוּרִי"" strong=""H0221"" x-morph=""He,Np""",1,5, אוּרִ֣י,־,"He,Np",אוּרִי,H0221,False,H0221,,70,1,1,14-2CH
71," \w בֶן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,5, בֶן,,"He,Ncmsc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,71,1,1,14-2CH
72,"־\w ח֔וּר|lemma=""חוּר"" strong=""H2354"" x-morph=""He,Np""",1,5, ח֔וּר,־,"He,Np",חוּר,H2354,False,H2354,,72,1,1,14-2CH
73," \w שָׂ֕ם|lemma=""שׂוּם"" strong=""H7760a"" x-morph=""He,Vqp3ms""",1,5, שָׂ֕ם,,"He,Vqp3ms",שׂוּם,H7760a,False,H7760a,,73,1,1,14-2CH
74," \w לִ⁠פְנֵ֖י|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc""",1,5, לִ⁠פְנֵ֖י,,"He,R:Ncbpc",פָּנִים,l:H6440,True,H6440,,74,1,1,14-2CH
75," \w מִשְׁכַּ֣ן|lemma=""מִשְׁכָּן"" strong=""H4908"" x-morph=""He,Ncmsc""",1,5, מִשְׁכַּ֣ן,,"He,Ncmsc",מִשְׁכָּן,H4908,False,H4908,,75,1,1,14-2CH
76," \w יְהוָ֑ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,5, יְהוָ֑ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,76,1,1,14-2CH
77," \w וַ⁠יִּדְרְשֵׁ֥⁠הוּ|lemma=""דָּרַשׁ"" strong=""c:H1875"" x-morph=""He,C:Vqw3ms:Sp3ms""",1,5, וַ⁠יִּדְרְשֵׁ֥⁠הוּ,,"He,C:Vqw3ms:Sp3ms",דָּרַשׁ,c:H1875,True,H1875,,77,1,1,14-2CH
78," \w שְׁלֹמֹ֖ה|lemma=""שְׁלֹמֹה"" strong=""H8010"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/solomon""",1,5, שְׁלֹמֹ֖ה,,"He,Np",שְׁלֹמֹה,H8010,False,H8010,rc://*/tw/dict/bible/names/solomon,78,1,1,14-2CH
79," \w וְ⁠הַ⁠קָּהָֽל|lemma=""קָהָל"" strong=""c:d:H6951"" x-morph=""He,C:Td:Ncmsa""",1,5, וְ⁠הַ⁠קָּהָֽל,,"He,C:Td:Ncmsa",קָהָל,c:d:H6951,True,H6951,,79,1,1,14-2CH
81,"\w וַ⁠יַּעַל֩|lemma=""עָלָה"" strong=""c:H5927"" x-morph=""He,C:Vhw3ms""",1,6, וַ⁠יַּעַל֩,,"He,C:Vhw3ms",עָלָה,c:H5927,True,H5927,,81,1,1,14-2CH
82," \w שְׁלֹמֹ֨ה|lemma=""שְׁלֹמֹה"" strong=""H8010"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/solomon""",1,6, שְׁלֹמֹ֨ה,,"He,Np",שְׁלֹמֹה,H8010,False,H8010,rc://*/tw/dict/bible/names/solomon,82,1,1,14-2CH
83," \w שָׁ֜ם|lemma=""שָׁם"" strong=""H8033"" x-morph=""He,D""",1,6, שָׁ֜ם,,"He,D",שָׁם,H8033,False,H8033,,83,1,1,14-2CH
84," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,6, עַל,,"He,R",עַל,H5921a,False,H5921a,,84,1,1,14-2CH
85,"־\w מִזְבַּ֤ח|lemma=""מִזְבֵּחַ"" strong=""H4196"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/altar""",1,6, מִזְבַּ֤ח,־,"He,Ncmsc",מִזְבֵּחַ,H4196,False,H4196,rc://*/tw/dict/bible/kt/altar,85,1,1,14-2CH
86," \w הַ⁠נְּחֹ֨שֶׁת֙|lemma=""נְחֹשֶׁת"" strong=""d:H5178a"" x-morph=""He,Td:Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/bronze""",1,6, הַ⁠נְּחֹ֨שֶׁת֙,,"He,Td:Ncfsa",נְחֹשֶׁת,d:H5178a,True,H5178a,rc://*/tw/dict/bible/other/bronze,86,1,1,14-2CH
87," \w לִ⁠פְנֵ֣י|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc""",1,6, לִ⁠פְנֵ֣י,,"He,R:Ncbpc",פָּנִים,l:H6440,True,H6440,,87,1,1,14-2CH
88," \w יְהוָ֔ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,6, יְהוָ֔ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,88,1,1,14-2CH
89," \w אֲשֶׁ֖ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,6, אֲשֶׁ֖ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,89,1,1,14-2CH
90," \w לְ⁠אֹ֣הֶל|lemma=""אֹהֶל"" strong=""l:H0168"" x-morph=""He,R:Ncmsc""",1,6, לְ⁠אֹ֣הֶל,,"He,R:Ncmsc",אֹהֶל,l:H0168,True,H0168,,90,1,1,14-2CH
91," \w מוֹעֵ֑ד|lemma=""מוֹעֵד"" strong=""H4150"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/feast""",1,6, מוֹעֵ֑ד,,"He,Ncmsa",מוֹעֵד,H4150,False,H4150,rc://*/tw/dict/bible/other/feast,91,1,1,14-2CH
92," \w וַ⁠יַּ֧עַל|lemma=""עָלָה"" strong=""c:H5927"" x-morph=""He,C:Vhw3ms""",1,6, וַ⁠יַּ֧עַל,,"He,C:Vhw3ms",עָלָה,c:H5927,True,H5927,,92,1,1,14-2CH
93," \w עָלָ֛י⁠ו|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R:Sp3ms""",1,6, עָלָ֛י⁠ו,,"He,R:Sp3ms",עַל,H5921a,False,H5921a,,93,1,1,14-2CH
94," \w עֹל֖וֹת|lemma=""עֹלָה"" strong=""H5930a"" x-morph=""He,Ncfpa"" x-tw=""rc://*/tw/dict/bible/other/burntoffering""",1,6, עֹל֖וֹת,,"He,Ncfpa",עֹלָה,H5930a,False,H5930a,rc://*/tw/dict/bible/other/burntoffering,94,1,1,14-2CH
95," \w אָֽלֶף|lemma=""אֶלֶף"" strong=""H0505"" x-morph=""He,Acbsa""",1,6, אָֽלֶף,,"He,Acbsa",אֶלֶף,H0505,False,H0505,,95,1,1,14-2CH
97,"\w בַּ⁠לַּ֣יְלָה|lemma=""לַיִל"" strong=""b:H3915"" x-morph=""He,Rd:Ncmsa""",1,7, בַּ⁠לַּ֣יְלָה,,"He,Rd:Ncmsa",לַיִל,b:H3915,True,H3915,,97,1,1,14-2CH
98," \w הַ⁠ה֔וּא|lemma=""הוּא"" strong=""d:H1931"" x-morph=""He,Td:Pp3ms""",1,7, הַ⁠ה֔וּא,,"He,Td:Pp3ms",הוּא,d:H1931,True,H1931,,98,1,1,14-2CH
99," \w נִרְאָ֥ה|lemma=""רָאָה"" strong=""H7200"" x-morph=""He,VNp3ms""",1,7, נִרְאָ֥ה,,"He,VNp3ms",רָאָה,H7200,False,H7200,,99,1,1,14-2CH
100," \w אֱלֹהִ֖ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,7, אֱלֹהִ֖ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,100,1,1,14-2CH
101," \w לִ⁠שְׁלֹמֹ֑ה|lemma=""שְׁלֹמֹה"" strong=""l:H8010"" x-morph=""He,R:Np""",1,7, לִ⁠שְׁלֹמֹ֑ה,,"He,R:Np",שְׁלֹמֹה,l:H8010,True,H8010,,101,1,1,14-2CH
102," \w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,7, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,102,1,1,14-2CH
103," \w ל֔⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,7, ל֔⁠וֹ,,"He,R:Sp3ms",,l,False,,,103,1,1,14-2CH
104," \w שְׁאַ֖ל|lemma=""שָׁאַל"" strong=""H7592"" x-morph=""He,Vqv2ms""",1,7, שְׁאַ֖ל,,"He,Vqv2ms",שָׁאַל,H7592,False,H7592,,104,1,1,14-2CH
105," \w מָ֥ה|lemma=""מָה"" strong=""H4100"" x-morph=""He,Ti""",1,7, מָ֥ה,,"He,Ti",מָה,H4100,False,H4100,,105,1,1,14-2CH
106," \w אֶתֶּן|lemma=""נָתַן"" strong=""H5414"" x-morph=""He,Vqi1cs""",1,7, אֶתֶּן,,"He,Vqi1cs",נָתַן,H5414,False,H5414,,106,1,1,14-2CH
