index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \w δούλοις|lemma=""δοῦλος"" strong=""G14010"" x-morph=""Gr,N,,,,,DMP,"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,1, δούλοις,,"Gr,N,,,,,DMP,",δοῦλος,G14010,False,G14010,rc://*/tw/dict/bible/other/servant,10,1,1,67-REV
11," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,1, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,11,3,1,67-REV
12,", \w ἃ|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,ANP,""",1,1, ἃ,", ","Gr,RR,,,,ANP,",ὅς,G37390,False,G37390,,12,1,1,67-REV
13," \w δεῖ|lemma=""δέω"" strong=""G12100"" x-morph=""Gr,V,IPA3,,S,""",1,1, δεῖ,,"Gr,V,IPA3,,S,",δέω,G12100,False,G12100,,13,1,1,67-REV
14," \w γενέσθαι|lemma=""γίνομαι"" strong=""G10960"" x-morph=""Gr,V,NAM,,,,,""",1,1, γενέσθαι,,"Gr,V,NAM,,,,,",γίνομαι,G10960,False,G10960,,14,1,1,67-REV
15," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,1, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,15,1,1,67-REV
16," \w τάχει|lemma=""τάχος"" strong=""G50340"" x-morph=""Gr,N,,,,,DNS,""",1,1, τάχει,,"Gr,N,,,,,DNS,",τάχος,G50340,False,G50340,,16,1,1,67-REV
17,"; \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,1, καὶ,; ,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,17,1,1,67-REV
18," \w ἐσήμανεν|lemma=""σημαίνω"" strong=""G45910"" x-morph=""Gr,V,IAA3,,S,""",1,1, ἐσήμανεν,,"Gr,V,IAA3,,S,",σημαίνω,G45910,False,G45910,,18,1,1,67-REV
19,", \w ἀποστείλας|lemma=""ἀποστέλλω"" strong=""G06490"" x-morph=""Gr,V,PAA,NMS,"" x-tw=""rc://*/tw/dict/bible/other/send""",1,1, ἀποστείλας,", ","Gr,V,PAA,NMS,",ἀποστέλλω,G06490,False,G06490,rc://*/tw/dict/bible/other/send,19,1,1,67-REV
20," \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,1, διὰ,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,20,1,1,67-REV
21," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,1, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,21,1,1,67-REV
22," \w ἀγγέλου|lemma=""ἄγγελος"" strong=""G00320"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/angel""",1,1, ἀγγέλου,,"Gr,N,,,,,GMS,",ἄγγελος,G00320,False,G00320,rc://*/tw/dict/bible/kt/angel,22,1,1,67-REV
23," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,1, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,23,3,2,67-REV
24," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,1, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,24,1,1,67-REV
25," \w δούλῳ|lemma=""δοῦλος"" strong=""G14010"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,1, δούλῳ,,"Gr,N,,,,,DMS,",δοῦλος,G14010,False,G14010,rc://*/tw/dict/bible/other/servant,25,1,1,67-REV
26," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,1, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,26,3,3,67-REV
27,", \w Ἰωάννῃ|lemma=""Ἰωάννης"" strong=""G24910"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/names/johntheapostle""",1,1, Ἰωάννῃ,", ","Gr,N,,,,,DMS,",Ἰωάννης,G24910,False,G24910,rc://*/tw/dict/bible/names/johntheapostle,27,1,1,67-REV
29,"\w ὃς|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,NMS,""",1,2, ὃς,,"Gr,RR,,,,NMS,",ὅς,G37390,False,G37390,,29,1,1,67-REV
30," \w ἐμαρτύρησεν|lemma=""μαρτυρέω"" strong=""G31400"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/kt/testimony""",1,2, ἐμαρτύρησεν,,"Gr,V,IAA3,,S,",μαρτυρέω,G31400,False,G31400,rc://*/tw/dict/bible/kt/testimony,30,1,1,67-REV
31," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,2, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,31,1,1,67-REV
32," \k-s |x-tw=""rc://*/tw/dict/bible/kt/wordofgod""\*\w λόγον|lemma=""λόγος"" strong=""G30560"" x-morph=""Gr,N,,,,,AMS,""",1,2, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/wordofgod""\*","Gr,N,,,,,AMS,",λόγος,G30560,False,G30560,rc://*/tw/dict/bible/kt/wordofgod,32,1,1,67-REV
33," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,2, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,33,1,1,67-REV
34," \w Θεοῦ|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,GMS,""",1,2, Θεοῦ,,"Gr,N,,,,,GMS,",θεός,G23160,False,G23160,,34,1,1,67-REV
35,", \k-e\* \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,", \k-e\* ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,35,1,1,67-REV
36," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,2, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,36,1,1,67-REV
37," \w μαρτυρίαν|lemma=""μαρτυρία"" strong=""G31410"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/testimony""",1,2, μαρτυρίαν,,"Gr,N,,,,,AFS,",μαρτυρία,G31410,False,G31410,rc://*/tw/dict/bible/kt/testimony,37,1,1,67-REV
38," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,2, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,38,1,1,67-REV
39," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,2, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,39,1,1,67-REV
40,", \w ὅσα|lemma=""ὅσος"" strong=""G37450"" x-morph=""Gr,RR,,,,ANP,""",1,2, ὅσα,", ","Gr,RR,,,,ANP,",ὅσος,G37450,False,G37450,,40,1,1,67-REV
41," \w εἶδεν|lemma=""ὁράω"" strong=""G37080"" x-morph=""Gr,V,IAA3,,S,""",1,2, εἶδεν,,"Gr,V,IAA3,,S,",ὁράω,G37080,False,G37080,,41,1,1,67-REV
43,"\w μακάριος|lemma=""μακάριος"" strong=""G31070"" x-morph=""Gr,NP,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/bless""",1,3, μακάριος,,"Gr,NP,,,,NMS,",μακάριος,G31070,False,G31070,rc://*/tw/dict/bible/kt/bless,43,1,1,67-REV
44," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NMS,""",1,3, ὁ,,"Gr,RD,,,,NMS,",ὁ,G35880,False,G35880,,44,2,1,67-REV
45," \w ἀναγινώσκων|lemma=""ἀναγινώσκω"" strong=""G03140"" x-morph=""Gr,V,PPA,NMS,""",1,3, ἀναγινώσκων,,"Gr,V,PPA,NMS,",ἀναγινώσκω,G03140,False,G03140,,45,1,1,67-REV
46," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,46,2,1,67-REV
47," \w οἱ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NMP,""",1,3, οἱ,,"Gr,RD,,,,NMP,",ὁ,G35880,False,G35880,,47,1,1,67-REV
48," \w ἀκούοντες|lemma=""ἀκούω"" strong=""G01910"" x-morph=""Gr,V,PPA,NMP,""",1,3, ἀκούοντες,,"Gr,V,PPA,NMP,",ἀκούω,G01910,False,G01910,,48,1,1,67-REV
49," \w τοὺς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMP,""",1,3, τοὺς,,"Gr,EA,,,,AMP,",ὁ,G35880,False,G35880,,49,1,1,67-REV
50," \w λόγους|lemma=""λόγος"" strong=""G30560"" x-morph=""Gr,N,,,,,AMP,""",1,3, λόγους,,"Gr,N,,,,,AMP,",λόγος,G30560,False,G30560,,50,1,1,67-REV
51," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,3, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,51,1,1,67-REV
52," \w προφητείας|lemma=""προφητεία"" strong=""G43940"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/prophet""",1,3, προφητείας,,"Gr,N,,,,,GFS,",προφητεία,G43940,False,G43940,rc://*/tw/dict/bible/kt/prophet,52,1,1,67-REV
53,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,53,2,2,67-REV
54," \w τηροῦντες|lemma=""τηρέω"" strong=""G50830"" x-morph=""Gr,V,PPA,NMP,"" x-tw=""rc://*/tw/dict/bible/other/obey""",1,3, τηροῦντες,,"Gr,V,PPA,NMP,",τηρέω,G50830,False,G50830,rc://*/tw/dict/bible/other/obey,54,1,1,67-REV
55," \w τὰ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,ANP,""",1,3, τὰ,,"Gr,RD,,,,ANP,",ὁ,G35880,False,G35880,,55,1,1,67-REV
56," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,3, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,56,1,1,67-REV
57," \w αὐτῇ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DFS,""",1,3, αὐτῇ,,"Gr,RP,,,3DFS,",αὐτός,G08460,False,G08460,,57,1,1,67-REV
58," \w γεγραμμένα|lemma=""γράφω"" strong=""G11250"" x-morph=""Gr,V,PEP,ANP,"" x-tw=""rc://*/tw/dict/bible/other/written""",1,3, γεγραμμένα,,"Gr,V,PEP,ANP,",γράφω,G11250,False,G11250,rc://*/tw/dict/bible/other/written,58,1,1,67-REV
59,"; \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,3, ὁ,; ,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,59,2,2,67-REV
60," \w γὰρ|lemma=""γάρ"" strong=""G10630"" x-morph=""Gr,CC,,,,,,,,""",1,3, γὰρ,,"Gr,CC,,,,,,,,",γάρ,G10630,False,G10630,,60,1,1,67-REV
61," \w καιρὸς|lemma=""καιρός"" strong=""G25400"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/other/time""",1,3, καιρὸς,,"Gr,N,,,,,NMS,",καιρός,G25400,False,G25400,rc://*/tw/dict/bible/other/time,61,1,1,67-REV
62," \w ἐγγύς|lemma=""ἐγγύς"" strong=""G14510"" x-morph=""Gr,D,,,,,,,,,""",1,3, ἐγγύς,,"Gr,D,,,,,,,,,",ἐγγύς,G14510,False,G14510,,62,1,1,67-REV
64,"\w Ἰωάννης|lemma=""Ἰωάννης"" strong=""G24910"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/names/johntheapostle""",1,4, Ἰωάννης,,"Gr,N,,,,,NMS,",Ἰωάννης,G24910,False,G24910,rc://*/tw/dict/bible/names/johntheapostle,64,1,1,67-REV
65," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFP,""",1,4, ταῖς,,"Gr,EA,,,,DFP,",ὁ,G35880,False,G35880,,65,2,1,67-REV
66," \w ἑπτὰ|lemma=""ἑπτά"" strong=""G20330"" x-morph=""Gr,EN,,,,DFPI""",1,4, ἑπτὰ,,"Gr,EN,,,,DFPI",ἑπτά,G20330,False,G20330,,66,2,1,67-REV
67," \w ἐκκλησίαις|lemma=""ἐκκλησία"" strong=""G15770"" x-morph=""Gr,N,,,,,DFP,"" x-tw=""rc://*/tw/dict/bible/kt/church""",1,4, ἐκκλησίαις,,"Gr,N,,,,,DFP,",ἐκκλησία,G15770,False,G15770,rc://*/tw/dict/bible/kt/church,67,1,1,67-REV
68," \w ταῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,DFP,""",1,4, ταῖς,,"Gr,RD,,,,DFP,",ὁ,G35880,False,G35880,,68,2,2,67-REV
69," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,4, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,69,1,1,67-REV
70," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,4, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,70,1,1,67-REV
71," \w Ἀσίᾳ|lemma=""Ἀσία"" strong=""G07730"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/names/asia""",1,4, Ἀσίᾳ,,"Gr,N,,,,,DFS,",Ἀσία,G07730,False,G07730,rc://*/tw/dict/bible/names/asia,71,1,1,67-REV
72,": \w χάρις|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,4, χάρις,: ,"Gr,N,,,,,NFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,72,1,1,67-REV
73," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,4, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,73,1,1,67-REV
74," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,74,4,1,67-REV
75," \w εἰρήνη|lemma=""εἰρήνη"" strong=""G15150"" x-morph=""Gr,N,,,,,NFS,"" x-tw=""rc://*/tw/dict/bible/other/peace""",1,4, εἰρήνη,,"Gr,N,,,,,NFS,",εἰρήνη,G15150,False,G15150,rc://*/tw/dict/bible/other/peace,75,1,1,67-REV
76,", \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,,,,,""",1,4, ἀπὸ,", ","Gr,P,,,,,,,,,",ἀπό,G05750,False,G05750,,76,2,1,67-REV
77," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,NMS,""",1,4, ὁ,,"Gr,RD,,,,NMS,",ὁ,G35880,False,G35880,,77,3,1,67-REV
78," \w ὢν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,PPA,NMS,""",1,4, ὢν,,"Gr,V,PPA,NMS,",εἰμί,G15100,False,G15100,,78,1,1,67-REV
79,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,79,4,2,67-REV
80," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RR,,,,NMS,""",1,4, ὁ,,"Gr,RR,,,,NMS,",ὁ,G35880,False,G35880,,80,3,2,67-REV
81," \w ἦν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IIA3,,S,""",1,4, ἦν,,"Gr,V,IIA3,,S,",εἰμί,G15100,False,G15100,,81,1,1,67-REV
82,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,82,4,3,67-REV
83," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RR,,,,NMS,""",1,4, ὁ,,"Gr,RR,,,,NMS,",ὁ,G35880,False,G35880,,83,3,3,67-REV
84," \w ἐρχόμενος|lemma=""ἔρχομαι"" strong=""G20640"" x-morph=""Gr,V,PPM,NMS,""",1,4, ἐρχόμενος,,"Gr,V,PPM,NMS,",ἔρχομαι,G20640,False,G20640,,84,1,1,67-REV
85,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,85,4,4,67-REV
86," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,4, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,86,2,2,67-REV
87," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GNP,""",1,4, τῶν,,"Gr,EA,,,,GNP,",ὁ,G35880,False,G35880,,87,1,1,67-REV
88," \w ἑπτὰ|lemma=""ἑπτά"" strong=""G20330"" x-morph=""Gr,EN,,,,GNPI""",1,4, ἑπτὰ,,"Gr,EN,,,,GNPI",ἑπτά,G20330,False,G20330,,88,2,2,67-REV
89," \w πνευμάτων|lemma=""πνεῦμα"" strong=""G41510"" x-morph=""Gr,N,,,,,GNP,"" x-tw=""rc://*/tw/dict/bible/kt/spirit""",1,4, πνευμάτων,,"Gr,N,,,,,GNP,",πνεῦμα,G41510,False,G41510,rc://*/tw/dict/bible/kt/spirit,89,1,1,67-REV
90,", \w ἃ|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,NNP,""",1,4, ἃ,", ","Gr,RR,,,,NNP,",ὅς,G37390,False,G37390,,90,1,1,67-REV
91," \w ἐνώπιον|lemma=""ἐνώπιον"" strong=""G17990"" x-morph=""Gr,PI,,,,G,,,""",1,4, ἐνώπιον,,"Gr,PI,,,,G,,,",ἐνώπιον,G17990,False,G17990,,91,1,1,67-REV
92," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,4, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,92,1,1,67-REV
93," \w θρόνου|lemma=""θρόνος"" strong=""G23620"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/other/throne""",1,4, θρόνου,,"Gr,N,,,,,GMS,",θρόνος,G23620,False,G23620,rc://*/tw/dict/bible/other/throne,93,1,1,67-REV
94," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,4, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,94,1,1,67-REV
96,"\w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,96,3,1,67-REV
97," \w ἀπὸ|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,5, ἀπὸ,,"Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,97,1,1,67-REV
98," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,5, Ἰησοῦ,,"Gr,N,,,,,GMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,98,1,1,67-REV
99," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,5, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,99,1,1,67-REV
100,", \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,5, ὁ,", ","Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,100,4,1,67-REV
101," \w μάρτυς|lemma=""μάρτυς"" strong=""G31440"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/testimony""",1,5, μάρτυς,,"Gr,N,,,,,NMS,",μάρτυς,G31440,False,G31440,rc://*/tw/dict/bible/kt/testimony,101,1,1,67-REV
102," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,5, ὁ,,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,102,4,2,67-REV
103," \w πιστός|lemma=""πιστός"" strong=""G41030"" x-morph=""Gr,AR,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/kt/faithful""",1,5, πιστός,,"Gr,AR,,,,NMS,",πιστός,G41030,False,G41030,rc://*/tw/dict/bible/kt/faithful,103,1,1,67-REV
104,", \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,5, ὁ,", ","Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,104,4,3,67-REV
105," \w πρωτότοκος|lemma=""πρωτότοκος"" strong=""G44160"" x-morph=""Gr,NS,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/other/firstborn""",1,5, πρωτότοκος,,"Gr,NS,,,,NMS,",πρωτότοκος,G44160,False,G44160,rc://*/tw/dict/bible/other/firstborn,105,1,1,67-REV
106," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMP,""",1,5, τῶν,,"Gr,EA,,,,GMP,",ὁ,G35880,False,G35880,,106,3,1,67-REV
107," \w νεκρῶν|lemma=""νεκρός"" strong=""G34980"" x-morph=""Gr,NS,,,,GMP,"" x-tw=""rc://*/tw/dict/bible/other/death""",1,5, νεκρῶν,,"Gr,NS,,,,GMP,",νεκρός,G34980,False,G34980,rc://*/tw/dict/bible/other/death,107,1,1,67-REV
108,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,5, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,108,3,2,67-REV
109," \w ὁ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,NMS,""",1,5, ὁ,,"Gr,EA,,,,NMS,",ὁ,G35880,False,G35880,,109,4,4,67-REV
110," \w ἄρχων|lemma=""ἄρχων"" strong=""G07580"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/other/ruler""",1,5, ἄρχων,,"Gr,N,,,,,NMS,",ἄρχων,G07580,False,G07580,rc://*/tw/dict/bible/other/ruler,110,1,1,67-REV
111," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMP,""",1,5, τῶν,,"Gr,EA,,,,GMP,",ὁ,G35880,False,G35880,,111,3,2,67-REV
112," \w βασιλέων|lemma=""βασιλεύς"" strong=""G09350"" x-morph=""Gr,N,,,,,GMP,"" x-tw=""rc://*/tw/dict/bible/other/king""",1,5, βασιλέων,,"Gr,N,,,,,GMP,",βασιλεύς,G09350,False,G09350,rc://*/tw/dict/bible/other/king,112,1,1,67-REV
113," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,113,1,1,67-REV
114," \w γῆς|lemma=""γῆ"" strong=""G10930"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/earth""",1,5, γῆς,,"Gr,N,,,,,GFS,",γῆ,G10930,False,G10930,rc://*/tw/dict/bible/other/earth,114,1,1,67-REV
