index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
54," \w Ἰησοῦ|lemma=""Ἰησοῦς"" strong=""G24240"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/jesus""",1,4, Ἰησοῦ,,"Gr,N,,,,,DMS,",Ἰησοῦς,G24240,False,G24240,rc://*/tw/dict/bible/kt/jesus,54,1,1,52-COL
55,", \k-e\* \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,4, καὶ,", \k-e\* ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,55,1,1,52-COL
56," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,4, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,56,2,2,52-COL
57," \w ἀγάπην|lemma=""ἀγάπη"" strong=""G00260"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,4, ἀγάπην,,"Gr,N,,,,,AFS,",ἀγάπη,G00260,False,G00260,rc://*/tw/dict/bible/kt/love,57,1,1,52-COL
58," \w ἣν|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RD,,,,AFS,""",1,4, ἣν,,"Gr,RD,,,,AFS,",ὅς,G37390,False,G37390,,58,1,1,52-COL
59," \w ἔχετε|lemma=""ἔχω"" strong=""G21920"" x-morph=""Gr,V,IPA2,,P,""",1,4, ἔχετε,,"Gr,V,IPA2,,P,",ἔχω,G21920,False,G21920,,59,1,1,52-COL
60," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,4, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,60,1,1,52-COL
61," \w πάντας|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,AMP,""",1,4, πάντας,,"Gr,EQ,,,,AMP,",πᾶς,G39560,False,G39560,,61,1,1,52-COL
62," \w τοὺς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMP,""",1,4, τοὺς,,"Gr,EA,,,,AMP,",ὁ,G35880,False,G35880,,62,1,1,52-COL
63," \w ἁγίους|lemma=""ἅγιος"" strong=""G00400"" x-morph=""Gr,NS,,,,AMP,"" x-tw=""rc://*/tw/dict/bible/kt/saint""",1,4, ἁγίους,,"Gr,NS,,,,AMP,",ἅγιος,G00400,False,G00400,rc://*/tw/dict/bible/kt/saint,63,1,1,52-COL
65,"\w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,A,,,""",1,5, διὰ,,"Gr,P,,,,,A,,,",διά,G12230,False,G12230,,65,1,1,52-COL
66," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,5, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,66,2,1,52-COL
67," \w ἐλπίδα|lemma=""ἐλπίς"" strong=""G16800"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/hope""",1,5, ἐλπίδα,,"Gr,N,,,,,AFS,",ἐλπίς,G16800,False,G16800,rc://*/tw/dict/bible/kt/hope,67,1,1,52-COL
68," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,AFS,""",1,5, τὴν,,"Gr,RD,,,,AFS,",ὁ,G35880,False,G35880,,68,2,2,52-COL
69," \w ἀποκειμένην|lemma=""ἀπόκειμαι"" strong=""G06060"" x-morph=""Gr,V,PPM,AFS,""",1,5, ἀποκειμένην,,"Gr,V,PPM,AFS,",ἀπόκειμαι,G06060,False,G06060,,69,1,1,52-COL
70," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,5, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,70,1,1,52-COL
71," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,71,2,1,52-COL
72," \w τοῖς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMP,""",1,5, τοῖς,,"Gr,EA,,,,DMP,",ὁ,G35880,False,G35880,,72,1,1,52-COL
73," \w οὐρανοῖς|lemma=""οὐρανός"" strong=""G37720"" x-morph=""Gr,N,,,,,DMP,"" x-tw=""rc://*/tw/dict/bible/kt/heaven""",1,5, οὐρανοῖς,,"Gr,N,,,,,DMP,",οὐρανός,G37720,False,G37720,rc://*/tw/dict/bible/kt/heaven,73,1,1,52-COL
74,", \w ἣν|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,RR,,,,AFS,""",1,5, ἣν,", ","Gr,RR,,,,AFS,",ὅς,G37390,False,G37390,,74,1,1,52-COL
75," \w προηκούσατε|lemma=""προακούω"" strong=""G42570"" x-morph=""Gr,V,IAA2,,P,""",1,5, προηκούσατε,,"Gr,V,IAA2,,P,",προακούω,G42570,False,G42570,,75,1,1,52-COL
76," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,5, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,76,2,2,52-COL
77," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,5, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,77,1,1,52-COL
78," \w λόγῳ|lemma=""λόγος"" strong=""G30560"" x-morph=""Gr,N,,,,,DMS,""",1,5, λόγῳ,,"Gr,N,,,,,DMS,",λόγος,G30560,False,G30560,,78,1,1,52-COL
79," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,79,1,1,52-COL
80," \w ἀληθείας|lemma=""ἀλήθεια"" strong=""G02250"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/true""",1,5, ἀληθείας,,"Gr,N,,,,,GFS,",ἀλήθεια,G02250,False,G02250,rc://*/tw/dict/bible/kt/true,80,1,1,52-COL
81,", \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GNS,""",1,5, τοῦ,", ","Gr,EA,,,,GNS,",ὁ,G35880,False,G35880,,81,1,1,52-COL
82," \w εὐαγγελίου|lemma=""εὐαγγέλιον"" strong=""G20980"" x-morph=""Gr,N,,,,,GNS,"" x-tw=""rc://*/tw/dict/bible/kt/goodnews""",1,5, εὐαγγελίου,,"Gr,N,,,,,GNS,",εὐαγγέλιον,G20980,False,G20980,rc://*/tw/dict/bible/kt/goodnews,82,1,1,52-COL
84,"\w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,GNS,""",1,6, τοῦ,,"Gr,RD,,,,GNS,",ὁ,G35880,False,G35880,,84,2,1,52-COL
85," \w παρόντος|lemma=""πάρειμι"" strong=""G39180"" x-morph=""Gr,V,PPA,GNS,""",1,6, παρόντος,,"Gr,V,PPA,GNS,",πάρειμι,G39180,False,G39180,,85,1,1,52-COL
86," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,6, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,86,1,1,52-COL
87," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,6, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,87,1,1,52-COL
88,", \w καθὼς|lemma=""καθώς"" strong=""G25310"" x-morph=""Gr,D,,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,6, καθὼς,", ","Gr,D,,,,,,,,,",καθώς,G25310,False,G25310,rc://*/tw/dict/bible/other/like,88,2,1,52-COL
89," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,D,,,,,,,,,""",1,6, καὶ,,"Gr,D,,,,,,,,,",καί,G25320,False,G25320,,89,4,1,52-COL
90," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,90,3,1,52-COL
91," \w παντὶ|lemma=""πᾶς"" strong=""G39560"" x-morph=""Gr,EQ,,,,DMS,""",1,6, παντὶ,,"Gr,EQ,,,,DMS,",πᾶς,G39560,False,G39560,,91,1,1,52-COL
92," \w τῷ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DMS,""",1,6, τῷ,,"Gr,EA,,,,DMS,",ὁ,G35880,False,G35880,,92,1,1,52-COL
93," \w κόσμῳ|lemma=""κόσμος"" strong=""G28890"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/world""",1,6, κόσμῳ,,"Gr,N,,,,,DMS,",κόσμος,G28890,False,G28890,rc://*/tw/dict/bible/kt/world,93,1,1,52-COL
94,", \w ἐστὶν|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,IPA3,,S,""",1,6, ἐστὶν,", ","Gr,V,IPA3,,S,",εἰμί,G15100,False,G15100,,94,1,1,52-COL
95," \w καρποφορούμενον|lemma=""καρποφορέω"" strong=""G25920"" x-morph=""Gr,V,PPM,NNS,"" x-tw=""rc://*/tw/dict/bible/other/fruit""",1,6, καρποφορούμενον,,"Gr,V,PPM,NNS,",καρποφορέω,G25920,False,G25920,rc://*/tw/dict/bible/other/fruit,95,1,1,52-COL
96," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,6, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,96,4,2,52-COL
97," \w αὐξανόμενον|lemma=""αὐξάνω"" strong=""G08370"" x-morph=""Gr,V,PPP,NNS,""",1,6, αὐξανόμενον,,"Gr,V,PPP,NNS,",αὐξάνω,G08370,False,G08370,,97,1,1,52-COL
98,", \w καθὼς|lemma=""καθώς"" strong=""G25310"" x-morph=""Gr,D,,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,6, καθὼς,", ","Gr,D,,,,,,,,,",καθώς,G25310,False,G25310,rc://*/tw/dict/bible/other/like,98,2,2,52-COL
99," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,D,,,,,,,,,""",1,6, καὶ,,"Gr,D,,,,,,,,,",καί,G25320,False,G25320,,99,4,3,52-COL
100," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,6, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,100,3,2,52-COL
101," \w ὑμῖν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2D,P,""",1,6, ὑμῖν,,"Gr,RP,,,2D,P,",σύ,G47710,False,G47710,,101,1,1,52-COL
102,", \w ἀφ’|lemma=""ἀπό"" strong=""G05750"" x-morph=""Gr,P,,,,,G,,,""",1,6, ἀφ’,", ","Gr,P,,,,,G,,,",ἀπό,G05750,False,G05750,,102,1,1,52-COL
103," \w ἧς|lemma=""ὅς"" strong=""G37390"" x-morph=""Gr,ER,,,,GFS,""",1,6, ἧς,,"Gr,ER,,,,GFS,",ὅς,G37390,False,G37390,,103,1,1,52-COL
104," \w ἡμέρας|lemma=""ἡμέρα"" strong=""G22500"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/biblicaltimeday""",1,6, ἡμέρας,,"Gr,N,,,,,GFS,",ἡμέρα,G22500,False,G22500,rc://*/tw/dict/bible/other/biblicaltimeday,104,1,1,52-COL
105," \w ἠκούσατε|lemma=""ἀκούω"" strong=""G01910"" x-morph=""Gr,V,IAA2,,P,""",1,6, ἠκούσατε,,"Gr,V,IAA2,,P,",ἀκούω,G01910,False,G01910,,105,1,1,52-COL
106," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,6, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,106,4,4,52-COL
107," \w ἐπέγνωτε|lemma=""ἐπιγινώσκω"" strong=""G19210"" x-morph=""Gr,V,IAA2,,P,"" x-tw=""rc://*/tw/dict/bible/other/understand""",1,6, ἐπέγνωτε,,"Gr,V,IAA2,,P,",ἐπιγινώσκω,G19210,False,G19210,rc://*/tw/dict/bible/other/understand,107,1,1,52-COL
108," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,6, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,108,1,1,52-COL
109," \w χάριν|lemma=""χάρις"" strong=""G54850"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/grace""",1,6, χάριν,,"Gr,N,,,,,AFS,",χάρις,G54850,False,G54850,rc://*/tw/dict/bible/kt/grace,109,1,1,52-COL
