,token,chapter,verse,book
166,to,1,6,39-MAL
167,you,1,6,39-MAL
168,"priests,",1,6,39-MAL
169,who,1,6,39-MAL
170,despise,1,6,39-MAL
171,my,1,6,39-MAL
172,name.,1,6,39-MAL
173,“But,1,6,39-MAL
174,you,1,6,39-MAL
175,"say,",1,6,39-MAL
176,‘How,1,6,39-MAL
177,have,1,6,39-MAL
178,we,1,6,39-MAL
179,despised,1,6,39-MAL
180,your,1,6,39-MAL
181,name?’,1,6,39-MAL
182,By,1,7,39-MAL
183,offering,1,7,39-MAL
184,polluted,1,7,39-MAL
185,bread,1,7,39-MAL
186,upon,1,7,39-MAL
187,my,1,7,39-MAL
188,altar.,1,7,39-MAL
189,But,1,7,39-MAL
190,you,1,7,39-MAL
191,"say,",1,7,39-MAL
192,‘How,1,7,39-MAL
193,have,1,7,39-MAL
194,we,1,7,39-MAL
195,polluted,1,7,39-MAL
196,you?’,1,7,39-MAL
197,By,1,7,39-MAL
198,saying,1,7,39-MAL
199,that,1,7,39-MAL
200,Yahweh’s,1,7,39-MAL
201,table,1,7,39-MAL
202,is,1,7,39-MAL
203,contemptible.,1,7,39-MAL
204,When,1,8,39-MAL
205,you,1,8,39-MAL
206,offer,1,8,39-MAL
207,blind,1,8,39-MAL
208,animals,1,8,39-MAL
209,for,1,8,39-MAL
210,"sacrifice,",1,8,39-MAL
211,is,1,8,39-MAL
212,that,1,8,39-MAL
213,not,1,8,39-MAL
214,evil?,1,8,39-MAL
215,When,1,8,39-MAL
216,you,1,8,39-MAL
217,offer,1,8,39-MAL
218,the,1,8,39-MAL
219,lame,1,8,39-MAL
220,and,1,8,39-MAL
221,"sick,",1,8,39-MAL
222,is,1,8,39-MAL
223,that,1,8,39-MAL
224,not,1,8,39-MAL
225,evil?,1,8,39-MAL
226,Present,1,8,39-MAL
227,that,1,8,39-MAL
228,to,1,8,39-MAL
229,your,1,8,39-MAL
230,governor!,1,8,39-MAL
231,Will,1,8,39-MAL
232,he,1,8,39-MAL
233,accept,1,8,39-MAL
234,you,1,8,39-MAL
235,or,1,8,39-MAL
236,will,1,8,39-MAL
237,he,1,8,39-MAL
238,lift,1,8,39-MAL
239,up,1,8,39-MAL
240,your,1,8,39-MAL
241,face?”,1,8,39-MAL
242,says,1,8,39-MAL
243,Yahweh,1,8,39-MAL
244,of,1,8,39-MAL
245,hosts.,1,8,39-MAL
246,Now,1,9,39-MAL
247,you,1,9,39-MAL
248,keep,1,9,39-MAL
249,asking,1,9,39-MAL
250,the,1,9,39-MAL
251,face,1,9,39-MAL
252,of,1,9,39-MAL
253,"God,",1,9,39-MAL
254,that,1,9,39-MAL
255,he,1,9,39-MAL
256,may,1,9,39-MAL
257,be,1,9,39-MAL
258,gracious,1,9,39-MAL
259,to,1,9,39-MAL
260,us.,1,9,39-MAL
261,But,1,9,39-MAL
262,Yahweh,1,9,39-MAL
263,of,1,9,39-MAL
264,hosts,1,9,39-MAL
265,says,1,9,39-MAL
266,that,1,9,39-MAL
267,with,1,9,39-MAL
268,such,1,9,39-MAL
269,an,1,9,39-MAL
270,offering,1,9,39-MAL
271,in,1,9,39-MAL
272,your,1,9,39-MAL
273,"hand,",1,9,39-MAL
274,would,1,9,39-MAL
275,he,1,9,39-MAL
276,lift,1,9,39-MAL
277,up,1,9,39-MAL
278,any,1,9,39-MAL
279,of,1,9,39-MAL
280,your,1,9,39-MAL
281,faces?,1,9,39-MAL
282,"“Oh,",1,10,39-MAL
283,if,1,10,39-MAL
284,only,1,10,39-MAL
285,there,1,10,39-MAL
286,were,1,10,39-MAL
287,one,1,10,39-MAL
288,of,1,10,39-MAL
289,you,1,10,39-MAL
290,who,1,10,39-MAL
291,would,1,10,39-MAL
292,shut,1,10,39-MAL
293,the,1,10,39-MAL
294,temple,1,10,39-MAL
295,"gates,",1,10,39-MAL
296,so,1,10,39-MAL
297,that,1,10,39-MAL
298,you,1,10,39-MAL
299,might,1,10,39-MAL
300,not,1,10,39-MAL
301,light,1,10,39-MAL
302,fires,1,10,39-MAL
303,on,1,10,39-MAL
304,my,1,10,39-MAL
305,altar,1,10,39-MAL
306,in,1,10,39-MAL
307,vain!,1,10,39-MAL
308,I,1,10,39-MAL
309,have,1,10,39-MAL
310,no,1,10,39-MAL
311,pleasure,1,10,39-MAL
312,in,1,10,39-MAL
313,"you,”",1,10,39-MAL
314,says,1,10,39-MAL
315,Yahweh,1,10,39-MAL
316,of,1,10,39-MAL
317,"hosts,",1,10,39-MAL
318,“and,1,10,39-MAL
319,I,1,10,39-MAL
320,will,1,10,39-MAL
321,not,1,10,39-MAL
322,accept,1,10,39-MAL
323,any,1,10,39-MAL
324,offering,1,10,39-MAL
325,from,1,10,39-MAL
326,your,1,10,39-MAL
327,hand.,1,10,39-MAL
328,For,1,11,39-MAL
329,from,1,11,39-MAL
330,the,1,11,39-MAL
331,rising,1,11,39-MAL
332,of,1,11,39-MAL
333,the,1,11,39-MAL
334,sun,1,11,39-MAL
335,to,1,11,39-MAL
336,its,1,11,39-MAL
337,setting,1,11,39-MAL
338,my,1,11,39-MAL
339,name,1,11,39-MAL
340,will,1,11,39-MAL
341,be,1,11,39-MAL
342,great,1,11,39-MAL
343,among,1,11,39-MAL
344,the,1,11,39-MAL
345,nations,1,11,39-MAL
346,and,1,11,39-MAL
347,in,1,11,39-MAL
348,every,1,11,39-MAL
349,place,1,11,39-MAL
350,incense,1,11,39-MAL
351,and,1,11,39-MAL
352,pure,1,11,39-MAL
353,offerings,1,11,39-MAL
354,will,1,11,39-MAL
355,be,1,11,39-MAL
356,offered,1,11,39-MAL
357,in,1,11,39-MAL
358,my,1,11,39-MAL
359,name.,1,11,39-MAL
360,For,1,11,39-MAL
361,my,1,11,39-MAL
362,name,1,11,39-MAL
363,will,1,11,39-MAL
364,be,1,11,39-MAL
365,great,1,11,39-MAL
366,among,1,11,39-MAL
367,the,1,11,39-MAL
368,"nations,”",1,11,39-MAL
369,says,1,11,39-MAL
370,Yahweh,1,11,39-MAL
371,of,1,11,39-MAL
372,hosts.,1,11,39-MAL
373,“But,1,12,39-MAL
374,you,1,12,39-MAL
375,are,1,12,39-MAL
376,profaning,1,12,39-MAL
377,it,1,12,39-MAL
378,when,1,12,39-MAL
379,you,1,12,39-MAL
380,say,1,12,39-MAL
381,the,1,12,39-MAL
382,Lord’s,1,12,39-MAL
383,table,1,12,39-MAL
384,is,1,12,39-MAL
385,"polluted,",1,12,39-MAL
386,and,1,12,39-MAL
387,that,1,12,39-MAL
388,its,1,12,39-MAL
389,"fruit,",1,12,39-MAL
390,its,1,12,39-MAL
391,"food,",1,12,39-MAL
392,is,1,12,39-MAL
393,to,1,12,39-MAL
394,be,1,12,39-MAL
395,despised.,1,12,39-MAL
396,You,1,13,39-MAL
397,also,1,13,39-MAL
398,"say,",1,13,39-MAL
399,‘How,1,13,39-MAL
400,tiresome,1,13,39-MAL
401,this,1,13,39-MAL
402,"is,’",1,13,39-MAL
403,and,1,13,39-MAL
404,you,1,13,39-MAL
405,snort,1,13,39-MAL
406,at,1,13,39-MAL
407,"it,”",1,13,39-MAL
408,says,1,13,39-MAL
409,Yahweh,1,13,39-MAL
410,of,1,13,39-MAL
411,hosts.,1,13,39-MAL
412,“You,1,13,39-MAL
413,bring,1,13,39-MAL
414,what,1,13,39-MAL
415,has,1,13,39-MAL
416,been,1,13,39-MAL
417,taken,1,13,39-MAL
418,by,1,13,39-MAL
419,a,1,13,39-MAL
420,wild,1,13,39-MAL
421,animal,1,13,39-MAL
422,or,1,13,39-MAL
423,is,1,13,39-MAL
424,lame,1,13,39-MAL
425,or,1,13,39-MAL
426,sick;,1,13,39-MAL
427,and,1,13,39-MAL
428,this,1,13,39-MAL
429,you,1,13,39-MAL
430,bring,1,13,39-MAL
431,as,1,13,39-MAL
432,your,1,13,39-MAL
433,offering.,1,13,39-MAL
434,Should,1,13,39-MAL
435,I,1,13,39-MAL
436,accept,1,13,39-MAL
437,this,1,13,39-MAL
438,from,1,13,39-MAL
439,your,1,13,39-MAL
440,hand?”,1,13,39-MAL
441,says,1,13,39-MAL
442,Yahweh.,1,13,39-MAL
443,“May,1,14,39-MAL
444,the,1,14,39-MAL
445,deceiver,1,14,39-MAL
446,be,1,14,39-MAL
447,cursed,1,14,39-MAL
448,who,1,14,39-MAL
449,has,1,14,39-MAL
450,a,1,14,39-MAL
451,male,1,14,39-MAL
452,animal,1,14,39-MAL
453,in,1,14,39-MAL
454,his,1,14,39-MAL
455,flock,1,14,39-MAL
456,and,1,14,39-MAL
457,vows,1,14,39-MAL
458,to,1,14,39-MAL
459,give,1,14,39-MAL
460,it,1,14,39-MAL
461,to,1,14,39-MAL
462,"me,",1,14,39-MAL
463,and,1,14,39-MAL
464,yet,1,14,39-MAL
465,sacrifices,1,14,39-MAL
466,to,1,14,39-MAL
467,"me,",1,14,39-MAL
468,the,1,14,39-MAL
469,"Lord,",1,14,39-MAL
470,what,1,14,39-MAL
471,is,1,14,39-MAL
472,flawed!,1,14,39-MAL
473,For,1,14,39-MAL
474,I,1,14,39-MAL
475,am,1,14,39-MAL
476,a,1,14,39-MAL
477,great,1,14,39-MAL
478,"king,”",1,14,39-MAL
479,says,1,14,39-MAL
480,Yahweh,1,14,39-MAL
481,of,1,14,39-MAL
482,"hosts,",1,14,39-MAL
483,“and,1,14,39-MAL
484,my,1,14,39-MAL
485,name,1,14,39-MAL
486,will,1,14,39-MAL
487,be,1,14,39-MAL
488,honored,1,14,39-MAL
489,among,1,14,39-MAL
490,the,1,14,39-MAL
491,nations.”,1,14,39-MAL
492,\s5,1,14,39-MAL
493,Now,2,1,39-MAL
494,you,2,1,39-MAL
495,"priests,",2,1,39-MAL
496,this,2,1,39-MAL
497,command,2,1,39-MAL
498,is,2,1,39-MAL
499,for,2,1,39-MAL
500,you.,2,1,39-MAL
501,“If,2,2,39-MAL
502,you,2,2,39-MAL
503,will,2,2,39-MAL
504,not,2,2,39-MAL
505,"listen,",2,2,39-MAL
506,and,2,2,39-MAL
507,if,2,2,39-MAL
508,you,2,2,39-MAL
509,will,2,2,39-MAL
510,not,2,2,39-MAL
511,lay,2,2,39-MAL
512,it,2,2,39-MAL
513,on,2,2,39-MAL
514,your,2,2,39-MAL
515,heart,2,2,39-MAL
516,to,2,2,39-MAL
517,give,2,2,39-MAL
518,honor,2,2,39-MAL
519,to,2,2,39-MAL
520,my,2,2,39-MAL
521,"name,”",2,2,39-MAL
522,says,2,2,39-MAL
523,Yahweh,2,2,39-MAL
524,of,2,2,39-MAL
525,"hosts,",2,2,39-MAL
526,“then,2,2,39-MAL
527,I,2,2,39-MAL
528,will,2,2,39-MAL
529,send,2,2,39-MAL
530,a,2,2,39-MAL
531,curse,2,2,39-MAL
532,on,2,2,39-MAL
533,"you,",2,2,39-MAL
534,and,2,2,39-MAL
535,I,2,2,39-MAL
536,will,2,2,39-MAL
537,curse,2,2,39-MAL
538,your,2,2,39-MAL
539,blessings.,2,2,39-MAL
540,"Indeed,",2,2,39-MAL
541,I,2,2,39-MAL
542,have,2,2,39-MAL
543,cursed,2,2,39-MAL
544,"them,",2,2,39-MAL
545,because,2,2,39-MAL
546,you,2,2,39-MAL
547,are,2,2,39-MAL
548,not,2,2,39-MAL
549,laying,2,2,39-MAL
550,my,2,2,39-MAL
551,command,2,2,39-MAL
552,on,2,2,39-MAL
553,your,2,2,39-MAL
554,heart.,2,2,39-MAL
555,"See,",2,3,39-MAL
556,I,2,3,39-MAL
557,am,2,3,39-MAL
558,about,2,3,39-MAL
559,to,2,3,39-MAL
560,rebuke,2,3,39-MAL
561,your,2,3,39-MAL
562,"descendants,",2,3,39-MAL
563,and,2,3,39-MAL
564,I,2,3,39-MAL
565,will,2,3,39-MAL
566,spread,2,3,39-MAL
567,dung,2,3,39-MAL
568,on,2,3,39-MAL
569,your,2,3,39-MAL
570,"faces,",2,3,39-MAL
571,the,2,3,39-MAL
572,dung,2,3,39-MAL
573,from,2,3,39-MAL
574,your,2,3,39-MAL
575,"festivals,",2,3,39-MAL
576,and,2,3,39-MAL
577,he,2,3,39-MAL
578,will,2,3,39-MAL
579,take,2,3,39-MAL
580,you,2,3,39-MAL
581,away,2,3,39-MAL
582,with,2,3,39-MAL
583,it.,2,3,39-MAL
584,\f,2,3,39-MAL
585,+,2,3,39-MAL
586,Instead,2,3,39-MAL
587,of,2,3,39-MAL
588,\fqa,2,3,39-MAL
589,rebuke,2,3,39-MAL
590,your,2,3,39-MAL
591,descendants,2,3,39-MAL
592,\fqa*,2,3,39-MAL
593,",",2,3,39-MAL
594,which,2,3,39-MAL
595,the,2,3,39-MAL
596,Hebrew,2,3,39-MAL
597,text,2,3,39-MAL
598,"has,",2,3,39-MAL
599,some,2,3,39-MAL
600,ancient,2,3,39-MAL
601,and,2,3,39-MAL
602,modern,2,3,39-MAL
603,versions,2,3,39-MAL
604,have,2,3,39-MAL
605,\fqa,2,3,39-MAL
606,cut,2,3,39-MAL
607,off,2,3,39-MAL
608,your,2,3,39-MAL
609,shoulder,2,3,39-MAL
610,\fqa*,2,3,39-MAL
611,(or,2,3,39-MAL
612,\fqa,2,3,39-MAL
613,arm,2,3,39-MAL
614,\fqa*,2,3,39-MAL
615,).,2,3,39-MAL
616,Some,2,3,39-MAL
617,other,2,3,39-MAL
618,modern,2,3,39-MAL
619,versions,2,3,39-MAL
620,have,2,3,39-MAL
621,\fqa,2,3,39-MAL
622,corrupt,2,3,39-MAL
623,your,2,3,39-MAL
624,descendants,2,3,39-MAL
625,\fqa*,2,3,39-MAL
626,.,2,3,39-MAL
627,\f*,2,3,39-MAL
628,\f,2,3,39-MAL
629,+,2,3,39-MAL
630,Instead,2,3,39-MAL
631,of,2,3,39-MAL
632,\fqa,2,3,39-MAL
633,he,2,3,39-MAL
634,will,2,3,39-MAL
635,take,2,3,39-MAL
636,you,2,3,39-MAL
637,away,2,3,39-MAL
638,with,2,3,39-MAL
639,it,2,3,39-MAL
640,\fqa*,2,3,39-MAL
641,",",2,3,39-MAL
642,which,2,3,39-MAL
643,is,2,3,39-MAL
644,in,2,3,39-MAL
645,the,2,3,39-MAL
646,Hebrew,2,3,39-MAL
647,"text,",2,3,39-MAL
648,some,2,3,39-MAL
649,ancient,2,3,39-MAL
650,and,2,3,39-MAL
651,modern,2,3,39-MAL
652,versions,2,3,39-MAL
653,have,2,3,39-MAL
654,\fqa,2,3,39-MAL
655,I,2,3,39-MAL
656,will,2,3,39-MAL
657,take,2,3,39-MAL
658,you,2,3,39-MAL
659,away,2,3,39-MAL
660,from,2,3,39-MAL
661,beside,2,3,39-MAL
662,me,2,3,39-MAL
663,\fqa*,2,3,39-MAL
664,",",2,3,39-MAL
665,that,2,3,39-MAL
666,"is,",2,3,39-MAL
667,\fqa,2,3,39-MAL
668,from,2,3,39-MAL
669,my,2,3,39-MAL
670,presence,2,3,39-MAL
671,\fqa*,2,3,39-MAL
672,.,2,3,39-MAL
673,\f*,2,3,39-MAL
674,You,2,4,39-MAL
675,will,2,4,39-MAL
676,know,2,4,39-MAL
677,that,2,4,39-MAL
678,I,2,4,39-MAL
679,have,2,4,39-MAL
680,sent,2,4,39-MAL
681,this,2,4,39-MAL
682,command,2,4,39-MAL
683,to,2,4,39-MAL
684,"you,",2,4,39-MAL
685,and,2,4,39-MAL
686,that,2,4,39-MAL
687,my,2,4,39-MAL
688,covenant,2,4,39-MAL
689,may,2,4,39-MAL
690,continue,2,4,39-MAL
691,to,2,4,39-MAL
692,be,2,4,39-MAL
693,with,2,4,39-MAL
694,"Levi,”",2,4,39-MAL
695,says,2,4,39-MAL
696,Yahweh,2,4,39-MAL
697,of,2,4,39-MAL
698,hosts.,2,4,39-MAL
699,“My,2,5,39-MAL
700,covenant,2,5,39-MAL
701,with,2,5,39-MAL
702,him,2,5,39-MAL
703,was,2,5,39-MAL
704,life,2,5,39-MAL
705,and,2,5,39-MAL
706,"peace,",2,5,39-MAL
707,and,2,5,39-MAL
708,I,2,5,39-MAL
709,gave,2,5,39-MAL
710,them,2,5,39-MAL
711,to,2,5,39-MAL
712,him;,2,5,39-MAL
713,I,2,5,39-MAL
714,gave,2,5,39-MAL
715,him,2,5,39-MAL
716,"fear,",2,5,39-MAL
717,and,2,5,39-MAL
718,he,2,5,39-MAL
719,feared,2,5,39-MAL
720,"me,",2,5,39-MAL
721,and,2,5,39-MAL
722,he,2,5,39-MAL
723,stood,2,5,39-MAL
724,in,2,5,39-MAL
725,awe,2,5,39-MAL
726,of,2,5,39-MAL
727,my,2,5,39-MAL
728,name.,2,5,39-MAL
729,True,2,6,39-MAL
730,instruction,2,6,39-MAL
731,was,2,6,39-MAL
732,in,2,6,39-MAL
733,his,2,6,39-MAL
734,"mouth,",2,6,39-MAL
735,and,2,6,39-MAL
736,nothing,2,6,39-MAL
737,false,2,6,39-MAL
738,was,2,6,39-MAL
739,found,2,6,39-MAL
740,on,2,6,39-MAL
741,his,2,6,39-MAL
742,lips.,2,6,39-MAL
743,He,2,6,39-MAL
744,walked,2,6,39-MAL
745,with,2,6,39-MAL
746,me,2,6,39-MAL
747,in,2,6,39-MAL
748,peace,2,6,39-MAL
749,and,2,6,39-MAL
750,uprightness,2,6,39-MAL
751,and,2,6,39-MAL
752,he,2,6,39-MAL
753,turned,2,6,39-MAL
754,many,2,6,39-MAL
755,away,2,6,39-MAL
756,from,2,6,39-MAL
757,sin.,2,6,39-MAL
758,For,2,7,39-MAL
759,a,2,7,39-MAL
760,priest’s,2,7,39-MAL
761,lips,2,7,39-MAL
762,should,2,7,39-MAL
763,keep,2,7,39-MAL
764,knowledge,2,7,39-MAL
765,and,2,7,39-MAL
766,people,2,7,39-MAL
767,should,2,7,39-MAL
768,seek,2,7,39-MAL
769,instruction,2,7,39-MAL
770,from,2,7,39-MAL
771,his,2,7,39-MAL
772,"mouth,",2,7,39-MAL
773,for,2,7,39-MAL
774,he,2,7,39-MAL
775,is,2,7,39-MAL
776,a,2,7,39-MAL
777,messenger,2,7,39-MAL
778,of,2,7,39-MAL
779,Yahweh,2,7,39-MAL
780,of,2,7,39-MAL
781,hosts.,2,7,39-MAL
782,But,2,8,39-MAL
783,you,2,8,39-MAL
784,have,2,8,39-MAL
785,turned,2,8,39-MAL
786,away,2,8,39-MAL
787,from,2,8,39-MAL
788,the,2,8,39-MAL
789,true,2,8,39-MAL
790,path.,2,8,39-MAL
791,You,2,8,39-MAL
792,have,2,8,39-MAL
793,caused,2,8,39-MAL
794,many,2,8,39-MAL
795,to,2,8,39-MAL
796,stumble,2,8,39-MAL
797,with,2,8,39-MAL
798,respect,2,8,39-MAL
799,to,2,8,39-MAL
800,the,2,8,39-MAL
801,law.,2,8,39-MAL
802,You,2,8,39-MAL
803,have,2,8,39-MAL
804,broken,2,8,39-MAL
805,the,2,8,39-MAL
806,covenant,2,8,39-MAL
807,of,2,8,39-MAL
808,"Levi,”",2,8,39-MAL
809,says,2,8,39-MAL
810,Yahweh,2,8,39-MAL
811,of,2,8,39-MAL
812,hosts.,2,8,39-MAL
813,“So,2,9,39-MAL
814,I,2,9,39-MAL
815,"also,",2,9,39-MAL
816,I,2,9,39-MAL
817,have,2,9,39-MAL
818,made,2,9,39-MAL
819,you,2,9,39-MAL
820,contemptible,2,9,39-MAL
821,and,2,9,39-MAL
822,vile,2,9,39-MAL
823,before,2,9,39-MAL
824,all,2,9,39-MAL
825,the,2,9,39-MAL
826,"people,",2,9,39-MAL
827,because,2,9,39-MAL
828,you,2,9,39-MAL
829,have,2,9,39-MAL
830,not,2,9,39-MAL
831,kept,2,9,39-MAL
832,my,2,9,39-MAL
833,"ways,",2,9,39-MAL
834,but,2,9,39-MAL
835,have,2,9,39-MAL
836,instead,2,9,39-MAL
837,shown,2,9,39-MAL
838,partiality,2,9,39-MAL
839,with,2,9,39-MAL
840,regard,2,9,39-MAL
841,to,2,9,39-MAL
842,the,2,9,39-MAL
843,instruction.”,2,9,39-MAL
844,\p,2,9,39-MAL
845,Is,2,10,39-MAL
846,there,2,10,39-MAL
847,not,2,10,39-MAL
848,one,2,10,39-MAL
849,father,2,10,39-MAL
850,for,2,10,39-MAL
851,us,2,10,39-MAL
852,all?,2,10,39-MAL
853,Has,2,10,39-MAL
854,not,2,10,39-MAL
855,one,2,10,39-MAL
856,God,2,10,39-MAL
857,created,2,10,39-MAL
858,us?,2,10,39-MAL
859,Why,2,10,39-MAL
860,are,2,10,39-MAL
861,we,2,10,39-MAL
862,faithless,2,10,39-MAL
863,each,2,10,39-MAL
864,man,2,10,39-MAL
865,against,2,10,39-MAL
866,his,2,10,39-MAL
867,"brother,",2,10,39-MAL
868,profaning,2,10,39-MAL
869,the,2,10,39-MAL
870,covenant,2,10,39-MAL
871,of,2,10,39-MAL
872,our,2,10,39-MAL
873,fathers?,2,10,39-MAL
874,Judah,2,11,39-MAL
875,has,2,11,39-MAL
876,been,2,11,39-MAL
877,faithless.,2,11,39-MAL
878,A,2,11,39-MAL
879,disgusting,2,11,39-MAL
880,thing,2,11,39-MAL
881,has,2,11,39-MAL
882,been,2,11,39-MAL
883,committed,2,11,39-MAL
884,in,2,11,39-MAL
885,Israel,2,11,39-MAL
886,and,2,11,39-MAL
887,in,2,11,39-MAL
888,Jerusalem.,2,11,39-MAL
889,For,2,11,39-MAL
890,Judah,2,11,39-MAL
891,has,2,11,39-MAL
892,profaned,2,11,39-MAL
893,the,2,11,39-MAL
894,holy,2,11,39-MAL
895,place,2,11,39-MAL
896,of,2,11,39-MAL
897,Yahweh,2,11,39-MAL
898,which,2,11,39-MAL
899,he,2,11,39-MAL
900,"loves,",2,11,39-MAL
901,and,2,11,39-MAL
902,has,2,11,39-MAL
903,married,2,11,39-MAL
904,the,2,11,39-MAL
905,daughter,2,11,39-MAL
906,of,2,11,39-MAL
907,a,2,11,39-MAL
908,foreign,2,11,39-MAL
909,god.,2,11,39-MAL
910,May,2,12,39-MAL
911,Yahweh,2,12,39-MAL
912,cut,2,12,39-MAL
913,off,2,12,39-MAL
914,from,2,12,39-MAL
915,the,2,12,39-MAL
916,tents,2,12,39-MAL
917,of,2,12,39-MAL
918,Jacob,2,12,39-MAL
919,the,2,12,39-MAL
920,man,2,12,39-MAL
921,who,2,12,39-MAL
922,does,2,12,39-MAL
923,"this,",2,12,39-MAL
924,the,2,12,39-MAL
925,one,2,12,39-MAL
926,who,2,12,39-MAL
927,is,2,12,39-MAL
928,awake,2,12,39-MAL
929,and,2,12,39-MAL
930,the,2,12,39-MAL
931,one,2,12,39-MAL
932,who,2,12,39-MAL
933,"answers,",2,12,39-MAL
934,even,2,12,39-MAL
935,if,2,12,39-MAL
936,he,2,12,39-MAL
937,is,2,12,39-MAL
938,bringing,2,12,39-MAL
939,an,2,12,39-MAL
940,offering,2,12,39-MAL
