,token,chapter,verse,book
516,oldest,1,18,18-JOB
517,brother’s,1,18,18-JOB
518,house.,1,18,18-JOB
519,A,1,19,18-JOB
520,strong,1,19,18-JOB
521,wind,1,19,18-JOB
522,came,1,19,18-JOB
523,from,1,19,18-JOB
524,the,1,19,18-JOB
525,wilderness,1,19,18-JOB
526,and,1,19,18-JOB
527,struck,1,19,18-JOB
528,the,1,19,18-JOB
529,four,1,19,18-JOB
530,corners,1,19,18-JOB
531,of,1,19,18-JOB
532,the,1,19,18-JOB
533,house.,1,19,18-JOB
534,It,1,19,18-JOB
535,fell,1,19,18-JOB
536,on,1,19,18-JOB
537,the,1,19,18-JOB
538,young,1,19,18-JOB
539,"people,",1,19,18-JOB
540,and,1,19,18-JOB
541,they,1,19,18-JOB
542,died.,1,19,18-JOB
543,I,1,19,18-JOB
544,alone,1,19,18-JOB
545,have,1,19,18-JOB
546,escaped,1,19,18-JOB
547,to,1,19,18-JOB
548,tell,1,19,18-JOB
549,you.”,1,19,18-JOB
550,\p,1,19,18-JOB
551,Then,1,20,18-JOB
552,Job,1,20,18-JOB
553,"rose,",1,20,18-JOB
554,tore,1,20,18-JOB
555,his,1,20,18-JOB
556,"robe,",1,20,18-JOB
557,shaved,1,20,18-JOB
558,his,1,20,18-JOB
559,"head,",1,20,18-JOB
560,lay,1,20,18-JOB
561,facedown,1,20,18-JOB
562,on,1,20,18-JOB
563,the,1,20,18-JOB
564,"ground,",1,20,18-JOB
565,and,1,20,18-JOB
566,worshiped,1,20,18-JOB
567,God.,1,20,18-JOB
568,He,1,21,18-JOB
569,"said,",1,21,18-JOB
570,“I,1,21,18-JOB
571,was,1,21,18-JOB
572,naked,1,21,18-JOB
573,when,1,21,18-JOB
574,I,1,21,18-JOB
575,came,1,21,18-JOB
576,out,1,21,18-JOB
577,of,1,21,18-JOB
578,my,1,21,18-JOB
579,mother’s,1,21,18-JOB
580,"womb,",1,21,18-JOB
581,and,1,21,18-JOB
582,I,1,21,18-JOB
583,will,1,21,18-JOB
584,be,1,21,18-JOB
585,naked,1,21,18-JOB
586,when,1,21,18-JOB
587,I,1,21,18-JOB
588,will,1,21,18-JOB
589,return,1,21,18-JOB
590,there.,1,21,18-JOB
591,It,1,21,18-JOB
592,is,1,21,18-JOB
593,Yahweh,1,21,18-JOB
594,who,1,21,18-JOB
595,"gave,",1,21,18-JOB
596,and,1,21,18-JOB
597,it,1,21,18-JOB
598,is,1,21,18-JOB
599,Yahweh,1,21,18-JOB
600,who,1,21,18-JOB
601,has,1,21,18-JOB
602,taken,1,21,18-JOB
603,away.,1,21,18-JOB
604,May,1,21,18-JOB
605,the,1,21,18-JOB
606,name,1,21,18-JOB
607,of,1,21,18-JOB
608,Yahweh,1,21,18-JOB
609,be,1,21,18-JOB
610,blessed.”,1,21,18-JOB
611,In,1,22,18-JOB
612,all,1,22,18-JOB
613,this,1,22,18-JOB
614,"matter,",1,22,18-JOB
615,Job,1,22,18-JOB
616,did,1,22,18-JOB
617,not,1,22,18-JOB
618,"sin,",1,22,18-JOB
619,nor,1,22,18-JOB
620,did,1,22,18-JOB
621,he,1,22,18-JOB
622,accuse,1,22,18-JOB
623,God,1,22,18-JOB
624,of,1,22,18-JOB
625,wrongdoing.,1,22,18-JOB
626,\s5,1,22,18-JOB
627,Then,2,1,18-JOB
628,it,2,1,18-JOB
629,was,2,1,18-JOB
630,the,2,1,18-JOB
631,day,2,1,18-JOB
632,when,2,1,18-JOB
633,the,2,1,18-JOB
634,sons,2,1,18-JOB
635,of,2,1,18-JOB
636,God,2,1,18-JOB
637,came,2,1,18-JOB
638,to,2,1,18-JOB
639,present,2,1,18-JOB
640,themselves,2,1,18-JOB
641,before,2,1,18-JOB
642,Yahweh.,2,1,18-JOB
643,Satan,2,1,18-JOB
644,also,2,1,18-JOB
645,came,2,1,18-JOB
646,with,2,1,18-JOB
647,them,2,1,18-JOB
648,to,2,1,18-JOB
649,present,2,1,18-JOB
650,himself,2,1,18-JOB
651,before,2,1,18-JOB
652,Yahweh.,2,1,18-JOB
653,Yahweh,2,2,18-JOB
654,said,2,2,18-JOB
655,to,2,2,18-JOB
656,"Satan,",2,2,18-JOB
657,“From,2,2,18-JOB
658,where,2,2,18-JOB
659,have,2,2,18-JOB
660,you,2,2,18-JOB
661,come?”,2,2,18-JOB
662,Then,2,2,18-JOB
663,Satan,2,2,18-JOB
664,answered,2,2,18-JOB
665,Yahweh,2,2,18-JOB
666,and,2,2,18-JOB
667,"said,",2,2,18-JOB
668,“From,2,2,18-JOB
669,wandering,2,2,18-JOB
670,on,2,2,18-JOB
671,the,2,2,18-JOB
672,"earth,",2,2,18-JOB
673,from,2,2,18-JOB
674,going,2,2,18-JOB
675,back,2,2,18-JOB
676,and,2,2,18-JOB
677,forth,2,2,18-JOB
678,on,2,2,18-JOB
679,it.”,2,2,18-JOB
680,Yahweh,2,3,18-JOB
681,said,2,3,18-JOB
682,to,2,3,18-JOB
683,"Satan,",2,3,18-JOB
684,“Have,2,3,18-JOB
685,you,2,3,18-JOB
686,considered,2,3,18-JOB
687,my,2,3,18-JOB
688,servant,2,3,18-JOB
689,Job?,2,3,18-JOB
690,For,2,3,18-JOB
691,there,2,3,18-JOB
692,is,2,3,18-JOB
693,no,2,3,18-JOB
694,one,2,3,18-JOB
695,like,2,3,18-JOB
696,him,2,3,18-JOB
697,on,2,3,18-JOB
698,the,2,3,18-JOB
699,"earth,",2,3,18-JOB
700,a,2,3,18-JOB
701,blameless,2,3,18-JOB
702,and,2,3,18-JOB
703,upright,2,3,18-JOB
704,"man,",2,3,18-JOB
705,one,2,3,18-JOB
706,who,2,3,18-JOB
707,fears,2,3,18-JOB
708,God,2,3,18-JOB
709,and,2,3,18-JOB
710,turns,2,3,18-JOB
711,away,2,3,18-JOB
712,from,2,3,18-JOB
713,evil.,2,3,18-JOB
714,He,2,3,18-JOB
715,still,2,3,18-JOB
716,holds,2,3,18-JOB
717,fast,2,3,18-JOB
718,to,2,3,18-JOB
719,his,2,3,18-JOB
720,"integrity,",2,3,18-JOB
721,although,2,3,18-JOB
722,you,2,3,18-JOB
723,misled,2,3,18-JOB
724,me,2,3,18-JOB
725,against,2,3,18-JOB
726,"him,",2,3,18-JOB
727,to,2,3,18-JOB
728,destroy,2,3,18-JOB
729,him,2,3,18-JOB
730,without,2,3,18-JOB
731,cause.”,2,3,18-JOB
732,Satan,2,4,18-JOB
733,answered,2,4,18-JOB
734,Yahweh,2,4,18-JOB
735,and,2,4,18-JOB
736,"said,",2,4,18-JOB
737,“Skin,2,4,18-JOB
738,for,2,4,18-JOB
739,"skin,",2,4,18-JOB
740,indeed;,2,4,18-JOB
741,a,2,4,18-JOB
742,man,2,4,18-JOB
743,will,2,4,18-JOB
744,give,2,4,18-JOB
745,all,2,4,18-JOB
746,he,2,4,18-JOB
747,has,2,4,18-JOB
748,for,2,4,18-JOB
749,his,2,4,18-JOB
750,life.,2,4,18-JOB
751,But,2,5,18-JOB
752,stretch,2,5,18-JOB
753,out,2,5,18-JOB
754,your,2,5,18-JOB
755,hand,2,5,18-JOB
756,now,2,5,18-JOB
757,and,2,5,18-JOB
758,touch,2,5,18-JOB
759,his,2,5,18-JOB
760,bones,2,5,18-JOB
761,and,2,5,18-JOB
762,his,2,5,18-JOB
763,"flesh,",2,5,18-JOB
764,and,2,5,18-JOB
765,see,2,5,18-JOB
766,if,2,5,18-JOB
767,he,2,5,18-JOB
768,does,2,5,18-JOB
769,not,2,5,18-JOB
770,curse,2,5,18-JOB
771,you,2,5,18-JOB
772,to,2,5,18-JOB
773,your,2,5,18-JOB
774,face.”,2,5,18-JOB
775,Yahweh,2,6,18-JOB
776,said,2,6,18-JOB
777,to,2,6,18-JOB
778,"Satan,",2,6,18-JOB
779,"“See,",2,6,18-JOB
780,he,2,6,18-JOB
781,is,2,6,18-JOB
782,in,2,6,18-JOB
783,your,2,6,18-JOB
784,hand;,2,6,18-JOB
785,it,2,6,18-JOB
786,is,2,6,18-JOB
787,only,2,6,18-JOB
788,his,2,6,18-JOB
789,life,2,6,18-JOB
790,that,2,6,18-JOB
791,you,2,6,18-JOB
792,must,2,6,18-JOB
793,spare.”,2,6,18-JOB
794,\p,2,6,18-JOB
795,Then,2,7,18-JOB
796,Satan,2,7,18-JOB
797,went,2,7,18-JOB
798,away,2,7,18-JOB
799,from,2,7,18-JOB
800,the,2,7,18-JOB
801,presence,2,7,18-JOB
802,of,2,7,18-JOB
803,Yahweh.,2,7,18-JOB
804,He,2,7,18-JOB
805,struck,2,7,18-JOB
806,Job,2,7,18-JOB
807,with,2,7,18-JOB
808,painful,2,7,18-JOB
809,boils,2,7,18-JOB
810,from,2,7,18-JOB
811,the,2,7,18-JOB
812,sole,2,7,18-JOB
813,of,2,7,18-JOB
814,his,2,7,18-JOB
815,feet,2,7,18-JOB
816,to,2,7,18-JOB
817,his,2,7,18-JOB
818,head.,2,7,18-JOB
819,Job,2,8,18-JOB
820,took,2,8,18-JOB
821,a,2,8,18-JOB
822,piece,2,8,18-JOB
823,of,2,8,18-JOB
824,broken,2,8,18-JOB
825,pottery,2,8,18-JOB
826,to,2,8,18-JOB
827,scrape,2,8,18-JOB
828,himself,2,8,18-JOB
829,"with,",2,8,18-JOB
830,and,2,8,18-JOB
831,he,2,8,18-JOB
832,sat,2,8,18-JOB
833,down,2,8,18-JOB
834,in,2,8,18-JOB
835,the,2,8,18-JOB
836,middle,2,8,18-JOB
837,of,2,8,18-JOB
838,ashes.,2,8,18-JOB
839,Then,2,9,18-JOB
840,his,2,9,18-JOB
841,wife,2,9,18-JOB
842,said,2,9,18-JOB
843,to,2,9,18-JOB
844,"him,",2,9,18-JOB
845,“Do,2,9,18-JOB
846,you,2,9,18-JOB
847,still,2,9,18-JOB
848,hold,2,9,18-JOB
849,fast,2,9,18-JOB
850,to,2,9,18-JOB
851,your,2,9,18-JOB
852,integrity?,2,9,18-JOB
853,Curse,2,9,18-JOB
854,God,2,9,18-JOB
855,and,2,9,18-JOB
856,die.”,2,9,18-JOB
857,But,2,10,18-JOB
858,he,2,10,18-JOB
859,said,2,10,18-JOB
860,to,2,10,18-JOB
861,"her,",2,10,18-JOB
862,“You,2,10,18-JOB
863,talk,2,10,18-JOB
864,as,2,10,18-JOB
865,a,2,10,18-JOB
866,foolish,2,10,18-JOB
867,woman,2,10,18-JOB
868,talks.,2,10,18-JOB
869,Should,2,10,18-JOB
870,we,2,10,18-JOB
871,receive,2,10,18-JOB
872,the,2,10,18-JOB
873,good,2,10,18-JOB
874,from,2,10,18-JOB
875,God,2,10,18-JOB
876,and,2,10,18-JOB
877,not,2,10,18-JOB
878,receive,2,10,18-JOB
879,the,2,10,18-JOB
880,bad?”,2,10,18-JOB
881,In,2,10,18-JOB
882,all,2,10,18-JOB
883,this,2,10,18-JOB
884,"matter,",2,10,18-JOB
885,Job,2,10,18-JOB
886,did,2,10,18-JOB
887,not,2,10,18-JOB
888,sin,2,10,18-JOB
889,with,2,10,18-JOB
890,his,2,10,18-JOB
891,lips.,2,10,18-JOB
892,\p,2,10,18-JOB
893,Now,2,11,18-JOB
894,when,2,11,18-JOB
895,Job’s,2,11,18-JOB
896,three,2,11,18-JOB
897,friends,2,11,18-JOB
898,heard,2,11,18-JOB
899,of,2,11,18-JOB
900,all,2,11,18-JOB
901,this,2,11,18-JOB
902,evil,2,11,18-JOB
903,that,2,11,18-JOB
904,had,2,11,18-JOB
905,come,2,11,18-JOB
906,on,2,11,18-JOB
907,"him,",2,11,18-JOB
908,each,2,11,18-JOB
909,of,2,11,18-JOB
910,them,2,11,18-JOB
911,came,2,11,18-JOB
912,from,2,11,18-JOB
913,his,2,11,18-JOB
914,own,2,11,18-JOB
915,place:,2,11,18-JOB
916,Eliphaz,2,11,18-JOB
917,the,2,11,18-JOB
918,"Temanite,",2,11,18-JOB
919,Bildad,2,11,18-JOB
920,the,2,11,18-JOB
921,"Shuhite,",2,11,18-JOB
922,and,2,11,18-JOB
923,Zophar,2,11,18-JOB
924,the,2,11,18-JOB
925,Naamathite.,2,11,18-JOB
926,They,2,11,18-JOB
927,set,2,11,18-JOB
928,a,2,11,18-JOB
929,time,2,11,18-JOB
930,to,2,11,18-JOB
931,come,2,11,18-JOB
932,to,2,11,18-JOB
933,mourn,2,11,18-JOB
934,with,2,11,18-JOB
935,him,2,11,18-JOB
936,and,2,11,18-JOB
937,to,2,11,18-JOB
938,comfort,2,11,18-JOB
939,him.,2,11,18-JOB
940,When,2,12,18-JOB
941,they,2,12,18-JOB
942,lifted,2,12,18-JOB
943,up,2,12,18-JOB
944,their,2,12,18-JOB
945,eyes,2,12,18-JOB
946,at,2,12,18-JOB
