,token,chapter,verse,book
848,\q1,2,2,23-ISA
849,and,2,2,23-ISA
850,it,2,2,23-ISA
851,will,2,2,23-ISA
852,be,2,2,23-ISA
853,raised,2,2,23-ISA
854,up,2,2,23-ISA
855,above,2,2,23-ISA
856,the,2,2,23-ISA
857,"hills,",2,2,23-ISA
858,\q1,2,2,23-ISA
859,and,2,2,23-ISA
860,all,2,2,23-ISA
861,the,2,2,23-ISA
862,nations,2,2,23-ISA
863,will,2,2,23-ISA
864,flow,2,2,23-ISA
865,to,2,2,23-ISA
866,it.,2,2,23-ISA
867,\q1,2,2,23-ISA
868,Many,2,3,23-ISA
869,peoples,2,3,23-ISA
870,will,2,3,23-ISA
871,come,2,3,23-ISA
872,and,2,3,23-ISA
873,"say,",2,3,23-ISA
874,\q1,2,3,23-ISA
875,"“Come,",2,3,23-ISA
876,let,2,3,23-ISA
877,us,2,3,23-ISA
878,go,2,3,23-ISA
879,up,2,3,23-ISA
880,to,2,3,23-ISA
881,the,2,3,23-ISA
882,mountain,2,3,23-ISA
883,of,2,3,23-ISA
884,"Yahweh,",2,3,23-ISA
885,to,2,3,23-ISA
886,the,2,3,23-ISA
887,house,2,3,23-ISA
888,of,2,3,23-ISA
889,the,2,3,23-ISA
890,God,2,3,23-ISA
891,of,2,3,23-ISA
892,"Jacob,",2,3,23-ISA
893,\q1,2,3,23-ISA
894,so,2,3,23-ISA
895,he,2,3,23-ISA
896,may,2,3,23-ISA
897,teach,2,3,23-ISA
898,us,2,3,23-ISA
899,some,2,3,23-ISA
900,of,2,3,23-ISA
901,his,2,3,23-ISA
902,"ways,",2,3,23-ISA
903,and,2,3,23-ISA
904,we,2,3,23-ISA
905,may,2,3,23-ISA
906,walk,2,3,23-ISA
907,in,2,3,23-ISA
908,his,2,3,23-ISA
909,paths.”,2,3,23-ISA
910,\q1,2,3,23-ISA
911,For,2,3,23-ISA
912,out,2,3,23-ISA
913,of,2,3,23-ISA
914,Zion,2,3,23-ISA
915,will,2,3,23-ISA
916,go,2,3,23-ISA
917,the,2,3,23-ISA
918,"law,",2,3,23-ISA
919,and,2,3,23-ISA
920,the,2,3,23-ISA
921,word,2,3,23-ISA
922,of,2,3,23-ISA
923,Yahweh,2,3,23-ISA
924,from,2,3,23-ISA
925,Jerusalem.,2,3,23-ISA
926,\q1,2,3,23-ISA
927,He,2,4,23-ISA
