,token,chapter,verse,book
110,and,1,4,26-EZK
111,inside,1,4,26-EZK
112,of,1,4,26-EZK
113,"it,",1,4,26-EZK
114,and,1,4,26-EZK
115,the,1,4,26-EZK
116,fire,1,4,26-EZK
117,was,1,4,26-EZK
118,the,1,4,26-EZK
119,color,1,4,26-EZK
120,of,1,4,26-EZK
121,amber,1,4,26-EZK
122,inside,1,4,26-EZK
123,the,1,4,26-EZK
124,cloud.,1,4,26-EZK
125,In,1,5,26-EZK
126,the,1,5,26-EZK
127,middle,1,5,26-EZK
128,was,1,5,26-EZK
129,the,1,5,26-EZK
130,likeness,1,5,26-EZK
131,of,1,5,26-EZK
132,four,1,5,26-EZK
133,living,1,5,26-EZK
134,creatures.,1,5,26-EZK
135,This,1,5,26-EZK
136,was,1,5,26-EZK
137,their,1,5,26-EZK
138,appearance:,1,5,26-EZK
139,They,1,5,26-EZK
140,had,1,5,26-EZK
141,the,1,5,26-EZK
142,likeness,1,5,26-EZK
143,of,1,5,26-EZK
144,a,1,5,26-EZK
145,"man,",1,5,26-EZK
146,but,1,6,26-EZK
147,they,1,6,26-EZK
148,had,1,6,26-EZK
149,four,1,6,26-EZK
150,faces,1,6,26-EZK
151,"each,",1,6,26-EZK
152,and,1,6,26-EZK
153,each,1,6,26-EZK
154,of,1,6,26-EZK
155,the,1,6,26-EZK
156,creatures,1,6,26-EZK
157,had,1,6,26-EZK
158,four,1,6,26-EZK
159,wings.,1,6,26-EZK
160,Their,1,7,26-EZK
161,legs,1,7,26-EZK
162,were,1,7,26-EZK
163,"straight,",1,7,26-EZK
164,but,1,7,26-EZK
165,the,1,7,26-EZK
166,soles,1,7,26-EZK
167,of,1,7,26-EZK
168,their,1,7,26-EZK
169,feet,1,7,26-EZK
170,were,1,7,26-EZK
171,like,1,7,26-EZK
172,the,1,7,26-EZK
173,hooves,1,7,26-EZK
174,of,1,7,26-EZK
175,a,1,7,26-EZK
176,calf,1,7,26-EZK
177,that,1,7,26-EZK
178,shone,1,7,26-EZK
179,like,1,7,26-EZK
180,polished,1,7,26-EZK
181,bronze.,1,7,26-EZK
182,Yet,1,8,26-EZK
183,they,1,8,26-EZK
184,had,1,8,26-EZK
185,human,1,8,26-EZK
186,hands,1,8,26-EZK
187,under,1,8,26-EZK
188,their,1,8,26-EZK
189,wings,1,8,26-EZK
190,on,1,8,26-EZK
191,all,1,8,26-EZK
192,four,1,8,26-EZK
193,sides.,1,8,26-EZK
194,For,1,8,26-EZK
195,all,1,8,26-EZK
196,"four,",1,8,26-EZK
197,their,1,8,26-EZK
198,faces,1,8,26-EZK
199,and,1,8,26-EZK
200,wings,1,8,26-EZK
201,were,1,8,26-EZK
202,like,1,8,26-EZK
203,this:,1,8,26-EZK
204,their,1,9,26-EZK
205,wings,1,9,26-EZK
206,were,1,9,26-EZK
207,touching,1,9,26-EZK
208,the,1,9,26-EZK
209,wings,1,9,26-EZK
210,of,1,9,26-EZK
211,the,1,9,26-EZK
212,next,1,9,26-EZK
213,"creature,",1,9,26-EZK
214,and,1,9,26-EZK
215,they,1,9,26-EZK
216,did,1,9,26-EZK
217,not,1,9,26-EZK
218,turn,1,9,26-EZK
219,as,1,9,26-EZK
220,they,1,9,26-EZK
221,went;,1,9,26-EZK
222,"instead,",1,9,26-EZK
223,each,1,9,26-EZK
224,one,1,9,26-EZK
225,went,1,9,26-EZK
226,straight,1,9,26-EZK
227,forward.,1,9,26-EZK
228,The,1,10,26-EZK
229,likeness,1,10,26-EZK
230,of,1,10,26-EZK
231,their,1,10,26-EZK
232,faces,1,10,26-EZK
233,was,1,10,26-EZK
234,like,1,10,26-EZK
235,the,1,10,26-EZK
236,face,1,10,26-EZK
237,of,1,10,26-EZK
238,a,1,10,26-EZK
239,man.,1,10,26-EZK
240,The,1,10,26-EZK
241,four,1,10,26-EZK
242,of,1,10,26-EZK
243,them,1,10,26-EZK
244,had,1,10,26-EZK
245,the,1,10,26-EZK
246,face,1,10,26-EZK
247,of,1,10,26-EZK
248,a,1,10,26-EZK
249,lion,1,10,26-EZK
250,to,1,10,26-EZK
251,the,1,10,26-EZK
252,right,1,10,26-EZK
253,"side,",1,10,26-EZK
254,and,1,10,26-EZK
255,the,1,10,26-EZK
256,four,1,10,26-EZK
257,of,1,10,26-EZK
258,them,1,10,26-EZK
259,had,1,10,26-EZK
260,the,1,10,26-EZK
261,face,1,10,26-EZK
262,of,1,10,26-EZK
263,an,1,10,26-EZK
264,ox,1,10,26-EZK
265,on,1,10,26-EZK
266,the,1,10,26-EZK
267,left,1,10,26-EZK
268,side.,1,10,26-EZK
269,They,1,10,26-EZK
270,four,1,10,26-EZK
271,had,1,10,26-EZK
272,also,1,10,26-EZK
273,the,1,10,26-EZK
274,face,1,10,26-EZK
275,of,1,10,26-EZK
276,an,1,10,26-EZK
277,eagle.,1,10,26-EZK
278,Their,1,11,26-EZK
279,faces,1,11,26-EZK
280,were,1,11,26-EZK
281,like,1,11,26-EZK
282,"that,",1,11,26-EZK
283,and,1,11,26-EZK
284,their,1,11,26-EZK
285,wings,1,11,26-EZK
286,were,1,11,26-EZK
287,spread,1,11,26-EZK
288,out,1,11,26-EZK
289,"above,",1,11,26-EZK
290,so,1,11,26-EZK
291,that,1,11,26-EZK
292,each,1,11,26-EZK
293,creature,1,11,26-EZK
294,had,1,11,26-EZK
295,a,1,11,26-EZK
296,pair,1,11,26-EZK
297,of,1,11,26-EZK
298,wings,1,11,26-EZK
299,that,1,11,26-EZK
300,touched,1,11,26-EZK
301,another,1,11,26-EZK
302,creature’s,1,11,26-EZK
303,"wing,",1,11,26-EZK
304,and,1,11,26-EZK
305,also,1,11,26-EZK
306,a,1,11,26-EZK
307,pair,1,11,26-EZK
308,of,1,11,26-EZK
309,wings,1,11,26-EZK
310,that,1,11,26-EZK
311,covered,1,11,26-EZK
312,their,1,11,26-EZK
313,bodies.,1,11,26-EZK
314,Each,1,12,26-EZK
315,went,1,12,26-EZK
316,straight,1,12,26-EZK
317,"forward,",1,12,26-EZK
318,so,1,12,26-EZK
319,that,1,12,26-EZK
320,wherever,1,12,26-EZK
321,the,1,12,26-EZK
322,Spirit,1,12,26-EZK
323,directed,1,12,26-EZK
324,them,1,12,26-EZK
325,to,1,12,26-EZK
326,"go,",1,12,26-EZK
327,they,1,12,26-EZK
328,went,1,12,26-EZK
329,without,1,12,26-EZK
330,turning.,1,12,26-EZK
331,As,1,13,26-EZK
332,for,1,13,26-EZK
333,the,1,13,26-EZK
334,likeness,1,13,26-EZK
335,of,1,13,26-EZK
336,the,1,13,26-EZK
337,living,1,13,26-EZK
338,"creatures,",1,13,26-EZK
339,their,1,13,26-EZK
340,appearance,1,13,26-EZK
341,was,1,13,26-EZK
342,like,1,13,26-EZK
343,burning,1,13,26-EZK
344,coals,1,13,26-EZK
345,of,1,13,26-EZK
346,"fire,",1,13,26-EZK
347,like,1,13,26-EZK
348,the,1,13,26-EZK
349,appearance,1,13,26-EZK
350,of,1,13,26-EZK
351,torches;,1,13,26-EZK
352,bright,1,13,26-EZK
353,fire,1,13,26-EZK
354,also,1,13,26-EZK
355,moved,1,13,26-EZK
356,about,1,13,26-EZK
357,among,1,13,26-EZK
358,the,1,13,26-EZK
359,"creatures,",1,13,26-EZK
360,and,1,13,26-EZK
361,there,1,13,26-EZK
362,were,1,13,26-EZK
363,flashes,1,13,26-EZK
364,of,1,13,26-EZK
365,lightning.,1,13,26-EZK
366,The,1,14,26-EZK
367,living,1,14,26-EZK
368,creatures,1,14,26-EZK
369,were,1,14,26-EZK
370,moving,1,14,26-EZK
371,swiftly,1,14,26-EZK
372,back,1,14,26-EZK
373,and,1,14,26-EZK
374,"forth,",1,14,26-EZK
375,and,1,14,26-EZK
376,they,1,14,26-EZK
377,had,1,14,26-EZK
378,the,1,14,26-EZK
379,appearance,1,14,26-EZK
380,of,1,14,26-EZK
381,lightning!,1,14,26-EZK
382,\p,1,14,26-EZK
383,Then,1,15,26-EZK
384,I,1,15,26-EZK
385,looked,1,15,26-EZK
386,at,1,15,26-EZK
387,the,1,15,26-EZK
388,living,1,15,26-EZK
389,creatures;,1,15,26-EZK
390,and,1,15,26-EZK
391,I,1,15,26-EZK
392,saw,1,15,26-EZK
393,one,1,15,26-EZK
394,wheel,1,15,26-EZK
395,on,1,15,26-EZK
396,the,1,15,26-EZK
397,ground,1,15,26-EZK
398,beside,1,15,26-EZK
399,each,1,15,26-EZK
400,of,1,15,26-EZK
401,living,1,15,26-EZK
402,creatures,1,15,26-EZK
403,with,1,15,26-EZK
404,its,1,15,26-EZK
405,four,1,15,26-EZK
406,faces.,1,15,26-EZK
407,This,1,16,26-EZK
408,was,1,16,26-EZK
409,the,1,16,26-EZK
410,appearance,1,16,26-EZK
411,and,1,16,26-EZK
412,structure,1,16,26-EZK
413,of,1,16,26-EZK
414,the,1,16,26-EZK
415,wheels:,1,16,26-EZK
416,Each,1,16,26-EZK
417,wheel,1,16,26-EZK
418,was,1,16,26-EZK
419,like,1,16,26-EZK
420,"beryl,",1,16,26-EZK
421,and,1,16,26-EZK
422,the,1,16,26-EZK
423,four,1,16,26-EZK
424,had,1,16,26-EZK
425,the,1,16,26-EZK
426,same,1,16,26-EZK
427,likeness;,1,16,26-EZK
428,their,1,16,26-EZK
429,appearance,1,16,26-EZK
430,and,1,16,26-EZK
431,structure,1,16,26-EZK
432,was,1,16,26-EZK
433,like,1,16,26-EZK
434,a,1,16,26-EZK
435,wheel,1,16,26-EZK
436,intersecting,1,16,26-EZK
437,another,1,16,26-EZK
438,wheel.,1,16,26-EZK
439,As,1,17,26-EZK
440,they,1,17,26-EZK
441,"moved,",1,17,26-EZK
442,they,1,17,26-EZK
443,went,1,17,26-EZK
444,in,1,17,26-EZK
445,any,1,17,26-EZK
446,of,1,17,26-EZK
447,their,1,17,26-EZK
448,four,1,17,26-EZK
449,"directions,",1,17,26-EZK
450,without,1,17,26-EZK
451,turning,1,17,26-EZK
452,as,1,17,26-EZK
453,they,1,17,26-EZK
454,went.,1,17,26-EZK
455,As,1,18,26-EZK
456,for,1,18,26-EZK
457,their,1,18,26-EZK
458,"rims,",1,18,26-EZK
459,they,1,18,26-EZK
460,were,1,18,26-EZK
461,high,1,18,26-EZK
462,and,1,18,26-EZK
463,"fearsome,",1,18,26-EZK
464,for,1,18,26-EZK
465,the,1,18,26-EZK
466,rims,1,18,26-EZK
467,were,1,18,26-EZK
468,full,1,18,26-EZK
469,of,1,18,26-EZK
470,eyes,1,18,26-EZK
471,round,1,18,26-EZK
472,about.,1,18,26-EZK
473,Whenever,1,19,26-EZK
474,the,1,19,26-EZK
475,living,1,19,26-EZK
476,creatures,1,19,26-EZK
477,"moved,",1,19,26-EZK
478,the,1,19,26-EZK
479,wheels,1,19,26-EZK
480,moved,1,19,26-EZK
481,beside,1,19,26-EZK
482,them.,1,19,26-EZK
483,When,1,19,26-EZK
484,the,1,19,26-EZK
485,living,1,19,26-EZK
486,creatures,1,19,26-EZK
487,rose,1,19,26-EZK
488,up,1,19,26-EZK
489,from,1,19,26-EZK
490,the,1,19,26-EZK
491,"earth,",1,19,26-EZK
492,the,1,19,26-EZK
493,wheels,1,19,26-EZK
494,also,1,19,26-EZK
495,rose,1,19,26-EZK
496,up.,1,19,26-EZK
497,Wherever,1,20,26-EZK
498,the,1,20,26-EZK
499,Spirit,1,20,26-EZK
500,would,1,20,26-EZK
501,"go,",1,20,26-EZK
502,they,1,20,26-EZK
503,"went,",1,20,26-EZK
504,and,1,20,26-EZK
505,the,1,20,26-EZK
506,wheels,1,20,26-EZK
507,rose,1,20,26-EZK
508,up,1,20,26-EZK
509,beside,1,20,26-EZK
510,"them,",1,20,26-EZK
511,for,1,20,26-EZK
512,the,1,20,26-EZK
513,spirit,1,20,26-EZK
514,of,1,20,26-EZK
515,the,1,20,26-EZK
516,living,1,20,26-EZK
517,creature,1,20,26-EZK
518,was,1,20,26-EZK
519,in,1,20,26-EZK
520,the,1,20,26-EZK
521,wheels.,1,20,26-EZK
522,Whenever,1,21,26-EZK
523,the,1,21,26-EZK
524,creatures,1,21,26-EZK
525,"moved,",1,21,26-EZK
526,the,1,21,26-EZK
527,wheels,1,21,26-EZK
528,also,1,21,26-EZK
529,moved;,1,21,26-EZK
530,and,1,21,26-EZK
531,when,1,21,26-EZK
532,the,1,21,26-EZK
533,creatures,1,21,26-EZK
534,stood,1,21,26-EZK
535,"still,",1,21,26-EZK
536,the,1,21,26-EZK
537,wheels,1,21,26-EZK
538,stood,1,21,26-EZK
539,still;,1,21,26-EZK
540,when,1,21,26-EZK
541,the,1,21,26-EZK
542,creatures,1,21,26-EZK
543,rose,1,21,26-EZK
544,up,1,21,26-EZK
545,from,1,21,26-EZK
546,the,1,21,26-EZK
547,"earth,",1,21,26-EZK
548,the,1,21,26-EZK
549,wheels,1,21,26-EZK
550,rose,1,21,26-EZK
551,up,1,21,26-EZK
552,beside,1,21,26-EZK
553,"them,",1,21,26-EZK
554,because,1,21,26-EZK
555,the,1,21,26-EZK
556,spirit,1,21,26-EZK
557,of,1,21,26-EZK
558,the,1,21,26-EZK
559,living,1,21,26-EZK
560,creature,1,21,26-EZK
561,was,1,21,26-EZK
562,in,1,21,26-EZK
563,the,1,21,26-EZK
564,wheels.,1,21,26-EZK
565,\p,1,21,26-EZK
566,Over,1,22,26-EZK
567,the,1,22,26-EZK
568,heads,1,22,26-EZK
569,of,1,22,26-EZK
570,the,1,22,26-EZK
571,living,1,22,26-EZK
572,creatures,1,22,26-EZK
573,was,1,22,26-EZK
574,the,1,22,26-EZK
575,likeness,1,22,26-EZK
576,of,1,22,26-EZK
577,an,1,22,26-EZK
578,expansive,1,22,26-EZK
579,dome;,1,22,26-EZK
580,it,1,22,26-EZK
581,looked,1,22,26-EZK
582,like,1,22,26-EZK
583,awe-inspiring,1,22,26-EZK
584,crystal,1,22,26-EZK
585,stretched,1,22,26-EZK
586,out,1,22,26-EZK
587,over,1,22,26-EZK
588,their,1,22,26-EZK
589,heads,1,22,26-EZK
590,above.,1,22,26-EZK
591,Beneath,1,23,26-EZK
592,the,1,23,26-EZK
593,"dome,",1,23,26-EZK
594,each,1,23,26-EZK
595,one,1,23,26-EZK
596,of,1,23,26-EZK
597,the,1,23,26-EZK
598,creature’s,1,23,26-EZK
599,wings,1,23,26-EZK
600,stretched,1,23,26-EZK
601,out,1,23,26-EZK
602,straight,1,23,26-EZK
603,and,1,23,26-EZK
604,touched,1,23,26-EZK
605,another,1,23,26-EZK
606,creature’s,1,23,26-EZK
607,wings.,1,23,26-EZK
608,Each,1,23,26-EZK
609,of,1,23,26-EZK
610,the,1,23,26-EZK
611,living,1,23,26-EZK
612,creatures,1,23,26-EZK
613,also,1,23,26-EZK
614,had,1,23,26-EZK
615,a,1,23,26-EZK
616,pair,1,23,26-EZK
617,to,1,23,26-EZK
618,cover,1,23,26-EZK
619,themselves;,1,23,26-EZK
620,each,1,23,26-EZK
621,had,1,23,26-EZK
622,a,1,23,26-EZK
623,pair,1,23,26-EZK
624,to,1,23,26-EZK
625,cover,1,23,26-EZK
626,his,1,23,26-EZK
627,own,1,23,26-EZK
628,body.,1,23,26-EZK
629,Then,1,24,26-EZK
630,I,1,24,26-EZK
631,heard,1,24,26-EZK
632,the,1,24,26-EZK
633,sound,1,24,26-EZK
634,of,1,24,26-EZK
635,their,1,24,26-EZK
636,wings.,1,24,26-EZK
637,Like,1,24,26-EZK
638,the,1,24,26-EZK
639,noise,1,24,26-EZK
640,of,1,24,26-EZK
641,many,1,24,26-EZK
642,waters.,1,24,26-EZK
643,Like,1,24,26-EZK
644,the,1,24,26-EZK
645,voice,1,24,26-EZK
646,of,1,24,26-EZK
647,the,1,24,26-EZK
648,Almighty,1,24,26-EZK
649,whenever,1,24,26-EZK
650,they,1,24,26-EZK
651,moved.,1,24,26-EZK
652,Like,1,24,26-EZK
653,the,1,24,26-EZK
654,sound,1,24,26-EZK
655,of,1,24,26-EZK
656,a,1,24,26-EZK
657,rainstorm.,1,24,26-EZK
658,Like,1,24,26-EZK
659,the,1,24,26-EZK
660,sound,1,24,26-EZK
661,of,1,24,26-EZK
662,an,1,24,26-EZK
663,army.,1,24,26-EZK
664,Whenever,1,24,26-EZK
665,they,1,24,26-EZK
666,stood,1,24,26-EZK
667,"still,",1,24,26-EZK
668,they,1,24,26-EZK
669,lowered,1,24,26-EZK
670,their,1,24,26-EZK
671,wings.,1,24,26-EZK
672,A,1,25,26-EZK
673,voice,1,25,26-EZK
674,came,1,25,26-EZK
675,from,1,25,26-EZK
676,above,1,25,26-EZK
677,the,1,25,26-EZK
678,dome,1,25,26-EZK
679,over,1,25,26-EZK
680,their,1,25,26-EZK
681,heads,1,25,26-EZK
682,whenever,1,25,26-EZK
683,they,1,25,26-EZK
684,stood,1,25,26-EZK
685,still,1,25,26-EZK
686,and,1,25,26-EZK
687,lowered,1,25,26-EZK
688,their,1,25,26-EZK
689,wings.,1,25,26-EZK
690,\p,1,25,26-EZK
691,Above,1,26,26-EZK
692,the,1,26,26-EZK
693,dome,1,26,26-EZK
694,over,1,26,26-EZK
695,their,1,26,26-EZK
696,heads,1,26,26-EZK
697,was,1,26,26-EZK
698,the,1,26,26-EZK
699,likeness,1,26,26-EZK
700,of,1,26,26-EZK
701,a,1,26,26-EZK
702,throne,1,26,26-EZK
703,that,1,26,26-EZK
704,was,1,26,26-EZK
705,like,1,26,26-EZK
706,the,1,26,26-EZK
707,appearance,1,26,26-EZK
708,of,1,26,26-EZK
709,a,1,26,26-EZK
710,sapphire,1,26,26-EZK
711,"stone,",1,26,26-EZK
712,and,1,26,26-EZK
713,on,1,26,26-EZK
714,the,1,26,26-EZK
715,likeness,1,26,26-EZK
716,of,1,26,26-EZK
717,the,1,26,26-EZK
718,throne,1,26,26-EZK
719,was,1,26,26-EZK
720,a,1,26,26-EZK
721,likeness,1,26,26-EZK
722,like,1,26,26-EZK
723,the,1,26,26-EZK
724,appearance,1,26,26-EZK
725,of,1,26,26-EZK
726,a,1,26,26-EZK
727,man.,1,26,26-EZK
728,I,1,27,26-EZK
729,saw,1,27,26-EZK
730,a,1,27,26-EZK
731,figure,1,27,26-EZK
732,with,1,27,26-EZK
733,the,1,27,26-EZK
734,appearance,1,27,26-EZK
735,of,1,27,26-EZK
736,glowing,1,27,26-EZK
737,metal,1,27,26-EZK
738,with,1,27,26-EZK
739,fire,1,27,26-EZK
740,in,1,27,26-EZK
741,it,1,27,26-EZK
742,from,1,27,26-EZK
743,the,1,27,26-EZK
744,appearance,1,27,26-EZK
745,of,1,27,26-EZK
746,his,1,27,26-EZK
747,hips,1,27,26-EZK
748,up;,1,27,26-EZK
749,I,1,27,26-EZK
750,saw,1,27,26-EZK
751,from,1,27,26-EZK
752,the,1,27,26-EZK
753,appearance,1,27,26-EZK
754,of,1,27,26-EZK
755,his,1,27,26-EZK
756,hips,1,27,26-EZK
757,downward,1,27,26-EZK
758,the,1,27,26-EZK
759,appearance,1,27,26-EZK
760,of,1,27,26-EZK
761,fire,1,27,26-EZK
762,and,1,27,26-EZK
763,brightness,1,27,26-EZK
764,all,1,27,26-EZK
765,around.,1,27,26-EZK
766,Like,1,28,26-EZK
767,the,1,28,26-EZK
768,appearance,1,28,26-EZK
769,of,1,28,26-EZK
770,a,1,28,26-EZK
771,rainbow,1,28,26-EZK
772,in,1,28,26-EZK
773,the,1,28,26-EZK
774,clouds,1,28,26-EZK
775,on,1,28,26-EZK
776,a,1,28,26-EZK
777,rainy,1,28,26-EZK
778,day,1,28,26-EZK
779,was,1,28,26-EZK
780,the,1,28,26-EZK
781,appearance,1,28,26-EZK
782,of,1,28,26-EZK
783,the,1,28,26-EZK
784,bright,1,28,26-EZK
785,light,1,28,26-EZK
786,surrounding,1,28,26-EZK
787,it.,1,28,26-EZK
788,It,1,28,26-EZK
789,was,1,28,26-EZK
790,the,1,28,26-EZK
791,appearance,1,28,26-EZK
792,of,1,28,26-EZK
793,the,1,28,26-EZK
794,likeness,1,28,26-EZK
795,of,1,28,26-EZK
796,the,1,28,26-EZK
797,glory,1,28,26-EZK
798,of,1,28,26-EZK
799,Yahweh.,1,28,26-EZK
800,When,1,28,26-EZK
801,I,1,28,26-EZK
802,saw,1,28,26-EZK
803,"it,",1,28,26-EZK
804,I,1,28,26-EZK
805,fell,1,28,26-EZK
806,on,1,28,26-EZK
807,my,1,28,26-EZK
808,"face,",1,28,26-EZK
809,and,1,28,26-EZK
810,I,1,28,26-EZK
811,heard,1,28,26-EZK
812,a,1,28,26-EZK
813,voice,1,28,26-EZK
814,speaking.,1,28,26-EZK
815,\s5,1,28,26-EZK
816,He,2,1,26-EZK
817,said,2,1,26-EZK
818,to,2,1,26-EZK
819,"me,",2,1,26-EZK
820,“Son,2,1,26-EZK
821,of,2,1,26-EZK
822,"man,",2,1,26-EZK
823,stand,2,1,26-EZK
824,up,2,1,26-EZK
825,on,2,1,26-EZK
826,your,2,1,26-EZK
827,feet;,2,1,26-EZK
828,then,2,1,26-EZK
829,I,2,1,26-EZK
830,will,2,1,26-EZK
831,speak,2,1,26-EZK
832,to,2,1,26-EZK
833,you.”,2,1,26-EZK
834,"Then,",2,2,26-EZK
835,as,2,2,26-EZK
836,he,2,2,26-EZK
837,spoke,2,2,26-EZK
838,to,2,2,26-EZK
839,"me,",2,2,26-EZK
840,the,2,2,26-EZK
841,Spirit,2,2,26-EZK
842,entered,2,2,26-EZK
843,into,2,2,26-EZK
844,me,2,2,26-EZK
845,and,2,2,26-EZK
846,set,2,2,26-EZK
847,me,2,2,26-EZK
848,on,2,2,26-EZK
849,my,2,2,26-EZK
850,"feet,",2,2,26-EZK
851,and,2,2,26-EZK
852,I,2,2,26-EZK
853,heard,2,2,26-EZK
854,him,2,2,26-EZK
855,speaking,2,2,26-EZK
856,to,2,2,26-EZK
857,me.,2,2,26-EZK
858,He,2,3,26-EZK
859,said,2,3,26-EZK
860,to,2,3,26-EZK
861,"me,",2,3,26-EZK
862,“Son,2,3,26-EZK
863,of,2,3,26-EZK
864,"man,",2,3,26-EZK
865,I,2,3,26-EZK
866,am,2,3,26-EZK
867,sending,2,3,26-EZK
868,you,2,3,26-EZK
869,to,2,3,26-EZK
870,the,2,3,26-EZK
871,people,2,3,26-EZK
872,of,2,3,26-EZK
873,"Israel,",2,3,26-EZK
874,to,2,3,26-EZK
875,rebellious,2,3,26-EZK
876,nations,2,3,26-EZK
877,that,2,3,26-EZK
878,have,2,3,26-EZK
879,rebelled,2,3,26-EZK
880,against,2,3,26-EZK
881,me—both,2,3,26-EZK
882,they,2,3,26-EZK
883,and,2,3,26-EZK
884,their,2,3,26-EZK
885,ancestors,2,3,26-EZK
886,have,2,3,26-EZK
887,sinned,2,3,26-EZK
888,against,2,3,26-EZK
889,me,2,3,26-EZK
890,up,2,3,26-EZK
891,to,2,3,26-EZK
892,this,2,3,26-EZK
893,very,2,3,26-EZK
894,day!,2,3,26-EZK
895,Their,2,4,26-EZK
896,descendants,2,4,26-EZK
897,have,2,4,26-EZK
898,stubborn,2,4,26-EZK
899,faces,2,4,26-EZK
900,and,2,4,26-EZK
901,hard,2,4,26-EZK
902,hearts.,2,4,26-EZK
903,I,2,4,26-EZK
904,am,2,4,26-EZK
905,sending,2,4,26-EZK
906,you,2,4,26-EZK
907,to,2,4,26-EZK
908,"them,",2,4,26-EZK
909,and,2,4,26-EZK
910,you,2,4,26-EZK
911,will,2,4,26-EZK
912,say,2,4,26-EZK
913,to,2,4,26-EZK
914,"them,",2,4,26-EZK
915,‘This,2,4,26-EZK
916,is,2,4,26-EZK
917,what,2,4,26-EZK
918,the,2,4,26-EZK
919,Lord,2,4,26-EZK
920,Yahweh,2,4,26-EZK
921,says.’,2,4,26-EZK
922,Either,2,5,26-EZK
923,they,2,5,26-EZK
924,will,2,5,26-EZK
925,listen,2,5,26-EZK
926,or,2,5,26-EZK
927,they,2,5,26-EZK
928,will,2,5,26-EZK
929,not,2,5,26-EZK
930,listen.,2,5,26-EZK
931,They,2,5,26-EZK
932,are,2,5,26-EZK
933,a,2,5,26-EZK
934,rebellious,2,5,26-EZK
935,"house,",2,5,26-EZK
936,but,2,5,26-EZK
937,they,2,5,26-EZK
938,will,2,5,26-EZK
939,at,2,5,26-EZK
940,least,2,5,26-EZK
941,know,2,5,26-EZK
942,that,2,5,26-EZK
943,a,2,5,26-EZK
944,prophet,2,5,26-EZK
945,has,2,5,26-EZK
946,been,2,5,26-EZK
947,among,2,5,26-EZK
948,them.,2,5,26-EZK
