,token,chapter,verse,book
157,bore,1,6,28-HOS
158,a,1,6,28-HOS
159,daughter.,1,6,28-HOS
160,Then,1,6,28-HOS
161,Yahweh,1,6,28-HOS
162,said,1,6,28-HOS
163,to,1,6,28-HOS
164,"Hosea,",1,6,28-HOS
165,“Call,1,6,28-HOS
166,her,1,6,28-HOS
167,name,1,6,28-HOS
168,"Lo-Ruhamah,",1,6,28-HOS
169,for,1,6,28-HOS
170,I,1,6,28-HOS
171,will,1,6,28-HOS
172,no,1,6,28-HOS
173,longer,1,6,28-HOS
174,have,1,6,28-HOS
175,mercy,1,6,28-HOS
176,on,1,6,28-HOS
177,the,1,6,28-HOS
178,house,1,6,28-HOS
179,of,1,6,28-HOS
180,"Israel,",1,6,28-HOS
181,that,1,6,28-HOS
182,I,1,6,28-HOS
183,should,1,6,28-HOS
184,forgive,1,6,28-HOS
185,them,1,6,28-HOS
186,at,1,6,28-HOS
187,all.,1,6,28-HOS
188,Yet,1,7,28-HOS
189,I,1,7,28-HOS
190,will,1,7,28-HOS
191,have,1,7,28-HOS
192,mercy,1,7,28-HOS
193,on,1,7,28-HOS
194,the,1,7,28-HOS
195,house,1,7,28-HOS
196,of,1,7,28-HOS
197,"Judah,",1,7,28-HOS
198,and,1,7,28-HOS
199,I,1,7,28-HOS
200,will,1,7,28-HOS
201,save,1,7,28-HOS
202,them,1,7,28-HOS
203,by,1,7,28-HOS
204,"myself,",1,7,28-HOS
205,Yahweh,1,7,28-HOS
206,their,1,7,28-HOS
207,God.,1,7,28-HOS
208,I,1,7,28-HOS
209,will,1,7,28-HOS
210,not,1,7,28-HOS
211,save,1,7,28-HOS
212,them,1,7,28-HOS
213,by,1,7,28-HOS
214,"bow,",1,7,28-HOS
215,"sword,",1,7,28-HOS
216,"battle,",1,7,28-HOS
217,"horses,",1,7,28-HOS
218,or,1,7,28-HOS
219,horsemen.”,1,7,28-HOS
220,Now,1,8,28-HOS
221,after,1,8,28-HOS
222,Gomer,1,8,28-HOS
223,had,1,8,28-HOS
224,weaned,1,8,28-HOS
225,"Lo-Ruhamah,",1,8,28-HOS
226,she,1,8,28-HOS
227,conceived,1,8,28-HOS
228,and,1,8,28-HOS
229,bore,1,8,28-HOS
230,another,1,8,28-HOS
231,son.,1,8,28-HOS
232,Then,1,9,28-HOS
233,Yahweh,1,9,28-HOS
234,"said,",1,9,28-HOS
235,“Call,1,9,28-HOS
236,his,1,9,28-HOS
237,name,1,9,28-HOS
238,"Lo-Ammi,",1,9,28-HOS
239,for,1,9,28-HOS
240,you,1,9,28-HOS
241,are,1,9,28-HOS
242,not,1,9,28-HOS
243,my,1,9,28-HOS
244,"people,",1,9,28-HOS
245,and,1,9,28-HOS
246,I,1,9,28-HOS
247,am,1,9,28-HOS
248,not,1,9,28-HOS
249,your,1,9,28-HOS
250,God.,1,9,28-HOS
251,Yet,1,10,28-HOS
252,the,1,10,28-HOS
253,number,1,10,28-HOS
254,of,1,10,28-HOS
255,the,1,10,28-HOS
256,people,1,10,28-HOS
257,of,1,10,28-HOS
258,Israel,1,10,28-HOS
259,will,1,10,28-HOS
260,be,1,10,28-HOS
261,like,1,10,28-HOS
262,the,1,10,28-HOS
263,sand,1,10,28-HOS
264,of,1,10,28-HOS
265,the,1,10,28-HOS
266,"seashore,",1,10,28-HOS
267,which,1,10,28-HOS
268,cannot,1,10,28-HOS
269,be,1,10,28-HOS
270,measured,1,10,28-HOS
271,or,1,10,28-HOS
272,counted.,1,10,28-HOS
273,It,1,10,28-HOS
274,will,1,10,28-HOS
275,be,1,10,28-HOS
276,that,1,10,28-HOS
277,where,1,10,28-HOS
278,it,1,10,28-HOS
279,was,1,10,28-HOS
280,said,1,10,28-HOS
281,to,1,10,28-HOS
282,"them,",1,10,28-HOS
283,‘You,1,10,28-HOS
284,are,1,10,28-HOS
285,not,1,10,28-HOS
286,my,1,10,28-HOS
287,"people,’",1,10,28-HOS
288,it,1,10,28-HOS
289,will,1,10,28-HOS
290,be,1,10,28-HOS
291,said,1,10,28-HOS
292,to,1,10,28-HOS
293,"them,",1,10,28-HOS
294,‘You,1,10,28-HOS
295,are,1,10,28-HOS
296,people,1,10,28-HOS
297,of,1,10,28-HOS
298,the,1,10,28-HOS
299,living,1,10,28-HOS
300,God.’,1,10,28-HOS
301,The,1,11,28-HOS
302,people,1,11,28-HOS
303,of,1,11,28-HOS
304,Judah,1,11,28-HOS
305,and,1,11,28-HOS
306,the,1,11,28-HOS
307,people,1,11,28-HOS
308,of,1,11,28-HOS
309,Israel,1,11,28-HOS
310,will,1,11,28-HOS
311,be,1,11,28-HOS
312,gathered,1,11,28-HOS
313,together.,1,11,28-HOS
314,They,1,11,28-HOS
315,will,1,11,28-HOS
316,appoint,1,11,28-HOS
317,one,1,11,28-HOS
318,leader,1,11,28-HOS
319,for,1,11,28-HOS
320,"themselves,",1,11,28-HOS
321,and,1,11,28-HOS
322,they,1,11,28-HOS
323,will,1,11,28-HOS
324,go,1,11,28-HOS
325,up,1,11,28-HOS
326,from,1,11,28-HOS
327,the,1,11,28-HOS
328,"land,",1,11,28-HOS
329,for,1,11,28-HOS
330,great,1,11,28-HOS
331,will,1,11,28-HOS
332,be,1,11,28-HOS
333,the,1,11,28-HOS
334,day,1,11,28-HOS
335,of,1,11,28-HOS
336,Jezreel.,1,11,28-HOS
337,\s5,1,11,28-HOS
338,Say,2,1,28-HOS
339,to,2,1,28-HOS
340,your,2,1,28-HOS
341,"brothers,",2,1,28-HOS
342,‘My,2,1,28-HOS
343,people!’,2,1,28-HOS
344,and,2,1,28-HOS
345,to,2,1,28-HOS
346,your,2,1,28-HOS
347,"sisters,",2,1,28-HOS
348,‘You,2,1,28-HOS
349,have,2,1,28-HOS
350,been,2,1,28-HOS
351,shown,2,1,28-HOS
352,compassion.’”,2,1,28-HOS
353,Bring,2,2,28-HOS
354,a,2,2,28-HOS
355,lawsuit,2,2,28-HOS
356,against,2,2,28-HOS
357,your,2,2,28-HOS
358,"mother,",2,2,28-HOS
359,bring,2,2,28-HOS
360,a,2,2,28-HOS
361,"lawsuit,",2,2,28-HOS
362,for,2,2,28-HOS
363,she,2,2,28-HOS
364,is,2,2,28-HOS
365,not,2,2,28-HOS
366,my,2,2,28-HOS
367,"wife,",2,2,28-HOS
368,and,2,2,28-HOS
369,neither,2,2,28-HOS
370,am,2,2,28-HOS
371,I,2,2,28-HOS
372,her,2,2,28-HOS
373,husband.,2,2,28-HOS
374,Let,2,2,28-HOS
375,her,2,2,28-HOS
376,put,2,2,28-HOS
377,away,2,2,28-HOS
378,her,2,2,28-HOS
379,prostitution,2,2,28-HOS
380,from,2,2,28-HOS
381,before,2,2,28-HOS
382,"herself,",2,2,28-HOS
383,and,2,2,28-HOS
384,her,2,2,28-HOS
385,acts,2,2,28-HOS
386,of,2,2,28-HOS
387,adultery,2,2,28-HOS
388,from,2,2,28-HOS
389,between,2,2,28-HOS
390,her,2,2,28-HOS
391,breasts.,2,2,28-HOS
392,If,2,3,28-HOS
393,"not,",2,3,28-HOS
394,I,2,3,28-HOS
395,will,2,3,28-HOS
396,strip,2,3,28-HOS
397,her,2,3,28-HOS
398,naked,2,3,28-HOS
399,and,2,3,28-HOS
400,show,2,3,28-HOS
401,her,2,3,28-HOS
402,nakedness,2,3,28-HOS
403,as,2,3,28-HOS
404,on,2,3,28-HOS
405,the,2,3,28-HOS
406,day,2,3,28-HOS
407,that,2,3,28-HOS
408,she,2,3,28-HOS
409,was,2,3,28-HOS
410,born.,2,3,28-HOS
411,I,2,3,28-HOS
412,will,2,3,28-HOS
413,make,2,3,28-HOS
414,her,2,3,28-HOS
415,like,2,3,28-HOS
416,the,2,3,28-HOS
417,"wilderness,",2,3,28-HOS
418,like,2,3,28-HOS
419,a,2,3,28-HOS
420,parched,2,3,28-HOS
421,"land,",2,3,28-HOS
422,and,2,3,28-HOS
423,I,2,3,28-HOS
424,will,2,3,28-HOS
425,make,2,3,28-HOS
426,her,2,3,28-HOS
427,die,2,3,28-HOS
428,from,2,3,28-HOS
429,thirst.,2,3,28-HOS
430,I,2,4,28-HOS
431,will,2,4,28-HOS
432,not,2,4,28-HOS
433,have,2,4,28-HOS
434,any,2,4,28-HOS
435,mercy,2,4,28-HOS
436,on,2,4,28-HOS
437,her,2,4,28-HOS
438,"children,",2,4,28-HOS
439,for,2,4,28-HOS
440,they,2,4,28-HOS
441,are,2,4,28-HOS
442,children,2,4,28-HOS
443,of,2,4,28-HOS
444,prostitution.,2,4,28-HOS
445,For,2,5,28-HOS
446,their,2,5,28-HOS
447,mother,2,5,28-HOS
448,has,2,5,28-HOS
449,been,2,5,28-HOS
450,a,2,5,28-HOS
451,"prostitute,",2,5,28-HOS
452,and,2,5,28-HOS
453,she,2,5,28-HOS
454,who,2,5,28-HOS
455,conceived,2,5,28-HOS
456,them,2,5,28-HOS
457,has,2,5,28-HOS
458,acted,2,5,28-HOS
459,shamefully.,2,5,28-HOS
460,She,2,5,28-HOS
461,"said,",2,5,28-HOS
462,“I,2,5,28-HOS
463,will,2,5,28-HOS
464,go,2,5,28-HOS
465,after,2,5,28-HOS
466,my,2,5,28-HOS
467,"lovers,",2,5,28-HOS
468,for,2,5,28-HOS
469,they,2,5,28-HOS
470,give,2,5,28-HOS
471,me,2,5,28-HOS
472,my,2,5,28-HOS
473,bread,2,5,28-HOS
474,and,2,5,28-HOS
475,"water,",2,5,28-HOS
476,my,2,5,28-HOS
477,wool,2,5,28-HOS
478,and,2,5,28-HOS
479,"flax,",2,5,28-HOS
480,my,2,5,28-HOS
481,oil,2,5,28-HOS
482,and,2,5,28-HOS
483,drink.”,2,5,28-HOS
484,Therefore,2,6,28-HOS
485,I,2,6,28-HOS
486,will,2,6,28-HOS
487,build,2,6,28-HOS
488,up,2,6,28-HOS
489,a,2,6,28-HOS
490,hedge,2,6,28-HOS
491,to,2,6,28-HOS
492,block,2,6,28-HOS
493,her,2,6,28-HOS
494,way,2,6,28-HOS
495,with,2,6,28-HOS
496,thorns.,2,6,28-HOS
497,I,2,6,28-HOS
498,will,2,6,28-HOS
499,build,2,6,28-HOS
500,up,2,6,28-HOS
501,a,2,6,28-HOS
502,wall,2,6,28-HOS
503,against,2,6,28-HOS
504,her,2,6,28-HOS
505,so,2,6,28-HOS
506,she,2,6,28-HOS
507,cannot,2,6,28-HOS
508,find,2,6,28-HOS
509,her,2,6,28-HOS
510,way.,2,6,28-HOS
511,She,2,7,28-HOS
512,will,2,7,28-HOS
513,pursue,2,7,28-HOS
514,her,2,7,28-HOS
515,"lovers,",2,7,28-HOS
516,but,2,7,28-HOS
517,she,2,7,28-HOS
518,will,2,7,28-HOS
519,not,2,7,28-HOS
520,overtake,2,7,28-HOS
521,them.,2,7,28-HOS
522,She,2,7,28-HOS
523,will,2,7,28-HOS
524,seek,2,7,28-HOS
525,"them,",2,7,28-HOS
526,but,2,7,28-HOS
527,she,2,7,28-HOS
528,will,2,7,28-HOS
529,not,2,7,28-HOS
530,find,2,7,28-HOS
531,them.,2,7,28-HOS
532,Then,2,7,28-HOS
533,she,2,7,28-HOS
534,will,2,7,28-HOS
535,"say,",2,7,28-HOS
536,“I,2,7,28-HOS
537,will,2,7,28-HOS
538,return,2,7,28-HOS
539,to,2,7,28-HOS
540,my,2,7,28-HOS
541,first,2,7,28-HOS
542,"husband,",2,7,28-HOS
543,for,2,7,28-HOS
544,it,2,7,28-HOS
545,was,2,7,28-HOS
546,better,2,7,28-HOS
547,for,2,7,28-HOS
548,me,2,7,28-HOS
549,then,2,7,28-HOS
550,than,2,7,28-HOS
551,it,2,7,28-HOS
552,is,2,7,28-HOS
553,now.”,2,7,28-HOS
554,For,2,8,28-HOS
555,she,2,8,28-HOS
556,had,2,8,28-HOS
557,not,2,8,28-HOS
558,known,2,8,28-HOS
559,that,2,8,28-HOS
560,it,2,8,28-HOS
561,was,2,8,28-HOS
562,I,2,8,28-HOS
563,who,2,8,28-HOS
564,gave,2,8,28-HOS
565,her,2,8,28-HOS
566,the,2,8,28-HOS
567,"grain,",2,8,28-HOS
568,the,2,8,28-HOS
569,new,2,8,28-HOS
570,wine,2,8,28-HOS
571,and,2,8,28-HOS
572,the,2,8,28-HOS
573,"oil,",2,8,28-HOS
574,and,2,8,28-HOS
575,who,2,8,28-HOS
576,lavished,2,8,28-HOS
577,on,2,8,28-HOS
578,her,2,8,28-HOS
579,silver,2,8,28-HOS
580,and,2,8,28-HOS
581,"gold,",2,8,28-HOS
582,which,2,8,28-HOS
583,they,2,8,28-HOS
584,then,2,8,28-HOS
585,used,2,8,28-HOS
586,for,2,8,28-HOS
587,Baal.,2,8,28-HOS
588,So,2,9,28-HOS
589,I,2,9,28-HOS
590,will,2,9,28-HOS
591,take,2,9,28-HOS
592,back,2,9,28-HOS
593,her,2,9,28-HOS
594,grain,2,9,28-HOS
595,at,2,9,28-HOS
596,harvest,2,9,28-HOS
597,"time,",2,9,28-HOS
598,and,2,9,28-HOS
599,my,2,9,28-HOS
600,new,2,9,28-HOS
601,wine,2,9,28-HOS
602,in,2,9,28-HOS
603,its,2,9,28-HOS
604,season.,2,9,28-HOS
605,I,2,9,28-HOS
606,will,2,9,28-HOS
607,take,2,9,28-HOS
608,back,2,9,28-HOS
609,my,2,9,28-HOS
610,wool,2,9,28-HOS
611,and,2,9,28-HOS
612,flax,2,9,28-HOS
613,that,2,9,28-HOS
614,were,2,9,28-HOS
615,used,2,9,28-HOS
616,to,2,9,28-HOS
617,cover,2,9,28-HOS
618,her,2,9,28-HOS
619,nakedness.,2,9,28-HOS
620,Then,2,10,28-HOS
621,I,2,10,28-HOS
622,will,2,10,28-HOS
623,strip,2,10,28-HOS
624,her,2,10,28-HOS
625,naked,2,10,28-HOS
626,in,2,10,28-HOS
627,the,2,10,28-HOS
628,sight,2,10,28-HOS
629,of,2,10,28-HOS
630,her,2,10,28-HOS
631,"lovers,",2,10,28-HOS
632,and,2,10,28-HOS
633,no,2,10,28-HOS
634,one,2,10,28-HOS
635,will,2,10,28-HOS
636,rescue,2,10,28-HOS
637,her,2,10,28-HOS
638,out,2,10,28-HOS
639,of,2,10,28-HOS
640,my,2,10,28-HOS
641,hand.,2,10,28-HOS
642,I,2,11,28-HOS
643,will,2,11,28-HOS
644,also,2,11,28-HOS
645,cause,2,11,28-HOS
646,all,2,11,28-HOS
647,her,2,11,28-HOS
648,celebrations,2,11,28-HOS
649,to,2,11,28-HOS
650,cease—,2,11,28-HOS
651,her,2,11,28-HOS
652,"feasts,",2,11,28-HOS
653,her,2,11,28-HOS
654,new,2,11,28-HOS
655,moon,2,11,28-HOS
656,"celebrations,",2,11,28-HOS
657,her,2,11,28-HOS
658,"Sabbaths,",2,11,28-HOS
659,and,2,11,28-HOS
660,all,2,11,28-HOS
661,her,2,11,28-HOS
662,appointed,2,11,28-HOS
663,festivals.,2,11,28-HOS
664,“I,2,12,28-HOS
665,will,2,12,28-HOS
666,destroy,2,12,28-HOS
667,her,2,12,28-HOS
668,vines,2,12,28-HOS
669,and,2,12,28-HOS
670,her,2,12,28-HOS
671,fig,2,12,28-HOS
672,"trees,",2,12,28-HOS
673,of,2,12,28-HOS
674,which,2,12,28-HOS
675,she,2,12,28-HOS
676,has,2,12,28-HOS
677,"said,",2,12,28-HOS
678,‘These,2,12,28-HOS
679,are,2,12,28-HOS
680,the,2,12,28-HOS
681,wages,2,12,28-HOS
682,that,2,12,28-HOS
683,my,2,12,28-HOS
684,lovers,2,12,28-HOS
685,gave,2,12,28-HOS
686,me.’,2,12,28-HOS
687,I,2,12,28-HOS
688,will,2,12,28-HOS
689,make,2,12,28-HOS
690,them,2,12,28-HOS
691,a,2,12,28-HOS
692,"forest,",2,12,28-HOS
693,and,2,12,28-HOS
694,the,2,12,28-HOS
695,animals,2,12,28-HOS
696,of,2,12,28-HOS
697,the,2,12,28-HOS
698,field,2,12,28-HOS
699,will,2,12,28-HOS
700,eat,2,12,28-HOS
701,them.,2,12,28-HOS
702,I,2,13,28-HOS
703,will,2,13,28-HOS
704,punish,2,13,28-HOS
705,her,2,13,28-HOS
706,for,2,13,28-HOS
707,the,2,13,28-HOS
708,feast,2,13,28-HOS
709,days,2,13,28-HOS
710,of,2,13,28-HOS
711,the,2,13,28-HOS
712,"Baals,",2,13,28-HOS
713,when,2,13,28-HOS
714,she,2,13,28-HOS
715,burned,2,13,28-HOS
716,incense,2,13,28-HOS
717,to,2,13,28-HOS
718,"them,",2,13,28-HOS
719,when,2,13,28-HOS
720,she,2,13,28-HOS
721,adorned,2,13,28-HOS
722,herself,2,13,28-HOS
723,with,2,13,28-HOS
724,her,2,13,28-HOS
725,rings,2,13,28-HOS
726,and,2,13,28-HOS
727,"jewelry,",2,13,28-HOS
728,and,2,13,28-HOS
729,she,2,13,28-HOS
730,went,2,13,28-HOS
731,after,2,13,28-HOS
732,her,2,13,28-HOS
733,lovers,2,13,28-HOS
734,and,2,13,28-HOS
735,forgot,2,13,28-HOS
736,me—,2,13,28-HOS
737,this,2,13,28-HOS
738,is,2,13,28-HOS
739,Yahweh’s,2,13,28-HOS
740,declaration.”,2,13,28-HOS
741,So,2,14,28-HOS
742,I,2,14,28-HOS
743,am,2,14,28-HOS
744,going,2,14,28-HOS
745,to,2,14,28-HOS
746,win,2,14,28-HOS
747,her,2,14,28-HOS
748,back.,2,14,28-HOS
749,I,2,14,28-HOS
750,will,2,14,28-HOS
751,bring,2,14,28-HOS
752,her,2,14,28-HOS
753,into,2,14,28-HOS
754,the,2,14,28-HOS
755,wilderness,2,14,28-HOS
756,and,2,14,28-HOS
757,speak,2,14,28-HOS
758,tenderly,2,14,28-HOS
759,to,2,14,28-HOS
760,her.,2,14,28-HOS
761,I,2,15,28-HOS
762,will,2,15,28-HOS
763,give,2,15,28-HOS
764,her,2,15,28-HOS
765,back,2,15,28-HOS
766,her,2,15,28-HOS
767,"vineyards,",2,15,28-HOS
768,and,2,15,28-HOS
769,the,2,15,28-HOS
770,Valley,2,15,28-HOS
771,of,2,15,28-HOS
772,Achor,2,15,28-HOS
773,as,2,15,28-HOS
774,a,2,15,28-HOS
775,door,2,15,28-HOS
776,of,2,15,28-HOS
777,hope.,2,15,28-HOS
778,She,2,15,28-HOS
779,will,2,15,28-HOS
780,answer,2,15,28-HOS
781,me,2,15,28-HOS
782,there,2,15,28-HOS
783,as,2,15,28-HOS
784,she,2,15,28-HOS
785,did,2,15,28-HOS
786,in,2,15,28-HOS
787,the,2,15,28-HOS
788,days,2,15,28-HOS
789,of,2,15,28-HOS
790,her,2,15,28-HOS
791,"youth,",2,15,28-HOS
792,as,2,15,28-HOS
793,in,2,15,28-HOS
794,the,2,15,28-HOS
795,days,2,15,28-HOS
796,that,2,15,28-HOS
797,she,2,15,28-HOS
798,came,2,15,28-HOS
799,out,2,15,28-HOS
800,of,2,15,28-HOS
801,the,2,15,28-HOS
802,land,2,15,28-HOS
803,of,2,15,28-HOS
804,Egypt.,2,15,28-HOS
805,“It,2,16,28-HOS
806,will,2,16,28-HOS
807,be,2,16,28-HOS
808,in,2,16,28-HOS
809,that,2,16,28-HOS
810,day—this,2,16,28-HOS
811,is,2,16,28-HOS
812,Yahweh’s,2,16,28-HOS
813,declaration—,2,16,28-HOS
814,that,2,16,28-HOS
815,you,2,16,28-HOS
816,will,2,16,28-HOS
817,call,2,16,28-HOS
818,"me,",2,16,28-HOS
819,‘My,2,16,28-HOS
820,"husband,’",2,16,28-HOS
821,and,2,16,28-HOS
822,you,2,16,28-HOS
823,will,2,16,28-HOS
824,no,2,16,28-HOS
825,longer,2,16,28-HOS
826,call,2,16,28-HOS
827,"me,",2,16,28-HOS
828,‘My,2,16,28-HOS
829,Baal.’,2,16,28-HOS
830,For,2,17,28-HOS
831,I,2,17,28-HOS
832,will,2,17,28-HOS
833,remove,2,17,28-HOS
834,the,2,17,28-HOS
835,names,2,17,28-HOS
836,of,2,17,28-HOS
837,the,2,17,28-HOS
838,Baals,2,17,28-HOS
839,from,2,17,28-HOS
840,her,2,17,28-HOS
841,mouth;,2,17,28-HOS
842,their,2,17,28-HOS
843,names,2,17,28-HOS
844,will,2,17,28-HOS
845,not,2,17,28-HOS
846,be,2,17,28-HOS
847,remembered,2,17,28-HOS
848,anymore.”,2,17,28-HOS
849,“On,2,18,28-HOS
850,that,2,18,28-HOS
851,day,2,18,28-HOS
852,I,2,18,28-HOS
853,will,2,18,28-HOS
854,make,2,18,28-HOS
855,a,2,18,28-HOS
856,covenant,2,18,28-HOS
857,for,2,18,28-HOS
858,them,2,18,28-HOS
859,with,2,18,28-HOS
860,the,2,18,28-HOS
861,beasts,2,18,28-HOS
862,in,2,18,28-HOS
863,the,2,18,28-HOS
864,"fields,",2,18,28-HOS
865,with,2,18,28-HOS
866,the,2,18,28-HOS
867,birds,2,18,28-HOS
868,in,2,18,28-HOS
869,the,2,18,28-HOS
870,"sky,",2,18,28-HOS
871,and,2,18,28-HOS
872,with,2,18,28-HOS
873,the,2,18,28-HOS
874,crawling,2,18,28-HOS
875,things,2,18,28-HOS
876,on,2,18,28-HOS
877,the,2,18,28-HOS
878,ground.,2,18,28-HOS
879,I,2,18,28-HOS
880,will,2,18,28-HOS
881,drive,2,18,28-HOS
882,away,2,18,28-HOS
883,the,2,18,28-HOS
884,"bow,",2,18,28-HOS
885,the,2,18,28-HOS
886,"sword,",2,18,28-HOS
887,and,2,18,28-HOS
888,the,2,18,28-HOS
889,battle,2,18,28-HOS
890,from,2,18,28-HOS
891,the,2,18,28-HOS
892,"land,",2,18,28-HOS
893,and,2,18,28-HOS
894,I,2,18,28-HOS
895,will,2,18,28-HOS
896,make,2,18,28-HOS
897,you,2,18,28-HOS
898,lie,2,18,28-HOS
899,down,2,18,28-HOS
900,in,2,18,28-HOS
901,safety.,2,18,28-HOS
902,I,2,19,28-HOS
903,will,2,19,28-HOS
904,promise,2,19,28-HOS
905,to,2,19,28-HOS
906,be,2,19,28-HOS
907,your,2,19,28-HOS
908,husband,2,19,28-HOS
909,forever.,2,19,28-HOS
910,I,2,19,28-HOS
911,will,2,19,28-HOS
912,promise,2,19,28-HOS
913,to,2,19,28-HOS
914,be,2,19,28-HOS
915,your,2,19,28-HOS
916,husband,2,19,28-HOS
917,in,2,19,28-HOS
918,"righteousness,",2,19,28-HOS
919,"justice,",2,19,28-HOS
920,covenant,2,19,28-HOS
921,"faithfulness,",2,19,28-HOS
922,and,2,19,28-HOS
923,mercy.,2,19,28-HOS
924,I,2,20,28-HOS
925,will,2,20,28-HOS
926,pledge,2,20,28-HOS
927,myself,2,20,28-HOS
928,to,2,20,28-HOS
929,you,2,20,28-HOS
930,in,2,20,28-HOS
931,"faithfulness,",2,20,28-HOS
932,and,2,20,28-HOS
933,you,2,20,28-HOS
934,will,2,20,28-HOS
935,know,2,20,28-HOS
936,Yahweh.,2,20,28-HOS
937,On,2,21,28-HOS
938,that,2,21,28-HOS
939,"day,",2,21,28-HOS
940,I,2,21,28-HOS
941,will,2,21,28-HOS
942,answer—this,2,21,28-HOS
943,is,2,21,28-HOS
