,token,alg,alg_id,chapter,verse,book
10,,"['\\zaln-s |x-strong=""G06520"" x-lemma=""ἀπόστολος"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπόστολος""\\*']",62-2PE-5,1,1,62-2PE
11," \w of|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*', '\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Χριστοῦ""\\*']",62-2PE-6,1,1,62-2PE
12," \w Jesus|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*', '\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Χριστοῦ""\\*']",62-2PE-6,1,1,62-2PE
13," \w Christ|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*', '\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Χριστοῦ""\\*']",62-2PE-6,1,1,62-2PE
14,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*', '\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Χριστοῦ""\\*']",62-2PE-6,1,1,62-2PE
15,,[],62-2PE-7,1,1,62-2PE
16,", \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*']",62-2PE-8,1,1,62-2PE
17," \w those|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*']",62-2PE-8,1,1,62-2PE
18,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*']",62-2PE-8,1,1,62-2PE
19," \w who|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G29750"" x-lemma=""λαγχάνω"" x-morph=""Gr,V,PAA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λαχοῦσιν""\\*']",62-2PE-9,1,1,62-2PE
20," \w have|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G29750"" x-lemma=""λαγχάνω"" x-morph=""Gr,V,PAA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λαχοῦσιν""\\*']",62-2PE-9,1,1,62-2PE
21," \w received|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G29750"" x-lemma=""λαγχάνω"" x-morph=""Gr,V,PAA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λαχοῦσιν""\\*']",62-2PE-9,1,1,62-2PE
22,,"['\\zaln-s |x-strong=""G29750"" x-lemma=""λαγχάνω"" x-morph=""Gr,V,PAA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λαχοῦσιν""\\*']",62-2PE-9,1,1,62-2PE
23," \w the|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24720"" x-lemma=""ἰσότιμος"" x-morph=""Gr,NS,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἰσότιμον""\\*']",62-2PE-10,1,1,62-2PE
24," \w same|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24720"" x-lemma=""ἰσότιμος"" x-morph=""Gr,NS,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἰσότιμον""\\*']",62-2PE-10,1,1,62-2PE
25," \w precious|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24720"" x-lemma=""ἰσότιμος"" x-morph=""Gr,NS,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἰσότιμον""\\*']",62-2PE-10,1,1,62-2PE
26,,"['\\zaln-s |x-strong=""G24720"" x-lemma=""ἰσότιμος"" x-morph=""Gr,NS,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἰσότιμον""\\*']",62-2PE-10,1,1,62-2PE
27," \w faith|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστιν""\\*']",62-2PE-11,1,1,62-2PE
28,,"['\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστιν""\\*']",62-2PE-11,1,1,62-2PE
29," \w as|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",62-2PE-12,1,1,62-2PE
30," \w we|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",62-2PE-12,1,1,62-2PE
31," \w have|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",62-2PE-12,1,1,62-2PE
32," \w received|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",62-2PE-12,1,1,62-2PE
33,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",62-2PE-12,1,1,62-2PE
34,", \w faith|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",62-2PE-13,1,1,62-2PE
35," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",62-2PE-13,1,1,62-2PE
36,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",62-2PE-13,1,1,62-2PE
37," \w the|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G13430"" x-lemma=""δικαιοσύνη"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δικαιοσύνῃ""\\*']",62-2PE-14,1,1,62-2PE
38," \w righteousness|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G13430"" x-lemma=""δικαιοσύνη"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δικαιοσύνῃ""\\*']",62-2PE-14,1,1,62-2PE
39,,"['\\zaln-s |x-strong=""G13430"" x-lemma=""δικαιοσύνη"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δικαιοσύνῃ""\\*']",62-2PE-14,1,1,62-2PE
40," \w of|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-15,1,1,62-2PE
41,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-15,1,1,62-2PE
42,,[],62-2PE-16,1,1,62-2PE
43," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",62-2PE-17,1,1,62-2PE
44,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",62-2PE-17,1,1,62-2PE
45," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-18,1,1,62-2PE
46,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-18,1,1,62-2PE
47,,[],62-2PE-19,1,1,62-2PE
48," \w and|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""καὶ""\\*']",62-2PE-20,1,1,62-2PE
49,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""καὶ""\\*']",62-2PE-20,1,1,62-2PE
50," \w Savior|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G49900"" x-lemma=""σωτήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Σωτῆρος""\\*']",62-2PE-21,1,1,62-2PE
51,,"['\\zaln-s |x-strong=""G49900"" x-lemma=""σωτήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Σωτῆρος""\\*']",62-2PE-21,1,1,62-2PE
52," \w Jesus|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*']",62-2PE-22,1,1,62-2PE
53,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*']",62-2PE-22,1,1,62-2PE
54," \w Christ|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Χριστοῦ""\\*']",62-2PE-23,1,1,62-2PE
55,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Χριστοῦ""\\*']",62-2PE-23,1,1,62-2PE
56,.,[],62-2PE-24,1,1,62-2PE
57,"\w May|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G41290"" x-lemma=""πληθύνω"" x-morph=""Gr,V,OAP3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πληθυνθείη""\\*']",62-2PE-25,1,2,62-2PE
58,,"['\\zaln-s |x-strong=""G41290"" x-lemma=""πληθύνω"" x-morph=""Gr,V,OAP3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πληθυνθείη""\\*']",62-2PE-25,1,2,62-2PE
59," \w grace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",62-2PE-26,1,2,62-2PE
60,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",62-2PE-26,1,2,62-2PE
61," \w and|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",62-2PE-27,1,2,62-2PE
62,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",62-2PE-27,1,2,62-2PE
63," \w peace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",62-2PE-28,1,2,62-2PE
64,,"['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",62-2PE-28,1,2,62-2PE
65," \w increase|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G41290"" x-lemma=""πληθύνω"" x-morph=""Gr,V,OAP3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πληθυνθείη""\\*']",62-2PE-29,1,2,62-2PE
66," \w in|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G41290"" x-lemma=""πληθύνω"" x-morph=""Gr,V,OAP3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πληθυνθείη""\\*']",62-2PE-29,1,2,62-2PE
67," \w measure|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G41290"" x-lemma=""πληθύνω"" x-morph=""Gr,V,OAP3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πληθυνθείη""\\*']",62-2PE-29,1,2,62-2PE
68,,"['\\zaln-s |x-strong=""G41290"" x-lemma=""πληθύνω"" x-morph=""Gr,V,OAP3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πληθυνθείη""\\*']",62-2PE-29,1,2,62-2PE
69," \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",62-2PE-30,1,2,62-2PE
70," \w you|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",62-2PE-30,1,2,62-2PE
71,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",62-2PE-30,1,2,62-2PE
72," \w in|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",62-2PE-31,1,2,62-2PE
73,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",62-2PE-31,1,2,62-2PE
74," \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G19220"" x-lemma=""ἐπίγνωσις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐπιγνώσει""\\*']",62-2PE-32,1,2,62-2PE
75," \w knowledge|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G19220"" x-lemma=""ἐπίγνωσις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐπιγνώσει""\\*']",62-2PE-32,1,2,62-2PE
76,,"['\\zaln-s |x-strong=""G19220"" x-lemma=""ἐπίγνωσις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐπιγνώσει""\\*']",62-2PE-32,1,2,62-2PE
77," \w of|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-33,1,2,62-2PE
78," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-33,1,2,62-2PE
79,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",62-2PE-33,1,2,62-2PE
80,,[],62-2PE-34,1,2,62-2PE
81," \w and|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""καὶ""\\*']",62-2PE-35,1,2,62-2PE
82,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""καὶ""\\*']",62-2PE-35,1,2,62-2PE
83," \w of|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",62-2PE-36,1,2,62-2PE
84," \w Jesus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",62-2PE-36,1,2,62-2PE
85,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",62-2PE-36,1,2,62-2PE
86," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",62-2PE-37,1,2,62-2PE
87,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",62-2PE-37,1,2,62-2PE
88," \w Lord|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",62-2PE-38,1,2,62-2PE
89,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",62-2PE-38,1,2,62-2PE
90,,[],62-2PE-39,1,2,62-2PE
91,. \ts\*,[],62-2PE-40,1,2,62-2PE
92,"\w For|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G56130"" x-lemma=""ὡς"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὡς""\\*']",62-2PE-41,1,3,62-2PE
93,,"['\\zaln-s |x-strong=""G56130"" x-lemma=""ὡς"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὡς""\\*']",62-2PE-41,1,3,62-2PE
94," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,RI,,,,ANP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντα""\\*']",62-2PE-42,1,3,62-2PE
95,,"['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,RI,,,,ANP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντα""\\*']",62-2PE-42,1,3,62-2PE
96," \w the|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,ANP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὰ""\\*']",62-2PE-43,1,3,62-2PE
97," \w things|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,ANP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὰ""\\*']",62-2PE-43,1,3,62-2PE
98,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,ANP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὰ""\\*']",62-2PE-43,1,3,62-2PE
