,token,chapter,verse,book
82,replies,1,4,35-HAB
83,to,1,4,35-HAB
84,Habakkuk,1,4,35-HAB
85,“Look,1,5,35-HAB
86,at,1,5,35-HAB
87,the,1,5,35-HAB
88,nations,1,5,35-HAB
89,and,1,5,35-HAB
90,examine,1,5,35-HAB
91,them;,1,5,35-HAB
92,be,1,5,35-HAB
93,amazed,1,5,35-HAB
94,and,1,5,35-HAB
95,astonished!,1,5,35-HAB
96,For,1,5,35-HAB
97,I,1,5,35-HAB
98,am,1,5,35-HAB
99,surely,1,5,35-HAB
100,about,1,5,35-HAB
101,to,1,5,35-HAB
102,do,1,5,35-HAB
103,something,1,5,35-HAB
104,in,1,5,35-HAB
105,your,1,5,35-HAB
106,days,1,5,35-HAB
107,that,1,5,35-HAB
108,you,1,5,35-HAB
109,will,1,5,35-HAB
110,not,1,5,35-HAB
111,believe,1,5,35-HAB
112,when,1,5,35-HAB
113,it,1,5,35-HAB
114,is,1,5,35-HAB
115,reported,1,5,35-HAB
116,to,1,5,35-HAB
117,you.,1,5,35-HAB
118,For,1,6,35-HAB
119,look!,1,6,35-HAB
120,I,1,6,35-HAB
121,am,1,6,35-HAB
122,about,1,6,35-HAB
123,to,1,6,35-HAB
124,raise,1,6,35-HAB
125,up,1,6,35-HAB
126,the,1,6,35-HAB
127,Chaldeans—that,1,6,35-HAB
128,fierce,1,6,35-HAB
129,and,1,6,35-HAB
130,impetuous,1,6,35-HAB
131,nation—,1,6,35-HAB
132,they,1,6,35-HAB
133,are,1,6,35-HAB
134,marching,1,6,35-HAB
135,throughout,1,6,35-HAB
136,the,1,6,35-HAB
137,breadth,1,6,35-HAB
138,of,1,6,35-HAB
139,the,1,6,35-HAB
140,land,1,6,35-HAB
141,to,1,6,35-HAB
142,seize,1,6,35-HAB
143,homes,1,6,35-HAB
144,that,1,6,35-HAB
145,were,1,6,35-HAB
146,not,1,6,35-HAB
147,their,1,6,35-HAB
148,own.,1,6,35-HAB
149,They,1,7,35-HAB
150,are,1,7,35-HAB
151,terrifying,1,7,35-HAB
152,and,1,7,35-HAB
153,fearsome;,1,7,35-HAB
154,their,1,7,35-HAB
155,judgment,1,7,35-HAB
156,and,1,7,35-HAB
157,splendor,1,7,35-HAB
158,proceed,1,7,35-HAB
159,from,1,7,35-HAB
160,themselves.,1,7,35-HAB
161,Their,1,8,35-HAB
162,horses,1,8,35-HAB
163,also,1,8,35-HAB
164,are,1,8,35-HAB
165,swifter,1,8,35-HAB
166,than,1,8,35-HAB
167,"leopards,",1,8,35-HAB
168,quicker,1,8,35-HAB
169,than,1,8,35-HAB
170,the,1,8,35-HAB
171,evening,1,8,35-HAB
172,wolves.,1,8,35-HAB
173,So,1,8,35-HAB
174,their,1,8,35-HAB
175,horses,1,8,35-HAB
176,"stamp,",1,8,35-HAB
177,and,1,8,35-HAB
178,their,1,8,35-HAB
179,horsemen,1,8,35-HAB
180,come,1,8,35-HAB
181,from,1,8,35-HAB
182,a,1,8,35-HAB
183,great,1,8,35-HAB
184,distance—they,1,8,35-HAB
185,fly,1,8,35-HAB
186,like,1,8,35-HAB
187,an,1,8,35-HAB
188,eagle,1,8,35-HAB
189,hurrying,1,8,35-HAB
190,to,1,8,35-HAB
191,eat.,1,8,35-HAB
192,They,1,9,35-HAB
193,all,1,9,35-HAB
194,come,1,9,35-HAB
195,for,1,9,35-HAB
196,violence;,1,9,35-HAB
197,their,1,9,35-HAB
198,multitudes,1,9,35-HAB
199,go,1,9,35-HAB
200,like,1,9,35-HAB
201,the,1,9,35-HAB
202,desert,1,9,35-HAB
203,"wind,",1,9,35-HAB
204,and,1,9,35-HAB
205,they,1,9,35-HAB
206,gather,1,9,35-HAB
207,captives,1,9,35-HAB
208,like,1,9,35-HAB
209,sand.,1,9,35-HAB
210,\f,1,9,35-HAB
211,+,1,9,35-HAB
212,The,1,9,35-HAB
213,Hebrew,1,9,35-HAB
214,text,1,9,35-HAB
215,translated,1,9,35-HAB
216,here,1,9,35-HAB
217,as,1,9,35-HAB
218,\fqa,1,9,35-HAB
219,their,1,9,35-HAB
220,multitudes,1,9,35-HAB
221,go,1,9,35-HAB
222,like,1,9,35-HAB
223,the,1,9,35-HAB
224,desert,1,9,35-HAB
225,wind,1,9,35-HAB
226,\fqa*,1,9,35-HAB
227,is,1,9,35-HAB
228,very,1,9,35-HAB
229,difficult;,1,9,35-HAB
230,many,1,9,35-HAB
231,modern,1,9,35-HAB
232,versions,1,9,35-HAB
233,have,1,9,35-HAB
234,other,1,9,35-HAB
235,interpretations.,1,9,35-HAB
236,\f*,1,9,35-HAB
237,So,1,10,35-HAB
238,they,1,10,35-HAB
239,mock,1,10,35-HAB
240,"kings,",1,10,35-HAB
241,and,1,10,35-HAB
242,rulers,1,10,35-HAB
243,are,1,10,35-HAB
244,only,1,10,35-HAB
245,a,1,10,35-HAB
246,mockery,1,10,35-HAB
247,for,1,10,35-HAB
248,them.,1,10,35-HAB
249,They,1,10,35-HAB
250,laugh,1,10,35-HAB
251,at,1,10,35-HAB
252,every,1,10,35-HAB
253,"stronghold,",1,10,35-HAB
254,for,1,10,35-HAB
255,they,1,10,35-HAB
256,heap,1,10,35-HAB
257,up,1,10,35-HAB
258,earth,1,10,35-HAB
259,and,1,10,35-HAB
260,take,1,10,35-HAB
261,them.,1,10,35-HAB
262,Then,1,11,35-HAB
263,the,1,11,35-HAB
264,wind,1,11,35-HAB
265,will,1,11,35-HAB
266,rush,1,11,35-HAB
267,on;,1,11,35-HAB
268,it,1,11,35-HAB
269,will,1,11,35-HAB
270,move,1,11,35-HAB
271,past—guilty,1,11,35-HAB
272,"men,",1,11,35-HAB
273,those,1,11,35-HAB
274,whose,1,11,35-HAB
275,might,1,11,35-HAB
276,is,1,11,35-HAB
277,their,1,11,35-HAB
278,god.”,1,11,35-HAB
279,\m,1,11,35-HAB
280,\sp,1,11,35-HAB
281,Habakkuk,1,11,35-HAB
282,asks,1,11,35-HAB
283,Yahweh,1,11,35-HAB
284,another,1,11,35-HAB
285,question,1,11,35-HAB
286,“Are,1,12,35-HAB
287,you,1,12,35-HAB
288,not,1,12,35-HAB
289,from,1,12,35-HAB
290,ancient,1,12,35-HAB
291,"times,",1,12,35-HAB
292,Yahweh,1,12,35-HAB
293,my,1,12,35-HAB
294,"God,",1,12,35-HAB
295,my,1,12,35-HAB
296,Holy,1,12,35-HAB
297,One?,1,12,35-HAB
298,We,1,12,35-HAB
299,will,1,12,35-HAB
300,not,1,12,35-HAB
301,die.,1,12,35-HAB
302,Yahweh,1,12,35-HAB
303,has,1,12,35-HAB
304,ordained,1,12,35-HAB
305,them,1,12,35-HAB
306,for,1,12,35-HAB
307,"judgment,",1,12,35-HAB
308,and,1,12,35-HAB
309,"you,",1,12,35-HAB
310,"Rock,",1,12,35-HAB
311,have,1,12,35-HAB
312,established,1,12,35-HAB
313,them,1,12,35-HAB
314,for,1,12,35-HAB
315,correction.,1,12,35-HAB
316,Your,1,13,35-HAB
317,eyes,1,13,35-HAB
318,are,1,13,35-HAB
319,too,1,13,35-HAB
320,pure,1,13,35-HAB
321,to,1,13,35-HAB
322,gaze,1,13,35-HAB
323,upon,1,13,35-HAB
324,"evil,",1,13,35-HAB
325,and,1,13,35-HAB
326,you,1,13,35-HAB
327,are,1,13,35-HAB
328,not,1,13,35-HAB
329,able,1,13,35-HAB
330,to,1,13,35-HAB
331,look,1,13,35-HAB
332,on,1,13,35-HAB
333,wrongdoing,1,13,35-HAB
334,with,1,13,35-HAB
335,favor;,1,13,35-HAB
336,why,1,13,35-HAB
337,then,1,13,35-HAB
338,have,1,13,35-HAB
339,you,1,13,35-HAB
340,looked,1,13,35-HAB
341,favorably,1,13,35-HAB
342,on,1,13,35-HAB
343,those,1,13,35-HAB
344,who,1,13,35-HAB
345,betray?,1,13,35-HAB
346,Why,1,13,35-HAB
347,are,1,13,35-HAB
348,you,1,13,35-HAB
349,silent,1,13,35-HAB
350,while,1,13,35-HAB
351,the,1,13,35-HAB
352,wicked,1,13,35-HAB
353,swallow,1,13,35-HAB
354,up,1,13,35-HAB
355,those,1,13,35-HAB
356,more,1,13,35-HAB
357,righteous,1,13,35-HAB
358,than,1,13,35-HAB
359,they,1,13,35-HAB
360,are?,1,13,35-HAB
361,You,1,14,35-HAB
362,make,1,14,35-HAB
363,men,1,14,35-HAB
364,like,1,14,35-HAB
365,fish,1,14,35-HAB
366,in,1,14,35-HAB
367,the,1,14,35-HAB
368,"sea,",1,14,35-HAB
369,like,1,14,35-HAB
370,creeping,1,14,35-HAB
371,things,1,14,35-HAB
372,without,1,14,35-HAB
373,a,1,14,35-HAB
374,ruler,1,14,35-HAB
375,over,1,14,35-HAB
376,them.,1,14,35-HAB
377,He,1,15,35-HAB
378,brings,1,15,35-HAB
379,all,1,15,35-HAB
380,of,1,15,35-HAB
381,them,1,15,35-HAB
382,up,1,15,35-HAB
383,with,1,15,35-HAB
384,a,1,15,35-HAB
385,fishhook;,1,15,35-HAB
386,he,1,15,35-HAB
387,drags,1,15,35-HAB
388,men,1,15,35-HAB
389,away,1,15,35-HAB
390,in,1,15,35-HAB
391,his,1,15,35-HAB
392,fishnet;,1,15,35-HAB
393,he,1,15,35-HAB
394,gathers,1,15,35-HAB
395,them,1,15,35-HAB
396,together,1,15,35-HAB
397,in,1,15,35-HAB
398,his,1,15,35-HAB
399,dragnet;,1,15,35-HAB
400,so,1,15,35-HAB
401,he,1,15,35-HAB
402,rejoices,1,15,35-HAB
403,and,1,15,35-HAB
404,he,1,15,35-HAB
405,is,1,15,35-HAB
406,glad.,1,15,35-HAB
407,Therefore,1,16,35-HAB
408,he,1,16,35-HAB
409,sacrifices,1,16,35-HAB
410,to,1,16,35-HAB
411,his,1,16,35-HAB
412,net,1,16,35-HAB
413,and,1,16,35-HAB
414,burns,1,16,35-HAB
415,incense,1,16,35-HAB
416,to,1,16,35-HAB
417,his,1,16,35-HAB
418,"dragnet,",1,16,35-HAB
419,for,1,16,35-HAB
420,by,1,16,35-HAB
421,his,1,16,35-HAB
422,net,1,16,35-HAB
423,he,1,16,35-HAB
424,lives,1,16,35-HAB
425,in,1,16,35-HAB
426,"luxury,",1,16,35-HAB
427,and,1,16,35-HAB
428,his,1,16,35-HAB
429,food,1,16,35-HAB
430,is,1,16,35-HAB
431,the,1,16,35-HAB
432,richest,1,16,35-HAB
433,kind.,1,16,35-HAB
434,Will,1,17,35-HAB
435,he,1,17,35-HAB
436,therefore,1,17,35-HAB
437,keep,1,17,35-HAB
438,emptying,1,17,35-HAB
439,his,1,17,35-HAB
440,"net,",1,17,35-HAB
441,and,1,17,35-HAB
442,will,1,17,35-HAB
443,he,1,17,35-HAB
444,continually,1,17,35-HAB
445,slaughter,1,17,35-HAB
446,the,1,17,35-HAB
447,nations,1,17,35-HAB
448,without,1,17,35-HAB
449,mercy?”,1,17,35-HAB
450,\s5,1,17,35-HAB
451,I,2,1,35-HAB
452,will,2,1,35-HAB
453,stand,2,1,35-HAB
454,at,2,1,35-HAB
455,my,2,1,35-HAB
456,guard,2,1,35-HAB
457,post,2,1,35-HAB
458,and,2,1,35-HAB
459,station,2,1,35-HAB
460,myself,2,1,35-HAB
461,on,2,1,35-HAB
462,the,2,1,35-HAB
463,"watchtower,",2,1,35-HAB
464,and,2,1,35-HAB
465,I,2,1,35-HAB
466,will,2,1,35-HAB
467,watch,2,1,35-HAB
468,carefully,2,1,35-HAB
469,to,2,1,35-HAB
470,see,2,1,35-HAB
471,what,2,1,35-HAB
472,he,2,1,35-HAB
473,will,2,1,35-HAB
474,say,2,1,35-HAB
475,to,2,1,35-HAB
476,me,2,1,35-HAB
477,and,2,1,35-HAB
478,how,2,1,35-HAB
479,I,2,1,35-HAB
480,should,2,1,35-HAB
481,turn,2,1,35-HAB
482,from,2,1,35-HAB
483,my,2,1,35-HAB
484,complaint.,2,1,35-HAB
485,\f,2,1,35-HAB
486,+,2,1,35-HAB
487,Instead,2,1,35-HAB
488,of,2,1,35-HAB
489,\fqa,2,1,35-HAB
490,how,2,1,35-HAB
491,I,2,1,35-HAB
492,should,2,1,35-HAB
493,turn,2,1,35-HAB
494,from,2,1,35-HAB
495,my,2,1,35-HAB
496,complaint,2,1,35-HAB
497,\fqa*,2,1,35-HAB
498,",",2,1,35-HAB
499,which,2,1,35-HAB
500,is,2,1,35-HAB
501,what,2,1,35-HAB
502,the,2,1,35-HAB
503,Hebrew,2,1,35-HAB
504,text,2,1,35-HAB
505,"has,",2,1,35-HAB
506,some,2,1,35-HAB
507,modern,2,1,35-HAB
508,versions,2,1,35-HAB
509,have,2,1,35-HAB
510,\fqa,2,1,35-HAB
511,how,2,1,35-HAB
512,I,2,1,35-HAB
513,should,2,1,35-HAB
514,answer,2,1,35-HAB
515,when,2,1,35-HAB
516,he,2,1,35-HAB
517,replies,2,1,35-HAB
518,to,2,1,35-HAB
519,my,2,1,35-HAB
520,complaint,2,1,35-HAB
521,\fqa*,2,1,35-HAB
522,or,2,1,35-HAB
523,\fqa,2,1,35-HAB
524,how,2,1,35-HAB
525,I,2,1,35-HAB
526,should,2,1,35-HAB
527,answer,2,1,35-HAB
528,when,2,1,35-HAB
529,he,2,1,35-HAB
530,rebukes,2,1,35-HAB
531,me,2,1,35-HAB
532,\fqa*,2,1,35-HAB
533,.,2,1,35-HAB
534,\f*,2,1,35-HAB
535,\m,2,1,35-HAB
536,Yahweh,2,2,35-HAB
537,answered,2,2,35-HAB
538,me,2,2,35-HAB
539,and,2,2,35-HAB
540,"said,",2,2,35-HAB
541,“Record,2,2,35-HAB
542,this,2,2,35-HAB
543,"vision,",2,2,35-HAB
544,and,2,2,35-HAB
545,write,2,2,35-HAB
546,plainly,2,2,35-HAB
547,on,2,2,35-HAB
548,the,2,2,35-HAB
549,tablets,2,2,35-HAB
550,so,2,2,35-HAB
551,that,2,2,35-HAB
552,the,2,2,35-HAB
553,one,2,2,35-HAB
554,reading,2,2,35-HAB
555,them,2,2,35-HAB
556,might,2,2,35-HAB
557,run.,2,2,35-HAB
558,For,2,3,35-HAB
559,the,2,3,35-HAB
560,vision,2,3,35-HAB
561,is,2,3,35-HAB
562,yet,2,3,35-HAB
563,for,2,3,35-HAB
564,a,2,3,35-HAB
565,future,2,3,35-HAB
566,time,2,3,35-HAB
567,and,2,3,35-HAB
568,will,2,3,35-HAB
569,finally,2,3,35-HAB
570,speak,2,3,35-HAB
571,and,2,3,35-HAB
572,not,2,3,35-HAB
573,fail.,2,3,35-HAB
574,Though,2,3,35-HAB
575,it,2,3,35-HAB
576,"delays,",2,3,35-HAB
577,wait,2,3,35-HAB
578,for,2,3,35-HAB
579,it.,2,3,35-HAB
580,For,2,3,35-HAB
581,it,2,3,35-HAB
582,will,2,3,35-HAB
583,surely,2,3,35-HAB
584,come,2,3,35-HAB
585,and,2,3,35-HAB
586,will,2,3,35-HAB
587,not,2,3,35-HAB
588,tarry.,2,3,35-HAB
589,Look!,2,4,35-HAB
590,The,2,4,35-HAB
591,one,2,4,35-HAB
592,whose,2,4,35-HAB
593,desires,2,4,35-HAB
594,are,2,4,35-HAB
595,not,2,4,35-HAB
596,right,2,4,35-HAB
597,within,2,4,35-HAB
598,him,2,4,35-HAB
599,is,2,4,35-HAB
600,puffed,2,4,35-HAB
601,up.,2,4,35-HAB
602,But,2,4,35-HAB
603,the,2,4,35-HAB
604,righteous,2,4,35-HAB
605,will,2,4,35-HAB
606,live,2,4,35-HAB
607,by,2,4,35-HAB
608,his,2,4,35-HAB
609,faith.,2,4,35-HAB
610,\m,2,4,35-HAB
611,For,2,5,35-HAB
612,wine,2,5,35-HAB
613,is,2,5,35-HAB
614,a,2,5,35-HAB
615,betrayer,2,5,35-HAB
616,of,2,5,35-HAB
617,the,2,5,35-HAB
618,arrogant,2,5,35-HAB
619,young,2,5,35-HAB
620,man,2,5,35-HAB
621,so,2,5,35-HAB
622,that,2,5,35-HAB
623,he,2,5,35-HAB
624,will,2,5,35-HAB
625,not,2,5,35-HAB
626,"abide,",2,5,35-HAB
627,but,2,5,35-HAB
628,enlarges,2,5,35-HAB
629,his,2,5,35-HAB
630,desire,2,5,35-HAB
631,like,2,5,35-HAB
632,the,2,5,35-HAB
633,grave,2,5,35-HAB
634,"and,",2,5,35-HAB
635,like,2,5,35-HAB
636,"death,",2,5,35-HAB
637,is,2,5,35-HAB
638,never,2,5,35-HAB
639,satisfied.,2,5,35-HAB
640,He,2,5,35-HAB
641,gathers,2,5,35-HAB
642,to,2,5,35-HAB
643,himself,2,5,35-HAB
644,every,2,5,35-HAB
645,nation,2,5,35-HAB
646,and,2,5,35-HAB
647,gathers,2,5,35-HAB
648,up,2,5,35-HAB
649,for,2,5,35-HAB
650,himself,2,5,35-HAB
651,all,2,5,35-HAB
652,of,2,5,35-HAB
653,the,2,5,35-HAB
654,peoples.,2,5,35-HAB
655,Will,2,6,35-HAB
656,not,2,6,35-HAB
657,all,2,6,35-HAB
658,these,2,6,35-HAB
659,create,2,6,35-HAB
660,a,2,6,35-HAB
661,saying,2,6,35-HAB
662,to,2,6,35-HAB
663,ridicule,2,6,35-HAB
664,him,2,6,35-HAB
665,and,2,6,35-HAB
666,a,2,6,35-HAB
667,taunting,2,6,35-HAB
668,song,2,6,35-HAB
669,about,2,6,35-HAB
670,"him,",2,6,35-HAB
671,"saying,",2,6,35-HAB
672,‘Woe,2,6,35-HAB
673,to,2,6,35-HAB
674,the,2,6,35-HAB
675,one,2,6,35-HAB
676,increasing,2,6,35-HAB
677,what,2,6,35-HAB
678,is,2,6,35-HAB
679,not,2,6,35-HAB
680,his!,2,6,35-HAB
681,For,2,6,35-HAB
682,how,2,6,35-HAB
683,long,2,6,35-HAB
684,will,2,6,35-HAB
685,you,2,6,35-HAB
686,increase,2,6,35-HAB
687,the,2,6,35-HAB
688,weight,2,6,35-HAB
689,of,2,6,35-HAB
690,the,2,6,35-HAB
691,pledges,2,6,35-HAB
692,you,2,6,35-HAB
693,have,2,6,35-HAB
694,taken?’,2,6,35-HAB
695,Will,2,7,35-HAB
696,the,2,7,35-HAB
697,ones,2,7,35-HAB
698,biting,2,7,35-HAB
699,at,2,7,35-HAB
700,you,2,7,35-HAB
701,not,2,7,35-HAB
702,rise,2,7,35-HAB
703,up,2,7,35-HAB
704,"suddenly,",2,7,35-HAB
705,and,2,7,35-HAB
706,the,2,7,35-HAB
707,ones,2,7,35-HAB
708,terrifying,2,7,35-HAB
709,you,2,7,35-HAB
710,awaken?,2,7,35-HAB
711,You,2,7,35-HAB
712,will,2,7,35-HAB
713,become,2,7,35-HAB
714,a,2,7,35-HAB
715,victim,2,7,35-HAB
716,for,2,7,35-HAB
717,them.,2,7,35-HAB
718,Because,2,8,35-HAB
719,you,2,8,35-HAB
720,have,2,8,35-HAB
721,plundered,2,8,35-HAB
722,many,2,8,35-HAB
723,"peoples,",2,8,35-HAB
724,all,2,8,35-HAB
725,the,2,8,35-HAB
726,remnant,2,8,35-HAB
727,of,2,8,35-HAB
728,the,2,8,35-HAB
729,peoples,2,8,35-HAB
730,will,2,8,35-HAB
731,plunder,2,8,35-HAB
732,you.,2,8,35-HAB
733,For,2,8,35-HAB
734,you,2,8,35-HAB
735,have,2,8,35-HAB
736,shed,2,8,35-HAB
737,human,2,8,35-HAB
738,blood,2,8,35-HAB
739,and,2,8,35-HAB
740,acted,2,8,35-HAB
741,with,2,8,35-HAB
742,violence,2,8,35-HAB
743,against,2,8,35-HAB
744,the,2,8,35-HAB
745,"land,",2,8,35-HAB
746,the,2,8,35-HAB
747,"cities,",2,8,35-HAB
748,and,2,8,35-HAB
749,all,2,8,35-HAB
750,who,2,8,35-HAB
751,live,2,8,35-HAB
752,in,2,8,35-HAB
753,them.,2,8,35-HAB
754,‘Woe,2,9,35-HAB
755,to,2,9,35-HAB
756,the,2,9,35-HAB
757,one,2,9,35-HAB
758,who,2,9,35-HAB
759,carves,2,9,35-HAB
760,out,2,9,35-HAB
761,evil,2,9,35-HAB
762,gains,2,9,35-HAB
763,for,2,9,35-HAB
764,his,2,9,35-HAB
765,"house,",2,9,35-HAB
766,so,2,9,35-HAB
767,he,2,9,35-HAB
768,can,2,9,35-HAB
769,set,2,9,35-HAB
770,his,2,9,35-HAB
771,nest,2,9,35-HAB
772,on,2,9,35-HAB
773,high,2,9,35-HAB
774,to,2,9,35-HAB
775,keep,2,9,35-HAB
776,himself,2,9,35-HAB
777,safe,2,9,35-HAB
778,from,2,9,35-HAB
779,the,2,9,35-HAB
780,hand,2,9,35-HAB
781,of,2,9,35-HAB
782,evil.’,2,9,35-HAB
783,You,2,10,35-HAB
784,have,2,10,35-HAB
785,devised,2,10,35-HAB
786,shame,2,10,35-HAB
787,for,2,10,35-HAB
788,your,2,10,35-HAB
789,house,2,10,35-HAB
790,by,2,10,35-HAB
791,cutting,2,10,35-HAB
792,off,2,10,35-HAB
793,many,2,10,35-HAB
794,"people,",2,10,35-HAB
795,and,2,10,35-HAB
796,have,2,10,35-HAB
797,sinned,2,10,35-HAB
798,against,2,10,35-HAB
799,yourself.,2,10,35-HAB
800,For,2,11,35-HAB
801,the,2,11,35-HAB
802,stones,2,11,35-HAB
803,will,2,11,35-HAB
804,cry,2,11,35-HAB
805,out,2,11,35-HAB
806,from,2,11,35-HAB
807,the,2,11,35-HAB
808,"wall,",2,11,35-HAB
809,and,2,11,35-HAB
810,the,2,11,35-HAB
811,rafters,2,11,35-HAB
812,of,2,11,35-HAB
813,timber,2,11,35-HAB
814,will,2,11,35-HAB
815,answer,2,11,35-HAB
816,"them,",2,11,35-HAB
817,‘Woe,2,12,35-HAB
818,to,2,12,35-HAB
819,the,2,12,35-HAB
820,one,2,12,35-HAB
821,who,2,12,35-HAB
822,builds,2,12,35-HAB
823,a,2,12,35-HAB
824,city,2,12,35-HAB
825,with,2,12,35-HAB
826,"blood,",2,12,35-HAB
827,and,2,12,35-HAB
828,who,2,12,35-HAB
829,establishes,2,12,35-HAB
830,a,2,12,35-HAB
831,town,2,12,35-HAB
832,in,2,12,35-HAB
833,iniquity.’,2,12,35-HAB
834,Is,2,13,35-HAB
835,it,2,13,35-HAB
836,not,2,13,35-HAB
837,from,2,13,35-HAB
838,Yahweh,2,13,35-HAB
839,of,2,13,35-HAB
840,hosts,2,13,35-HAB
841,that,2,13,35-HAB
842,peoples,2,13,35-HAB
843,labor,2,13,35-HAB
844,for,2,13,35-HAB
845,fire,2,13,35-HAB
846,and,2,13,35-HAB
847,all,2,13,35-HAB
848,the,2,13,35-HAB
849,other,2,13,35-HAB
850,nations,2,13,35-HAB
851,weary,2,13,35-HAB
852,themselves,2,13,35-HAB
853,for,2,13,35-HAB
854,nothing?,2,13,35-HAB
855,Yet,2,14,35-HAB
856,the,2,14,35-HAB
857,land,2,14,35-HAB
858,will,2,14,35-HAB
859,be,2,14,35-HAB
860,filled,2,14,35-HAB
861,with,2,14,35-HAB
862,the,2,14,35-HAB
863,knowledge,2,14,35-HAB
864,of,2,14,35-HAB
865,the,2,14,35-HAB
866,glory,2,14,35-HAB
867,of,2,14,35-HAB
868,Yahweh,2,14,35-HAB
869,as,2,14,35-HAB
870,the,2,14,35-HAB
871,waters,2,14,35-HAB
872,cover,2,14,35-HAB
873,the,2,14,35-HAB
874,sea.,2,14,35-HAB
875,‘Woe,2,15,35-HAB
876,to,2,15,35-HAB
877,the,2,15,35-HAB
878,one,2,15,35-HAB
879,who,2,15,35-HAB
880,forces,2,15,35-HAB
881,his,2,15,35-HAB
882,neighbors,2,15,35-HAB
883,to,2,15,35-HAB
884,drink—,2,15,35-HAB
885,you,2,15,35-HAB
886,express,2,15,35-HAB
887,your,2,15,35-HAB
888,anger,2,15,35-HAB
889,\f,2,15,35-HAB
890,+,2,15,35-HAB
891,There,2,15,35-HAB
892,is,2,15,35-HAB
893,some,2,15,35-HAB
894,question,2,15,35-HAB
895,about,2,15,35-HAB
896,whether,2,15,35-HAB
897,the,2,15,35-HAB
898,Hebrew,2,15,35-HAB
899,should,2,15,35-HAB
900,be,2,15,35-HAB
901,translated,2,15,35-HAB
902,as,2,15,35-HAB
903,\fqa,2,15,35-HAB
904,anger,2,15,35-HAB
905,\fqa*,2,15,35-HAB
906,",",2,15,35-HAB
907,or,2,15,35-HAB
908,as,2,15,35-HAB
909,\fqa,2,15,35-HAB
910,wineskin,2,15,35-HAB
911,\fqa*,2,15,35-HAB
912,.,2,15,35-HAB
913,\f*,2,15,35-HAB
914,over,2,15,35-HAB
915,and,2,15,35-HAB
916,you,2,15,35-HAB
917,make,2,15,35-HAB
918,them,2,15,35-HAB
919,drunk,2,15,35-HAB
920,in,2,15,35-HAB
921,order,2,15,35-HAB
922,to,2,15,35-HAB
923,look,2,15,35-HAB
924,at,2,15,35-HAB
925,their,2,15,35-HAB
926,nakedness.’,2,15,35-HAB
927,You,2,16,35-HAB
928,will,2,16,35-HAB
929,be,2,16,35-HAB
930,filled,2,16,35-HAB
931,with,2,16,35-HAB
932,shame,2,16,35-HAB
933,instead,2,16,35-HAB
934,of,2,16,35-HAB
935,glory.,2,16,35-HAB
936,Now,2,16,35-HAB
937,it,2,16,35-HAB
938,is,2,16,35-HAB
939,your,2,16,35-HAB
940,turn!,2,16,35-HAB
941,"Drink,",2,16,35-HAB
942,and,2,16,35-HAB
943,you,2,16,35-HAB
